candidate_relation_id,compound_word_meaning_id,compound_type,input_forms_slp1,input_semantic_relation,operation_family,operation_id,source_variant,semantic_context,semantic_branch_id,semantic_relation,rule_refs,derivational_depth
90f84fbaa8740159fdb8,225037709dd89419,karmadharaya,yuvapalita,palita qualified or identified by yuvan,namadhatu,self_desire_kyac,kyac,AtmanaIccha,atma_iccha_kyac,desire the compound referent in relation to oneself,3.1.8,2
5af6e3f722dc49aadc1c,225037709dd89419,karmadharaya,yuvapalita,palita qualified or identified by yuvan,namadhatu,self_desire_kamyac,kAmyac,AtmanaIccha,atma_iccha_kamyac,desire the compound referent in relation to oneself,3.1.9,2
bf80138b8564156f7dde,225037709dd89419,karmadharaya,yuvapalita,palita qualified or identified by yuvan,namadhatu,object_comparison_kyac,kyac,UpamanaKarmaAcara,upamana_karma_acara,treat an object as comparable to the compound referent,3.1.10,2
86c2da67c1a94359f055,225037709dd89419,karmadharaya,yuvapalita,palita qualified or identified by yuvan,namadhatu,agent_comparison_kyang,kyaN,UpamanaKartrAcara,upamana_kartr_acara,act like the compound referent,3.1.11,2
280d8994148884581e2c,225037709dd89419,karmadharaya,yuvapalita,palita qualified or identified by yuvan,nan,nan_privative,nan,NanPrivative,nan_privative,"the absence, non-occurrence, or negation of the compound meaning",2.2.6;6.3.73;6.3.74,2
83af962356d3b84442d1,61e321a972af4e8b,karmadharaya,yuvavalina,valina qualified or identified by yuvan,taddhita,state_tva,tva,TasyaBhava,bhava_tva,the state or defining quality denoted by the compound meaning,5.1.119,2
2729d9048947cd9c8f11,61e321a972af4e8b,karmadharaya,yuvavalina,valina qualified or identified by yuvan,taddhita,state_tal,tal,TasyaBhava,bhava_tal,the state or defining quality denoted by the compound meaning,5.1.119,2
7e7bc45fe97aba73c2d7,61e321a972af4e8b,karmadharaya,yuvavalina,valina qualified or identified by yuvan,taddhita,possession_matup,matup,TadAsyaAstiAsmin,possession,one or that in which the compound referent is present,5.2.94,2
f1cf2ba65480378c1f95,61e321a972af4e8b,karmadharaya,yuvavalina,valina qualified or identified by yuvan,taddhita,superlative_tamap,tamap,AtishayanaSuperlative,superlative,the compound meaning understood to the highest degree within the intended comparison,5.3.55,2
479d16dfee853d9bba8e,61e321a972af4e8b,karmadharaya,yuvavalina,valina qualified or identified by yuvan,taddhita,comparative_tarap,tarap,AtishayanaComparative,comparative,the compound meaning understood to a greater degree within the intended comparison,5.3.57,2
7a972a09031035a8d3c6,61e321a972af4e8b,karmadharaya,yuvavalina,valina qualified or identified by yuvan,namadhatu,self_desire_kyac,kyac,AtmanaIccha,atma_iccha_kyac,desire the compound referent in relation to oneself,3.1.8,2
58ce0a4e168331a94166,61e321a972af4e8b,karmadharaya,yuvavalina,valina qualified or identified by yuvan,namadhatu,self_desire_kamyac,kAmyac,AtmanaIccha,atma_iccha_kamyac,desire the compound referent in relation to oneself,3.1.9,2
cf78e552aff0ac8abbd4,61e321a972af4e8b,karmadharaya,yuvavalina,valina qualified or identified by yuvan,namadhatu,object_comparison_kyac,kyac,UpamanaKarmaAcara,upamana_karma_acara,treat an object as comparable to the compound referent,3.1.10,2
afc5146e209acab5f697,61e321a972af4e8b,karmadharaya,yuvavalina,valina qualified or identified by yuvan,namadhatu,agent_comparison_kyang,kyaN,UpamanaKartrAcara,upamana_kartr_acara,act like the compound referent,3.1.11,2
1a6d441890ef834f37bd,61e321a972af4e8b,karmadharaya,yuvavalina,valina qualified or identified by yuvan,nan,nan_privative,nan,NanPrivative,nan_privative,"the absence, non-occurrence, or negation of the compound meaning",2.2.6;6.3.73;6.3.74,2
98e8d2a2a993510cb89c,855ab7ff1fde249e,panchami_tatpurusha,cOraBaya,Baya from or because of cOra,taddhita,state_tva,tva,TasyaBhava,bhava_tva,the state or defining quality denoted by the compound meaning,5.1.119,2
085b96cbda60ac8cf5be,855ab7ff1fde249e,panchami_tatpurusha,cOraBaya,Baya from or because of cOra,taddhita,state_tal,tal,TasyaBhava,bhava_tal,the state or defining quality denoted by the compound meaning,5.1.119,2
3820d7a91921b749c649,855ab7ff1fde249e,panchami_tatpurusha,cOraBaya,Baya from or because of cOra,taddhita,possession_matup,matup,TadAsyaAstiAsmin,possession,one or that in which the compound referent is present,5.2.94,2
574a2024c4675fb03e4f,855ab7ff1fde249e,panchami_tatpurusha,cOraBaya,Baya from or because of cOra,taddhita,superlative_tamap,tamap,AtishayanaSuperlative,superlative,the compound meaning understood to the highest degree within the intended comparison,5.3.55,2
8d5c0467e80b4125bdf9,855ab7ff1fde249e,panchami_tatpurusha,cOraBaya,Baya from or because of cOra,taddhita,comparative_tarap,tarap,AtishayanaComparative,comparative,the compound meaning understood to a greater degree within the intended comparison,5.3.57,2
2c0cacabb898f33ba5e7,855ab7ff1fde249e,panchami_tatpurusha,cOraBaya,Baya from or because of cOra,namadhatu,self_desire_kyac,kyac,AtmanaIccha,atma_iccha_kyac,desire the compound referent in relation to oneself,3.1.8,2
d59dd6d3cfa201c45bc5,855ab7ff1fde249e,panchami_tatpurusha,cOraBaya,Baya from or because of cOra,namadhatu,self_desire_kamyac,kAmyac,AtmanaIccha,atma_iccha_kamyac,desire the compound referent in relation to oneself,3.1.9,2
d2ab6d64fb5810b0983b,855ab7ff1fde249e,panchami_tatpurusha,cOraBaya,Baya from or because of cOra,namadhatu,object_comparison_kyac,kyac,UpamanaKarmaAcara,upamana_karma_acara,treat an object as comparable to the compound referent,3.1.10,2
588831f07e36e3ff2242,855ab7ff1fde249e,panchami_tatpurusha,cOraBaya,Baya from or because of cOra,namadhatu,agent_comparison_kyang,kyaN,UpamanaKartrAcara,upamana_kartr_acara,act like the compound referent,3.1.11,2
6221e2cff5ec0588b665,855ab7ff1fde249e,panchami_tatpurusha,cOraBaya,Baya from or because of cOra,nan,nan_privative,nan,NanPrivative,nan_privative,"the absence, non-occurrence, or negation of the compound meaning",2.2.6;6.3.73;6.3.74,2
6182aec753a095359e15,3f8cc4de38a06104,panchami_tatpurusha,cakramukta,mukta from or because of cakra,taddhita,state_tva,tva,TasyaBhava,bhava_tva,the state or defining quality denoted by the compound meaning,5.1.119,2
f1b5c6df5f217c4cd0be,3f8cc4de38a06104,panchami_tatpurusha,cakramukta,mukta from or because of cakra,taddhita,state_tal,tal,TasyaBhava,bhava_tal,the state or defining quality denoted by the compound meaning,5.1.119,2
6f6a87e260946ba4619f,3f8cc4de38a06104,panchami_tatpurusha,cakramukta,mukta from or because of cakra,taddhita,possession_matup,matup,TadAsyaAstiAsmin,possession,one or that in which the compound referent is present,5.2.94,2
17b655e7afe7c8e16881,3f8cc4de38a06104,panchami_tatpurusha,cakramukta,mukta from or because of cakra,taddhita,superlative_tamap,tamap,AtishayanaSuperlative,superlative,the compound meaning understood to the highest degree within the intended comparison,5.3.55,2
55cbcc0a402a9f0b42fc,3f8cc4de38a06104,panchami_tatpurusha,cakramukta,mukta from or because of cakra,taddhita,comparative_tarap,tarap,AtishayanaComparative,comparative,the compound meaning understood to a greater degree within the intended comparison,5.3.57,2
c4336c25613133799a7d,3f8cc4de38a06104,panchami_tatpurusha,cakramukta,mukta from or because of cakra,namadhatu,self_desire_kyac,kyac,AtmanaIccha,atma_iccha_kyac,desire the compound referent in relation to oneself,3.1.8,2
0191bebfd330ad26ef70,3f8cc4de38a06104,panchami_tatpurusha,cakramukta,mukta from or because of cakra,namadhatu,self_desire_kamyac,kAmyac,AtmanaIccha,atma_iccha_kamyac,desire the compound referent in relation to oneself,3.1.9,2
48258f7bc7b08abb9135,3f8cc4de38a06104,panchami_tatpurusha,cakramukta,mukta from or because of cakra,namadhatu,object_comparison_kyac,kyac,UpamanaKarmaAcara,upamana_karma_acara,treat an object as comparable to the compound referent,3.1.10,2
4efe5209ea9ce91e9877,3f8cc4de38a06104,panchami_tatpurusha,cakramukta,mukta from or because of cakra,namadhatu,agent_comparison_kyang,kyaN,UpamanaKartrAcara,upamana_kartr_acara,act like the compound referent,3.1.11,2
d6e52403b75274a3f896,3f8cc4de38a06104,panchami_tatpurusha,cakramukta,mukta from or because of cakra,nan,nan_privative,nan,NanPrivative,nan_privative,"the absence, non-occurrence, or negation of the compound meaning",2.2.6;6.3.73;6.3.74,2
fd6193dbb2f4ea5e5948,a831aa0a80a03488,panchami_tatpurusha,dasyuBaya,Baya from or because of dasyu,taddhita,state_tva,tva,TasyaBhava,bhava_tva,the state or defining quality denoted by the compound meaning,5.1.119,2
10397711e3eb7f4cbd02,a831aa0a80a03488,panchami_tatpurusha,dasyuBaya,Baya from or because of dasyu,taddhita,state_tal,tal,TasyaBhava,bhava_tal,the state or defining quality denoted by the compound meaning,5.1.119,2
a3fc806265db01a88cdd,a831aa0a80a03488,panchami_tatpurusha,dasyuBaya,Baya from or because of dasyu,taddhita,possession_matup,matup,TadAsyaAstiAsmin,possession,one or that in which the compound referent is present,5.2.94,2
410dd6bd815e33139bb4,a831aa0a80a03488,panchami_tatpurusha,dasyuBaya,Baya from or because of dasyu,taddhita,superlative_tamap,tamap,AtishayanaSuperlative,superlative,the compound meaning understood to the highest degree within the intended comparison,5.3.55,2
d3de5dbec07ca9b7caa4,a831aa0a80a03488,panchami_tatpurusha,dasyuBaya,Baya from or because of dasyu,taddhita,comparative_tarap,tarap,AtishayanaComparative,comparative,the compound meaning understood to a greater degree within the intended comparison,5.3.57,2
2eca205b307b9b42f5f9,a831aa0a80a03488,panchami_tatpurusha,dasyuBaya,Baya from or because of dasyu,namadhatu,self_desire_kyac,kyac,AtmanaIccha,atma_iccha_kyac,desire the compound referent in relation to oneself,3.1.8,2
00d49e3546efe04ad78c,a831aa0a80a03488,panchami_tatpurusha,dasyuBaya,Baya from or because of dasyu,namadhatu,self_desire_kamyac,kAmyac,AtmanaIccha,atma_iccha_kamyac,desire the compound referent in relation to oneself,3.1.9,2
046181bed478520c3b9f,a831aa0a80a03488,panchami_tatpurusha,dasyuBaya,Baya from or because of dasyu,namadhatu,object_comparison_kyac,kyac,UpamanaKarmaAcara,upamana_karma_acara,treat an object as comparable to the compound referent,3.1.10,2
57f04ee3324d917b4bc5,a831aa0a80a03488,panchami_tatpurusha,dasyuBaya,Baya from or because of dasyu,namadhatu,agent_comparison_kyang,kyaN,UpamanaKartrAcara,upamana_kartr_acara,act like the compound referent,3.1.11,2
ee8ed18e8e3cb495250d,a831aa0a80a03488,panchami_tatpurusha,dasyuBaya,Baya from or because of dasyu,nan,nan_privative,nan,NanPrivative,nan_privative,"the absence, non-occurrence, or negation of the compound meaning",2.2.6;6.3.73;6.3.74,2
7921b2b75aac2b3c7a36,115eeeb7ca4de3a2,panchami_tatpurusha,kalpanApoQa,apoQa from or because of kalpanA,taddhita,state_tva,tva,TasyaBhava,bhava_tva,the state or defining quality denoted by the compound meaning,5.1.119,2
ccd2cc6a17fb7b3f7d09,115eeeb7ca4de3a2,panchami_tatpurusha,kalpanApoQa,apoQa from or because of kalpanA,taddhita,state_tal,tal,TasyaBhava,bhava_tal,the state or defining quality denoted by the compound meaning,5.1.119,2
f208e2c25a8dfdb5da03,115eeeb7ca4de3a2,panchami_tatpurusha,kalpanApoQa,apoQa from or because of kalpanA,taddhita,possession_matup,matup,TadAsyaAstiAsmin,possession,one or that in which the compound referent is present,5.2.94,2
bb477e14ed9cc1d3a6f6,115eeeb7ca4de3a2,panchami_tatpurusha,kalpanApoQa,apoQa from or because of kalpanA,taddhita,superlative_tamap,tamap,AtishayanaSuperlative,superlative,the compound meaning understood to the highest degree within the intended comparison,5.3.55,2
f34aedcc35fa8c44a478,115eeeb7ca4de3a2,panchami_tatpurusha,kalpanApoQa,apoQa from or because of kalpanA,taddhita,comparative_tarap,tarap,AtishayanaComparative,comparative,the compound meaning understood to a greater degree within the intended comparison,5.3.57,2
526febb3193d7cbb079d,115eeeb7ca4de3a2,panchami_tatpurusha,kalpanApoQa,apoQa from or because of kalpanA,namadhatu,self_desire_kyac,kyac,AtmanaIccha,atma_iccha_kyac,desire the compound referent in relation to oneself,3.1.8,2
7baaf73ce7937c0bedcc,115eeeb7ca4de3a2,panchami_tatpurusha,kalpanApoQa,apoQa from or because of kalpanA,namadhatu,self_desire_kamyac,kAmyac,AtmanaIccha,atma_iccha_kamyac,desire the compound referent in relation to oneself,3.1.9,2
815bea6314fe979bdf35,115eeeb7ca4de3a2,panchami_tatpurusha,kalpanApoQa,apoQa from or because of kalpanA,namadhatu,object_comparison_kyac,kyac,UpamanaKarmaAcara,upamana_karma_acara,treat an object as comparable to the compound referent,3.1.10,2
a2adda0a86ef17fb64fc,115eeeb7ca4de3a2,panchami_tatpurusha,kalpanApoQa,apoQa from or because of kalpanA,namadhatu,agent_comparison_kyang,kyaN,UpamanaKartrAcara,upamana_kartr_acara,act like the compound referent,3.1.11,2
b4369c1dff31c4cf12ee,115eeeb7ca4de3a2,panchami_tatpurusha,kalpanApoQa,apoQa from or because of kalpanA,nan,nan_privative,nan,NanPrivative,nan_privative,"the absence, non-occurrence, or negation of the compound meaning",2.2.6;6.3.73;6.3.74,2
1254f90f5ad783210b63,63378c7d173e605d,panchami_tatpurusha,suKApeta,apeta from or because of suKa,taddhita,state_tva,tva,TasyaBhava,bhava_tva,the state or defining quality denoted by the compound meaning,5.1.119,2
9f8c2ccd6aa85b1f9872,63378c7d173e605d,panchami_tatpurusha,suKApeta,apeta from or because of suKa,taddhita,state_tal,tal,TasyaBhava,bhava_tal,the state or defining quality denoted by the compound meaning,5.1.119,2
5421f4b7189d6287c8af,63378c7d173e605d,panchami_tatpurusha,suKApeta,apeta from or because of suKa,taddhita,possession_matup,matup,TadAsyaAstiAsmin,possession,one or that in which the compound referent is present,5.2.94,2
83416d2cd6f23f524209,63378c7d173e605d,panchami_tatpurusha,suKApeta,apeta from or because of suKa,taddhita,superlative_tamap,tamap,AtishayanaSuperlative,superlative,the compound meaning understood to the highest degree within the intended comparison,5.3.55,2
e7d011af1bf57a095d4d,63378c7d173e605d,panchami_tatpurusha,suKApeta,apeta from or because of suKa,taddhita,comparative_tarap,tarap,AtishayanaComparative,comparative,the compound meaning understood to a greater degree within the intended comparison,5.3.57,2
2e76245b120736efc866,63378c7d173e605d,panchami_tatpurusha,suKApeta,apeta from or because of suKa,namadhatu,self_desire_kyac,kyac,AtmanaIccha,atma_iccha_kyac,desire the compound referent in relation to oneself,3.1.8,2
d6e108d0d643390ec0e0,63378c7d173e605d,panchami_tatpurusha,suKApeta,apeta from or because of suKa,namadhatu,self_desire_kamyac,kAmyac,AtmanaIccha,atma_iccha_kamyac,desire the compound referent in relation to oneself,3.1.9,2
87951e322233ef3e02a2,63378c7d173e605d,panchami_tatpurusha,suKApeta,apeta from or because of suKa,namadhatu,object_comparison_kyac,kyac,UpamanaKarmaAcara,upamana_karma_acara,treat an object as comparable to the compound referent,3.1.10,2
80a47fc0d4cfa0316b17,63378c7d173e605d,panchami_tatpurusha,suKApeta,apeta from or because of suKa,namadhatu,agent_comparison_kyang,kyaN,UpamanaKartrAcara,upamana_kartr_acara,act like the compound referent,3.1.11,2
ded8534a4fd185d47830,63378c7d173e605d,panchami_tatpurusha,suKApeta,apeta from or because of suKa,nan,nan_privative,nan,NanPrivative,nan_privative,"the absence, non-occurrence, or negation of the compound meaning",2.2.6;6.3.73;6.3.74,2
b883383ddb7884ad324a,a6a7da42e6fd02e3,panchami_tatpurusha,svargapatita,patita from or because of svarga,taddhita,state_tva,tva,TasyaBhava,bhava_tva,the state or defining quality denoted by the compound meaning,5.1.119,2
5338281ae2050d5abc29,a6a7da42e6fd02e3,panchami_tatpurusha,svargapatita,patita from or because of svarga,taddhita,state_tal,tal,TasyaBhava,bhava_tal,the state or defining quality denoted by the compound meaning,5.1.119,2
8c95b217e4c49a736994,a6a7da42e6fd02e3,panchami_tatpurusha,svargapatita,patita from or because of svarga,taddhita,possession_matup,matup,TadAsyaAstiAsmin,possession,one or that in which the compound referent is present,5.2.94,2
b60aa7f7bab2b3bc8f8f,a6a7da42e6fd02e3,panchami_tatpurusha,svargapatita,patita from or because of svarga,taddhita,superlative_tamap,tamap,AtishayanaSuperlative,superlative,the compound meaning understood to the highest degree within the intended comparison,5.3.55,2
f3d0367f243cf42b5892,a6a7da42e6fd02e3,panchami_tatpurusha,svargapatita,patita from or because of svarga,taddhita,comparative_tarap,tarap,AtishayanaComparative,comparative,the compound meaning understood to a greater degree within the intended comparison,5.3.57,2
9d429df42f3d809324d4,a6a7da42e6fd02e3,panchami_tatpurusha,svargapatita,patita from or because of svarga,namadhatu,self_desire_kyac,kyac,AtmanaIccha,atma_iccha_kyac,desire the compound referent in relation to oneself,3.1.8,2
31e0ae2c817060f4c12f,a6a7da42e6fd02e3,panchami_tatpurusha,svargapatita,patita from or because of svarga,namadhatu,self_desire_kamyac,kAmyac,AtmanaIccha,atma_iccha_kamyac,desire the compound referent in relation to oneself,3.1.9,2
a3cd562ee36b5e0c4ad9,a6a7da42e6fd02e3,panchami_tatpurusha,svargapatita,patita from or because of svarga,namadhatu,object_comparison_kyac,kyac,UpamanaKarmaAcara,upamana_karma_acara,treat an object as comparable to the compound referent,3.1.10,2
ba9571fbb4dedc47489a,a6a7da42e6fd02e3,panchami_tatpurusha,svargapatita,patita from or because of svarga,namadhatu,agent_comparison_kyang,kyaN,UpamanaKartrAcara,upamana_kartr_acara,act like the compound referent,3.1.11,2
0b6a84f75521033c4465,a6a7da42e6fd02e3,panchami_tatpurusha,svargapatita,patita from or because of svarga,nan,nan_privative,nan,NanPrivative,nan_privative,"the absence, non-occurrence, or negation of the compound meaning",2.2.6;6.3.73;6.3.74,2
af222daa7a0ddbe121a6,ddfb0a4b14a74dd2,panchami_tatpurusha,taraNgApatrasta,apatrasta from or because of taraNga,taddhita,state_tva,tva,TasyaBhava,bhava_tva,the state or defining quality denoted by the compound meaning,5.1.119,2
85166dcb07459813ddcf,ddfb0a4b14a74dd2,panchami_tatpurusha,taraNgApatrasta,apatrasta from or because of taraNga,taddhita,state_tal,tal,TasyaBhava,bhava_tal,the state or defining quality denoted by the compound meaning,5.1.119,2
6839a44529de9e76317f,ddfb0a4b14a74dd2,panchami_tatpurusha,taraNgApatrasta,apatrasta from or because of taraNga,taddhita,possession_matup,matup,TadAsyaAstiAsmin,possession,one or that in which the compound referent is present,5.2.94,2
ed992d6c36f35f642459,ddfb0a4b14a74dd2,panchami_tatpurusha,taraNgApatrasta,apatrasta from or because of taraNga,taddhita,superlative_tamap,tamap,AtishayanaSuperlative,superlative,the compound meaning understood to the highest degree within the intended comparison,5.3.55,2
5cc8cee7e70428d8ea76,ddfb0a4b14a74dd2,panchami_tatpurusha,taraNgApatrasta,apatrasta from or because of taraNga,taddhita,comparative_tarap,tarap,AtishayanaComparative,comparative,the compound meaning understood to a greater degree within the intended comparison,5.3.57,2
f96cf6ab50de412afe50,ddfb0a4b14a74dd2,panchami_tatpurusha,taraNgApatrasta,apatrasta from or because of taraNga,namadhatu,self_desire_kyac,kyac,AtmanaIccha,atma_iccha_kyac,desire the compound referent in relation to oneself,3.1.8,2
780ef9e31aa21697145e,ddfb0a4b14a74dd2,panchami_tatpurusha,taraNgApatrasta,apatrasta from or because of taraNga,namadhatu,self_desire_kamyac,kAmyac,AtmanaIccha,atma_iccha_kamyac,desire the compound referent in relation to oneself,3.1.9,2
2ceba75dafc70c7771cf,ddfb0a4b14a74dd2,panchami_tatpurusha,taraNgApatrasta,apatrasta from or because of taraNga,namadhatu,object_comparison_kyac,kyac,UpamanaKarmaAcara,upamana_karma_acara,treat an object as comparable to the compound referent,3.1.10,2
a9e49a91d76866abe3d9,ddfb0a4b14a74dd2,panchami_tatpurusha,taraNgApatrasta,apatrasta from or because of taraNga,namadhatu,agent_comparison_kyang,kyaN,UpamanaKartrAcara,upamana_kartr_acara,act like the compound referent,3.1.11,2
99f8375432996695436f,ddfb0a4b14a74dd2,panchami_tatpurusha,taraNgApatrasta,apatrasta from or because of taraNga,nan,nan_privative,nan,NanPrivative,nan_privative,"the absence, non-occurrence, or negation of the compound meaning",2.2.6;6.3.73;6.3.74,2
1f1694eec9f07006deaa,7ab546ec009c3e62,panchami_tatpurusha,vfkaBI,BI from or because of vfka,taddhita,state_tva,tva,TasyaBhava,bhava_tva,the state or defining quality denoted by the compound meaning,5.1.119,2
9c29442ec6901e3017c1,7ab546ec009c3e62,panchami_tatpurusha,vfkaBI,BI from or because of vfka,taddhita,state_tal,tal,TasyaBhava,bhava_tal,the state or defining quality denoted by the compound meaning,5.1.119,2
e4f3c3562ffe40b14071,7ab546ec009c3e62,panchami_tatpurusha,vfkaBI,BI from or because of vfka,taddhita,possession_matup,matup,TadAsyaAstiAsmin,possession,one or that in which the compound referent is present,5.2.94,2
70ba7e835b367a7be86a,7ab546ec009c3e62,panchami_tatpurusha,vfkaBI,BI from or because of vfka,taddhita,superlative_tamap,tamap,AtishayanaSuperlative,superlative,the compound meaning understood to the highest degree within the intended comparison,5.3.55,2
aa1b80374fb527d12ab5,7ab546ec009c3e62,panchami_tatpurusha,vfkaBI,BI from or because of vfka,taddhita,comparative_tarap,tarap,AtishayanaComparative,comparative,the compound meaning understood to a greater degree within the intended comparison,5.3.57,2
c14201d67c2edbfe6e2b,7ab546ec009c3e62,panchami_tatpurusha,vfkaBI,BI from or because of vfka,namadhatu,self_desire_kyac,kyac,AtmanaIccha,atma_iccha_kyac,desire the compound referent in relation to oneself,3.1.8,2
6a4c1e7966d71ebb4068,7ab546ec009c3e62,panchami_tatpurusha,vfkaBI,BI from or because of vfka,namadhatu,self_desire_kamyac,kAmyac,AtmanaIccha,atma_iccha_kamyac,desire the compound referent in relation to oneself,3.1.9,2
79e61e98d7411f22a936,7ab546ec009c3e62,panchami_tatpurusha,vfkaBI,BI from or because of vfka,namadhatu,object_comparison_kyac,kyac,UpamanaKarmaAcara,upamana_karma_acara,treat an object as comparable to the compound referent,3.1.10,2
faaf538c0a089eede411,7ab546ec009c3e62,panchami_tatpurusha,vfkaBI,BI from or because of vfka,namadhatu,agent_comparison_kyang,kyaN,UpamanaKartrAcara,upamana_kartr_acara,act like the compound referent,3.1.11,2
7f9f2c03efbdb986c83a,7ab546ec009c3e62,panchami_tatpurusha,vfkaBI,BI from or because of vfka,nan,nan_privative,nan,NanPrivative,nan_privative,"the absence, non-occurrence, or negation of the compound meaning",2.2.6;6.3.73;6.3.74,2
8cb2b9f11e061a34b3b1,29aa3b7a0649db69,panchami_tatpurusha,vfkaBIta,BIta from or because of vfka,taddhita,state_tva,tva,TasyaBhava,bhava_tva,the state or defining quality denoted by the compound meaning,5.1.119,2
08684c349659c77dcb52,29aa3b7a0649db69,panchami_tatpurusha,vfkaBIta,BIta from or because of vfka,taddhita,state_tal,tal,TasyaBhava,bhava_tal,the state or defining quality denoted by the compound meaning,5.1.119,2
8b1a533a3f3bd6cd0450,29aa3b7a0649db69,panchami_tatpurusha,vfkaBIta,BIta from or because of vfka,taddhita,possession_matup,matup,TadAsyaAstiAsmin,possession,one or that in which the compound referent is present,5.2.94,2
2b2c00e6bff81b481d19,29aa3b7a0649db69,panchami_tatpurusha,vfkaBIta,BIta from or because of vfka,taddhita,superlative_tamap,tamap,AtishayanaSuperlative,superlative,the compound meaning understood to the highest degree within the intended comparison,5.3.55,2
2879b00d51642b48d8f0,29aa3b7a0649db69,panchami_tatpurusha,vfkaBIta,BIta from or because of vfka,taddhita,comparative_tarap,tarap,AtishayanaComparative,comparative,the compound meaning understood to a greater degree within the intended comparison,5.3.57,2
3477daf93e2ee48ca060,29aa3b7a0649db69,panchami_tatpurusha,vfkaBIta,BIta from or because of vfka,namadhatu,self_desire_kyac,kyac,AtmanaIccha,atma_iccha_kyac,desire the compound referent in relation to oneself,3.1.8,2
4c4754f2cfa26c67eef0,29aa3b7a0649db69,panchami_tatpurusha,vfkaBIta,BIta from or because of vfka,namadhatu,self_desire_kamyac,kAmyac,AtmanaIccha,atma_iccha_kamyac,desire the compound referent in relation to oneself,3.1.9,2
80909b0348945077797b,29aa3b7a0649db69,panchami_tatpurusha,vfkaBIta,BIta from or because of vfka,namadhatu,object_comparison_kyac,kyac,UpamanaKarmaAcara,upamana_karma_acara,treat an object as comparable to the compound referent,3.1.10,2
64a257ab4b89cd878ec9,29aa3b7a0649db69,panchami_tatpurusha,vfkaBIta,BIta from or because of vfka,namadhatu,agent_comparison_kyang,kyaN,UpamanaKartrAcara,upamana_kartr_acara,act like the compound referent,3.1.11,2
ce244fbe2f3650a643f7,29aa3b7a0649db69,panchami_tatpurusha,vfkaBIta,BIta from or because of vfka,nan,nan_privative,nan,NanPrivative,nan_privative,"the absence, non-occurrence, or negation of the compound meaning",2.2.6;6.3.73;6.3.74,2
bc7c878cd9336dc529aa,709a5557b1efe892,panchami_tatpurusha,vfkaBIti,BIti from or because of vfka,taddhita,state_tva,tva,TasyaBhava,bhava_tva,the state or defining quality denoted by the compound meaning,5.1.119,2
00e28cbc58393c5153cf,709a5557b1efe892,panchami_tatpurusha,vfkaBIti,BIti from or because of vfka,taddhita,state_tal,tal,TasyaBhava,bhava_tal,the state or defining quality denoted by the compound meaning,5.1.119,2
d4bc4eca7f5694316d2d,709a5557b1efe892,panchami_tatpurusha,vfkaBIti,BIti from or because of vfka,taddhita,possession_matup,matup,TadAsyaAstiAsmin,possession,one or that in which the compound referent is present,5.2.94,2
dcf46af9837181675ab4,709a5557b1efe892,panchami_tatpurusha,vfkaBIti,BIti from or because of vfka,taddhita,superlative_tamap,tamap,AtishayanaSuperlative,superlative,the compound meaning understood to the highest degree within the intended comparison,5.3.55,2
cfa8e52b54a33e8fe6ef,709a5557b1efe892,panchami_tatpurusha,vfkaBIti,BIti from or because of vfka,taddhita,comparative_tarap,tarap,AtishayanaComparative,comparative,the compound meaning understood to a greater degree within the intended comparison,5.3.57,2
490b98055a007032c099,709a5557b1efe892,panchami_tatpurusha,vfkaBIti,BIti from or because of vfka,namadhatu,self_desire_kyac,kyac,AtmanaIccha,atma_iccha_kyac,desire the compound referent in relation to oneself,3.1.8,2
b7294d760e4dc52e0fbb,709a5557b1efe892,panchami_tatpurusha,vfkaBIti,BIti from or because of vfka,namadhatu,self_desire_kamyac,kAmyac,AtmanaIccha,atma_iccha_kamyac,desire the compound referent in relation to oneself,3.1.9,2
e37cdb2aeadab059e1bb,709a5557b1efe892,panchami_tatpurusha,vfkaBIti,BIti from or because of vfka,namadhatu,object_comparison_kyac,kyac,UpamanaKarmaAcara,upamana_karma_acara,treat an object as comparable to the compound referent,3.1.10,2
55b0f77a5804c8fd4b22,709a5557b1efe892,panchami_tatpurusha,vfkaBIti,BIti from or because of vfka,namadhatu,agent_comparison_kyang,kyaN,UpamanaKartrAcara,upamana_kartr_acara,act like the compound referent,3.1.11,2
4edef5f7fbc01fa73722,709a5557b1efe892,panchami_tatpurusha,vfkaBIti,BIti from or because of vfka,nan,nan_privative,nan,NanPrivative,nan_privative,"the absence, non-occurrence, or negation of the compound meaning",2.2.6;6.3.73;6.3.74,2
28e25c943127b722572c,a0817ce5fa98b4a7,panchami_tatpurusha,vfkaBaya,Baya from or because of vfka,taddhita,state_tva,tva,TasyaBhava,bhava_tva,the state or defining quality denoted by the compound meaning,5.1.119,2
0af5c8f1ddf21a937b2d,a0817ce5fa98b4a7,panchami_tatpurusha,vfkaBaya,Baya from or because of vfka,taddhita,state_tal,tal,TasyaBhava,bhava_tal,the state or defining quality denoted by the compound meaning,5.1.119,2
3eeb81cc737a16d76e65,a0817ce5fa98b4a7,panchami_tatpurusha,vfkaBaya,Baya from or because of vfka,taddhita,possession_matup,matup,TadAsyaAstiAsmin,possession,one or that in which the compound referent is present,5.2.94,2
