derived_word_meaning_id,operation_id,expected_forms_slp1,regenerated_forms_slp1,verification_status
ad6aef5b8a21f7762ec8,object_comparison_kyac,CAyASuzkIya,CAyASuzkIya,verified
ed36cb080ed190c3ab4f,agent_comparison_kyang,CAyASuzkAya,CAyASuzkAya,verified
0b00e5efd423dd3f6f59,nan_privative,aCAyASuzka,aCAyASuzka,verified
f0f005f901a22c35efb1,state_tva,akzaDUrtatva,akzaDUrtatva,verified
6e0184399240af62951e,state_tal,akzaDUrtatA,akzaDUrtatA,verified
6bd09acf23057cfc3ede,possession_matup,akzaDUrtavat,akzaDUrtavat,verified
6fb7b3978020dc8574f1,superlative_tamap,akzaDUrtatama,akzaDUrtatama,verified
c906ff6039b70d2ce832,comparative_tarap,akzaDUrtatara,akzaDUrtatara,verified
ffd368d5ad619ee7c207,self_desire_kyac,akzaDUrtIya,akzaDUrtIya,verified
f762f6502854377e3681,self_desire_kamyac,akzaDUrtakAmya,akzaDUrtakAmya,verified
d951473413f051889d5a,object_comparison_kyac,akzaDUrtIya,akzaDUrtIya,verified
640c2c87e1f909a12717,agent_comparison_kyang,akzaDUrtAya,akzaDUrtAya,verified
052d6063766cb90b8054,nan_privative,anakzaDUrta,anakzaDUrta,verified
771001112eb558b2f143,state_tva,akzaSORqatva,akzaSORqatva,verified
666e8c0ffd64ad8bc9ca,state_tal,akzaSORqatA,akzaSORqatA,verified
1dcc44c1d9ccab332abf,possession_matup,akzaSORqavat,akzaSORqavat,verified
0142464ae57bc0f6590f,superlative_tamap,akzaSORqatama,akzaSORqatama,verified
4f22d41a3150d55955c6,comparative_tarap,akzaSORqatara,akzaSORqatara,verified
d1fa86611366cd829140,self_desire_kyac,akzaSORqIya,akzaSORqIya,verified
601c0bd788019f317541,self_desire_kamyac,akzaSORqakAmya,akzaSORqakAmya,verified
cd68e4bf76cf825a4707,object_comparison_kyac,akzaSORqIya,akzaSORqIya,verified
06eefe779f0bab1162d2,agent_comparison_kyang,akzaSORqAya,akzaSORqAya,verified
05898a120dda6db64014,nan_privative,anakzaSORqa,anakzaSORqa,verified
63f41a24363e41a9653d,state_tva,akzakitavatva,akzakitavatva,verified
4f2ef5587309b168d271,state_tal,akzakitavatA,akzakitavatA,verified
78ce9417f7afe09857ef,possession_matup,akzakitavavat,akzakitavavat,verified
dd21ead0bd1ac737473d,superlative_tamap,akzakitavatama,akzakitavatama,verified
a14e6a4c5b9e3ca303e9,comparative_tarap,akzakitavatara,akzakitavatara,verified
a6222f4ce6a592845580,self_desire_kyac,akzakitavIya,akzakitavIya,verified
dd2dcfc2999fbb60293c,self_desire_kamyac,akzakitavakAmya,akzakitavakAmya,verified
f35d6b83bacd97f874a3,object_comparison_kyac,akzakitavIya,akzakitavIya,verified
c92a148a22c30a332b87,agent_comparison_kyang,akzakitavAya,akzakitavAya,verified
dc574c9fea2fb6f46813,nan_privative,anakzakitava,anakzakitava,verified
6ce033115500774f99fe,state_tva,cakrabanDatva,cakrabanDatva,verified
30ffeddb80a37f7f5854,state_tal,cakrabanDatA,cakrabanDatA,verified
5d45c0d90fab1d809045,possession_matup,cakrabanDavat,cakrabanDavat,verified
85842b77619f45fd96ee,superlative_tamap,cakrabanDatama,cakrabanDatama,verified
ca3ec07081ee49c0f5e7,comparative_tarap,cakrabanDatara,cakrabanDatara,verified
ae362f6c9d6a41185164,self_desire_kyac,cakrabanDIya,cakrabanDIya,verified
59656f6f0b5374e00a2b,self_desire_kamyac,cakrabanDakAmya,cakrabanDakAmya,verified
f515386e9c9027b51083,object_comparison_kyac,cakrabanDIya,cakrabanDIya,verified
b72217aff5ec6862115b,agent_comparison_kyang,cakrabanDAya,cakrabanDAya,verified
27e47044d016bffe8c57,nan_privative,acakrabanDa,acakrabanDa,verified
7c74cfccbad9d1394b86,state_tva,kAmpilyasidDatva,kAmpilyasidDatva,verified
b3548f2d2d3f3cc36626,state_tal,kAmpilyasidDatA,kAmpilyasidDatA,verified
3ef5c6db2b5bcfb4937c,possession_matup,kAmpilyasidDavat,kAmpilyasidDavat,verified
abe5f450a6b797b7803a,superlative_tamap,kAmpilyasidDatama,kAmpilyasidDatama,verified
edbccf54dc71a3e38447,comparative_tarap,kAmpilyasidDatara,kAmpilyasidDatara,verified
d3eb3316e8f199aad14d,self_desire_kyac,kAmpilyasidDIya,kAmpilyasidDIya,verified
bbf15a6dc5d53af8ceac,self_desire_kamyac,kAmpilyasidDakAmya,kAmpilyasidDakAmya,verified
1475fad59901313d495a,object_comparison_kyac,kAmpilyasidDIya,kAmpilyasidDIya,verified
f94ce00403c6cbb22bcd,agent_comparison_kyang,kAmpilyasidDAya,kAmpilyasidDAya,verified
d22e7f742e62c1fa10fa,nan_privative,akAmpilyasidDa,akAmpilyasidDa,verified
675ba8ba15bfd666f3b2,state_tva,kumBIpakvatva,kumBIpakvatva,verified
74db17a287db8609e481,state_tal,kumBIpakvatA,kumBIpakvatA,verified
9535f07526b5206fcf7d,possession_matup,kumBIpakvavat,kumBIpakvavat,verified
bbf2cc7509497be017e7,superlative_tamap,kumBIpakvatama,kumBIpakvatama,verified
6d9562a92b810260fb91,comparative_tarap,kumBIpakvatara,kumBIpakvatara,verified
2f13760715babbbd6686,self_desire_kyac,kumBIpakvIya,kumBIpakvIya,verified
f81aadc8861cf6735f5d,self_desire_kamyac,kumBIpakvakAmya,kumBIpakvakAmya,verified
fa2242701b93184fba13,object_comparison_kyac,kumBIpakvIya,kumBIpakvIya,verified
50a74827aeca8a85ad7b,agent_comparison_kyang,kumBIpakvAya,kumBIpakvAya,verified
97c2bab6908152d89a25,nan_privative,akumBIpakva,akumBIpakva,verified
79b5b5e7b26160a70cfc,state_tva,sANkASyasidDatva,sANkASyasidDatva,verified
526e3ae0edf114625f06,state_tal,sANkASyasidDatA,sANkASyasidDatA,verified
b68de5c23947032a76f2,possession_matup,sANkASyasidDavat,sANkASyasidDavat,verified
8a6d1d41dbb0bb7891ec,superlative_tamap,sANkASyasidDatama,sANkASyasidDatama,verified
c64f03e5fd0ce12c08f1,comparative_tarap,sANkASyasidDatara,sANkASyasidDatara,verified
96e31ed87fba9a72ab86,self_desire_kyac,sANkASyasidDIya,sANkASyasidDIya,verified
64b569e4b4d5223494d4,self_desire_kamyac,sANkASyasidDakAmya,sANkASyasidDakAmya,verified
61759d0ed6311eae3a89,object_comparison_kyac,sANkASyasidDIya,sANkASyasidDIya,verified
d2d1fa6ef960fa2c8322,agent_comparison_kyang,sANkASyasidDAya,sANkASyasidDAya,verified
87fad2130fb9f10cbeae,nan_privative,asANkASyasidDa,asANkASyasidDa,verified
24695e556d3588643f88,state_tva,sTAlIpakvatva,sTAlIpakvatva,verified
afec88eb4f657c02cb04,state_tal,sTAlIpakvatA,sTAlIpakvatA,verified
b138f1e93bd747aea485,possession_matup,sTAlIpakvavat,sTAlIpakvavat,verified
9767be90fcfea77eff16,superlative_tamap,sTAlIpakvatama,sTAlIpakvatama,verified
4c82629ffb48e7808bea,comparative_tarap,sTAlIpakvatara,sTAlIpakvatara,verified
f55ab369ab42da1f819a,self_desire_kyac,sTAlIpakvIya,sTAlIpakvIya,verified
d92cf92a7f5e67158886,self_desire_kamyac,sTAlIpakvakAmya,sTAlIpakvakAmya,verified
5571ec7b4aa9548dbecf,object_comparison_kyac,sTAlIpakvIya,sTAlIpakvIya,verified
c053b7338824f00c7b9e,agent_comparison_kyang,sTAlIpakvAya,sTAlIpakvAya,verified
8f37103e862c6fa617d9,nan_privative,asTAlIpakva,asTAlIpakva,verified
56c3827028d7fb78b7cf,state_tva,tIrTaDvANkzatva,tIrTaDvANkzatva,verified
128ca624526c66f56739,state_tal,tIrTaDvANkzatA,tIrTaDvANkzatA,verified
e9f83820f874dd8ba26c,possession_matup,tIrTaDvANkzavat,tIrTaDvANkzavat,verified
4dc102c42e5d1e0d4669,superlative_tamap,tIrTaDvANkzatama,tIrTaDvANkzatama,verified
1dbae667e919331bb07c,comparative_tarap,tIrTaDvANkzatara,tIrTaDvANkzatara,verified
9c0e598dd827386c606c,self_desire_kyac,tIrTaDvANkzIya,tIrTaDvANkzIya,verified
5bb47731ae1f245d10db,self_desire_kamyac,tIrTaDvANkzakAmya,tIrTaDvANkzakAmya,verified
dd07de903791b50e85cf,object_comparison_kyac,tIrTaDvANkzIya,tIrTaDvANkzIya,verified
63952e8333327ebc25c7,agent_comparison_kyang,tIrTaDvANkzAya,tIrTaDvANkzAya,verified
01497f252cb019af02f8,nan_privative,atIrTaDvANkza,atIrTaDvANkza,verified
0ab9950f9d97b0c1d756,state_tva,brAhmaRakambalatva,brAhmaRakambalatva,verified
624755992b05bb77181d,state_tal,brAhmaRakambalatA,brAhmaRakambalatA,verified
848ecbd688ca0fd01cb9,possession_matup,brAhmaRakambalavat,brAhmaRakambalavat,verified
87de901ab8d62a907f8b,superlative_tamap,brAhmaRakambalatama,brAhmaRakambalatama,verified
38bcf6063f18468de2d4,comparative_tarap,brAhmaRakambalatara,brAhmaRakambalatara,verified
fb23398e704b3a9720bc,self_desire_kyac,brAhmaRakambalIya,brAhmaRakambalIya,verified
2589537b89a3714eb800,self_desire_kamyac,brAhmaRakambalakAmya,brAhmaRakambalakAmya,verified
46069282ce649a75dbd9,object_comparison_kyac,brAhmaRakambalIya,brAhmaRakambalIya,verified
828961e14cf95dd3b2fd,agent_comparison_kyang,brAhmaRakambalAya,brAhmaRakambalAya,verified
3c55142e6679f3d4f509,nan_privative,abrAhmaRakambala,abrAhmaRakambala,verified
1a69c813473b4d10996a,state_tva,rAjapuruzatva,rAjapuruzatva,verified
b0762510b7750f6c5868,state_tal,rAjapuruzatA,rAjapuruzatA,verified
589cd4c9ed6e61f5211c,possession_matup,rAjapuruzavat,rAjapuruzavat,verified
768d7f0e590e0a29f879,superlative_tamap,rAjapuruzatama,rAjapuruzatama,verified
7ba746b373400f758649,comparative_tarap,rAjapuruzatara,rAjapuruzatara,verified
fe31a4804c52df6485bb,self_desire_kyac,rAjapuruzIya,rAjapuruzIya,verified
36bdc4e29c18908e3d8b,self_desire_kamyac,rAjapuruzakAmya,rAjapuruzakAmya,verified
2b56732dd7e18e310859,object_comparison_kyac,rAjapuruzIya,rAjapuruzIya,verified
ad750a06d82ad072b772,agent_comparison_kyang,rAjapuruzAya,rAjapuruzAya,verified
a995b73430fd428b0d3e,nan_privative,arAjapuruza,arAjapuruza,verified
88ec982e1de4da30bbc7,state_tva,AcAraSlakzRatva,AcAraSlakzRatva,verified
4bdec6516d0b47861b11,state_tal,AcAraSlakzRatA,AcAraSlakzRatA,verified
0c831a516441a8cf8c1a,possession_matup,AcAraSlakzRavat,AcAraSlakzRavat,verified
73486e4e054bacd61c17,superlative_tamap,AcAraSlakzRatama,AcAraSlakzRatama,verified
a737dff5b0d571aa3b7f,comparative_tarap,AcAraSlakzRatara,AcAraSlakzRatara,verified
4c5be247744e807eb44d,self_desire_kyac,AcAraSlakzRIya,AcAraSlakzRIya,verified
b19097ee39f2ce34aab9,self_desire_kamyac,AcAraSlakzRakAmya,AcAraSlakzRakAmya,verified
17697a925776181d2171,object_comparison_kyac,AcAraSlakzRIya,AcAraSlakzRIya,verified
e1beab7b0a95ebc7243e,agent_comparison_kyang,AcAraSlakzRAya,AcAraSlakzRAya,verified
9e6fb7ebadd80eb8cf90,nan_privative,anAcAraSlakzRa,anAcAraSlakzRa,verified
1b90e9db2a100e9a50b2,state_tva,AcAranipuRatva,AcAranipuRatva,verified
21a0bb6022263c6b604d,state_tal,AcAranipuRatA,AcAranipuRatA,verified
bd1038f5e151c085cd12,possession_matup,AcAranipuRavat,AcAranipuRavat,verified
5e15b3d669b73afa86ab,superlative_tamap,AcAranipuRatama,AcAranipuRatama,verified
5862ae9e47d0d4d70cf4,comparative_tarap,AcAranipuRatara,AcAranipuRatara,verified
350ec35d9bfc9ea15beb,self_desire_kyac,AcAranipuRIya,AcAranipuRIya,verified
b32a2f62e81c2cfbfd01,self_desire_kamyac,AcAranipuRakAmya,AcAranipuRakAmya,verified
fdecd2d34b22799b9c8d,object_comparison_kyac,AcAranipuRIya,AcAranipuRIya,verified
6bdbbdeed3d3abdf693f,agent_comparison_kyang,AcAranipuRAya,AcAranipuRAya,verified
9c71034d99f643953d0c,nan_privative,anAcAranipuRa,anAcAranipuRa,verified
5dc8ab1c1295950a10c1,state_tva,DAnyArTatva,DAnyArTatva,verified
f97512c8a0f15efee1e0,state_tal,DAnyArTatA,DAnyArTatA,verified
13c170e8904829f6401d,possession_matup,DAnyArTavat,DAnyArTavat,verified
257d6cf05d9d10ec9a16,superlative_tamap,DAnyArTatama,DAnyArTatama,verified
7ae8f660ddebcbd74be4,comparative_tarap,DAnyArTatara,DAnyArTatara,verified
591af721f056fc34d2f2,self_desire_kyac,DAnyArTIya,DAnyArTIya,verified
c56afada40d552dd50c0,self_desire_kamyac,DAnyArTakAmya,DAnyArTakAmya,verified
8391bb041872f0f44dc8,object_comparison_kyac,DAnyArTIya,DAnyArTIya,verified
0d570e1a8f730a62bbac,agent_comparison_kyang,DAnyArTAya,DAnyArTAya,verified
6ddb7c0b704063514870,nan_privative,aDAnyArTa,aDAnyArTa,verified
355b2a3b37fa00a40b99,state_tva,SaNkulAKaRqatva,SaNkulAKaRqatva,verified
0d70d13af7eb54ab3fed,state_tal,SaNkulAKaRqatA,SaNkulAKaRqatA,verified
5cca3abcd772dea380ea,possession_matup,SaNkulAKaRqavat,SaNkulAKaRqavat,verified
b9d6d243a6225fd3bc0e,superlative_tamap,SaNkulAKaRqatama,SaNkulAKaRqatama,verified
b88185a6435478b492d6,comparative_tarap,SaNkulAKaRqatara,SaNkulAKaRqatara,verified
b4bf4260970bca9d646b,self_desire_kyac,SaNkulAKaRqIya,SaNkulAKaRqIya,verified
ed5fdd2fb0f37f42178e,self_desire_kamyac,SaNkulAKaRqakAmya,SaNkulAKaRqakAmya,verified
654ad2ac0c6567bd97b3,object_comparison_kyac,SaNkulAKaRqIya,SaNkulAKaRqIya,verified
7373033e1dfea289a55f,agent_comparison_kyang,SaNkulAKaRqAya,SaNkulAKaRqAya,verified
8230d6bbf5492e19adc6,nan_privative,aSaNkulAKaRqa,aSaNkulAKaRqa,verified
3f9959f552b18d2e3ebd,state_tva,ahihatatva,ahihatatva,verified
450936a0e99c7bb3ed89,state_tal,ahihatatA,ahihatatA,verified
77b02aed0fff996d6d06,possession_matup,ahihatavat,ahihatavat,verified
145d29d949b7665e4bd4,superlative_tamap,ahihatatama,ahihatatama,verified
1b7708ca20def79bf1a5,comparative_tarap,ahihatatara,ahihatatara,verified
e753a2517c42a325841a,self_desire_kyac,ahihatIya,ahihatIya,verified
db6b9b714a914f957cd9,self_desire_kamyac,ahihatakAmya,ahihatakAmya,verified
9f7f5fe8f8c8ca8fafb5,object_comparison_kyac,ahihatIya,ahihatIya,verified
e7414a898e9ed1db0d0e,agent_comparison_kyang,ahihatAya,ahihatAya,verified
22663de63824443347ac,nan_privative,anahihata,anahihata,verified
788bb8471d47dc9443ea,state_tva,asikalahatva,asikalahatva,verified
c2aa494117db57ffdf6a,state_tal,asikalahatA,asikalahatA,verified
a42e77daa1580ad24192,possession_matup,asikalahavat,asikalahavat,verified
3d5a00697f3c2114894c,superlative_tamap,asikalahatama,asikalahatama,verified
f143e525439567ef7922,comparative_tarap,asikalahatara,asikalahatara,verified
f5817af7a773be4ff18a,self_desire_kyac,asikalahIya,asikalahIya,verified
d5e5c484124eea681a12,self_desire_kamyac,asikalahakAmya,asikalahakAmya,verified
077cb200bdfda88d9741,object_comparison_kyac,asikalahIya,asikalahIya,verified
048ce2c25d0f6816dfab,agent_comparison_kyang,asikalahAya,asikalahAya,verified
6fa61ea27c9ec688bdbd,nan_privative,anasikalaha,anasikalaha,verified
d90cae5264dc81242716,state_tva,daDyodanatva,daDyodanatva,verified
4047f257276b363ea277,state_tal,daDyodanatA,daDyodanatA,verified
5dc9dd84522646193d64,possession_matup,daDyodanavat,daDyodanavat,verified
296a030f7b611b0d4905,superlative_tamap,daDyodanatama,daDyodanatama,verified
0bb5681b48a97af78a1c,comparative_tarap,daDyodanatara,daDyodanatara,verified
d291acf0478184a5264f,self_desire_kyac,daDyodanIya,daDyodanIya,verified
1a44f33cba7b16c42a29,self_desire_kamyac,daDyodanakAmya,daDyodanakAmya,verified
aec907767bebbf82c46d,object_comparison_kyac,daDyodanIya,daDyodanIya,verified
81d34ea3559393b22f82,agent_comparison_kyang,daDyodanAya,daDyodanAya,verified
cc0dd452bc940f25fcb7,nan_privative,adaDyodana,adaDyodana,verified
71da3cf9e1885fdc3144,state_tva,guqamiSratva,guqamiSratva,verified
21e023f7a0e8cd2574ea,state_tal,guqamiSratA,guqamiSratA,verified
19b79c13259964e44f13,possession_matup,guqamiSravat,guqamiSravat,verified
4e05698e5bf151bf60d4,superlative_tamap,guqamiSratama,guqamiSratama,verified
3a2fe31e068f9b164838,comparative_tarap,guqamiSratara,guqamiSratara,verified
d1070436a4f91763f3bc,self_desire_kyac,guqamiSrIya,guqamiSrIya,verified
a13affa168765b43e3aa,self_desire_kamyac,guqamiSrakAmya,guqamiSrakAmya,verified
3d8cccb714ff7c4355df,object_comparison_kyac,guqamiSrIya,guqamiSrIya,verified
0ccb2d15f685fb40d75a,agent_comparison_kyang,guqamiSrAya,guqamiSrAya,verified
5811a78d0be906f260f3,nan_privative,aguqamiSra,aguqamiSra,verified
49aa217d50feda568d04,state_tva,kArzApaRonatva,kArzApaRonatva,verified
7c0bc7d50a5937810d5d,state_tal,kArzApaRonatA,kArzApaRonatA,verified
32e44b58684c0ade9735,possession_matup,kArzApaRonavat,kArzApaRonavat,verified
621b5d4bae3d86739836,superlative_tamap,kArzApaRonatama,kArzApaRonatama,verified
2d89995a8849c9d505b1,comparative_tarap,kArzApaRonatara,kArzApaRonatara,verified
18bab9e25170d4800dbc,self_desire_kyac,kArzApaRonIya,kArzApaRonIya,verified
634ba27e3985c1c66a4b,self_desire_kamyac,kArzApaRonakAmya,kArzApaRonakAmya,verified
030f6dc355e4b522cece,object_comparison_kyac,kArzApaRonIya,kArzApaRonIya,verified
3203230370b38ce71d9f,agent_comparison_kyang,kArzApaRonAya,kArzApaRonAya,verified
a9476e6c4174a36b8e25,nan_privative,akArzApaRona,akArzApaRona,verified
66aab0ddfb1b516ca011,state_tva,kirikARatva,kirikARatva,verified
73fbe649f1ac6c1befd7,state_tal,kirikARatA,kirikARatA,verified
6cd12959f8474423e114,possession_matup,kirikARavat,kirikARavat,verified
5a192a4a1791ae709d00,superlative_tamap,kirikARatama,kirikARatama,verified
ff4a5bce0182a9b576bf,comparative_tarap,kirikARatara,kirikARatara,verified
5557bb92e816d1ed1913,self_desire_kyac,kirikARIya,kirikARIya,verified
9b42fe40420371105e01,self_desire_kamyac,kirikARakAmya,kirikARakAmya,verified
2d095b569e4d9c04fa86,object_comparison_kyac,kirikARIya,kirikARIya,verified
636ab981c26bca79ba55,agent_comparison_kyang,kirikARAya,kirikARAya,verified
ceb8248f9de6c1a8feac,nan_privative,akirikARa,akirikARa,verified
6556de81573735483372,state_tva,kzIrOdanatva,kzIrOdanatva,verified
8eb4fb1b290c0ca1ee8a,state_tal,kzIrOdanatA,kzIrOdanatA,verified
9a565b31fe5a139dbc46,possession_matup,kzIrOdanavat,kzIrOdanavat,verified
f85eb3d1a11faabec3e6,superlative_tamap,kzIrOdanatama,kzIrOdanatama,verified
d95048c90a89c053c91c,comparative_tarap,kzIrOdanatara,kzIrOdanatara,verified
f1c01737cb753e34cf69,self_desire_kyac,kzIrOdanIya,kzIrOdanIya,verified
f25d57c97910831915a0,self_desire_kamyac,kzIrOdanakAmya,kzIrOdanakAmya,verified
dc5e189bb97e591f3e8f,object_comparison_kyac,kzIrOdanIya,kzIrOdanIya,verified
0c309828a3043e69ffd1,agent_comparison_kyang,kzIrOdanAya,kzIrOdanAya,verified
30f3c05ba61f80a52ff6,nan_privative,akzIrOdana,akzIrOdana,verified
994fde5121cd2321dd3f,state_tva,mASonatva,mASonatva,verified
675709c075e7be53adad,state_tal,mASonatA,mASonatA,verified
b2e0ea0796e0ab4b10d3,possession_matup,mASonavat,mASonavat,verified
31a83bdf94e33053b147,superlative_tamap,mASonatama,mASonatama,verified
bc32cbfa8227a1c90ad9,comparative_tarap,mASonatara,mASonatara,verified
bb0c0675fd1b5fe3d19f,self_desire_kyac,mASonIya,mASonIya,verified
f114a8666b295e670dd8,self_desire_kamyac,mASonakAmya,mASonakAmya,verified
ded766666e22ed979fe6,object_comparison_kyac,mASonIya,mASonIya,verified
47fff7e2c3fbe6f92a34,agent_comparison_kyang,mASonAya,mASonAya,verified
081b664e0e454608f48e,nan_privative,amASona,amASona,verified
5df28497b88ed5b369be,state_tva,mAsapUrvatva,mAsapUrvatva,verified
43364a697166113e3d8a,state_tal,mAsapUrvatA,mAsapUrvatA,verified
ab519bf947ffa310767a,possession_matup,mAsapUrvavat,mAsapUrvavat,verified
21462ac6be6db9f895ba,superlative_tamap,mAsapUrvatama,mAsapUrvatama,verified
5eada77823948bda441a,comparative_tarap,mAsapUrvatara,mAsapUrvatara,verified
207ebd16a2364a1376ce,self_desire_kyac,mAsapUrvIya,mAsapUrvIya,verified
3d568cc0b43bfe767203,self_desire_kamyac,mAsapUrvakAmya,mAsapUrvakAmya,verified
72ea8edf93744d2f305c,object_comparison_kyac,mAsapUrvIya,mAsapUrvIya,verified
1f42de22b7e823e627ba,agent_comparison_kyang,mAsapUrvAya,mAsapUrvAya,verified
3aa6028cf68742fe0503,nan_privative,amAsapUrva,amAsapUrva,verified
75136d8d99e51b5a6dbe,state_tva,mAtfsadfSatva,mAtfsadfSatva,verified
f21d37880bb78ba3b16e,state_tal,mAtfsadfSatA,mAtfsadfSatA,verified
a1882591d106613e0e34,possession_matup,mAtfsadfSavat,mAtfsadfSavat,verified
d548e98a305b6fbc698e,superlative_tamap,mAtfsadfSatama,mAtfsadfSatama,verified
b785397dfc1a322a7b5d,comparative_tarap,mAtfsadfSatara,mAtfsadfSatara,verified
7648fef7a424da9dd16d,self_desire_kyac,mAtfsadfSIya,mAtfsadfSIya,verified
8353a4462d5ef467753e,self_desire_kamyac,mAtfsadfSakAmya,mAtfsadfSakAmya,verified
d3005e242827ce85b0aa,object_comparison_kyac,mAtfsadfSIya,mAtfsadfSIya,verified
f0f1661bfbae5cdd338e,agent_comparison_kyang,mAtfsadfSAya,mAtfsadfSAya,verified
49631ab80b9d33f12d06,nan_privative,amAtfsadfSa,amAtfsadfSa,verified
65a7141780584bb1b0dd,state_tva,mAtfsamatva,mAtfsamatva,verified
38f076f7fe6a2c0a7719,state_tal,mAtfsamatA,mAtfsamatA,verified
cd6834936cb6a871a1ee,possession_matup,mAtfsamavat,mAtfsamavat,verified
11a8e1925e0be780e8fe,superlative_tamap,mAtfsamatama,mAtfsamatama,verified
587f72ba993a291c6d4a,comparative_tarap,mAtfsamatara,mAtfsamatara,verified
76b01d98379125f7839b,self_desire_kyac,mAtfsamIya,mAtfsamIya,verified
eaf74399afc48875e00e,self_desire_kamyac,mAtfsamakAmya,mAtfsamakAmya,verified
891e3ed41fb9ce542f21,object_comparison_kyac,mAtfsamIya,mAtfsamIya,verified
b9a2373e558b6e5831e8,agent_comparison_kyang,mAtfsamAya,mAtfsamAya,verified
ddc4ce1341cd0487dd89,nan_privative,amAtfsama,amAtfsama,verified
ee5d4bb1f9622b07ef03,state_tva,paraSucCinnatva,paraSucCinnatva,verified
c7d36b63573193b0e8ee,state_tal,paraSucCinnatA,paraSucCinnatA,verified
2b76af463108d0b202f6,possession_matup,paraSucCinnavat,paraSucCinnavat,verified
5883c0c44931ba6ded12,superlative_tamap,paraSucCinnatama,paraSucCinnatama,verified
a8ec6619039893b09c30,comparative_tarap,paraSucCinnatara,paraSucCinnatara,verified
6581785857fecf4cc66d,self_desire_kyac,paraSucCinnIya,paraSucCinnIya,verified
a94363d8298cf925c54a,self_desire_kamyac,paraSucCinnakAmya,paraSucCinnakAmya,verified
e0a729e32556b1e23644,object_comparison_kyac,paraSucCinnIya,paraSucCinnIya,verified
e53bb570856773bfdfe4,agent_comparison_kyang,paraSucCinnAya,paraSucCinnAya,verified
6825889dc004a4df0674,nan_privative,aparaSucCinna,aparaSucCinna,verified
402865b04864e9b649fc,state_tva,pitfsadfSatva,pitfsadfSatva,verified
87a43690a490176c4649,state_tal,pitfsadfSatA,pitfsadfSatA,verified
d683609900f2eab5fb70,possession_matup,pitfsadfSavat,pitfsadfSavat,verified
c8f83cdf9ddc3f885a3e,superlative_tamap,pitfsadfSatama,pitfsadfSatama,verified
66bc3810b0d3f5c58c5f,comparative_tarap,pitfsadfSatara,pitfsadfSatara,verified
8f6ddac3be7e4054b7a0,self_desire_kyac,pitfsadfSIya,pitfsadfSIya,verified
276968ba84eca8beba3b,self_desire_kamyac,pitfsadfSakAmya,pitfsadfSakAmya,verified
65585b7fca8a2f4bfebe,object_comparison_kyac,pitfsadfSIya,pitfsadfSIya,verified
03559e0375a9f529cd7c,agent_comparison_kyang,pitfsadfSAya,pitfsadfSAya,verified
1564bf65170da62790b4,nan_privative,apitfsadfSa,apitfsadfSa,verified
5d7109cb26b893f0e207,state_tva,saMvatsarapUrvatva,saMvatsarapUrvatva,verified
d045292bd2a46a8d21c0,state_tal,saMvatsarapUrvatA,saMvatsarapUrvatA,verified
e1fb6cc518d2fabcc03d,possession_matup,saMvatsarapUrvavat,saMvatsarapUrvavat,verified
41ddc4548d486000af77,superlative_tamap,saMvatsarapUrvatama,saMvatsarapUrvatama,verified
6b41229e71ffe5434068,comparative_tarap,saMvatsarapUrvatara,saMvatsarapUrvatara,verified
e7220e19b228a995e80b,self_desire_kyac,saMvatsarapUrvIya,saMvatsarapUrvIya,verified
7727666380d3858e8d83,self_desire_kamyac,saMvatsarapUrvakAmya,saMvatsarapUrvakAmya,verified
8589470f0df3d388f673,object_comparison_kyac,saMvatsarapUrvIya,saMvatsarapUrvIya,verified
2ab3282897d60a9d75d5,agent_comparison_kyang,saMvatsarapUrvAya,saMvatsarapUrvAya,verified
7d3bdc1f99f65babe162,nan_privative,asaMvatsarapUrva,asaMvatsarapUrva,verified
46680e8fbd25a9f4d52d,state_tva,tilamiSratva,tilamiSratva,verified
3f224759f9b13d02df86,state_tal,tilamiSratA,tilamiSratA,verified
4158e924291bbcd8ae51,possession_matup,tilamiSravat,tilamiSravat,verified
b5b8723056a41a41f981,superlative_tamap,tilamiSratama,tilamiSratama,verified
3591bcbfa083f6ba0f8c,comparative_tarap,tilamiSratara,tilamiSratara,verified
64cb66e8c1565c50c57f,self_desire_kyac,tilamiSrIya,tilamiSrIya,verified
196bfa1e0798a86578c5,self_desire_kamyac,tilamiSrakAmya,tilamiSrakAmya,verified
bd8ec6205aac7db226ae,object_comparison_kyac,tilamiSrIya,tilamiSrIya,verified
f69715f9ce175c290618,agent_comparison_kyang,tilamiSrAya,tilamiSrAya,verified
3564420585fd36744406,nan_privative,atilamiSra,atilamiSra,verified
db11548b0166178cd09a,state_tva,vAkkalahatva,vAkkalahatva,verified
23dabefc1cfe4528991e,state_tal,vAkkalahatA,vAkkalahatA,verified
33b54f67461d67d9f274,possession_matup,vAkkalahavat,vAkkalahavat,verified
8229ca9297d337357bda,superlative_tamap,vAkkalahatama,vAkkalahatama,verified
f8dcc9b11579c39df158,comparative_tarap,vAkkalahatara,vAkkalahatara,verified
2c3c5f034ce1f707dfc1,self_desire_kyac,vAkkalahIya,vAkkalahIya,verified
87d0b586a992c8c4e0fd,self_desire_kamyac,vAkkalahakAmya,vAkkalahakAmya,verified
b8edc9d3e8aa86355d06,object_comparison_kyac,vAkkalahIya,vAkkalahIya,verified
18712245cd65f51b219a,agent_comparison_kyang,vAkkalahAya,vAkkalahAya,verified
