derived_word_meaning_id,operation_id,operation_display,base_count_key,base_source_codes,base_citations_slp1,base_meaning_slp1,base_meaning_display,semantic_branch_id,semantic_relation,rule_refs,output_forms_slp1,output_variant_count,admission_basis,count_status
fbb9a5366920a6c91502,desiderative,"सन्नन्त (sannanta), desiderative","[""10.0451"", ""meaning-7f40d6a1ba16""]",10.0451,mUtra,prasravaRe,प्रस्रवणे (prasravaṇe),same_agent_desire,"desire to perform or undergo the base action or state, with the desirer as its agent",3.1.7,mumUtrayiza;mumUtriza,2,productive_rule_plus_pinned_engine_output,admitted_research_ledger
9519306419e5d4e2a94e,desiderative,"सन्नन्त (sannanta), desiderative","[""10.0452"", ""meaning-814a68cdac65""]",10.0452,rUkza,pAruzye,पारुष्ये (pāruṣye),same_agent_desire,"desire to perform or undergo the base action or state, with the desirer as its agent",3.1.7,rurUkzayiza,1,productive_rule_plus_pinned_engine_output,admitted_research_ledger
99a8c35e8016ced6b687,desiderative,"सन्नन्त (sannanta), desiderative","[""10.0453"", ""meaning-cec19e58bd1a""]",10.0453,pAra,karmasamAptO,कर्मसमाप्तौ (karmasamāptau),same_agent_desire,"desire to perform or undergo the base action or state, with the desirer as its agent",3.1.7,pipArayiza,1,productive_rule_plus_pinned_engine_output,admitted_research_ledger
730e7ac59c59077551af,desiderative,"सन्नन्त (sannanta), desiderative","[""10.0454"", ""meaning-cec19e58bd1a""]",10.0454,tIra,karmasamAptO,कर्मसमाप्तौ (karmasamāptau),same_agent_desire,"desire to perform or undergo the base action or state, with the desirer as its agent",3.1.7,titIrayiza,1,productive_rule_plus_pinned_engine_output,admitted_research_ledger
e5afbb885e37e68bd5cb,desiderative,"सन्नन्त (sannanta), desiderative","[""10.0455"", ""meaning-095018db5bb6""]",10.0455,puwa,saMsarge,संसर्गे (saṃsarge),same_agent_desire,"desire to perform or undergo the base action or state, with the desirer as its agent",3.1.7,pupuwayiza,1,productive_rule_plus_pinned_engine_output,admitted_research_ledger
d7d408f22a6b80751451,desiderative,"सन्नन्त (sannanta), desiderative","[""10.0456"", ""meaning-148cd30ab525""]",10.0456,katra,SETilye,शैथिल्ये (śaithilye),same_agent_desire,"desire to perform or undergo the base action or state, with the desirer as its agent",3.1.7,cikatrayiza;cikatriza,2,productive_rule_plus_pinned_engine_output,admitted_research_ledger
8a014870c48c1fae541f,desiderative,"सन्नन्त (sannanta), desiderative","[""10.0457"", ""meaning-148cd30ab525""]",10.0457,karta~,SETilye,शैथिल्ये (śaithilye),same_agent_desire,"desire to perform or undergo the base action or state, with the desirer as its agent",3.1.7,cikartayiza,1,productive_rule_plus_pinned_engine_output,admitted_research_ledger
427a8d17dcdfff0738e5,desiderative,"सन्नन्त (sannanta), desiderative","[""10.0458"", ""meaning-5042ee4bdbe7""]",10.0458,valka,darSane,दर्शने (darśane),same_agent_desire,"desire to perform or undergo the base action or state, with the desirer as its agent",3.1.7,vivalkayiza,1,productive_rule_plus_pinned_engine_output,admitted_research_ledger
2bbd78562ded99c1235b,desiderative,"सन्नन्त (sannanta), desiderative","[""10.0459"", ""meaning-e4f08cdd86e6""]",10.0459,citra,citrIkaraRe,चित्रीकरणे (citrīkaraṇe),same_agent_desire,"desire to perform or undergo the base action or state, with the desirer as its agent",3.1.7,cicitrayiza,1,productive_rule_plus_pinned_engine_output,admitted_research_ledger
0800b807b975ae68a95e,desiderative,"सन्नन्त (sannanta), desiderative","[""10.0460"", ""meaning-4d2df59be516""]",10.0460,ansa,samAGAte,समाघाते (samāghāte),same_agent_desire,"desire to perform or undergo the base action or state, with the desirer as its agent",3.1.7,aMsisayiza,1,productive_rule_plus_pinned_engine_output,admitted_research_ledger
d159ae4bad6fb6af568e,desiderative,"सन्नन्त (sannanta), desiderative","[""10.0461"", ""meaning-9daa69aeb27e""]",10.0461,vawa,viBAjane,विभाजने (vibhājane),same_agent_desire,"desire to perform or undergo the base action or state, with the desirer as its agent",3.1.7,vivawayiza,1,productive_rule_plus_pinned_engine_output,admitted_research_ledger
17c720f7856d4e000925,desiderative,"सन्नन्त (sannanta), desiderative","[""10.0463"", ""meaning-51c5f3f69cf6""]",10.0463,laja,prakASane,प्रकाशने (prakāśane),same_agent_desire,"desire to perform or undergo the base action or state, with the desirer as its agent",3.1.7,lilajayiza,1,productive_rule_plus_pinned_engine_output,admitted_research_ledger
fff05885651d2d1a2648,desiderative,"सन्नन्त (sannanta), desiderative","[""10.0464"", ""meaning-51c5f3f69cf6""]",10.0464,vawi~,prakASane,प्रकाशने (prakāśane),same_agent_desire,"desire to perform or undergo the base action or state, with the desirer as its agent",3.1.7,vivaRwayiza;vivaRwiza,2,productive_rule_plus_pinned_engine_output,admitted_research_ledger
ad9a26106784ab366b09,desiderative,"सन्नन्त (sannanta), desiderative","[""10.0465"", ""meaning-51c5f3f69cf6""]",10.0465,laji~,prakASane,प्रकाशने (prakāśane),same_agent_desire,"desire to perform or undergo the base action or state, with the desirer as its agent",3.1.7,lilaYjayiza;lilaYjiza,2,productive_rule_plus_pinned_engine_output,admitted_research_ledger
993cb06fe9efd8896796,desiderative,"सन्नन्त (sannanta), desiderative","[""10.0466"", ""meaning-1e740bff9515""]",10.0466,miSra,samparke,सम्पर्के (samparke),same_agent_desire,"desire to perform or undergo the base action or state, with the desirer as its agent",3.1.7,mimiSrayiza,1,productive_rule_plus_pinned_engine_output,admitted_research_ledger
0ec084309655c8009cff,desiderative,"सन्नन्त (sannanta), desiderative","[""10.0467"", ""meaning-cb8f3f842a8a""]",10.0467,sangrAma,yudDe,युद्धे (yuddhe),same_agent_desire,"desire to perform or undergo the base action or state, with the desirer as its agent",3.1.7,sisaNgrAmayiza,1,productive_rule_plus_pinned_engine_output,admitted_research_ledger
70d417667247ba2e2a2d,desiderative,"सन्नन्त (sannanta), desiderative","[""10.0468"", ""meaning-b00073dcdeb8""]",10.0468,stoma,SlAGAyAm,श्लाघायाम् (ślāghāyām),same_agent_desire,"desire to perform or undergo the base action or state, with the desirer as its agent",3.1.7,tustomayiza,1,productive_rule_plus_pinned_engine_output,admitted_research_ledger
68fd9a7d9ff1f7397f27,desiderative,"सन्नन्त (sannanta), desiderative","[""10.0469"", ""meaning-02d8bbaca932""]",10.0469,Cidra,karRaBedane,कर्णभेदने (karṇabhedane),same_agent_desire,"desire to perform or undergo the base action or state, with the desirer as its agent",3.1.7,cicCidrayiza,1,productive_rule_plus_pinned_engine_output,admitted_research_ledger
c3190f82c25a9b0fa795,desiderative,"सन्नन्त (sannanta), desiderative","[""10.0470"", ""meaning-12d930b48839""]",10.0470,karRa~,Bedane,भेदने (bhedane),same_agent_desire,"desire to perform or undergo the base action or state, with the desirer as its agent",3.1.7,cikarRayiza,1,productive_rule_plus_pinned_engine_output,admitted_research_ledger
c0afd16b8493337b9ddc,desiderative,"सन्नन्त (sannanta), desiderative","[""10.0471"", ""meaning-d3384a4fdfc9""]",10.0471,anDa,dfzwyupaGAte,दृष्ट्युपघाते (dṛṣṭyupaghāte),same_agent_desire,"desire to perform or undergo the base action or state, with the desirer as its agent",3.1.7,andiDayiza,1,productive_rule_plus_pinned_engine_output,admitted_research_ledger
10d55acac3ca368d4932,desiderative,"सन्नन्त (sannanta), desiderative","[""10.0472"", ""meaning-f3b765b4edd4""]",10.0472,danqa,daRqanipAte,दण्डनिपाते (daṇḍanipāte),same_agent_desire,"desire to perform or undergo the base action or state, with the desirer as its agent",3.1.7,didaRqayiza,1,productive_rule_plus_pinned_engine_output,admitted_research_ledger
cc66ce2b2836037a8ffa,desiderative,"सन्नन्त (sannanta), desiderative","[""10.0473"", ""meaning-975c9f9c5b51""]",10.0473,anka,lakzaRe,लक्षणे (lakṣaṇe),same_agent_desire,"desire to perform or undergo the base action or state, with the desirer as its agent",3.1.7,aYcikayiza,1,productive_rule_plus_pinned_engine_output,admitted_research_ledger
d33c0d6b0629b9dee6cc,desiderative,"सन्नन्त (sannanta), desiderative","[""10.0473"", ""meaning-9ef7816105a9""]",10.0473,anka,pade,पदे (pade),same_agent_desire,"desire to perform or undergo the base action or state, with the desirer as its agent",3.1.7,aYcikayiza,1,productive_rule_plus_pinned_engine_output,admitted_research_ledger
fdcc7f523716b631074b,desiderative,"सन्नन्त (sannanta), desiderative","[""10.0474"", ""meaning-975c9f9c5b51""]",10.0474,anga,lakzaRe,लक्षणे (lakṣaṇe),same_agent_desire,"desire to perform or undergo the base action or state, with the desirer as its agent",3.1.7,aYjigayiza,1,productive_rule_plus_pinned_engine_output,admitted_research_ledger
85896ad4fabb3bdaa90d,desiderative,"सन्नन्त (sannanta), desiderative","[""10.0474"", ""meaning-9ef7816105a9""]",10.0474,anga,pade,पदे (pade),same_agent_desire,"desire to perform or undergo the base action or state, with the desirer as its agent",3.1.7,aYjigayiza,1,productive_rule_plus_pinned_engine_output,admitted_research_ledger
e6a7638447d280d08948,desiderative,"सन्नन्त (sannanta), desiderative","[""10.0475"", ""meaning-c078a7d5c7b1""]",10.0475,suKa,suKakriyAyAm,सुखक्रियायाम् (sukhakriyāyām),same_agent_desire,"desire to perform or undergo the base action or state, with the desirer as its agent",3.1.7,susuKayiza,1,productive_rule_plus_pinned_engine_output,admitted_research_ledger
28d138a6bd30d053f59f,desiderative,"सन्नन्त (sannanta), desiderative","[""10.0476"", ""meaning-c2b948787e9c""]",10.0476,duHKa,duHKakriyAyAm,दुःखक्रियायाम् (duḥkhakriyāyām),same_agent_desire,"desire to perform or undergo the base action or state, with the desirer as its agent",3.1.7,duduHKayiza,1,productive_rule_plus_pinned_engine_output,admitted_research_ledger
6094f0f593f978669d67,desiderative,"सन्नन्त (sannanta), desiderative","[""10.0477"", ""meaning-8c6231d20ac4""]",10.0477,rasa,snehane,स्नेहने (snehane),same_agent_desire,"desire to perform or undergo the base action or state, with the desirer as its agent",3.1.7,rirasayiza,1,productive_rule_plus_pinned_engine_output,admitted_research_ledger
8f73ae01c582c44dd016,desiderative,"सन्नन्त (sannanta), desiderative","[""10.0477"", ""meaning-c1e1d650336a""]",10.0477,rasa,AsvAdane,आस्वादने (āsvādane),same_agent_desire,"desire to perform or undergo the base action or state, with the desirer as its agent",3.1.7,rirasayiza,1,productive_rule_plus_pinned_engine_output,admitted_research_ledger
f9f9106ba0909f5a0ce8,desiderative,"सन्नन्त (sannanta), desiderative","[""10.0478"", ""meaning-b5dcdd5aa6ce""]",10.0478,vyaya,vittasamutsarge,वित्तसमुत्सर्गे (vittasamutsarge),same_agent_desire,"desire to perform or undergo the base action or state, with the desirer as its agent",3.1.7,vivyayayiza,1,productive_rule_plus_pinned_engine_output,admitted_research_ledger
ea422e76d46ab4a2931e,desiderative,"सन्नन्त (sannanta), desiderative","[""10.0479"", ""meaning-0319540fb7b8""]",10.0479,rUpa,rUpakriyAyAm,रूपक्रियायाम् (rūpakriyāyām),same_agent_desire,"desire to perform or undergo the base action or state, with the desirer as its agent",3.1.7,rurUpayiza,1,productive_rule_plus_pinned_engine_output,admitted_research_ledger
27eee06e9bfb4683a026,desiderative,"सन्नन्त (sannanta), desiderative","[""10.0480"", ""meaning-1908fa34250a""]",10.0480,Ceda,dvEDIkaraRe,द्वैधीकरणे (dvaidhīkaraṇe),same_agent_desire,"desire to perform or undergo the base action or state, with the desirer as its agent",3.1.7,cicCedayiza,1,productive_rule_plus_pinned_engine_output,admitted_research_ledger
91201e4ea926f277c3b1,desiderative,"सन्नन्त (sannanta), desiderative","[""10.0481"", ""meaning-456b48da5b7f""]",10.0481,Cada,apavAraRe,अपवारणे (apavāraṇe),same_agent_desire,"desire to perform or undergo the base action or state, with the desirer as its agent",3.1.7,cicCadayiza,1,productive_rule_plus_pinned_engine_output,admitted_research_ledger
8e8da52a600f5b6493e5,desiderative,"सन्नन्त (sannanta), desiderative","[""10.0482"", ""meaning-556802d0e7f6""]",10.0482,lABa,preraRe,प्रेरणे (preraṇe),same_agent_desire,"desire to perform or undergo the base action or state, with the desirer as its agent",3.1.7,lilABayiza,1,productive_rule_plus_pinned_engine_output,admitted_research_ledger
ef66c4b743d0d6063a74,desiderative,"सन्नन्त (sannanta), desiderative","[""10.0483"", ""meaning-87b8005a2075""]",10.0483,vraRa,gAtravicUrRane,गात्रविचूर्णने (gātravicūrṇane),same_agent_desire,"desire to perform or undergo the base action or state, with the desirer as its agent",3.1.7,vivraRayiza,1,productive_rule_plus_pinned_engine_output,admitted_research_ledger
6efd537f52de3058f5fa,desiderative,"सन्नन्त (sannanta), desiderative","[""10.0484"", ""meaning-1b2ff3bc375f""]",10.0484,varRa,varRakriyAyAm,वर्णक्रियायाम् (varṇakriyāyām),same_agent_desire,"desire to perform or undergo the base action or state, with the desirer as its agent",3.1.7,vivarRayiza,1,productive_rule_plus_pinned_engine_output,admitted_research_ledger
2ceb0328a85e4f929190,desiderative,"सन्नन्त (sannanta), desiderative","[""10.0484"", ""meaning-8d51499c0ccf""]",10.0484,varRa,vistAre,विस्तारे (vistāre),same_agent_desire,"desire to perform or undergo the base action or state, with the desirer as its agent",3.1.7,vivarRayiza,1,productive_rule_plus_pinned_engine_output,admitted_research_ledger
62dcd1d85090a3c5277d,desiderative,"सन्नन्त (sannanta), desiderative","[""10.0484"", ""meaning-df048d311df0""]",10.0484,varRa,guRavacane,गुणवचने (guṇavacane),same_agent_desire,"desire to perform or undergo the base action or state, with the desirer as its agent",3.1.7,vivarRayiza,1,productive_rule_plus_pinned_engine_output,admitted_research_ledger
ba59bad2b9a37067a2db,desiderative,"सन्नन्त (sannanta), desiderative","[""10.0485"", ""meaning-79a15719d64a""]",10.0485,parRa,haritaBAve,हरितभावे (haritabhāve),same_agent_desire,"desire to perform or undergo the base action or state, with the desirer as its agent",3.1.7,piparRayiza,1,productive_rule_plus_pinned_engine_output,admitted_research_ledger
ce953853dae1bae9cff4,desiderative,"सन्नन्त (sannanta), desiderative","[""10.0486"", ""meaning-5042ee4bdbe7""]",10.0486,vizka,darSane,दर्शने (darśane),same_agent_desire,"desire to perform or undergo the base action or state, with the desirer as its agent",3.1.7,vivizkayiza,1,productive_rule_plus_pinned_engine_output,admitted_research_ledger
39f6b496a90aa191121a,desiderative,"सन्नन्त (sannanta), desiderative","[""10.0487"", ""meaning-556802d0e7f6""]",10.0487,kzipa,preraRe,प्रेरणे (preraṇe),same_agent_desire,"desire to perform or undergo the base action or state, with the desirer as its agent",3.1.7,cikzipayiza,1,productive_rule_plus_pinned_engine_output,admitted_research_ledger
5587d90801f150399fee,desiderative,"सन्नन्त (sannanta), desiderative","[""10.0488"", ""meaning-693173100d63""]",10.0488,vasa,nivAse,निवासे (nivāse),same_agent_desire,"desire to perform or undergo the base action or state, with the desirer as its agent",3.1.7,vivasayiza,1,productive_rule_plus_pinned_engine_output,admitted_research_ledger
996f37cfa92d3eeaf6b0,desiderative,"सन्नन्त (sannanta), desiderative","[""10.0489"", ""meaning-75e1514440b6""]",10.0489,tutTa,AvaraRe,आवरणे (āvaraṇe),same_agent_desire,"desire to perform or undergo the base action or state, with the desirer as its agent",3.1.7,tututTayiza,1,productive_rule_plus_pinned_engine_output,admitted_research_ledger
09be41e5ebf0414bf7d8,desiderative,"सन्नन्त (sannanta), desiderative","[""10.0490"", ""meaning-293bd91852a3""]",10.0490,palyUla,lavane,लवने (lavane),same_agent_desire,"desire to perform or undergo the base action or state, with the desirer as its agent",3.1.7,pipalyUlayiza,1,productive_rule_plus_pinned_engine_output,admitted_research_ledger
7a0d23c5db25f05c748c,desiderative,"सन्नन्त (sannanta), desiderative","[""10.0490"", ""meaning-a18deec65001""]",10.0490,palyUla,vapane,वपने (vapane),same_agent_desire,"desire to perform or undergo the base action or state, with the desirer as its agent",3.1.7,pipalyUlayiza,1,productive_rule_plus_pinned_engine_output,admitted_research_ledger
f7e2ab4ce252910a8519,desiderative,"सन्नन्त (sannanta), desiderative","[""10.0491"", ""meaning-ea0ca4b6a28b""]",10.0491,ruWa~,BAzAyAm,भाषायाम् (bhāṣāyām),same_agent_desire,"desire to perform or undergo the base action or state, with the desirer as its agent",3.1.7,ruroWayiza,1,productive_rule_plus_pinned_engine_output,admitted_research_ledger
2ba7e01d57c8a1c95db9,desiderative,"सन्नन्त (sannanta), desiderative","[""10.0492"", ""meaning-5042ee4bdbe7""]",10.0492,Deka,darSane,दर्शने (darśane),same_agent_desire,"desire to perform or undergo the base action or state, with the desirer as its agent",3.1.7,diDekayiza,1,productive_rule_plus_pinned_engine_output,admitted_research_ledger
9281231b125d4c895b12,intensive,यङन्त (yaṅanta),"[""01.0001"", ""meaning-4f8785226893""]",01.0001,BU,sattAyAm,सत्तायाम् (sattāyām),intensity,perform the base action intensely,3.1.22,boBUya,1,productive_rule_plus_pinned_engine_output,admitted_research_ledger
5d69d13ee0ad5b8a0065,intensive,यङन्त (yaṅanta),"[""01.0001"", ""meaning-4f8785226893""]",01.0001,BU,sattAyAm,सत्तायाम् (sattāyām),repetition,perform the base action repeatedly,3.1.22,boBUya,1,productive_rule_plus_pinned_engine_output,admitted_research_ledger
074aa6028f4d7780e891,intensive,यङन्त (yaṅanta),"[""01.0003"", ""meaning-eaa4c9581c6b""]",01.0003,sparDa~\,saNGarze,सङ्घर्षे (saṅgharṣe),intensity,perform the base action intensely,3.1.22,pAsparDya,1,productive_rule_plus_pinned_engine_output,admitted_research_ledger
bdd76673f68a8e48d92b,intensive,यङन्त (yaṅanta),"[""01.0003"", ""meaning-eaa4c9581c6b""]",01.0003,sparDa~\,saNGarze,सङ्घर्षे (saṅgharṣe),repetition,perform the base action repeatedly,3.1.22,pAsparDya,1,productive_rule_plus_pinned_engine_output,admitted_research_ledger
d9cc6c2e5312282aeb4c,intensive,यङन्त (yaṅanta),"[""01.0004"", ""meaning-412d054d7980""]",01.0004,gADf~\,lipsAyAm,लिप्सायाम् (lipsāyām),intensity,perform the base action intensely,3.1.22,jAgADya,1,productive_rule_plus_pinned_engine_output,admitted_research_ledger
b6846d48728505b7cfc9,intensive,यङन्त (yaṅanta),"[""01.0004"", ""meaning-412d054d7980""]",01.0004,gADf~\,lipsAyAm,लिप्सायाम् (lipsāyām),repetition,perform the base action repeatedly,3.1.22,jAgADya,1,productive_rule_plus_pinned_engine_output,admitted_research_ledger
e0fb3312a9c575e834fb,intensive,यङन्त (yaṅanta),"[""01.0004"", ""meaning-83e37f3a87c4""]",01.0004,gADf~\,pratizWAyAm,प्रतिष्ठायाम् (pratiṣṭhāyām),intensity,perform the base action intensely,3.1.22,jAgADya,1,productive_rule_plus_pinned_engine_output,admitted_research_ledger
109d499dbfd7d8508b6e,intensive,यङन्त (yaṅanta),"[""01.0004"", ""meaning-83e37f3a87c4""]",01.0004,gADf~\,pratizWAyAm,प्रतिष्ठायाम् (pratiṣṭhāyām),repetition,perform the base action repeatedly,3.1.22,jAgADya,1,productive_rule_plus_pinned_engine_output,admitted_research_ledger
8077886312a933193fae,intensive,यङन्त (yaṅanta),"[""01.0004"", ""meaning-b687ba9bbadc""]",01.0004,gADf~\,granTe,ग्रन्थे (granthe),intensity,perform the base action intensely,3.1.22,jAgADya,1,productive_rule_plus_pinned_engine_output,admitted_research_ledger
f685b51742b1aeb2f757,intensive,यङन्त (yaṅanta),"[""01.0004"", ""meaning-b687ba9bbadc""]",01.0004,gADf~\,granTe,ग्रन्थे (granthe),repetition,perform the base action repeatedly,3.1.22,jAgADya,1,productive_rule_plus_pinned_engine_output,admitted_research_ledger
e091ff6372d03875e43d,intensive,यङन्त (yaṅanta),"[""01.0005"", ""meaning-476077c1bded""]",01.0005,bADf~\,loqane,लोडने (loḍane),intensity,perform the base action intensely,3.1.22,bAbADya,1,productive_rule_plus_pinned_engine_output,admitted_research_ledger
7cb0f36233f978d890c5,intensive,यङन्त (yaṅanta),"[""01.0005"", ""meaning-476077c1bded""]",01.0005,bADf~\,loqane,लोडने (loḍane),repetition,perform the base action repeatedly,3.1.22,bAbADya,1,productive_rule_plus_pinned_engine_output,admitted_research_ledger
2e31e58208f5fd155705,intensive,यङन्त (yaṅanta),"[""01.0005"", ""meaning-7cf338b886ec""]",01.0005,bADf~\,rowane,रोटने (roṭane),intensity,perform the base action intensely,3.1.22,bAbADya,1,productive_rule_plus_pinned_engine_output,admitted_research_ledger
fd8d03b0c278bd055ce4,intensive,यङन्त (yaṅanta),"[""01.0005"", ""meaning-7cf338b886ec""]",01.0005,bADf~\,rowane,रोटने (roṭane),repetition,perform the base action repeatedly,3.1.22,bAbADya,1,productive_rule_plus_pinned_engine_output,admitted_research_ledger
70d9e1e447bcae169af9,intensive,यङन्त (yaṅanta),"[""01.0006"", ""meaning-8db8a7c441d3""]",01.0006,nADf~\,yAcYAyAm,याच्ञायाम् (yācñāyām),intensity,perform the base action intensely,3.1.22,nAnADya,1,productive_rule_plus_pinned_engine_output,admitted_research_ledger
7edd9e4c5776686cf936,intensive,यङन्त (yaṅanta),"[""01.0006"", ""meaning-8db8a7c441d3""]",01.0006,nADf~\,yAcYAyAm,याच्ञायाम् (yācñāyām),repetition,perform the base action repeatedly,3.1.22,nAnADya,1,productive_rule_plus_pinned_engine_output,admitted_research_ledger
449b7e077c90e96babc8,intensive,यङन्त (yaṅanta),"[""01.0006"", ""meaning-ade77b0908ab""]",01.0006,nADf~\,ESvarye,ऐश्वर्ये (aiśvarye),intensity,perform the base action intensely,3.1.22,nAnADya,1,productive_rule_plus_pinned_engine_output,admitted_research_ledger
9b2ab0f02fe97e54257f,intensive,यङन्त (yaṅanta),"[""01.0006"", ""meaning-ade77b0908ab""]",01.0006,nADf~\,ESvarye,ऐश्वर्ये (aiśvarye),repetition,perform the base action repeatedly,3.1.22,nAnADya,1,productive_rule_plus_pinned_engine_output,admitted_research_ledger
30e29d0c05ecd801a854,intensive,यङन्त (yaṅanta),"[""01.0006"", ""meaning-c255753f9f9e""]",01.0006,nADf~\,upatApe,उपतापे (upatāpe),intensity,perform the base action intensely,3.1.22,nAnADya,1,productive_rule_plus_pinned_engine_output,admitted_research_ledger
8300216bf74209ac4b32,intensive,यङन्त (yaṅanta),"[""01.0006"", ""meaning-c255753f9f9e""]",01.0006,nADf~\,upatApe,उपतापे (upatāpe),repetition,perform the base action repeatedly,3.1.22,nAnADya,1,productive_rule_plus_pinned_engine_output,admitted_research_ledger
8c3d27351596ad18819b,intensive,यङन्त (yaṅanta),"[""01.0006"", ""meaning-c458ec648d94""]",01.0006,nADf~\,ASizi,आशिषि (āśiṣi),intensity,perform the base action intensely,3.1.22,nAnADya,1,productive_rule_plus_pinned_engine_output,admitted_research_ledger
ca9f18ddc2c28dccf432,intensive,यङन्त (yaṅanta),"[""01.0006"", ""meaning-c458ec648d94""]",01.0006,nADf~\,ASizi,आशिषि (āśiṣi),repetition,perform the base action repeatedly,3.1.22,nAnADya,1,productive_rule_plus_pinned_engine_output,admitted_research_ledger
a7cd2efb033ef1f2ee37,intensive,यङन्त (yaṅanta),"[""01.0007"", ""meaning-8db8a7c441d3""]",01.0007,nATf~\,yAcYAyAm,याच्ञायाम् (yācñāyām),intensity,perform the base action intensely,3.1.22,nAnATya,1,productive_rule_plus_pinned_engine_output,admitted_research_ledger
8e3185adb2e2b97f112a,intensive,यङन्त (yaṅanta),"[""01.0007"", ""meaning-8db8a7c441d3""]",01.0007,nATf~\,yAcYAyAm,याच्ञायाम् (yācñāyām),repetition,perform the base action repeatedly,3.1.22,nAnATya,1,productive_rule_plus_pinned_engine_output,admitted_research_ledger
befc98a0e34eba5d4906,intensive,यङन्त (yaṅanta),"[""01.0007"", ""meaning-ade77b0908ab""]",01.0007,nATf~\,ESvarye,ऐश्वर्ये (aiśvarye),intensity,perform the base action intensely,3.1.22,nAnATya,1,productive_rule_plus_pinned_engine_output,admitted_research_ledger
ac82c870dd6f01c587a8,intensive,यङन्त (yaṅanta),"[""01.0007"", ""meaning-ade77b0908ab""]",01.0007,nATf~\,ESvarye,ऐश्वर्ये (aiśvarye),repetition,perform the base action repeatedly,3.1.22,nAnATya,1,productive_rule_plus_pinned_engine_output,admitted_research_ledger
3ec63e6ccae772d90d0c,intensive,यङन्त (yaṅanta),"[""01.0007"", ""meaning-c255753f9f9e""]",01.0007,nATf~\,upatApe,उपतापे (upatāpe),intensity,perform the base action intensely,3.1.22,nAnATya,1,productive_rule_plus_pinned_engine_output,admitted_research_ledger
fbd6e8c73af7f38b6ce8,intensive,यङन्त (yaṅanta),"[""01.0007"", ""meaning-c255753f9f9e""]",01.0007,nATf~\,upatApe,उपतापे (upatāpe),repetition,perform the base action repeatedly,3.1.22,nAnATya,1,productive_rule_plus_pinned_engine_output,admitted_research_ledger
e06f1dbdfea1d37af5ed,intensive,यङन्त (yaṅanta),"[""01.0007"", ""meaning-c458ec648d94""]",01.0007,nATf~\,ASizi,आशिषि (āśiṣi),intensity,perform the base action intensely,3.1.22,nAnATya,1,productive_rule_plus_pinned_engine_output,admitted_research_ledger
378a3b2214a839771f8b,intensive,यङन्त (yaṅanta),"[""01.0007"", ""meaning-c458ec648d94""]",01.0007,nATf~\,ASizi,आशिषि (āśiṣi),repetition,perform the base action repeatedly,3.1.22,nAnATya,1,productive_rule_plus_pinned_engine_output,admitted_research_ledger
40b1ecdc301f4d64d86a,intensive,यङन्त (yaṅanta),"[""01.0008"", ""meaning-bb23f8c5982d""]",01.0008,daDa~\,DAraRe,धारणे (dhāraṇe),intensity,perform the base action intensely,3.1.22,dAdaDya,1,productive_rule_plus_pinned_engine_output,admitted_research_ledger
7b52e9a4fdefed713a44,intensive,यङन्त (yaṅanta),"[""01.0008"", ""meaning-bb23f8c5982d""]",01.0008,daDa~\,DAraRe,धारणे (dhāraṇe),repetition,perform the base action repeatedly,3.1.22,dAdaDya,1,productive_rule_plus_pinned_engine_output,admitted_research_ledger
eb343cc8ecbc6096880d,intensive,यङन्त (yaṅanta),"[""01.0009"", ""meaning-00323a78b7df""]",01.0009,skudi~\,ApravaRe,आप्रवणे (āpravaṇe),intensity,perform the base action intensely,3.1.22,coskundya,1,productive_rule_plus_pinned_engine_output,admitted_research_ledger
74502a76db81e7eaedc6,intensive,यङन्त (yaṅanta),"[""01.0009"", ""meaning-00323a78b7df""]",01.0009,skudi~\,ApravaRe,आप्रवणे (āpravaṇe),repetition,perform the base action repeatedly,3.1.22,coskundya,1,productive_rule_plus_pinned_engine_output,admitted_research_ledger
6f15833a74d2fdccffe5,intensive,यङन्त (yaṅanta),"[""01.0010"", ""meaning-7d5e46e1b41d""]",01.0010,Svidi~\,SvEtye,श्वैत्ये (śvaitye),intensity,perform the base action intensely,3.1.22,SeSvindya,1,productive_rule_plus_pinned_engine_output,admitted_research_ledger
c31b19580c8cb111b345,intensive,यङन्त (yaṅanta),"[""01.0010"", ""meaning-7d5e46e1b41d""]",01.0010,Svidi~\,SvEtye,श्वैत्ये (śvaitye),repetition,perform the base action repeatedly,3.1.22,SeSvindya,1,productive_rule_plus_pinned_engine_output,admitted_research_ledger
4414b0d358fd52a3512b,intensive,यङन्त (yaṅanta),"[""01.0011"", ""meaning-388ca6564d81""]",01.0011,vadi~\,stutO,स्तुतौ (stutau),intensity,perform the base action intensely,3.1.22,vAvandya,1,productive_rule_plus_pinned_engine_output,admitted_research_ledger
a73371f4a1549f7e78e2,intensive,यङन्त (yaṅanta),"[""01.0011"", ""meaning-388ca6564d81""]",01.0011,vadi~\,stutO,स्तुतौ (stutau),repetition,perform the base action repeatedly,3.1.22,vAvandya,1,productive_rule_plus_pinned_engine_output,admitted_research_ledger
92ceecae06f0ed07917e,intensive,यङन्त (yaṅanta),"[""01.0011"", ""meaning-bde5bb7a4809""]",01.0011,vadi~\,aBivAdane,अभिवादने (abhivādane),intensity,perform the base action intensely,3.1.22,vAvandya,1,productive_rule_plus_pinned_engine_output,admitted_research_ledger
