source_code,gana,citation_slp1,source_gloss_slp1,source_gloss_devanagari,source_line,status,assignment_count,units_slp1,reason,remaining_meaning_gap,interpretation_review_id,eligibility_note,review_evidence,provisional_word_id,identity_review,candidate_local_codes,source_url,source_sha256,identity_batch_review_id
01.1052,1,mlE\,harzakzaye,हर्षक्षये,1053,single_gloss,1,harzakzaye,One source gloss; no attempt to invent finer senses within it.,,,,[],01.1052,not_flagged_by_exact_citation_check,01.1052,https://raw.githubusercontent.com/ambuda-org/vidyut/f3ba4167d40eebc4b3023d24e66867aa6a8cdb32/vidyut-prakriya/data/dhatupatha.tsv,bb2013ead0ea536dc7f887164c385c703cb0014ccf6e5af35b87e6d3049ba380,
01.1053,1,dyE\,nyakkaraRe,न्यक्करणे,1054,single_gloss,1,nyakkaraRe,One source gloss; no attempt to invent finer senses within it.,,,,[],01.1053,not_flagged_by_exact_citation_check,01.1053,https://raw.githubusercontent.com/ambuda-org/vidyut/f3ba4167d40eebc4b3023d24e66867aa6a8cdb32/vidyut-prakriya/data/dhatupatha.tsv,bb2013ead0ea536dc7f887164c385c703cb0014ccf6e5af35b87e6d3049ba380,
01.1054,1,drE\,svapne,स्वप्ने,1055,single_gloss,1,svapne,One source gloss; no attempt to invent finer senses within it.,,,,[],01.1054,not_flagged_by_exact_citation_check,01.1054,https://raw.githubusercontent.com/ambuda-org/vidyut/f3ba4167d40eebc4b3023d24e66867aa6a8cdb32/vidyut-prakriya/data/dhatupatha.tsv,bb2013ead0ea536dc7f887164c385c703cb0014ccf6e5af35b87e6d3049ba380,
01.1055,1,DrE\,tfptO,तृप्तौ,1056,single_gloss,1,tfptO,One source gloss; no attempt to invent finer senses within it.,,,,[],01.1055,not_flagged_by_exact_citation_check,01.1055,https://raw.githubusercontent.com/ambuda-org/vidyut/f3ba4167d40eebc4b3023d24e66867aa6a8cdb32/vidyut-prakriya/data/dhatupatha.tsv,bb2013ead0ea536dc7f887164c385c703cb0014ccf6e5af35b87e6d3049ba380,
01.1056,1,DyE\,cintAyAm,चिन्तायाम्,1057,single_gloss,1,cintAyAm,One source gloss; no attempt to invent finer senses within it.,,,,[],01.1056,not_flagged_by_exact_citation_check,01.1056,https://raw.githubusercontent.com/ambuda-org/vidyut/f3ba4167d40eebc4b3023d24e66867aa6a8cdb32/vidyut-prakriya/data/dhatupatha.tsv,bb2013ead0ea536dc7f887164c385c703cb0014ccf6e5af35b87e6d3049ba380,
01.1057,1,rE\,Sabde,शब्दे,1058,single_gloss,1,Sabde,One source gloss; no attempt to invent finer senses within it.,,,,[],01.1057,not_flagged_by_exact_citation_check,01.1057,https://raw.githubusercontent.com/ambuda-org/vidyut/f3ba4167d40eebc4b3023d24e66867aa6a8cdb32/vidyut-prakriya/data/dhatupatha.tsv,bb2013ead0ea536dc7f887164c385c703cb0014ccf6e5af35b87e6d3049ba380,
01.1058,1,styE\,SabdasaNGAtayoH,शब्दसङ्घातयोः,1059,enumerated_glosses,2,Sabde; saNGAte,Explicit analyst segmentation; retain the original compound for review.,,,,[],01.1058,not_flagged_by_exact_citation_check,01.1058,https://raw.githubusercontent.com/ambuda-org/vidyut/f3ba4167d40eebc4b3023d24e66867aa6a8cdb32/vidyut-prakriya/data/dhatupatha.tsv,bb2013ead0ea536dc7f887164c385c703cb0014ccf6e5af35b87e6d3049ba380,
01.1059,1,zwyE\,SabdasaNGAtayoH,शब्दसङ्घातयोः,1060,enumerated_glosses,2,Sabde; saNGAte,Explicit analyst segmentation; retain the original compound for review.,,,,[],01.1059,not_flagged_by_exact_citation_check,01.1059,https://raw.githubusercontent.com/ambuda-org/vidyut/f3ba4167d40eebc4b3023d24e66867aa6a8cdb32/vidyut-prakriya/data/dhatupatha.tsv,bb2013ead0ea536dc7f887164c385c703cb0014ccf6e5af35b87e6d3049ba380,
01.1060,1,KE\,Kadane,खदने,1061,single_gloss,1,Kadane,One source gloss; no attempt to invent finer senses within it.,,,,[],01.1060,not_flagged_by_exact_citation_check,01.1060,https://raw.githubusercontent.com/ambuda-org/vidyut/f3ba4167d40eebc4b3023d24e66867aa6a8cdb32/vidyut-prakriya/data/dhatupatha.tsv,bb2013ead0ea536dc7f887164c385c703cb0014ccf6e5af35b87e6d3049ba380,
01.1061,1,kzE\,kzaye,क्षये,1062,single_gloss,1,kzaye,One source gloss; no attempt to invent finer senses within it.,,,,[],01.1061,not_flagged_by_exact_citation_check,01.1061,https://raw.githubusercontent.com/ambuda-org/vidyut/f3ba4167d40eebc4b3023d24e66867aa6a8cdb32/vidyut-prakriya/data/dhatupatha.tsv,bb2013ead0ea536dc7f887164c385c703cb0014ccf6e5af35b87e6d3049ba380,
01.1062,1,jE\,kzaye,क्षये,1063,single_gloss,1,kzaye,One source gloss; no attempt to invent finer senses within it.,,,,[],01.1062,not_flagged_by_exact_citation_check,01.1062,https://raw.githubusercontent.com/ambuda-org/vidyut/f3ba4167d40eebc4b3023d24e66867aa6a8cdb32/vidyut-prakriya/data/dhatupatha.tsv,bb2013ead0ea536dc7f887164c385c703cb0014ccf6e5af35b87e6d3049ba380,
01.1063,1,zE\,kzaye,क्षये,1064,single_gloss,1,kzaye,One source gloss; no attempt to invent finer senses within it.,,,,[],01.1063,not_flagged_by_exact_citation_check,01.1063,https://raw.githubusercontent.com/ambuda-org/vidyut/f3ba4167d40eebc4b3023d24e66867aa6a8cdb32/vidyut-prakriya/data/dhatupatha.tsv,bb2013ead0ea536dc7f887164c385c703cb0014ccf6e5af35b87e6d3049ba380,
01.1064,1,kE\,Sabde,शब्दे,1065,single_gloss,1,Sabde,One source gloss; no attempt to invent finer senses within it.,,,,[],01.1064,not_flagged_by_exact_citation_check,01.1064,https://raw.githubusercontent.com/ambuda-org/vidyut/f3ba4167d40eebc4b3023d24e66867aa6a8cdb32/vidyut-prakriya/data/dhatupatha.tsv,bb2013ead0ea536dc7f887164c385c703cb0014ccf6e5af35b87e6d3049ba380,
01.1065,1,gE\,Sabde,शब्दे,1066,single_gloss,1,Sabde,One source gloss; no attempt to invent finer senses within it.,,,,[],01.1065,not_flagged_by_exact_citation_check,01.1065,https://raw.githubusercontent.com/ambuda-org/vidyut/f3ba4167d40eebc4b3023d24e66867aa6a8cdb32/vidyut-prakriya/data/dhatupatha.tsv,bb2013ead0ea536dc7f887164c385c703cb0014ccf6e5af35b87e6d3049ba380,
01.1066,1,SE\,pAke,पाके,1067,single_gloss,1,pAke,One source gloss; no attempt to invent finer senses within it.,,,,[],01.1066,not_flagged_by_exact_citation_check,01.1066,https://raw.githubusercontent.com/ambuda-org/vidyut/f3ba4167d40eebc4b3023d24e66867aa6a8cdb32/vidyut-prakriya/data/dhatupatha.tsv,bb2013ead0ea536dc7f887164c385c703cb0014ccf6e5af35b87e6d3049ba380,
01.1067,1,SrE\,pAke,पाके,1068,single_gloss,1,pAke,One source gloss; no attempt to invent finer senses within it.,,,,[],01.1067,not_flagged_by_exact_citation_check,01.1067,https://raw.githubusercontent.com/ambuda-org/vidyut/f3ba4167d40eebc4b3023d24e66867aa6a8cdb32/vidyut-prakriya/data/dhatupatha.tsv,bb2013ead0ea536dc7f887164c385c703cb0014ccf6e5af35b87e6d3049ba380,
01.1068,1,srE\,pAke,पाके,1069,single_gloss,1,pAke,One source gloss; no attempt to invent finer senses within it.,,,,[],01.1068,not_flagged_by_exact_citation_check,01.1068,https://raw.githubusercontent.com/ambuda-org/vidyut/f3ba4167d40eebc4b3023d24e66867aa6a8cdb32/vidyut-prakriya/data/dhatupatha.tsv,bb2013ead0ea536dc7f887164c385c703cb0014ccf6e5af35b87e6d3049ba380,
01.1069,1,pE\,SozaRe,शोषणे,1070,single_gloss,1,SozaRe,One source gloss; no attempt to invent finer senses within it.,,,,[],01.1069,not_flagged_by_exact_citation_check,01.1069,https://raw.githubusercontent.com/ambuda-org/vidyut/f3ba4167d40eebc4b3023d24e66867aa6a8cdb32/vidyut-prakriya/data/dhatupatha.tsv,bb2013ead0ea536dc7f887164c385c703cb0014ccf6e5af35b87e6d3049ba380,
01.1070,1,o~vE\,SozaRe,शोषणे,1071,single_gloss,1,SozaRe,One source gloss; no attempt to invent finer senses within it.,,,,[],01.1070,not_flagged_by_exact_citation_check,,https://raw.githubusercontent.com/ambuda-org/vidyut/f3ba4167d40eebc4b3023d24e66867aa6a8cdb32/vidyut-prakriya/data/dhatupatha.tsv,bb2013ead0ea536dc7f887164c385c703cb0014ccf6e5af35b87e6d3049ba380,
01.1071,1,zwE\,vezwane SoBAyAM ca,वेष्टने शोभायां च,1072,enumerated_glosses,2,vezwane; SoBAyAM,Visible enumeration; semantic overlap still belongs to lexical review.,,,,[],01.1071,not_flagged_by_exact_citation_check,01.1071,https://raw.githubusercontent.com/ambuda-org/vidyut/f3ba4167d40eebc4b3023d24e66867aa6a8cdb32/vidyut-prakriya/data/dhatupatha.tsv,bb2013ead0ea536dc7f887164c385c703cb0014ccf6e5af35b87e6d3049ba380,
01.1072,1,zRE\,vezwane SoBAyAM ca,वेष्टने शोभायां च,1073,enumerated_glosses,2,vezwane; SoBAyAM,Visible enumeration; semantic overlap still belongs to lexical review.,,,,[],01.1072,not_flagged_by_exact_citation_check,01.1072,https://raw.githubusercontent.com/ambuda-org/vidyut/f3ba4167d40eebc4b3023d24e66867aa6a8cdb32/vidyut-prakriya/data/dhatupatha.tsv,bb2013ead0ea536dc7f887164c385c703cb0014ccf6e5af35b87e6d3049ba380,
01.1073,1,dE\p,SoDane,शोधने,1074,single_gloss,1,SoDane,One source gloss; no attempt to invent finer senses within it.,,,,[],01.1073,not_flagged_by_exact_citation_check,01.1073,https://raw.githubusercontent.com/ambuda-org/vidyut/f3ba4167d40eebc4b3023d24e66867aa6a8cdb32/vidyut-prakriya/data/dhatupatha.tsv,bb2013ead0ea536dc7f887164c385c703cb0014ccf6e5af35b87e6d3049ba380,
01.1074,1,pA\,pAne,पाने,1075,single_gloss,1,pAne,One source gloss; no attempt to invent finer senses within it.,,,,[],01.1074,retain_distinct_meanings,01.1074,https://raw.githubusercontent.com/ambuda-org/vidyut/f3ba4167d40eebc4b3023d24e66867aa6a8cdb32/vidyut-prakriya/data/dhatupatha.tsv,bb2013ead0ea536dc7f887164c385c703cb0014ccf6e5af35b87e6d3049ba380,IR142
01.1075,1,GrA\,ganDopAdAne GrARe ca,गन्धोपादाने घ्राणे च,1076,single_gloss,1,ganDopAdAne,One smelling description. Ghrana explains the same action rather than establishing an additional sense.,,MR11,,"[{""filename"": ""dhatu-mA586.html"", ""url"": ""https://sanskrit.uohyd.ac.in/scl/dhaatupaatha/files/mA586.html"", ""accessed_utc"": ""2026-09-12T14:06:59.363772+00:00"", ""sha256"": ""72d1cfa4227ae929a48ef59882349e4f0b84c5ea65e087c6d54ac07f6e1fc2ae"", ""bytes"": 4212}]",01.1075,not_flagged_by_exact_citation_check,01.1075,https://raw.githubusercontent.com/ambuda-org/vidyut/f3ba4167d40eebc4b3023d24e66867aa6a8cdb32/vidyut-prakriya/data/dhatupatha.tsv,bb2013ead0ea536dc7f887164c385c703cb0014ccf6e5af35b87e6d3049ba380,
01.1076,1,DmA\,SabdAgnisaMyogayoH,शब्दाग्निसंयोगयोः,1077,enumerated_glosses,2,Sabde; agnisaMyoge,Explicit analyst segmentation; retain the original compound for review.,,,,[],01.1076,not_flagged_by_exact_citation_check,01.1076,https://raw.githubusercontent.com/ambuda-org/vidyut/f3ba4167d40eebc4b3023d24e66867aa6a8cdb32/vidyut-prakriya/data/dhatupatha.tsv,bb2013ead0ea536dc7f887164c385c703cb0014ccf6e5af35b87e6d3049ba380,
01.1077,1,zWA\,gatinivfttO,गतिनिवृत्तौ,1078,single_gloss,1,gatinivfttO,One source gloss; no attempt to invent finer senses within it.,,,,[],01.1077,not_flagged_by_exact_citation_check,01.1077,https://raw.githubusercontent.com/ambuda-org/vidyut/f3ba4167d40eebc4b3023d24e66867aa6a8cdb32/vidyut-prakriya/data/dhatupatha.tsv,bb2013ead0ea536dc7f887164c385c703cb0014ccf6e5af35b87e6d3049ba380,
01.1078,1,mnA\,aByAse,अभ्यासे,1079,single_gloss,1,aByAse,One source gloss; no attempt to invent finer senses within it.,,,,[],01.1078,not_flagged_by_exact_citation_check,01.1078,https://raw.githubusercontent.com/ambuda-org/vidyut/f3ba4167d40eebc4b3023d24e66867aa6a8cdb32/vidyut-prakriya/data/dhatupatha.tsv,bb2013ead0ea536dc7f887164c385c703cb0014ccf6e5af35b87e6d3049ba380,
01.1079,1,dA\R,dAne,दाने,1080,single_gloss,1,dAne,One source gloss; no attempt to invent finer senses within it.,,,,[],01.1079,not_flagged_by_exact_citation_check,01.1079,https://raw.githubusercontent.com/ambuda-org/vidyut/f3ba4167d40eebc4b3023d24e66867aa6a8cdb32/vidyut-prakriya/data/dhatupatha.tsv,bb2013ead0ea536dc7f887164c385c703cb0014ccf6e5af35b87e6d3049ba380,
01.1080,1,hvf\,kOwilye,कौटिल्ये,1081,single_gloss,1,kOwilye,One source gloss; no attempt to invent finer senses within it.,,,,[],01.1080,retain_distinct_meanings,01.1080,https://raw.githubusercontent.com/ambuda-org/vidyut/f3ba4167d40eebc4b3023d24e66867aa6a8cdb32/vidyut-prakriya/data/dhatupatha.tsv,bb2013ead0ea536dc7f887164c385c703cb0014ccf6e5af35b87e6d3049ba380,IR79
01.1081,1,svf,SabdopatApayoH,शब्दोपतापयोः,1082,enumerated_glosses,2,Sabde; upatApe,Explicit analyst segmentation; retain the original compound for review.,,,,[],01.1081,not_flagged_by_exact_citation_check,,https://raw.githubusercontent.com/ambuda-org/vidyut/f3ba4167d40eebc4b3023d24e66867aa6a8cdb32/vidyut-prakriya/data/dhatupatha.tsv,bb2013ead0ea536dc7f887164c385c703cb0014ccf6e5af35b87e6d3049ba380,
01.1082,1,smf\,cintAyAm,चिन्तायाम्,1083,single_gloss,1,cintAyAm,One source gloss; no attempt to invent finer senses within it.,,,,[],01.1082,retain_distinct_meanings,01.1082,https://raw.githubusercontent.com/ambuda-org/vidyut/f3ba4167d40eebc4b3023d24e66867aa6a8cdb32/vidyut-prakriya/data/dhatupatha.tsv,bb2013ead0ea536dc7f887164c385c703cb0014ccf6e5af35b87e6d3049ba380,IR174
01.1083,1,vf\,saMvaraRe,संवरणे,1084,single_gloss,1,saMvaraRe,One source gloss; no attempt to invent finer senses within it.,,,,[],01.1083,not_flagged_by_exact_citation_check,,https://raw.githubusercontent.com/ambuda-org/vidyut/f3ba4167d40eebc4b3023d24e66867aa6a8cdb32/vidyut-prakriya/data/dhatupatha.tsv,bb2013ead0ea536dc7f887164c385c703cb0014ccf6e5af35b87e6d3049ba380,
01.1084,1,hvf\,saMvaraRe,संवरणे,1085,single_gloss,1,saMvaraRe,One source gloss; no attempt to invent finer senses within it.,,,,[],01.1084,retain_distinct_meanings,01.1084,https://raw.githubusercontent.com/ambuda-org/vidyut/f3ba4167d40eebc4b3023d24e66867aa6a8cdb32/vidyut-prakriya/data/dhatupatha.tsv,bb2013ead0ea536dc7f887164c385c703cb0014ccf6e5af35b87e6d3049ba380,IR79
01.1085,1,sf\,gatO,गतौ,1086,single_gloss,1,gatO,One source gloss; no attempt to invent finer senses within it.,,,,[],01.1085,merge_shared_meanings,01.1085,https://raw.githubusercontent.com/ambuda-org/vidyut/f3ba4167d40eebc4b3023d24e66867aa6a8cdb32/vidyut-prakriya/data/dhatupatha.tsv,bb2013ead0ea536dc7f887164c385c703cb0014ccf6e5af35b87e6d3049ba380,IR173
01.1086,1,f\,gatiprApaRayoH,गतिप्रापणयोः,1087,enumerated_glosses,2,gatO; prApaRe,Explicit analyst segmentation; retain the original compound for review.,,,,[],01.1086,merge_shared_meanings,01.1086,https://raw.githubusercontent.com/ambuda-org/vidyut/f3ba4167d40eebc4b3023d24e66867aa6a8cdb32/vidyut-prakriya/data/dhatupatha.tsv,bb2013ead0ea536dc7f887164c385c703cb0014ccf6e5af35b87e6d3049ba380,IR65
01.1087,1,gf\,secane,सेचने,1088,single_gloss,1,secane,One source gloss; no attempt to invent finer senses within it.,,,,[],01.1087,not_flagged_by_exact_citation_check,01.1087,https://raw.githubusercontent.com/ambuda-org/vidyut/f3ba4167d40eebc4b3023d24e66867aa6a8cdb32/vidyut-prakriya/data/dhatupatha.tsv,bb2013ead0ea536dc7f887164c385c703cb0014ccf6e5af35b87e6d3049ba380,
01.1088,1,Gf\,secane,सेचने,1089,single_gloss,1,secane,One source gloss; no attempt to invent finer senses within it.,,,,[],01.1088,open,01.1088,https://raw.githubusercontent.com/ambuda-org/vidyut/f3ba4167d40eebc4b3023d24e66867aa6a8cdb32/vidyut-prakriya/data/dhatupatha.tsv,bb2013ead0ea536dc7f887164c385c703cb0014ccf6e5af35b87e6d3049ba380,IR12
01.1089,1,Dvf\,hUrCane,हूर्छने,1090,single_gloss,1,hUrCane,One source gloss; no attempt to invent finer senses within it.,,,,[],01.1089,not_flagged_by_exact_citation_check,01.1089,https://raw.githubusercontent.com/ambuda-org/vidyut/f3ba4167d40eebc4b3023d24e66867aa6a8cdb32/vidyut-prakriya/data/dhatupatha.tsv,bb2013ead0ea536dc7f887164c385c703cb0014ccf6e5af35b87e6d3049ba380,
01.1090,1,sru\,gatO,गतौ,1091,single_gloss,1,gatO,One source gloss; no attempt to invent finer senses within it.,,,,[],01.1090,not_flagged_by_exact_citation_check,01.1090,https://raw.githubusercontent.com/ambuda-org/vidyut/f3ba4167d40eebc4b3023d24e66867aa6a8cdb32/vidyut-prakriya/data/dhatupatha.tsv,bb2013ead0ea536dc7f887164c385c703cb0014ccf6e5af35b87e6d3049ba380,
01.1091,1,zu\,prasavESvaryayoH,प्रसवैश्वर्ययोः,1092,enumerated_glosses,2,prasave; ESvarye,Explicit analyst segmentation; retain the original compound for review.,,,,[],01.1091,open,01.1091,https://raw.githubusercontent.com/ambuda-org/vidyut/f3ba4167d40eebc4b3023d24e66867aa6a8cdb32/vidyut-prakriya/data/dhatupatha.tsv,bb2013ead0ea536dc7f887164c385c703cb0014ccf6e5af35b87e6d3049ba380,IR219
01.1092,1,Sru\,SravaRe,श्रवणे,1093,single_gloss,1,SravaRe,One source gloss; no attempt to invent finer senses within it.,,,,[],01.1092,not_flagged_by_exact_citation_check,01.1092,https://raw.githubusercontent.com/ambuda-org/vidyut/f3ba4167d40eebc4b3023d24e66867aa6a8cdb32/vidyut-prakriya/data/dhatupatha.tsv,bb2013ead0ea536dc7f887164c385c703cb0014ccf6e5af35b87e6d3049ba380,
01.1093,1,Dru\,sTErye,स्थैर्ये,1094,single_gloss,1,sTErye,One source gloss; no attempt to invent finer senses within it.,,,,[],01.1093,merge_shared_meanings,01.1093,https://raw.githubusercontent.com/ambuda-org/vidyut/f3ba4167d40eebc4b3023d24e66867aa6a8cdb32/vidyut-prakriya/data/dhatupatha.tsv,bb2013ead0ea536dc7f887164c385c703cb0014ccf6e5af35b87e6d3049ba380,IR09
01.1094,1,du\,gatO,गतौ,1095,single_gloss,1,gatO,One source gloss; no attempt to invent finer senses within it.,,,,[],01.1094,not_flagged_by_exact_citation_check,01.1094,https://raw.githubusercontent.com/ambuda-org/vidyut/f3ba4167d40eebc4b3023d24e66867aa6a8cdb32/vidyut-prakriya/data/dhatupatha.tsv,bb2013ead0ea536dc7f887164c385c703cb0014ccf6e5af35b87e6d3049ba380,
01.1095,1,dru\,gatO,गतौ,1096,single_gloss,1,gatO,One source gloss; no attempt to invent finer senses within it.,,,,[],01.1095,not_flagged_by_exact_citation_check,01.1095,https://raw.githubusercontent.com/ambuda-org/vidyut/f3ba4167d40eebc4b3023d24e66867aa6a8cdb32/vidyut-prakriya/data/dhatupatha.tsv,bb2013ead0ea536dc7f887164c385c703cb0014ccf6e5af35b87e6d3049ba380,
01.1096,1,ji\,aBiBave (nyUnIBavane nyUnIkaraRe ca),अभिभवे (न्यूनीभवने न्यूनीकरणे च),1097,single_gloss,1,aBiBave,Keep the unprefixed abhibhava description as one assignment. The commentary illustrates nyunibhava with para-jayate; do not add that prefixed reading as a second unprefixed-base meaning.,,MR12,Review para-jayate under prefix-conditioned meanings.,"[{""filename"": ""dhatu-mA603.html"", ""url"": ""https://sanskrit.uohyd.ac.in/scl/dhaatupaatha/files/mA603.html"", ""accessed_utc"": ""2026-09-12T14:06:59.598036+00:00"", ""sha256"": ""e9238670f0cf43e09f0e10374d5340a393794a0022d7b0ad3ebc6a6f053da4d3"", ""bytes"": 3726}]",01.1096,retain_distinct_meanings,01.1096,https://raw.githubusercontent.com/ambuda-org/vidyut/f3ba4167d40eebc4b3023d24e66867aa6a8cdb32/vidyut-prakriya/data/dhatupatha.tsv,bb2013ead0ea536dc7f887164c385c703cb0014ccf6e5af35b87e6d3049ba380,IR87
01.1097,1,jri\,aBiBave (nyUnIBavane nyUnIkaraRe ca),अभिभवे (न्यूनीभवने न्यूनीकरणे च),1098,single_gloss,1,aBiBave,Keep the unprefixed abhibhava description as one assignment. The commentary illustrates nyunibhava with para-jayate; do not add that prefixed reading as a second unprefixed-base meaning.,,MR12,Review para-jayate under prefix-conditioned meanings.,"[{""filename"": ""dhatu-mA603.html"", ""url"": ""https://sanskrit.uohyd.ac.in/scl/dhaatupaatha/files/mA603.html"", ""accessed_utc"": ""2026-09-12T14:06:59.598036+00:00"", ""sha256"": ""e9238670f0cf43e09f0e10374d5340a393794a0022d7b0ad3ebc6a6f053da4d3"", ""bytes"": 3726}]",01.1097,retain_distinct_meanings,01.1097,https://raw.githubusercontent.com/ambuda-org/vidyut/f3ba4167d40eebc4b3023d24e66867aa6a8cdb32/vidyut-prakriya/data/dhatupatha.tsv,bb2013ead0ea536dc7f887164c385c703cb0014ccf6e5af35b87e6d3049ba380,IR88
01.1098,1,jf\,gatO,गतौ,1099,single_gloss,1,gatO,One source gloss; no attempt to invent finer senses within it.,,,,[],01.1098,not_flagged_by_exact_citation_check,,https://raw.githubusercontent.com/ambuda-org/vidyut/f3ba4167d40eebc4b3023d24e66867aa6a8cdb32/vidyut-prakriya/data/dhatupatha.tsv,bb2013ead0ea536dc7f887164c385c703cb0014ccf6e5af35b87e6d3049ba380,
01.1099,1,zmi\N,IzadDasane,ईषद्धसने,1100,single_gloss,1,IzadDasane,One source gloss; no attempt to invent finer senses within it.,,,,[],01.1099,not_flagged_by_exact_citation_check,01.1099,https://raw.githubusercontent.com/ambuda-org/vidyut/f3ba4167d40eebc4b3023d24e66867aa6a8cdb32/vidyut-prakriya/data/dhatupatha.tsv,bb2013ead0ea536dc7f887164c385c703cb0014ccf6e5af35b87e6d3049ba380,
01.1100,1,gu\N,avyakte Sabde,अव्यक्ते शब्दे,1101,single_gloss,1,avyakte Sabde,"A qualified phrase, not one meaning per word.",,,,[],01.1100,open,01.1100,https://raw.githubusercontent.com/ambuda-org/vidyut/f3ba4167d40eebc4b3023d24e66867aa6a8cdb32/vidyut-prakriya/data/dhatupatha.tsv,bb2013ead0ea536dc7f887164c385c703cb0014ccf6e5af35b87e6d3049ba380,IR74
01.1101,1,gA\N,gatO,गतौ,1102,single_gloss,1,gatO,One source gloss; no attempt to invent finer senses within it.,,,,[],01.1101,not_flagged_by_exact_citation_check,01.1101,https://raw.githubusercontent.com/ambuda-org/vidyut/f3ba4167d40eebc4b3023d24e66867aa6a8cdb32/vidyut-prakriya/data/dhatupatha.tsv,bb2013ead0ea536dc7f887164c385c703cb0014ccf6e5af35b87e6d3049ba380,
01.1102,1,u\N,Sabde,शब्दे,1103,single_gloss,1,Sabde,One source gloss; no attempt to invent finer senses within it.,,,,[],01.1102,not_flagged_by_exact_citation_check,01.1102,https://raw.githubusercontent.com/ambuda-org/vidyut/f3ba4167d40eebc4b3023d24e66867aa6a8cdb32/vidyut-prakriya/data/dhatupatha.tsv,bb2013ead0ea536dc7f887164c385c703cb0014ccf6e5af35b87e6d3049ba380,
01.1103,1,ku\N,Sabde,शब्दे,1104,single_gloss,1,Sabde,One source gloss; no attempt to invent finer senses within it.,,,,[],01.1103,open,01.1103,https://raw.githubusercontent.com/ambuda-org/vidyut/f3ba4167d40eebc4b3023d24e66867aa6a8cdb32/vidyut-prakriya/data/dhatupatha.tsv,bb2013ead0ea536dc7f887164c385c703cb0014ccf6e5af35b87e6d3049ba380,IR101
01.1104,1,Ku\N,Sabde,शब्दे,1105,single_gloss,1,Sabde,One source gloss; no attempt to invent finer senses within it.,,,,[],01.1104,not_flagged_by_exact_citation_check,01.1104,https://raw.githubusercontent.com/ambuda-org/vidyut/f3ba4167d40eebc4b3023d24e66867aa6a8cdb32/vidyut-prakriya/data/dhatupatha.tsv,bb2013ead0ea536dc7f887164c385c703cb0014ccf6e5af35b87e6d3049ba380,
01.1105,1,gu\N,Sabde,शब्दे,1106,single_gloss,1,Sabde,One source gloss; no attempt to invent finer senses within it.,,,,[],01.1105,open,01.1105,https://raw.githubusercontent.com/ambuda-org/vidyut/f3ba4167d40eebc4b3023d24e66867aa6a8cdb32/vidyut-prakriya/data/dhatupatha.tsv,bb2013ead0ea536dc7f887164c385c703cb0014ccf6e5af35b87e6d3049ba380,IR74
01.1106,1,Gu\N,Sabde,शब्दे,1107,single_gloss,1,Sabde,One source gloss; no attempt to invent finer senses within it.,,,,[],01.1106,not_flagged_by_exact_citation_check,01.1106,https://raw.githubusercontent.com/ambuda-org/vidyut/f3ba4167d40eebc4b3023d24e66867aa6a8cdb32/vidyut-prakriya/data/dhatupatha.tsv,bb2013ead0ea536dc7f887164c385c703cb0014ccf6e5af35b87e6d3049ba380,
01.1107,1,Nu\N,Sabde,शब्दे,1108,single_gloss,1,Sabde,One source gloss; no attempt to invent finer senses within it.,,,,[],01.1107,not_flagged_by_exact_citation_check,,https://raw.githubusercontent.com/ambuda-org/vidyut/f3ba4167d40eebc4b3023d24e66867aa6a8cdb32/vidyut-prakriya/data/dhatupatha.tsv,bb2013ead0ea536dc7f887164c385c703cb0014ccf6e5af35b87e6d3049ba380,
01.1108,1,cyu\N,gatO,गतौ,1109,single_gloss,1,gatO,One source gloss; no attempt to invent finer senses within it.,,,,[],01.1108,not_flagged_by_exact_citation_check,01.1108,https://raw.githubusercontent.com/ambuda-org/vidyut/f3ba4167d40eebc4b3023d24e66867aa6a8cdb32/vidyut-prakriya/data/dhatupatha.tsv,bb2013ead0ea536dc7f887164c385c703cb0014ccf6e5af35b87e6d3049ba380,
01.1109,1,jyu\N,gatO,गतौ,1110,single_gloss,1,gatO,One source gloss; no attempt to invent finer senses within it.,,,,[],01.1109,not_flagged_by_exact_citation_check,01.1109,https://raw.githubusercontent.com/ambuda-org/vidyut/f3ba4167d40eebc4b3023d24e66867aa6a8cdb32/vidyut-prakriya/data/dhatupatha.tsv,bb2013ead0ea536dc7f887164c385c703cb0014ccf6e5af35b87e6d3049ba380,
01.1110,1,Cyu\N,gatO,गतौ,1111,single_gloss,1,gatO,One source gloss; no attempt to invent finer senses within it.,,,,[],01.1110,not_flagged_by_exact_citation_check,,https://raw.githubusercontent.com/ambuda-org/vidyut/f3ba4167d40eebc4b3023d24e66867aa6a8cdb32/vidyut-prakriya/data/dhatupatha.tsv,bb2013ead0ea536dc7f887164c385c703cb0014ccf6e5af35b87e6d3049ba380,
01.1111,1,pru\N,gatO,गतौ,1112,single_gloss,1,gatO,One source gloss; no attempt to invent finer senses within it.,,,,[],01.1111,not_flagged_by_exact_citation_check,01.1111,https://raw.githubusercontent.com/ambuda-org/vidyut/f3ba4167d40eebc4b3023d24e66867aa6a8cdb32/vidyut-prakriya/data/dhatupatha.tsv,bb2013ead0ea536dc7f887164c385c703cb0014ccf6e5af35b87e6d3049ba380,
