operation_id,display_label,sanadi,relation,rule_refs,source_code,gana,aupadeshika_slp1,source_artha_slp1,engine_status,output_count,output_forms_slp1,eligibility_status,count_status
intensive,"यङन्त (yaṅanta), intensive",yaN,perform the base action repeatedly or intensely,3.1.22,01.1059,BvAdi,zwyE\,SabdasaNGAtayoH,generated,1,tAstyAya,candidate_semantic_review_pending,not_admitted
intensive,"यङन्त (yaṅanta), intensive",yaN,perform the base action repeatedly or intensely,3.1.22,01.1060,BvAdi,KE\,Kadane,generated,1,cAKAya,candidate_semantic_review_pending,not_admitted
intensive,"यङन्त (yaṅanta), intensive",yaN,perform the base action repeatedly or intensely,3.1.22,01.1061,BvAdi,kzE\,kzaye,generated,1,cAkzAya,candidate_semantic_review_pending,not_admitted
intensive,"यङन्त (yaṅanta), intensive",yaN,perform the base action repeatedly or intensely,3.1.22,01.1062,BvAdi,jE\,kzaye,generated,1,jAjAya,candidate_semantic_review_pending,not_admitted
intensive,"यङन्त (yaṅanta), intensive",yaN,perform the base action repeatedly or intensely,3.1.22,01.1063,BvAdi,zE\,kzaye,generated,1,sAsAya,candidate_semantic_review_pending,not_admitted
intensive,"यङन्त (yaṅanta), intensive",yaN,perform the base action repeatedly or intensely,3.1.22,01.1064,BvAdi,kE\,Sabde,generated,1,cAkAya,candidate_semantic_review_pending,not_admitted
intensive,"यङन्त (yaṅanta), intensive",yaN,perform the base action repeatedly or intensely,3.1.22,01.1065,BvAdi,gE\,Sabde,generated,1,jegIya,candidate_semantic_review_pending,not_admitted
intensive,"यङन्त (yaṅanta), intensive",yaN,perform the base action repeatedly or intensely,3.1.22,01.1066,BvAdi,SE\,pAke,generated,1,SASAya,candidate_semantic_review_pending,not_admitted
intensive,"यङन्त (yaṅanta), intensive",yaN,perform the base action repeatedly or intensely,3.1.22,01.1067,BvAdi,SrE\,pAke,generated,1,SASrAya,candidate_semantic_review_pending,not_admitted
intensive,"यङन्त (yaṅanta), intensive",yaN,perform the base action repeatedly or intensely,3.1.22,01.1068,BvAdi,srE\,pAke,generated,1,sAsrAya,candidate_semantic_review_pending,not_admitted
intensive,"यङन्त (yaṅanta), intensive",yaN,perform the base action repeatedly or intensely,3.1.22,01.1069,BvAdi,pE\,SozaRe,generated,1,pApAya,candidate_semantic_review_pending,not_admitted
intensive,"यङन्त (yaṅanta), intensive",yaN,perform the base action repeatedly or intensely,3.1.22,01.1070,BvAdi,o~vE\,SozaRe,generated,1,vAvAya,candidate_semantic_review_pending,not_admitted
intensive,"यङन्त (yaṅanta), intensive",yaN,perform the base action repeatedly or intensely,3.1.22,01.1071,BvAdi,zwE\,vezwane SoBAyAM ca,generated,1,tAstAya,candidate_semantic_review_pending,not_admitted
intensive,"यङन्त (yaṅanta), intensive",yaN,perform the base action repeatedly or intensely,3.1.22,01.1072,BvAdi,zRE\,vezwane SoBAyAM ca,generated,1,sAsnAya,candidate_semantic_review_pending,not_admitted
intensive,"यङन्त (yaṅanta), intensive",yaN,perform the base action repeatedly or intensely,3.1.22,01.1073,BvAdi,dE\p,SoDane,generated,1,dAdAya,candidate_semantic_review_pending,not_admitted
intensive,"यङन्त (yaṅanta), intensive",yaN,perform the base action repeatedly or intensely,3.1.22,01.1074,BvAdi,pA\,pAne,generated,1,pepIya,candidate_semantic_review_pending,not_admitted
intensive,"यङन्त (yaṅanta), intensive",yaN,perform the base action repeatedly or intensely,3.1.22,01.1075,BvAdi,GrA\,ganDopAdAne GrARe ca,generated,1,jeGrIya,candidate_semantic_review_pending,not_admitted
intensive,"यङन्त (yaṅanta), intensive",yaN,perform the base action repeatedly or intensely,3.1.22,01.1076,BvAdi,DmA\,SabdAgnisaMyogayoH,generated,1,deDmIya,candidate_semantic_review_pending,not_admitted
intensive,"यङन्त (yaṅanta), intensive",yaN,perform the base action repeatedly or intensely,3.1.22,01.1077,BvAdi,zWA\,gatinivfttO,generated,1,tezWIya,candidate_semantic_review_pending,not_admitted
intensive,"यङन्त (yaṅanta), intensive",yaN,perform the base action repeatedly or intensely,3.1.22,01.1078,BvAdi,mnA\,aByAse,generated,1,mAmnAya,candidate_semantic_review_pending,not_admitted
intensive,"यङन्त (yaṅanta), intensive",yaN,perform the base action repeatedly or intensely,3.1.22,01.1079,BvAdi,dA\R,dAne,generated,1,dedIya,candidate_semantic_review_pending,not_admitted
intensive,"यङन्त (yaṅanta), intensive",yaN,perform the base action repeatedly or intensely,3.1.22,01.1080,BvAdi,hvf\,kOwilye,generated,1,jAhvarya,candidate_semantic_review_pending,not_admitted
intensive,"यङन्त (yaṅanta), intensive",yaN,perform the base action repeatedly or intensely,3.1.22,01.1081,BvAdi,svf,SabdopatApayoH,generated,1,sAsvarya,candidate_semantic_review_pending,not_admitted
intensive,"यङन्त (yaṅanta), intensive",yaN,perform the base action repeatedly or intensely,3.1.22,01.1082,BvAdi,smf\,cintAyAm,generated,1,sAsmarya,candidate_semantic_review_pending,not_admitted
intensive,"यङन्त (yaṅanta), intensive",yaN,perform the base action repeatedly or intensely,3.1.22,01.1083,BvAdi,vf\,saMvaraRe,generated,1,vevrIya,candidate_semantic_review_pending,not_admitted
intensive,"यङन्त (yaṅanta), intensive",yaN,perform the base action repeatedly or intensely,3.1.22,01.1084,BvAdi,hvf\,saMvaraRe,generated,1,jAhvarya,candidate_semantic_review_pending,not_admitted
intensive,"यङन्त (yaṅanta), intensive",yaN,perform the base action repeatedly or intensely,3.1.22,01.1085,BvAdi,sf\,gatO,generated,1,sesrIya,candidate_semantic_review_pending,not_admitted
intensive,"यङन्त (yaṅanta), intensive",yaN,perform the base action repeatedly or intensely,3.1.22,01.1086,BvAdi,f\,gatiprApaRayoH,generated,1,arArya,candidate_semantic_review_pending,not_admitted
intensive,"यङन्त (yaṅanta), intensive",yaN,perform the base action repeatedly or intensely,3.1.22,01.1087,BvAdi,gf\,secane,generated,1,jegrIya,candidate_semantic_review_pending,not_admitted
intensive,"यङन्त (yaṅanta), intensive",yaN,perform the base action repeatedly or intensely,3.1.22,01.1088,BvAdi,Gf\,secane,generated,1,jeGrIya,candidate_semantic_review_pending,not_admitted
intensive,"यङन्त (yaṅanta), intensive",yaN,perform the base action repeatedly or intensely,3.1.22,01.1089,BvAdi,Dvf\,hUrCane,generated,1,dADvarya,candidate_semantic_review_pending,not_admitted
intensive,"यङन्त (yaṅanta), intensive",yaN,perform the base action repeatedly or intensely,3.1.22,01.1090,BvAdi,sru\,gatO,generated,1,sosrUya,candidate_semantic_review_pending,not_admitted
intensive,"यङन्त (yaṅanta), intensive",yaN,perform the base action repeatedly or intensely,3.1.22,01.1091,BvAdi,zu\,prasavESvaryayoH,generated,1,sozUya,candidate_semantic_review_pending,not_admitted
intensive,"यङन्त (yaṅanta), intensive",yaN,perform the base action repeatedly or intensely,3.1.22,01.1092,BvAdi,Sru\,SravaRe,generated,1,SoSrUya,candidate_semantic_review_pending,not_admitted
intensive,"यङन्त (yaṅanta), intensive",yaN,perform the base action repeatedly or intensely,3.1.22,01.1093,BvAdi,Dru\,sTErye,generated,1,doDrUya,candidate_semantic_review_pending,not_admitted
intensive,"यङन्त (yaṅanta), intensive",yaN,perform the base action repeatedly or intensely,3.1.22,01.1094,BvAdi,du\,gatO,generated,1,dodUya,candidate_semantic_review_pending,not_admitted
intensive,"यङन्त (yaṅanta), intensive",yaN,perform the base action repeatedly or intensely,3.1.22,01.1095,BvAdi,dru\,gatO,generated,1,dodrUya,candidate_semantic_review_pending,not_admitted
intensive,"यङन्त (yaṅanta), intensive",yaN,perform the base action repeatedly or intensely,3.1.22,01.1096,BvAdi,ji\,aBiBave (nyUnIBavane nyUnIkaraRe ca),generated,1,jejIya,candidate_semantic_review_pending,not_admitted
intensive,"यङन्त (yaṅanta), intensive",yaN,perform the base action repeatedly or intensely,3.1.22,01.1097,BvAdi,jri\,aBiBave (nyUnIBavane nyUnIkaraRe ca),generated,1,jejrIya,candidate_semantic_review_pending,not_admitted
intensive,"यङन्त (yaṅanta), intensive",yaN,perform the base action repeatedly or intensely,3.1.22,01.1098,BvAdi,jf\,gatO,generated,1,jejrIya,candidate_semantic_review_pending,not_admitted
intensive,"यङन्त (yaṅanta), intensive",yaN,perform the base action repeatedly or intensely,3.1.22,01.1099,BvAdi,zmi\N,IzadDasane,generated,1,sezmIya,candidate_semantic_review_pending,not_admitted
intensive,"यङन्त (yaṅanta), intensive",yaN,perform the base action repeatedly or intensely,3.1.22,01.1100,BvAdi,gu\N,avyakte Sabde,generated,1,jogUya,candidate_semantic_review_pending,not_admitted
intensive,"यङन्त (yaṅanta), intensive",yaN,perform the base action repeatedly or intensely,3.1.22,01.1101,BvAdi,gA\N,gatO,generated,1,jegIya,candidate_semantic_review_pending,not_admitted
intensive,"यङन्त (yaṅanta), intensive",yaN,perform the base action repeatedly or intensely,3.1.22,01.1102,BvAdi,u\N,Sabde,zero_output_unresolved,0,,not_admitted_cause_unresolved,not_admitted
intensive,"यङन्त (yaṅanta), intensive",yaN,perform the base action repeatedly or intensely,3.1.22,01.1103,BvAdi,ku\N,Sabde,generated,1,kokUya,candidate_semantic_review_pending,not_admitted
intensive,"यङन्त (yaṅanta), intensive",yaN,perform the base action repeatedly or intensely,3.1.22,01.1104,BvAdi,Ku\N,Sabde,generated,1,coKUya,candidate_semantic_review_pending,not_admitted
intensive,"यङन्त (yaṅanta), intensive",yaN,perform the base action repeatedly or intensely,3.1.22,01.1105,BvAdi,gu\N,Sabde,generated,1,jogUya,candidate_semantic_review_pending,not_admitted
intensive,"यङन्त (yaṅanta), intensive",yaN,perform the base action repeatedly or intensely,3.1.22,01.1106,BvAdi,Gu\N,Sabde,generated,1,joGUya,candidate_semantic_review_pending,not_admitted
intensive,"यङन्त (yaṅanta), intensive",yaN,perform the base action repeatedly or intensely,3.1.22,01.1107,BvAdi,Nu\N,Sabde,generated,1,YoNUya,candidate_semantic_review_pending,not_admitted
intensive,"यङन्त (yaṅanta), intensive",yaN,perform the base action repeatedly or intensely,3.1.22,01.1108,BvAdi,cyu\N,gatO,generated,1,cocyUya,candidate_semantic_review_pending,not_admitted
intensive,"यङन्त (yaṅanta), intensive",yaN,perform the base action repeatedly or intensely,3.1.22,01.1109,BvAdi,jyu\N,gatO,generated,1,jojyUya,candidate_semantic_review_pending,not_admitted
intensive,"यङन्त (yaṅanta), intensive",yaN,perform the base action repeatedly or intensely,3.1.22,01.1110,BvAdi,Cyu\N,gatO,generated,1,cocCyUya,candidate_semantic_review_pending,not_admitted
intensive,"यङन्त (yaṅanta), intensive",yaN,perform the base action repeatedly or intensely,3.1.22,01.1111,BvAdi,pru\N,gatO,generated,1,poprUya,candidate_semantic_review_pending,not_admitted
intensive,"यङन्त (yaṅanta), intensive",yaN,perform the base action repeatedly or intensely,3.1.22,01.1112,BvAdi,plu\N,gatO,generated,1,poplUya,candidate_semantic_review_pending,not_admitted
intensive,"यङन्त (yaṅanta), intensive",yaN,perform the base action repeatedly or intensely,3.1.22,01.1113,BvAdi,klu\N,gatO,generated,1,coklUya,candidate_semantic_review_pending,not_admitted
intensive,"यङन्त (yaṅanta), intensive",yaN,perform the base action repeatedly or intensely,3.1.22,01.1114,BvAdi,ru\N,gatirozaRayoH,generated,1,rorUya,candidate_semantic_review_pending,not_admitted
intensive,"यङन्त (yaṅanta), intensive",yaN,perform the base action repeatedly or intensely,3.1.22,01.1115,BvAdi,Df\N,avabanDane viDvaMsane ca,generated,1,deDrIya,candidate_semantic_review_pending,not_admitted
intensive,"यङन्त (yaṅanta), intensive",yaN,perform the base action repeatedly or intensely,3.1.22,01.1116,BvAdi,me\N,praRidAne,generated,1,memIya,candidate_semantic_review_pending,not_admitted
intensive,"यङन्त (yaṅanta), intensive",yaN,perform the base action repeatedly or intensely,3.1.22,01.1117,BvAdi,de\N,rakzaRe,generated,1,dedIya,candidate_semantic_review_pending,not_admitted
intensive,"यङन्त (yaṅanta), intensive",yaN,perform the base action repeatedly or intensely,3.1.22,01.1118,BvAdi,SyE\N,gatO,generated,1,SASyAya,candidate_semantic_review_pending,not_admitted
intensive,"यङन्त (yaṅanta), intensive",yaN,perform the base action repeatedly or intensely,3.1.22,01.1119,BvAdi,pyE\N,vfdDO,generated,1,pApyAya,candidate_semantic_review_pending,not_admitted
intensive,"यङन्त (yaṅanta), intensive",yaN,perform the base action repeatedly or intensely,3.1.22,01.1120,BvAdi,trE\N,pAlane,generated,1,tAtrAya,candidate_semantic_review_pending,not_admitted
intensive,"यङन्त (yaṅanta), intensive",yaN,perform the base action repeatedly or intensely,3.1.22,01.1121,BvAdi,pUN,pavane,generated,1,popUya,candidate_semantic_review_pending,not_admitted
intensive,"यङन्त (yaṅanta), intensive",yaN,perform the base action repeatedly or intensely,3.1.22,01.1122,BvAdi,mUN,banDane,generated,1,momUya,candidate_semantic_review_pending,not_admitted
intensive,"यङन्त (yaṅanta), intensive",yaN,perform the base action repeatedly or intensely,3.1.22,01.1123,BvAdi,qIN,vihAyasA gatO,generated,1,qeqIya,candidate_semantic_review_pending,not_admitted
intensive,"यङन्त (yaṅanta), intensive",yaN,perform the base action repeatedly or intensely,3.1.22,01.1124,BvAdi,tF,plavanataraRayoH,generated,1,tetIrya,candidate_semantic_review_pending,not_admitted
intensive,"यङन्त (yaṅanta), intensive",yaN,perform the base action repeatedly or intensely,3.1.22,01.1125,BvAdi,gupa~\,gopane nindAyAM ca,generated,1,jugupsya,candidate_semantic_review_pending,not_admitted
intensive,"यङन्त (yaṅanta), intensive",yaN,perform the base action repeatedly or intensely,3.1.22,01.1126,BvAdi,tija~\,niSAne kzamAyAm ca,generated,1,titikzya,candidate_semantic_review_pending,not_admitted
intensive,"यङन्त (yaṅanta), intensive",yaN,perform the base action repeatedly or intensely,3.1.22,01.1127,BvAdi,mAna~\,pUjAyAm jijYAsAyAM ca,generated,1,mImAMsya,candidate_semantic_review_pending,not_admitted
intensive,"यङन्त (yaṅanta), intensive",yaN,perform the base action repeatedly or intensely,3.1.22,01.1128,BvAdi,baDa~\,banDane cittavikAre ca,generated,1,bIBatsya,candidate_semantic_review_pending,not_admitted
intensive,"यङन्त (yaṅanta), intensive",yaN,perform the base action repeatedly or intensely,3.1.22,01.1129,BvAdi,ra\Ba~\,rABasye,generated,1,rAraBya,candidate_semantic_review_pending,not_admitted
intensive,"यङन्त (yaṅanta), intensive",yaN,perform the base action repeatedly or intensely,3.1.22,01.1130,BvAdi,qula\Ba~\z,prAptO,generated,1,lAlaBya,candidate_semantic_review_pending,not_admitted
intensive,"यङन्त (yaṅanta), intensive",yaN,perform the base action repeatedly or intensely,3.1.22,01.1131,BvAdi,zva\nja~\,parizvaNge,generated,1,sAsvajya,candidate_semantic_review_pending,not_admitted
intensive,"यङन्त (yaṅanta), intensive",yaN,perform the base action repeatedly or intensely,3.1.22,01.1132,BvAdi,ha\da~\,purIzotsarge,generated,1,jAhadya,candidate_semantic_review_pending,not_admitted
intensive,"यङन्त (yaṅanta), intensive",yaN,perform the base action repeatedly or intensely,3.1.22,01.1133,BvAdi,YizvidA~,avyakte Sabde,generated,1,sezvidya,candidate_semantic_review_pending,not_admitted
intensive,"यङन्त (yaṅanta), intensive",yaN,perform the base action repeatedly or intensely,3.1.22,01.1134,BvAdi,ska\ndi~r,gatiSozaRayoH,generated,1,canIskadya,candidate_semantic_review_pending,not_admitted
intensive,"यङन्त (yaṅanta), intensive",yaN,perform the base action repeatedly or intensely,3.1.22,01.1135,BvAdi,ya\Ba~,mETune,generated,1,yAyaBya,candidate_semantic_review_pending,not_admitted
intensive,"यङन्त (yaṅanta), intensive",yaN,perform the base action repeatedly or intensely,3.1.22,01.1136,BvAdi,Ra\ma~,prahvatve Sabde ca,generated,2,naMnamya;nannamya,candidate_semantic_review_pending,not_admitted
intensive,"यङन्त (yaṅanta), intensive",yaN,perform the base action repeatedly or intensely,3.1.22,01.1137,BvAdi,ga\mx~,gatO,generated,2,jaMgamya;jaNgamya,candidate_semantic_review_pending,not_admitted
intensive,"यङन्त (yaṅanta), intensive",yaN,perform the base action repeatedly or intensely,3.1.22,01.1138,BvAdi,sf\px~,gatO,generated,1,sarIsfpya,candidate_semantic_review_pending,not_admitted
intensive,"यङन्त (yaṅanta), intensive",yaN,perform the base action repeatedly or intensely,3.1.22,01.1139,BvAdi,ya\ma~,uparame,generated,1,yaMyamya,candidate_semantic_review_pending,not_admitted
intensive,"यङन्त (yaṅanta), intensive",yaN,perform the base action repeatedly or intensely,3.1.22,01.1140,BvAdi,ta\pa~,santApe,generated,1,tAtapya,candidate_semantic_review_pending,not_admitted
intensive,"यङन्त (yaṅanta), intensive",yaN,perform the base action repeatedly or intensely,3.1.22,01.1141,BvAdi,tya\ja~,hAnO,generated,1,tAtyajya,candidate_semantic_review_pending,not_admitted
intensive,"यङन्त (yaṅanta), intensive",yaN,perform the base action repeatedly or intensely,3.1.22,01.1142,BvAdi,za\nja~,saNge,generated,1,sAsajya,candidate_semantic_review_pending,not_admitted
intensive,"यङन्त (yaṅanta), intensive",yaN,perform the base action repeatedly or intensely,3.1.22,01.1143,BvAdi,df\Si~r,prekzaRe,generated,1,darIdfSya,candidate_semantic_review_pending,not_admitted
intensive,"यङन्त (yaṅanta), intensive",yaN,perform the base action repeatedly or intensely,3.1.22,01.1144,BvAdi,da\nSa~,daSane,generated,2,daMdaSya;dandaSya,candidate_semantic_review_pending,not_admitted
intensive,"यङन्त (yaṅanta), intensive",yaN,perform the base action repeatedly or intensely,3.1.22,01.1145,BvAdi,kf\za~,vileKane,generated,1,carIkfzya,candidate_semantic_review_pending,not_admitted
intensive,"यङन्त (yaṅanta), intensive",yaN,perform the base action repeatedly or intensely,3.1.22,01.1146,BvAdi,da\ha~,BasmIkaraRe,generated,2,daMdahya;dandahya,candidate_semantic_review_pending,not_admitted
intensive,"यङन्त (yaṅanta), intensive",yaN,perform the base action repeatedly or intensely,3.1.22,01.1147,BvAdi,mi\ha~,secane,generated,1,memihya,candidate_semantic_review_pending,not_admitted
intensive,"यङन्त (yaṅanta), intensive",yaN,perform the base action repeatedly or intensely,3.1.22,01.1148,BvAdi,kita~,nivAse rogApanayane vyADipratIkAre nigrahe apanayane nASane saMSaye ca,generated,1,cikitsya,candidate_semantic_review_pending,not_admitted
intensive,"यङन्त (yaṅanta), intensive",yaN,perform the base action repeatedly or intensely,3.1.22,01.1149,BvAdi,dAna~^,KaRqane Arjave ca,generated,1,dIdAMsya,candidate_semantic_review_pending,not_admitted
intensive,"यङन्त (yaṅanta), intensive",yaN,perform the base action repeatedly or intensely,3.1.22,01.1150,BvAdi,SAna~^,tejane niSAne ca,generated,1,SISAMsya,candidate_semantic_review_pending,not_admitted
intensive,"यङन्त (yaṅanta), intensive",yaN,perform the base action repeatedly or intensely,3.1.22,01.1151,BvAdi,qupa\ca~^z,pAke,generated,1,pApacya,candidate_semantic_review_pending,not_admitted
intensive,"यङन्त (yaṅanta), intensive",yaN,perform the base action repeatedly or intensely,3.1.22,01.1152,BvAdi,zaca~^,samavAye,generated,1,sAsacya,candidate_semantic_review_pending,not_admitted
intensive,"यङन्त (yaṅanta), intensive",yaN,perform the base action repeatedly or intensely,3.1.22,01.1153,BvAdi,Ba\ja~^,sevAyAm,generated,1,bABajya,candidate_semantic_review_pending,not_admitted
intensive,"यङन्त (yaṅanta), intensive",yaN,perform the base action repeatedly or intensely,3.1.22,01.1154,BvAdi,ra\nja~^,rAge,generated,1,rArajya,candidate_semantic_review_pending,not_admitted
intensive,"यङन्त (yaṅanta), intensive",yaN,perform the base action repeatedly or intensely,3.1.22,01.1155,BvAdi,Sa\pa~^,AkroSe,generated,1,SASapya,candidate_semantic_review_pending,not_admitted
intensive,"यङन्त (yaṅanta), intensive",yaN,perform the base action repeatedly or intensely,3.1.22,01.1156,BvAdi,tvi\za~^,dIptO,generated,1,tetvizya,candidate_semantic_review_pending,not_admitted
intensive,"यङन्त (yaṅanta), intensive",yaN,perform the base action repeatedly or intensely,3.1.22,01.1157,BvAdi,ya\ja~^,devapUjAsaNgatikaraRadAnezu,generated,1,yAyajya,candidate_semantic_review_pending,not_admitted
intensive,"यङन्त (yaṅanta), intensive",yaN,perform the base action repeatedly or intensely,3.1.22,01.1158,BvAdi,quva\pa~^,bIjasantAne garBADAne Cedane bIjatantusantAne muRqabIjoptyoH vapane GarzaRe tantunirmARe ca,generated,1,vAvapya,candidate_semantic_review_pending,not_admitted
intensive,"यङन्त (yaṅanta), intensive",yaN,perform the base action repeatedly or intensely,3.1.22,01.1159,BvAdi,va\ha~^,prApaRe,generated,1,vAvahya,candidate_semantic_review_pending,not_admitted
intensive,"यङन्त (yaṅanta), intensive",yaN,perform the base action repeatedly or intensely,3.1.22,01.1160,BvAdi,va\sa~,nivAse,generated,1,vAvasya,candidate_semantic_review_pending,not_admitted
intensive,"यङन्त (yaṅanta), intensive",yaN,perform the base action repeatedly or intensely,3.1.22,01.1161,BvAdi,ve\Y,tantusantAne,generated,1,vAvAya,candidate_semantic_review_pending,not_admitted
intensive,"यङन्त (yaṅanta), intensive",yaN,perform the base action repeatedly or intensely,3.1.22,01.1162,BvAdi,vye\Y,saMvaraRe,generated,1,vevIya,candidate_semantic_review_pending,not_admitted
intensive,"यङन्त (yaṅanta), intensive",yaN,perform the base action repeatedly or intensely,3.1.22,01.1163,BvAdi,hve\Y,sparDAyAM Sabde ca,generated,1,johUya,candidate_semantic_review_pending,not_admitted
intensive,"यङन्त (yaṅanta), intensive",yaN,perform the base action repeatedly or intensely,3.1.22,01.1164,BvAdi,vada~,vyaktAyAM vAci,generated,1,vAvadya,candidate_semantic_review_pending,not_admitted
intensive,"यङन्त (yaṅanta), intensive",yaN,perform the base action repeatedly or intensely,3.1.22,01.1165,BvAdi,wuo~Svi,gativfdDyoH,generated,2,SeSvIya;SoSUya,candidate_semantic_review_pending,not_admitted
intensive,"यङन्त (yaṅanta), intensive",yaN,perform the base action repeatedly or intensely,3.1.22,01.1166,BvAdi,fti,jugupsAyAM kfpAyAM ca,zero_output_unresolved,0,,not_admitted_cause_unresolved,not_admitted
intensive,"यङन्त (yaṅanta), intensive",yaN,perform the base action repeatedly or intensely,3.1.22,02.0001,adAdi,a\da~,BakzaRe,zero_output_unresolved,0,,not_admitted_cause_unresolved,not_admitted
intensive,"यङन्त (yaṅanta), intensive",yaN,perform the base action repeatedly or intensely,3.1.22,02.0002,adAdi,ha\na~,hiMsAgatyoH,generated,3,jaMGanya;jaNGanya;jeGnIya,candidate_semantic_review_pending,not_admitted
intensive,"यङन्त (yaṅanta), intensive",yaN,perform the base action repeatedly or intensely,3.1.22,02.0003,adAdi,dvi\za~^,aprItO,generated,1,dedvizya,candidate_semantic_review_pending,not_admitted
intensive,"यङन्त (yaṅanta), intensive",yaN,perform the base action repeatedly or intensely,3.1.22,02.0004,adAdi,du\ha~^,prapUraRe,generated,1,doduhya,candidate_semantic_review_pending,not_admitted
intensive,"यङन्त (yaṅanta), intensive",yaN,perform the base action repeatedly or intensely,3.1.22,02.0005,adAdi,di\ha~^,upacaye,generated,1,dedihya,candidate_semantic_review_pending,not_admitted
intensive,"यङन्त (yaṅanta), intensive",yaN,perform the base action repeatedly or intensely,3.1.22,02.0006,adAdi,li\ha~^,AsvAdane,generated,1,lelihya,candidate_semantic_review_pending,not_admitted
intensive,"यङन्त (yaṅanta), intensive",yaN,perform the base action repeatedly or intensely,3.1.22,02.0007,adAdi,ca\kzi~\N,vyaktAyAM vAci,generated,1,cAcakzya,candidate_semantic_review_pending,not_admitted
intensive,"यङन्त (yaṅanta), intensive",yaN,perform the base action repeatedly or intensely,3.1.22,02.0008,adAdi,Ira~\,gatO kampane ca,zero_output_unresolved,0,,not_admitted_cause_unresolved,not_admitted
intensive,"यङन्त (yaṅanta), intensive",yaN,perform the base action repeatedly or intensely,3.1.22,02.0009,adAdi,Iqa~\,stutO,zero_output_unresolved,0,,not_admitted_cause_unresolved,not_admitted
intensive,"यङन्त (yaṅanta), intensive",yaN,perform the base action repeatedly or intensely,3.1.22,02.0010,adAdi,ISa~\,ESvarye,zero_output_unresolved,0,,not_admitted_cause_unresolved,not_admitted
intensive,"यङन्त (yaṅanta), intensive",yaN,perform the base action repeatedly or intensely,3.1.22,02.0011,adAdi,Asa~\,upaveSane,zero_output_unresolved,0,,not_admitted_cause_unresolved,not_admitted
intensive,"यङन्त (yaṅanta), intensive",yaN,perform the base action repeatedly or intensely,3.1.22,02.0012,adAdi,SAsu~\,icCAyAm,generated,1,ASASAsya,candidate_semantic_review_pending,not_admitted
intensive,"यङन्त (yaṅanta), intensive",yaN,perform the base action repeatedly or intensely,3.1.22,02.0013,adAdi,vasa~\,AcCAdane,generated,1,vAvasya,candidate_semantic_review_pending,not_admitted
intensive,"यङन्त (yaṅanta), intensive",yaN,perform the base action repeatedly or intensely,3.1.22,02.0014,adAdi,kasi~\,gatiSAsanayoH,generated,1,cAkaMsya,candidate_semantic_review_pending,not_admitted
intensive,"यङन्त (yaṅanta), intensive",yaN,perform the base action repeatedly or intensely,3.1.22,02.0015,adAdi,kasa~\,gatiSAsanayoH,generated,1,cAkasya,candidate_semantic_review_pending,not_admitted
intensive,"यङन्त (yaṅanta), intensive",yaN,perform the base action repeatedly or intensely,3.1.22,02.0016,adAdi,kaSa~\,gatiSAsanayoH,generated,1,cAkaSya,candidate_semantic_review_pending,not_admitted
intensive,"यङन्त (yaṅanta), intensive",yaN,perform the base action repeatedly or intensely,3.1.22,02.0017,adAdi,Risi~\,cumbane,generated,1,neniMsya,candidate_semantic_review_pending,not_admitted
intensive,"यङन्त (yaṅanta), intensive",yaN,perform the base action repeatedly or intensely,3.1.22,02.0018,adAdi,Riji~\,SudDO,generated,1,neniYjya,candidate_semantic_review_pending,not_admitted
intensive,"यङन्त (yaṅanta), intensive",yaN,perform the base action repeatedly or intensely,3.1.22,02.0019,adAdi,Siji~\,avyakte Sabde,generated,1,SeSiYjya,candidate_semantic_review_pending,not_admitted
intensive,"यङन्त (yaṅanta), intensive",yaN,perform the base action repeatedly or intensely,3.1.22,02.0020,adAdi,piji~\,varRe samparcane avayave avyakte Sabde ca,generated,1,pepiYjya,candidate_semantic_review_pending,not_admitted
intensive,"यङन्त (yaṅanta), intensive",yaN,perform the base action repeatedly or intensely,3.1.22,02.0021,adAdi,pfji~\,varRe,generated,1,parIpfYjya,candidate_semantic_review_pending,not_admitted
intensive,"यङन्त (yaṅanta), intensive",yaN,perform the base action repeatedly or intensely,3.1.22,02.0022,adAdi,vfjI~\,varjane,generated,1,varIvfjya,candidate_semantic_review_pending,not_admitted
intensive,"यङन्त (yaṅanta), intensive",yaN,perform the base action repeatedly or intensely,3.1.22,02.0023,adAdi,vfji~\,varjane,generated,1,varIvfYjya,candidate_semantic_review_pending,not_admitted
intensive,"यङन्त (yaṅanta), intensive",yaN,perform the base action repeatedly or intensely,3.1.22,02.0024,adAdi,pfcI~\,samparcane,generated,1,parIpfcya,candidate_semantic_review_pending,not_admitted
intensive,"यङन्त (yaṅanta), intensive",yaN,perform the base action repeatedly or intensely,3.1.22,02.0025,adAdi,zUN,prARigarBavimocane,generated,1,sozUya,candidate_semantic_review_pending,not_admitted
intensive,"यङन्त (yaṅanta), intensive",yaN,perform the base action repeatedly or intensely,3.1.22,02.0026,adAdi,SIN,svapne,generated,1,SASayya,candidate_semantic_review_pending,not_admitted
intensive,"यङन्त (yaṅanta), intensive",yaN,perform the base action repeatedly or intensely,3.1.22,02.0027,adAdi,yu,miSraRe'miSraRe ca,generated,1,yoyUya,candidate_semantic_review_pending,not_admitted
intensive,"यङन्त (yaṅanta), intensive",yaN,perform the base action repeatedly or intensely,3.1.22,02.0028,adAdi,ru,Sabde,generated,1,rorUya,candidate_semantic_review_pending,not_admitted
