conditioned_candidate_id,input_form_slp1,semantic_context,semantic_description,taddhita_source_variant,expected_output_forms_slp1,expected_output_variant_count,rule_refs,source_locators,collapsed_duplicate_assertions,input_status,generated_output_forms_slp1,generated_output_variant_count,missing_expected_forms_slp1,additional_unconditioned_engine_forms_slp1,engine_error,verification_status,verified_word_meaning_id
c84b7dd40f1fa6ecf075,kfzI,TadAsyaAstiAsmin,What one has or is in. (5.2.94),valac,kfzIvala,1,5.2.112,kashika_5_2.rs:431,0,source_conditioned_relation_not_independent_nominal_count,kfzIvala,1,,,,verified,ae0d735fadadfbe53ffc
5c80a522af1caeb385c3,kiSara,TadAsyaPanyam,One who sells this item. (4.4.51),zWan,kiSarika,1,4.4.53,kashika_4_4.rs:378,0,source_conditioned_relation_not_independent_nominal_count,kiSarika,1,,,,verified,4449b6f64f9bcd8b52dc
75e77bbbd291f7554df7,kim,BahunamEka,One of many. (5.3.93),qatamac,katama,1,5.3.93,kashika_5_3.rs:338,0,source_conditioned_relation_not_independent_nominal_count,katama,1,,,,verified,a4f70f768cb116566ab9
3f1d9c70e9863de62a41,kim,DvayorEka,One of two. (5.3.92),qatarac,katara,1,5.3.92,kashika_5_3.rs:331,0,source_conditioned_relation_not_independent_nominal_count,katara,1,,,,verified,ef5b55c43137ab2a13c8
7e28cd8c16802b855832,kim,Parimana,Volume. (5.2.39),qati,kati,1,5.2.41,kashika_5_2.rs:256,0,source_conditioned_relation_not_independent_nominal_count,kati,1,,,,verified,5efdce94f53fbd8f8744
f5c30b6442f572a8f4e7,kim,Parimana,Volume. (5.2.39),vatup,kiyat,1,5.2.40,kashika_5_2.rs:250,0,source_conditioned_relation_not_independent_nominal_count,kiyat,1,,,,verified,351fc7fd344f4178d970
26e9bec8f715f6fc1c71,koSa,TatraSambhute,Where this was adapted. (4.3.41),QaY,kOSeya,1,4.3.42,kashika_4_3.rs:177,0,source_conditioned_relation_not_independent_nominal_count,kOSeya,1,,,,verified,fa4e314a649f941e7692
15811e9a314f5c0d8ee0,kosala,Janapada,Country. (4.1.168),YyaN,kOsalya,1,4.1.171,kashika_4_1.rs:876,0,source_conditioned_relation_not_independent_nominal_count,kOsalya,1,,,,verified,54b7dcc2b9d56f5e3ce4
5104ec626915ccb55c8a,kozWAgAra,Niyuktam,Where one is appointed. (4.4.69),Wan,kozWAgArika,1,4.4.70,kashika_4_4.rs:482,0,source_conditioned_relation_not_independent_nominal_count,kozWAgArika,1,,,,verified,6f7b8c7e1730f80f3fef
144f79ced966027a85b1,krama,TadAdhiteTadVeda,What one studies or knows. (4.2.59),vun,kramaka,1,4.2.61,kashika_4_2.rs:265,0,source_conditioned_relation_not_independent_nominal_count,kramaka,1,,,,verified,d4b11b697a3c26498c4b
adcdaeec9587e8c0dc54,kraya,TenaJivati,One who lives with this. (4.4.12),Wan,krayika,1,4.4.13,kashika_4_4.rs:102,0,source_conditioned_relation_not_independent_nominal_count,krayika,1,,,,verified,a968db6bbd784c68de00
122934a98fa7032e34bd,krayavikraya,TenaJivati,One who lives with this. (4.4.12),Wan,krayavikrayika,1,4.4.13,kashika_4_4.rs:104,0,source_conditioned_relation_not_independent_nominal_count,krayavikrayika,1,,,,verified,cda102f781d288e77735
2a93d53677a12e2b6eb9,kroSaSata,AbhigamanamArhati,Who deserves approach (5.1.74 vArttika),WaY,krOSaSatika,1,5.1.74,kashika_5_1.rs:472,0,source_conditioned_relation_not_independent_nominal_count,krOSaSatika,1,,,,verified,317d6015691940756338
6f99dd993f55b44375f3,kuSAgra,IvePratikrtau,,Ca,kuSAgrIya,1,5.3.105,kashika_5_3.rs:373,0,source_conditioned_relation_not_independent_nominal_count,kuSAgrIya,1,,,,verified,ab4e47ac4623a5b815db
53512f497c50a27e26be,kuYja,Gotra,Patronymic lineage. (4.1.98),cPaY,kOYjAyana,1,4.1.98,kashika_4_1.rs:495,0,source_conditioned_relation_not_independent_nominal_count,kOYjAyana,1,,,,verified,422065a8e523a1691998
a17fd26cce8a3796fb1f,kuYja,TasyaApatyam,Descendant. (4.1.92),iY,kOYji,1,4.1.162;4.1.98,kashika_4_1.rs:498;kashika_4_1.rs:832,1,source_conditioned_relation_not_independent_nominal_count,kOYji,1,,,,verified,0046d2b9e94b7c31c116
f3acbbfe440b70d14715,kuddAla,TenaDivyatiJayatiJitam,"One who gambles, conquers, or is conquered with this. (4.4.2)",Wak,kOddAlika,1,4.4.2,kashika_4_4.rs:28,0,source_conditioned_relation_not_independent_nominal_count,kOddAlika,1,,,,verified,7a98d9c174a9b4376d9a
ccdf8cb893c154fcbd45,kudrava,DhanyanamBhavaneKshetre,"A place of growing, when that place is a field. (5.2.1)",KaY,kOdravIna,1,5.2.1,kashika_5_2.rs:17,0,source_conditioned_relation_not_independent_nominal_count,kOdravIRa,1,kOdravIna,kOdravIRa,,engine_mismatch_not_admitted,
0896e24b8c4b71de25c4,kukkuwI,Pashyati,What one sees. (4.4.46),Wak,kOkkuwika,1,4.4.46,kashika_4_4.rs:327,0,source_conditioned_relation_not_independent_nominal_count,kOkkuwika,1,,,,verified,d74b46243ea610f23131
fb35a7336d787bf2b00f,kukzi,TatraBhava,Where this stays or exists. (4.3.53),QaY,kOkzeya,1,4.3.56,kashika_4_3.rs:211,0,source_conditioned_relation_not_independent_nominal_count,kOkzeya,1,,,,verified,47be41f7e5773ea1cae5
eb6959db8002fa15d6e5,kulAla,TenaKrte,By whom this is made. (4.3.116),vuY,kOlAlaka,1,4.3.118,kashika_4_3.rs:362,0,source_conditioned_relation_not_independent_nominal_count,kOlAlaka,1,,,,verified,a80b4722179d980854a0
78bca7c3f84b7ef6c27c,kula,TasyaApatyam,Descendant. (4.1.92),Ka,kulIna,1,4.1.139;4.1.140,kashika_4_1.rs:741;kashika_4_1.rs:748,1,source_conditioned_relation_not_independent_nominal_count,kulIna,1,,,,verified,07a166591e3c342796e6
dc413eae90516c87c234,kula,TasyaApatyam,Descendant. (4.1.92),QakaY,kOleyaka,1,4.1.140,kashika_4_1.rs:747,0,source_conditioned_relation_not_independent_nominal_count,kOleyaka,1,,,,verified,f2659ca88b6287f85930
583c0584fab273cd14e7,kula,TasyaApatyam,Descendant. (4.1.92),yat,kulya,1,4.1.140,kashika_4_1.rs:746,0,source_conditioned_relation_not_independent_nominal_count,kulya,1,,,,verified,794150490a519fc224dc
7af839ad8f94f6d53e53,kulatTa,DhanyanamBhavaneKshetre,"A place of growing, when that place is a field. (5.2.1)",KaY,kOlatTIna,1,5.2.1,kashika_5_2.rs:18,0,source_conditioned_relation_not_independent_nominal_count,kOlatTIna,1,,,,verified,18da5b4e98bdb79ba5fb
8141699b0d1243166576,kulatTa,TenaSamskrtam,Cultured or processed. (4.4.3),aR,kOlatTa,1,4.4.4,kashika_4_4.rs:40,0,source_conditioned_relation_not_independent_nominal_count,kOlatTa,1,,,,verified,c2f13f471d961303a81f
f76c68f593c38832e02d,kulmAza,TatraSadhu,Skilled in this. (4.4.98),WaY,kOlmAzika,1,4.4.103,kashika_4_4.rs:664,0,source_conditioned_relation_not_independent_nominal_count,kOlmAzika,1,,,,verified,41ff50a6c4f7cb6e7727
8669c2accb39e97f6a51,kumBa,SamskrtamBhaksha,Food that is prepared with this vessel or medium. (4.2.16),aR,kOmBa,1,4.2.16,kashika_4_2.rs:31,0,source_conditioned_relation_not_independent_nominal_count,kOmBa,1,,,,verified,63f7ff276653f8699b5b
cf5083f2f0e9d54a82a8,kunti,Janapada,Country. (4.1.168),YyaN,kOntya,1,4.1.171,kashika_4_1.rs:875,0,source_conditioned_relation_not_independent_nominal_count,kOntya,1,,,,verified,8db228712b1b247b2707
7ea7fa6fc059624d784a,kuqava,SambhavatiAharatiPacati,"What is capable of this, or holds this, or cooks this. (5.152)",WaY,kOqavika,1,5.1.52,kashika_5_1.rs:354,0,source_conditioned_relation_not_independent_nominal_count,kOqavika,1,,,,verified,c62599e0ba1138967611
0db0bffc4216012ea2d0,kuqava,TadAsyaParimanam,The measure of this. (5.1.57),WaY,kOqavika,1,5.1.57,kashika_5_1.rs:381,0,source_conditioned_relation_not_independent_nominal_count,kOqavika,1,,,,verified,c12480e7ed36dde01a21
016170b9dd604084e129,kuru,Janapada,Country. (4.1.168),Rya,kOravya,1,4.1.172,kashika_4_1.rs:883,0,source_conditioned_relation_not_independent_nominal_count,kOravya,1,,,,verified,22083738d3982f6a13a5
1f06cc45bcfa229d8d58,kusIda,PrayacchatiGarhyam,One who gives in a contemptible way. (4.4.30),zWan,kusIdika,1,4.4.31,kashika_4_4.rs:217,0,source_conditioned_relation_not_independent_nominal_count,kusIdika,1,,,,verified,3c8bd2def6d3884e37c0
2f8f64f062ffa5ccd76d,kusumBa,TenaRaktam,One dyed by this. (4.2.1),aR,kOsumBa,1,4.2.1,kashika_4_2.rs:16,0,source_conditioned_relation_not_independent_nominal_count,kOsumBa,1,,,,verified,cf51891e4fb79c3b0a67
0355c975568a1fd107d4,kutU,Hrasve,,qupac,kutupa,1,5.3.89,kashika_5_3.rs:308,0,source_conditioned_relation_not_independent_nominal_count,kutupa,1,,,,verified,d3ee2e1a85622b51bcb9
58d233644a23c3b557c3,kuwI,Hrasve,,ra,kuwIra,1,5.3.88,kashika_5_3.rs:300,0,source_conditioned_relation_not_independent_nominal_count,kuwIra,1,,,,verified,6b0a6aa787a970bf03f8
a39574f8fc77a8cecc65,kuwaja,TadDharatiVahatiAvahati,"What one carries away, or conveys, or brings. (5.1.50)",Wak,kOwajika,1,5.1.50,kashika_5_1.rs:339,0,source_conditioned_relation_not_independent_nominal_count,kOwajika,1,,,,verified,b160dc28876fbd35c122
ff49afb8965a9d529c3f,kuwilikA,TenaHarati,One who conveys with this. (4.4.15),aR,kOwilika,1,4.4.18,kashika_4_4.rs:135,0,source_conditioned_relation_not_independent_nominal_count,kOwilika,1,,,,verified,66e3fbb9adb8c806713d
982a32095e661d6c075b,kuzItaka,TasyaApatyam,Descendant. (4.1.92),Qak,kOzItakeya,1,4.1.124,kashika_4_1.rs:658,0,source_conditioned_relation_not_independent_nominal_count,kOzItakeya,1,,,,verified,1f77912d433dc896bf20
2e24896d87db12f0e4ed,kuzItaka,TasyaApatyam,Descendant. (4.1.92),iY,kOzItaki,1,4.1.124,kashika_4_1.rs:660,0,source_conditioned_relation_not_independent_nominal_count,kOzItaki,1,,,,verified,895004e51cb102f2109a
2db370d4acf9b750f3dd,kzIra,SamskrtamBhaksha,Food that is prepared with this vessel or medium. (4.2.16),QaY,kzEreya,1,4.2.20,kashika_4_2.rs:53,0,source_conditioned_relation_not_independent_nominal_count,kzEreya,1,,,,verified,12d3665c898de340ed66
ad3bef6cb224fa1aa851,kzatra,TasyaApatyam,Descendant. (4.1.92),Ga,kzatriya,1,4.1.138,kashika_4_1.rs:736,0,source_conditioned_relation_not_independent_nominal_count,kzatriya,1,,,,verified,74d7da374a6c59e15d35
7226a53f9cec4c58c00e,kzudrA,TenaKrte,By whom this is made. (4.3.116),aY,kzOdra,1,4.3.119,kashika_4_3.rs:368,0,source_conditioned_relation_not_independent_nominal_count,kzOdra,1,,,,verified,30f0e8862fd7cc81c31a
fb8690898e3edb8471d7,lAkzA,TenaRaktam,One dyed by this. (4.2.1),Wak,lAkzika,1,4.2.2,kashika_4_2.rs:21,0,source_conditioned_relation_not_independent_nominal_count,lAkzika,1,,,,verified,bf6637acefd8178321e1
c918cdf293c279c2a808,lalAma,Grhnati,What one takes. (4.4.39),Wak,lAlAmika,1,4.4.40,kashika_4_4.rs:286,0,source_conditioned_relation_not_independent_nominal_count,lAlAmika,1,,,,verified,9807562c138a21c59691
ae06ff48a35c1c9d13c6,lalAwa,Pashyati,What one sees. (4.4.46),Wak,lAlAwika,1,4.4.46,kashika_4_4.rs:326,0,source_conditioned_relation_not_independent_nominal_count,lAlAwika,1,,,,verified,3c729d057353f06a204a
ad83da9890eb0db0ba4a,lalAwa,TatraBhava,Where this stays or exists. (4.3.53),kan,lalAwaka,1,4.3.65,kashika_4_3.rs:257,0,source_conditioned_relation_not_independent_nominal_count,lalAwaka,1,,,,verified,6068ee8ac92938cc2276
2d6c37567ae3373f585c,lavaRa,TadAsyaPanyam,One who sells this item. (4.4.51),WaY,lAvaRika,1,4.4.52,kashika_4_4.rs:372,0,source_conditioned_relation_not_independent_nominal_count,lAvaRika,1,,,,verified,fc219eb03578798ecc85
7b40e4c24b26568925ec,lavaRa,TenaSamsrshte,Mixed with. (4.4.22),Wak,lavaRa,1,4.4.24,kashika_4_4.rs:172,0,source_conditioned_relation_not_independent_nominal_count,lAvaRika,1,lavaRa,lAvaRika,,engine_mismatch_not_admitted,
4609226c39e643bce6b4,lohita,IvePratikrtau,,Ikak,lOhitIka,1,5.3.110,kashika_5_3.rs:397,0,source_conditioned_relation_not_independent_nominal_count,lOhitIka,1,,,,verified,039d3a1eb434e2323bdd
3c296fb2c397be6742eb,mAMsOdana,TadAsmaiDiyateNiyuktam,To whom this is given rightfully. (4.4.66),wiWan,mAMsOdanika,1,4.4.67,kashika_4_4.rs:460,0,source_conditioned_relation_not_independent_nominal_count,mAMsOdanika,1,,,,verified,3c866fb24d2a32dd0a11
771b018f14b8cb0644e2,mARava,TasmaiHitam,One for whom this is good. (5.1.7),KaY,mARavIna,1,5.1.11,kashika_5_1.rs:115,0,source_conditioned_relation_not_independent_nominal_count,mARavIna,1,,,,verified,6ea5ba631c71586e65fa
1694dbcc2b46d952b17c,mARava,TasyaSamuha,A collection of this. (4.2.37),yan,mARavya,1,4.2.42,kashika_4_2.rs:172,0,source_conditioned_relation_not_independent_nominal_count,mARavya,1,,,,verified,760253f4fbd8308fc7f6
a08b51245c9d1702e028,mAkala,TatraJata,Where this was born. (4.3.25),WaY,mAkalika,1,4.3.25,kashika_4_3.rs:87,0,source_conditioned_relation_not_independent_nominal_count,mAkalika,1,,,,verified,4b9760c5206e26ea9b2c
c0c5a5019a60610dcd40,mAlava,TasyaVishayoDeshe,A domain of this. (4.2.52),vuY,mAlavaka,1,4.2.53,kashika_4_2.rs:233,0,source_conditioned_relation_not_independent_nominal_count,mAlavaka,1,,,,verified,9d00ba118926ed4da097
b7a5fd737c6fe8a5637f,mAsa,TamAdhisteBhrtoBhutoBhavi,"For which time one instructs, is paid, existed, or will exist. (5.1.80)",WaY,mAsika,1,5.1.80,kashika_5_1.rs:536,0,source_conditioned_relation_not_independent_nominal_count,mAsika,1,,,,verified,4e5b685ce64e54cdd801
8f45bd3fcb6b1f467a89,mAsa,TenaNirvrttam,Completed by this time. (5.1.79),WaY,mAsika,1,5.1.79;5.1.81,kashika_5_1.rs:527;kashika_5_1.rs:545,1,source_conditioned_relation_not_independent_nominal_count,mAsika,1,,,,verified,f404a73a37c1d470aedc
18ca1b337fbed65f9a6e,mAsa,Vayasi,Age. (5.1.81),KaY,mAsIna,1,5.1.81,kashika_5_1.rs:542,0,source_conditioned_relation_not_independent_nominal_count,mAsIna,1,,,,verified,d685fe1a568892a5c23d
370231bc1cd2b1fb095b,mAsa,Vayasi,Age. (5.1.81),yat,mAsya,1,5.1.81,kashika_5_1.rs:541,0,source_conditioned_relation_not_independent_nominal_count,mAsya,1,,,,verified,9c13539cf163a17a17a3
92af2ce01d931651796a,mAtariSvan,TadAsyaAstiAsmin,What one has or is in. (5.2.94),vun,mAtariSvaka,1,5.2.62,kashika_5_2.rs:327,0,source_conditioned_relation_not_independent_nominal_count,mAtariSvaka,1,,,,verified,7f019f7cd770502383ae
ae3178991a0d4b16dafc,mAtfBoga,TasmaiHitam,One for whom this is good. (5.1.7),Ka,mAtfBogIRa,1,5.1.9,kashika_5_1.rs:101,0,source_conditioned_relation_not_independent_nominal_count,mAtfBogIRa,1,,,,verified,72dc029fb48323182d96
e8a00472f2c0f4ac35f5,mAtfzvasf,TasyaApatyam,Descendant. (4.1.92),CaR,mAtfzvasrIya,1,4.1.134,kashika_4_1.rs:717,0,source_conditioned_relation_not_independent_nominal_count,mAtfzvasrIya,1,,,,verified,6141df4a6e7a34b1e7bb
5378781efd0a5f5c4257,mAtfzvasf,TasyaApatyam,Descendant. (4.1.92),Qak,mAtfzvaseya,1,4.1.134,kashika_4_1.rs:718,0,source_conditioned_relation_not_independent_nominal_count,mAtfzvaseya,1,,,,verified,a8b403e11f902a926903
ac29f4b2d0b536738cb3,mAza,TasmaiHitam,One for whom this is good. (5.1.7),yat,mAzya,1,5.1.7,kashika_5_1.rs:83,0,source_conditioned_relation_not_independent_nominal_count,mAzya,1,,,,verified,93ac13a9a4ed6b6f9404
92505d69441cba147d56,mAza,TenaKritam,What is bought with this. (5.1.37),Wak,mAzika,1,5.1.20;5.1.37,kashika_5_1.rs:194;kashika_5_1.rs:252,1,source_conditioned_relation_not_independent_nominal_count,mAzika,1,,,,verified,350c243b479a3e74adae
7d1dedb37ed0d3d3a76c,mIna,Hanti,What one kills. (4.4.35),Wak,mEnika,1,4.4.35,kashika_4_4.rs:247,0,source_conditioned_relation_not_independent_nominal_count,mEnika,1,,,,verified,a37cd491493d2f93d46e
62998b34f06befc3a818,mUlA,TatraJata,Where this was born. (4.3.25),vun,mUlaka,1,4.3.28,kashika_4_3.rs:111,0,source_conditioned_relation_not_independent_nominal_count,mUlaka,1,,,,verified,79d282f848567f525aef
90051a79f53cc7b82a1f,mUla,AsyaAbarhi,Whose root is removed. (4.4.88),yat,mUlya,1,4.4.88,kashika_4_4.rs:578,0,source_conditioned_relation_not_independent_nominal_count,mUlya,1,,,,verified,52b46abea8ded21eefeb
368e69c60516857eb2f0,maDu,Gotra,Patronymic lineage. (4.1.98),aR,mADava,1,4.1.106,kashika_4_1.rs:545,0,source_conditioned_relation_not_independent_nominal_count,mADava,1,,,,verified,cb0a020d05fdb6cd8cbc
95ca20fe2b9e806728eb,maDu,Gotra,Patronymic lineage. (4.1.98),yaY,mADavya,1,4.1.106,kashika_4_1.rs:544,0,source_conditioned_relation_not_independent_nominal_count,mADavya,1,,,,verified,6c33745bf7fba4553ad7
c95dd2aad1251ddf6f9f,maDuka,TasyaVikara,Modification of this. (4.3.134),aR,mADuka,1,4.3.137,kashika_4_3.rs:445,0,source_conditioned_relation_not_independent_nominal_count,mADuka,1,,,,verified,bb2b4dcec0943200f1cd
95ad46fa82ccc6506fe2,maDya,TatraJata,Where this was born. (4.3.25),aR,maDyama,1,4.3.8,kashika_4_3.rs:43,0,source_conditioned_relation_not_independent_nominal_count,mADya,1,maDyama,mADya,,engine_mismatch_not_admitted,
01b4956bcb03047043f8,maRqUka,TasyaApatyam,Descendant. (4.1.92),Qak,mARqUkeya,1,4.1.119,kashika_4_1.rs:614,0,source_conditioned_relation_not_independent_nominal_count,mARqUkeya,1,,,,verified,782cb31ab3a2a7756b49
1c2c32fa52066fd6ed1f,maRqUka,TasyaApatyam,Descendant. (4.1.92),aR,mARqUka,1,4.1.119,kashika_4_1.rs:612,0,source_conditioned_relation_not_independent_nominal_count,mARqUka,1,,,,verified,fa772ed8efcc1c92e7b1
4b2315f0b684e21edaf8,maRqUka,TasyaApatyam,Descendant. (4.1.92),iY,mARqUki,1,4.1.119,kashika_4_1.rs:613,0,source_conditioned_relation_not_independent_nominal_count,mARqUki,1,,,,verified,2189cce7deb404688b7e
d0c7106ff170c1913e08,maRqUka,TasyaVikara,Modification of this. (4.3.134),aR,mARqUka,1,4.3.137,kashika_4_3.rs:443,0,source_conditioned_relation_not_independent_nominal_count,mARqUka,1,,,,verified,c72154b52aea577dbd51
c1f8b000d479a451b92f,maTura,AsyaNivasa,Dwelling. (4.3.89),aR,mATura,1,4.3.89,kashika_4_3.rs:284,0,source_conditioned_relation_not_independent_nominal_count,mATura,1,,,,verified,cee6d28c4991f55f0a28
d4920224691e24f75435,maTura,TataAgata,Where one came from. (4.3.74),aR,mATura,1,4.3.74,kashika_4_3.rs:264,0,source_conditioned_relation_not_independent_nominal_count,mATura,1,,,,verified,2aae2926e2aec7f2a1df
88ab9553168176b0a066,maTura,TatraBhava,Where this stays or exists. (4.3.53),aR,mATura,1,4.3.53,kashika_4_3.rs:198,0,source_conditioned_relation_not_independent_nominal_count,mATura,1,,,,verified,3d9495e070cec0a0b477
a2936bfb61ef9028fb05,maTura,TatraJata,Where this was born. (4.3.25),aR,mATura,1,4.3.25;4.3.38,kashika_4_3.rs:150;kashika_4_3.rs:81,1,source_conditioned_relation_not_independent_nominal_count,mATura,1,,,,verified,ab5c737124034cea2d01
3f40451c54af97d5c3fd,maTura,TatraPrayabhava,Where this generally occurs. (4.3.39),aR,mATura,1,4.3.39,kashika_4_3.rs:157,0,source_conditioned_relation_not_independent_nominal_count,mATura,1,,,,verified,824a5f244c989b885240
78e39bfa1dd86e025e94,maTura,TatraSambhute,Where this was adapted. (4.3.41),aR,mATura,1,4.3.41,kashika_4_3.rs:171,0,source_conditioned_relation_not_independent_nominal_count,mATura,1,,,,verified,64743f8a187dd9884873
553636d50342fa2997f5,maYjizWa,TenaRaktam,One dyed by this. (4.2.1),aR,mAYjizWa,1,4.2.1,kashika_4_2.rs:15,0,source_conditioned_relation_not_independent_nominal_count,mAYjizWa,1,,,,verified,6b299d0bfa35a550bf12
546df5c13223524ea326,madra,TatraJata,Where this was born. (4.3.25),kan,madraka,1,4.2.131,kashika_4_2.rs:501,0,source_conditioned_relation_not_independent_nominal_count,madraka,1,,,,verified,d79e296cc06f16cd8863
c6f206d71600f8c2dfa0,madrakArA,Janapada,Country. (4.1.168),iY,mAdrakAri,1,4.1.173,kashika_4_1.rs:893,0,source_conditioned_relation_not_independent_nominal_count,mAdrakAri,1,,,,verified,ecc1f5e29c63a7201ad5
c92ec3d7d5a06f888fe3,magaDa,Janapada,Country. (4.1.168),aR,mAgaDa,1,4.1.170,kashika_4_1.rs:860,0,source_conditioned_relation_not_independent_nominal_count,mAgaDa,1,,,,verified,a90861f363a8b22907c4
bdc55ea01e0332ae7020,mahAkula,TasyaApatyam,Descendant. (4.1.92),Ka,mahAkulIna,1,4.1.141,kashika_4_1.rs:755,0,source_conditioned_relation_not_independent_nominal_count,mahAkulIna,1,,,,verified,d2350ae0832bada4f485
12e4944ffa7da6997bcf,mahAkula,TasyaApatyam,Descendant. (4.1.92),KaY,mAhAkulIna,1,4.1.141,kashika_4_1.rs:754,0,source_conditioned_relation_not_independent_nominal_count,mAhAkulIna,1,,,,verified,d4980d480d046a209496
fefb1e52580dbb30859f,mahAkula,TasyaApatyam,Descendant. (4.1.92),aY,mAhAkula,1,4.1.141,kashika_4_1.rs:753,0,source_conditioned_relation_not_independent_nominal_count,mAhAkula,1,,,,verified,a2d71b52ef0e7ade1ac2
9f1cb17325fd449d00bb,mahArAja,SaAsyaDevata,Having this as a god. (4.2.24),WaY,mAhArAjika,1,4.2.35,kashika_4_2.rs:135,0,source_conditioned_relation_not_independent_nominal_count,mAhArAjika,1,,,,verified,66c83e1564545bfe205f
f894f745f659797d1a00,mahendra,SaAsyaDevata,Having this as a god. (4.2.24),Ca,mahendrIya,1,4.2.29,kashika_4_2.rs:96,0,source_conditioned_relation_not_independent_nominal_count,mahendrIya,1,,,,verified,2714d84212b993a7d01a
67ee364a2d574af9fea5,mahendra,SaAsyaDevata,Having this as a god. (4.2.24),Ga,mahendriya,1,4.2.29,kashika_4_2.rs:94,0,source_conditioned_relation_not_independent_nominal_count,mahendriya,1,,,,verified,d8f3a2d678b56754f420
5f8c853efee750be0d56,mahendra,SaAsyaDevata,Having this as a god. (4.2.24),aR,mAhendra,1,4.2.29,kashika_4_2.rs:95,0,source_conditioned_relation_not_independent_nominal_count,mAhendra,1,,,,verified,bac390ee26ffe665cb78
d21f5e737c60c32e1885,mahizI,TasyaDharmyam,One who has this custom. (4.4.47),aR,mAhiza,1,4.4.48,kashika_4_4.rs:340,0,source_conditioned_relation_not_independent_nominal_count,mAhiza,1,,,,verified,e3d0b8ee1018ab6ffd62
c2ca7528550705a3c14f,mahizika,TatraJata,Where this was born. (4.3.25),aR,mAhizika,1,4.2.132,kashika_4_2.rs:508,0,source_conditioned_relation_not_independent_nominal_count,mAhizika,1,,,,verified,e551fcc827606b7a8d02
71f28fa833a4dc9a6e42,manu,Jatau,A class. (4.1.161),aY,mAnuza,1,4.1.161,kashika_4_1.rs:820,0,source_conditioned_relation_not_independent_nominal_count,mAnuza,1,,,,verified,fb1f37b9632f867b802c
46b27ae8fdb1bdd4a48b,manu,Jatau,A class. (4.1.161),yat,manuzya,1,4.1.161,kashika_4_1.rs:821,0,source_conditioned_relation_not_independent_nominal_count,manuzya,1,,,,verified,d8a1b5be7c57360f48a1
0ca0a8c699ec83190896,manu,TasyaApatyam,Descendant. (4.1.92),aR,mAnava,1,4.1.161,kashika_4_1.rs:823,0,source_conditioned_relation_not_independent_nominal_count,mAnava,1,,,,verified,6b049ea06c8ad3e0936f
2fe42a231cb9a713b5a2,maqquka,Shilpam,One who has this art. (4.4.55),Wak,mAqqukika,1,4.4.56,kashika_4_4.rs:398,0,source_conditioned_relation_not_independent_nominal_count,mAqqukika,1,,,,verified,6af12124e3162f5c014d
a933a35c597e1088e25e,maqquka,Shilpam,One who has this art. (4.4.55),aR,mAqquka,1,4.4.56,kashika_4_4.rs:397,0,source_conditioned_relation_not_independent_nominal_count,mAqquka,1,,,,verified,dd90fc2d0a0228b5b697
aa20b57e5e9443f1e25d,marIci,TasyaApatyam,Descendant. (4.1.92),aR,mArIca,1,4.1.122,kashika_4_1.rs:646,0,source_conditioned_relation_not_independent_nominal_count,mArIca,1,,,,verified,e391fc9646a40fec30ab
5ad161f558ecaf388468,marici,TenaSamskrtam,Cultured or processed. (4.4.3),Wak,mAricika,1,4.4.3,kashika_4_4.rs:35,0,source_conditioned_relation_not_independent_nominal_count,mAricika,1,,,,verified,813d5d6d79b2f9d9fd9f
9b546392a3a1a58dc27d,marici,TenaSamsrshte,Mixed with. (4.4.22),Wak,mAricika,1,4.4.22,kashika_4_4.rs:160,0,source_conditioned_relation_not_independent_nominal_count,mAricika,1,,,,verified,975eaa8065cae201e8c3
b5b17a8337995b10b0cc,matsya,Hanti,What one kills. (4.4.35),Wak,mAtsyika,1,4.4.35,kashika_4_4.rs:246,0,source_conditioned_relation_not_independent_nominal_count,mAtsyika,1,,,,verified,be5d5dcea7a0f9286c9d
1f634ec9a8200c92fed1,mayUra,Hanti,What one kills. (4.4.35),Wak,mAyUrika,1,4.4.35,kashika_4_4.rs:244,0,source_conditioned_relation_not_independent_nominal_count,mAyUrika,1,,,,verified,1ce914cd59a2688f076a
d06cca78ae1f2adaf203,mayUra,TasyaVikara,Modification of this. (4.3.134),aR,mAyUra,1,4.3.135,kashika_4_3.rs:426,0,source_conditioned_relation_not_independent_nominal_count,mAyUra,1,,,,verified,5a6c06de491ca33239f0
f5705035838337eb9aa5,mfd,TasyaVikara,Modification of this. (4.3.134),mayaw,mfnmaya,1,4.3.144,kashika_4_3.rs:483,0,source_conditioned_relation_not_independent_nominal_count,mfnmaya,1,,,,verified,94d64c603ec3792e6553
fdfb6fd0efea50d892c5,mfdaNga,Shilpam,One who has this art. (4.4.55),Wak,mArdaNgika,1,4.4.55,kashika_4_4.rs:390,0,source_conditioned_relation_not_independent_nominal_count,mArdaNgika,1,,,,verified,f913da86591cb31eb2ad
d05e85c8304306b465f2,mfga,Hanti,What one kills. (4.4.35),Wak,mArgika,1,4.4.35,kashika_4_4.rs:250,0,source_conditioned_relation_not_independent_nominal_count,mArgika,1,,,,verified,0d6759b59b6fd6b0c15c
d1830a5be63eaf8ea259,modaka,Shilam,One who has this habit. (4.4.61),Wak,mOdakika,1,4.4.61,kashika_4_4.rs:434,0,source_conditioned_relation_not_independent_nominal_count,mOdakika,1,,,,verified,8295811fe54f9ebca190
