sample_id,display,source_file,source_word_meaning_id,stem_slp1,constructor,linga,relation_id,relation_display,plain_function,number_id,number_display,generated_forms_slp1,output_variant_count,generation_status,derivation_paths_json
mahapurusha,"महापुरुषः (mahāpuruṣaḥ), a great person",samasa_ledger.csv,f2d107d0d66e1f1f,mahApuruza,basic,Pum,dvitiya,द्वितीया,"the object, extent, or destination",dvi,द्वे,mahApuruzO,1,locally_regenerated,"[{""form_slp1"": ""mahApuruzO"", ""steps"": [{""rule_source"": ""azwADyAyI"", ""rule"": ""1.2.45"", ""result"": [""mahApuruza""]}, {""rule_source"": ""azwADyAyI"", ""rule"": ""4.1.2"", ""result"": [""mahApuruza"", ""Ow""]}, {""rule_source"": ""azwADyAyI"", ""rule"": ""1.3.3"", ""result"": [""mahApuruza"", ""Ow""]}, {""rule_source"": ""azwADyAyI"", ""rule"": ""1.3.9"", ""result"": [""mahApuruza"", ""O""]}, {""rule_source"": ""azwADyAyI"", ""rule"": ""1.1.43"", ""result"": [""mahApuruza"", ""O""]}, {""rule_source"": ""azwADyAyI"", ""rule"": ""1.1.43"", ""result"": [""mahApuruza"", ""O""]}, {""rule_source"": ""azwADyAyI"", ""rule"": ""1.4.13"", ""result"": [""mahApuruza"", ""O""]}, {""rule_source"": ""azwADyAyI"", ""rule"": ""1.4.14"", ""result"": [""mahApuruza"", ""O""]}, {""rule_source"": ""azwADyAyI"", ""rule"": ""6.1.104"", ""result"": [""mahApuruza"", ""O""]}, {""rule_source"": ""azwADyAyI"", ""rule"": ""6.1.88"", ""result"": [""mahApuruz"", ""O""]}, {""rule_source"": ""azwADyAyI"", ""rule"": ""8.4.68"", ""result"": [""mahApuruz"", ""O""]}]}]"
mahapurusha,"महापुरुषः (mahāpuruṣaḥ), a great person",samasa_ledger.csv,f2d107d0d66e1f1f,mahApuruza,basic,Pum,dvitiya,द्वितीया,"the object, extent, or destination",bahu,बहूनि,mahApuruzAn,1,locally_regenerated,"[{""form_slp1"": ""mahApuruzAn"", ""steps"": [{""rule_source"": ""azwADyAyI"", ""rule"": ""1.2.45"", ""result"": [""mahApuruza""]}, {""rule_source"": ""azwADyAyI"", ""rule"": ""4.1.2"", ""result"": [""mahApuruza"", ""Sas""]}, {""rule_source"": ""azwADyAyI"", ""rule"": ""1.3.4"", ""result"": [""mahApuruza"", ""Sas""]}, {""rule_source"": ""azwADyAyI"", ""rule"": ""1.3.8"", ""result"": [""mahApuruza"", ""Sas""]}, {""rule_source"": ""azwADyAyI"", ""rule"": ""1.3.9"", ""result"": [""mahApuruza"", ""as""]}, {""rule_source"": ""azwADyAyI"", ""rule"": ""1.4.13"", ""result"": [""mahApuruza"", ""as""]}, {""rule_source"": ""azwADyAyI"", ""rule"": ""1.4.18"", ""result"": [""mahApuruza"", ""as""]}, {""rule_source"": ""azwADyAyI"", ""rule"": ""1.4.14"", ""result"": [""mahApuruza"", ""as""]}, {""rule_source"": ""azwADyAyI"", ""rule"": ""6.1.102"", ""result"": [""mahApuruza"", ""As""]}, {""rule_source"": ""azwADyAyI"", ""rule"": ""6.1.103"", ""result"": [""mahApuruza"", ""An""]}, {""rule_source"": ""azwADyAyI"", ""rule"": ""6.1.101"", ""result"": [""mahApuruzA"", ""n""]}, {""rule_source"": ""azwADyAyI"", ""rule"": ""8.4.37"", ""result"": [""mahApuruzA"", ""n""]}, {""rule_source"": ""azwADyAyI"", ""rule"": ""8.4.68"", ""result"": [""mahApuruzA"", ""n""]}]}]"
mahapurusha,"महापुरुषः (mahāpuruṣaḥ), a great person",samasa_ledger.csv,f2d107d0d66e1f1f,mahApuruza,basic,Pum,trtiya,तृतीया,"the means, instrument, or accompaniment",eka,एकम्,mahApuruzeRa,1,locally_regenerated,"[{""form_slp1"": ""mahApuruzeRa"", ""steps"": [{""rule_source"": ""azwADyAyI"", ""rule"": ""1.2.45"", ""result"": [""mahApuruza""]}, {""rule_source"": ""azwADyAyI"", ""rule"": ""4.1.2"", ""result"": [""mahApuruza"", ""wA""]}, {""rule_source"": ""azwADyAyI"", ""rule"": ""1.3.7"", ""result"": [""mahApuruza"", ""wA""]}, {""rule_source"": ""azwADyAyI"", ""rule"": ""1.3.9"", ""result"": [""mahApuruza"", ""A""]}, {""rule_source"": ""azwADyAyI"", ""rule"": ""1.4.13"", ""result"": [""mahApuruza"", ""A""]}, {""rule_source"": ""azwADyAyI"", ""rule"": ""7.1.12"", ""result"": [""mahApuruza"", ""ina""]}, {""rule_source"": ""azwADyAyI"", ""rule"": ""1.4.18"", ""result"": [""mahApuruza"", ""ina""]}, {""rule_source"": ""azwADyAyI"", ""rule"": ""1.4.14"", ""result"": [""mahApuruza"", ""ina""]}, {""rule_source"": ""azwADyAyI"", ""rule"": ""6.1.87"", ""result"": [""mahApuruz"", ""ena""]}, {""rule_source"": ""azwADyAyI"", ""rule"": ""8.4.2"", ""result"": [""mahApuruz"", ""eRa""]}, {""rule_source"": ""azwADyAyI"", ""rule"": ""8.4.68"", ""result"": [""mahApuruz"", ""eRa""]}]}]"
mahapurusha,"महापुरुषः (mahāpuruṣaḥ), a great person",samasa_ledger.csv,f2d107d0d66e1f1f,mahApuruza,basic,Pum,trtiya,तृतीया,"the means, instrument, or accompaniment",dvi,द्वे,mahApuruzAByAm,1,locally_regenerated,"[{""form_slp1"": ""mahApuruzAByAm"", ""steps"": [{""rule_source"": ""azwADyAyI"", ""rule"": ""1.2.45"", ""result"": [""mahApuruza""]}, {""rule_source"": ""azwADyAyI"", ""rule"": ""4.1.2"", ""result"": [""mahApuruza"", ""ByAm""]}, {""rule_source"": ""azwADyAyI"", ""rule"": ""1.3.4"", ""result"": [""mahApuruza"", ""ByAm""]}, {""rule_source"": ""azwADyAyI"", ""rule"": ""1.4.13"", ""result"": [""mahApuruza"", ""ByAm""]}, {""rule_source"": ""azwADyAyI"", ""rule"": ""1.4.17"", ""result"": [""mahApuruza"", ""ByAm""]}, {""rule_source"": ""azwADyAyI"", ""rule"": ""1.4.14"", ""result"": [""mahApuruza"", ""ByAm""]}, {""rule_source"": ""azwADyAyI"", ""rule"": ""7.3.102"", ""result"": [""mahApuruzA"", ""ByAm""]}, {""rule_source"": ""azwADyAyI"", ""rule"": ""8.4.68"", ""result"": [""mahApuruzA"", ""ByAm""]}]}]"
mahapurusha,"महापुरुषः (mahāpuruṣaḥ), a great person",samasa_ledger.csv,f2d107d0d66e1f1f,mahApuruza,basic,Pum,trtiya,तृतीया,"the means, instrument, or accompaniment",bahu,बहूनि,mahApuruzEH,1,locally_regenerated,"[{""form_slp1"": ""mahApuruzEH"", ""steps"": [{""rule_source"": ""azwADyAyI"", ""rule"": ""1.2.45"", ""result"": [""mahApuruza""]}, {""rule_source"": ""azwADyAyI"", ""rule"": ""4.1.2"", ""result"": [""mahApuruza"", ""Bis""]}, {""rule_source"": ""azwADyAyI"", ""rule"": ""1.3.4"", ""result"": [""mahApuruza"", ""Bis""]}, {""rule_source"": ""azwADyAyI"", ""rule"": ""1.4.13"", ""result"": [""mahApuruza"", ""Bis""]}, {""rule_source"": ""azwADyAyI"", ""rule"": ""7.1.9"", ""result"": [""mahApuruza"", ""Es""]}, {""rule_source"": ""azwADyAyI"", ""rule"": ""1.4.18"", ""result"": [""mahApuruza"", ""Es""]}, {""rule_source"": ""azwADyAyI"", ""rule"": ""1.4.14"", ""result"": [""mahApuruza"", ""Es""]}, {""rule_source"": ""azwADyAyI"", ""rule"": ""6.1.88"", ""result"": [""mahApuruz"", ""Es""]}, {""rule_source"": ""azwADyAyI"", ""rule"": ""8.2.66"", ""result"": [""mahApuruz"", ""Eru~""]}, {""rule_source"": ""azwADyAyI"", ""rule"": ""1.3.2"", ""result"": [""mahApuruz"", ""Er""]}, {""rule_source"": ""azwADyAyI"", ""rule"": ""8.3.15"", ""result"": [""mahApuruz"", ""EH""]}, {""rule_source"": ""azwADyAyI"", ""rule"": ""8.4.68"", ""result"": [""mahApuruz"", ""EH""]}]}]"
mahapurusha,"महापुरुषः (mahāpuruṣaḥ), a great person",samasa_ledger.csv,f2d107d0d66e1f1f,mahApuruza,basic,Pum,caturthi,चतुर्थी,"the recipient, beneficiary, or purpose",eka,एकम्,mahApuruzAya,1,locally_regenerated,"[{""form_slp1"": ""mahApuruzAya"", ""steps"": [{""rule_source"": ""azwADyAyI"", ""rule"": ""1.2.45"", ""result"": [""mahApuruza""]}, {""rule_source"": ""azwADyAyI"", ""rule"": ""4.1.2"", ""result"": [""mahApuruza"", ""Ne""]}, {""rule_source"": ""azwADyAyI"", ""rule"": ""1.3.8"", ""result"": [""mahApuruza"", ""Ne""]}, {""rule_source"": ""azwADyAyI"", ""rule"": ""1.3.9"", ""result"": [""mahApuruza"", ""e""]}, {""rule_source"": ""azwADyAyI"", ""rule"": ""1.4.13"", ""result"": [""mahApuruza"", ""e""]}, {""rule_source"": ""azwADyAyI"", ""rule"": ""7.1.13"", ""result"": [""mahApuruza"", ""ya""]}, {""rule_source"": ""azwADyAyI"", ""rule"": ""1.4.18"", ""result"": [""mahApuruza"", ""ya""]}, {""rule_source"": ""azwADyAyI"", ""rule"": ""1.4.14"", ""result"": [""mahApuruza"", ""ya""]}, {""rule_source"": ""azwADyAyI"", ""rule"": ""7.3.102"", ""result"": [""mahApuruzA"", ""ya""]}, {""rule_source"": ""azwADyAyI"", ""rule"": ""8.4.68"", ""result"": [""mahApuruzA"", ""ya""]}]}]"
mahapurusha,"महापुरुषः (mahāpuruṣaḥ), a great person",samasa_ledger.csv,f2d107d0d66e1f1f,mahApuruza,basic,Pum,caturthi,चतुर्थी,"the recipient, beneficiary, or purpose",dvi,द्वे,mahApuruzAByAm,1,locally_regenerated,"[{""form_slp1"": ""mahApuruzAByAm"", ""steps"": [{""rule_source"": ""azwADyAyI"", ""rule"": ""1.2.45"", ""result"": [""mahApuruza""]}, {""rule_source"": ""azwADyAyI"", ""rule"": ""4.1.2"", ""result"": [""mahApuruza"", ""ByAm""]}, {""rule_source"": ""azwADyAyI"", ""rule"": ""1.3.4"", ""result"": [""mahApuruza"", ""ByAm""]}, {""rule_source"": ""azwADyAyI"", ""rule"": ""1.4.13"", ""result"": [""mahApuruza"", ""ByAm""]}, {""rule_source"": ""azwADyAyI"", ""rule"": ""1.4.17"", ""result"": [""mahApuruza"", ""ByAm""]}, {""rule_source"": ""azwADyAyI"", ""rule"": ""1.4.14"", ""result"": [""mahApuruza"", ""ByAm""]}, {""rule_source"": ""azwADyAyI"", ""rule"": ""7.3.102"", ""result"": [""mahApuruzA"", ""ByAm""]}, {""rule_source"": ""azwADyAyI"", ""rule"": ""8.4.68"", ""result"": [""mahApuruzA"", ""ByAm""]}]}]"
mahapurusha,"महापुरुषः (mahāpuruṣaḥ), a great person",samasa_ledger.csv,f2d107d0d66e1f1f,mahApuruza,basic,Pum,caturthi,चतुर्थी,"the recipient, beneficiary, or purpose",bahu,बहूनि,mahApuruzeByaH,1,locally_regenerated,"[{""form_slp1"": ""mahApuruzeByaH"", ""steps"": [{""rule_source"": ""azwADyAyI"", ""rule"": ""1.2.45"", ""result"": [""mahApuruza""]}, {""rule_source"": ""azwADyAyI"", ""rule"": ""4.1.2"", ""result"": [""mahApuruza"", ""Byas""]}, {""rule_source"": ""azwADyAyI"", ""rule"": ""1.3.4"", ""result"": [""mahApuruza"", ""Byas""]}, {""rule_source"": ""azwADyAyI"", ""rule"": ""1.4.13"", ""result"": [""mahApuruza"", ""Byas""]}, {""rule_source"": ""azwADyAyI"", ""rule"": ""1.4.17"", ""result"": [""mahApuruza"", ""Byas""]}, {""rule_source"": ""azwADyAyI"", ""rule"": ""1.4.14"", ""result"": [""mahApuruza"", ""Byas""]}, {""rule_source"": ""azwADyAyI"", ""rule"": ""7.3.103"", ""result"": [""mahApuruze"", ""Byas""]}, {""rule_source"": ""azwADyAyI"", ""rule"": ""8.2.66"", ""result"": [""mahApuruze"", ""Byaru~""]}, {""rule_source"": ""azwADyAyI"", ""rule"": ""1.3.2"", ""result"": [""mahApuruze"", ""Byar""]}, {""rule_source"": ""azwADyAyI"", ""rule"": ""8.3.15"", ""result"": [""mahApuruze"", ""ByaH""]}, {""rule_source"": ""azwADyAyI"", ""rule"": ""8.4.68"", ""result"": [""mahApuruze"", ""ByaH""]}]}]"
mahapurusha,"महापुरुषः (mahāpuruṣaḥ), a great person",samasa_ledger.csv,f2d107d0d66e1f1f,mahApuruza,basic,Pum,panchami,पञ्चमी,"the source, separation, or comparison point",eka,एकम्,mahApuruzAd;mahApuruzAt,2,locally_regenerated,"[{""form_slp1"": ""mahApuruzAt"", ""steps"": [{""rule_source"": ""azwADyAyI"", ""rule"": ""1.2.45"", ""result"": [""mahApuruza""]}, {""rule_source"": ""azwADyAyI"", ""rule"": ""4.1.2"", ""result"": [""mahApuruza"", ""Nasi~""]}, {""rule_source"": ""azwADyAyI"", ""rule"": ""1.3.2"", ""result"": [""mahApuruza"", ""Nasi~""]}, {""rule_source"": ""azwADyAyI"", ""rule"": ""1.3.8"", ""result"": [""mahApuruza"", ""Nasi~""]}, {""rule_source"": ""azwADyAyI"", ""rule"": ""1.3.9"", ""result"": [""mahApuruza"", ""as""]}, {""rule_source"": ""azwADyAyI"", ""rule"": ""1.4.13"", ""result"": [""mahApuruza"", ""as""]}, {""rule_source"": ""azwADyAyI"", ""rule"": ""7.1.12"", ""result"": [""mahApuruza"", ""At""]}, {""rule_source"": ""azwADyAyI"", ""rule"": ""1.4.18"", ""result"": [""mahApuruza"", ""At""]}, {""rule_source"": ""azwADyAyI"", ""rule"": ""1.4.14"", ""result"": [""mahApuruza"", ""At""]}, {""rule_source"": ""azwADyAyI"", ""rule"": ""6.1.101"", ""result"": [""mahApuruzA"", ""t""]}, {""rule_source"": ""azwADyAyI"", ""rule"": ""8.2.39"", ""result"": [""mahApuruzA"", ""d""]}, {""rule_source"": ""azwADyAyI"", ""rule"": ""8.4.56"", ""result"": [""mahApuruzA"", ""t""]}, {""rule_source"": ""azwADyAyI"", ""rule"": ""8.4.68"", ""result"": [""mahApuruzA"", ""t""]}]}, {""form_slp1"": ""mahApuruzAd"", ""steps"": [{""rule_source"": ""azwADyAyI"", ""rule"": ""1.2.45"", ""result"": [""mahApuruza""]}, {""rule_source"": ""azwADyAyI"", ""rule"": ""4.1.2"", ""result"": [""mahApuruza"", ""Nasi~""]}, {""rule_source"": ""azwADyAyI"", ""rule"": ""1.3.2"", ""result"": [""mahApuruza"", ""Nasi~""]}, {""rule_source"": ""azwADyAyI"", ""rule"": ""1.3.8"", ""result"": [""mahApuruza"", ""Nasi~""]}, {""rule_source"": ""azwADyAyI"", ""rule"": ""1.3.9"", ""result"": [""mahApuruza"", ""as""]}, {""rule_source"": ""azwADyAyI"", ""rule"": ""1.4.13"", ""result"": [""mahApuruza"", ""as""]}, {""rule_source"": ""azwADyAyI"", ""rule"": ""7.1.12"", ""result"": [""mahApuruza"", ""At""]}, {""rule_source"": ""azwADyAyI"", ""rule"": ""1.4.18"", ""result"": [""mahApuruza"", ""At""]}, {""rule_source"": ""azwADyAyI"", ""rule"": ""1.4.14"", ""result"": [""mahApuruza"", ""At""]}, {""rule_source"": ""azwADyAyI"", ""rule"": ""6.1.101"", ""result"": [""mahApuruzA"", ""t""]}, {""rule_source"": ""azwADyAyI"", ""rule"": ""8.2.39"", ""result"": [""mahApuruzA"", ""d""]}, {""rule_source"": ""azwADyAyI"", ""rule"": ""8.4.68"", ""result"": [""mahApuruzA"", ""d""]}]}]"
mahapurusha,"महापुरुषः (mahāpuruṣaḥ), a great person",samasa_ledger.csv,f2d107d0d66e1f1f,mahApuruza,basic,Pum,panchami,पञ्चमी,"the source, separation, or comparison point",dvi,द्वे,mahApuruzAByAm,1,locally_regenerated,"[{""form_slp1"": ""mahApuruzAByAm"", ""steps"": [{""rule_source"": ""azwADyAyI"", ""rule"": ""1.2.45"", ""result"": [""mahApuruza""]}, {""rule_source"": ""azwADyAyI"", ""rule"": ""4.1.2"", ""result"": [""mahApuruza"", ""ByAm""]}, {""rule_source"": ""azwADyAyI"", ""rule"": ""1.3.4"", ""result"": [""mahApuruza"", ""ByAm""]}, {""rule_source"": ""azwADyAyI"", ""rule"": ""1.4.13"", ""result"": [""mahApuruza"", ""ByAm""]}, {""rule_source"": ""azwADyAyI"", ""rule"": ""1.4.17"", ""result"": [""mahApuruza"", ""ByAm""]}, {""rule_source"": ""azwADyAyI"", ""rule"": ""1.4.14"", ""result"": [""mahApuruza"", ""ByAm""]}, {""rule_source"": ""azwADyAyI"", ""rule"": ""7.3.102"", ""result"": [""mahApuruzA"", ""ByAm""]}, {""rule_source"": ""azwADyAyI"", ""rule"": ""8.4.68"", ""result"": [""mahApuruzA"", ""ByAm""]}]}]"
mahapurusha,"महापुरुषः (mahāpuruṣaḥ), a great person",samasa_ledger.csv,f2d107d0d66e1f1f,mahApuruza,basic,Pum,panchami,पञ्चमी,"the source, separation, or comparison point",bahu,बहूनि,mahApuruzeByaH,1,locally_regenerated,"[{""form_slp1"": ""mahApuruzeByaH"", ""steps"": [{""rule_source"": ""azwADyAyI"", ""rule"": ""1.2.45"", ""result"": [""mahApuruza""]}, {""rule_source"": ""azwADyAyI"", ""rule"": ""4.1.2"", ""result"": [""mahApuruza"", ""Byas""]}, {""rule_source"": ""azwADyAyI"", ""rule"": ""1.3.4"", ""result"": [""mahApuruza"", ""Byas""]}, {""rule_source"": ""azwADyAyI"", ""rule"": ""1.4.13"", ""result"": [""mahApuruza"", ""Byas""]}, {""rule_source"": ""azwADyAyI"", ""rule"": ""1.4.17"", ""result"": [""mahApuruza"", ""Byas""]}, {""rule_source"": ""azwADyAyI"", ""rule"": ""1.4.14"", ""result"": [""mahApuruza"", ""Byas""]}, {""rule_source"": ""azwADyAyI"", ""rule"": ""7.3.103"", ""result"": [""mahApuruze"", ""Byas""]}, {""rule_source"": ""azwADyAyI"", ""rule"": ""8.2.66"", ""result"": [""mahApuruze"", ""Byaru~""]}, {""rule_source"": ""azwADyAyI"", ""rule"": ""1.3.2"", ""result"": [""mahApuruze"", ""Byar""]}, {""rule_source"": ""azwADyAyI"", ""rule"": ""8.3.15"", ""result"": [""mahApuruze"", ""ByaH""]}, {""rule_source"": ""azwADyAyI"", ""rule"": ""8.4.68"", ""result"": [""mahApuruze"", ""ByaH""]}]}]"
mahapurusha,"महापुरुषः (mahāpuruṣaḥ), a great person",samasa_ledger.csv,f2d107d0d66e1f1f,mahApuruza,basic,Pum,sasthi,षष्ठी,"a relation, including possession",eka,एकम्,mahApuruzasya,1,locally_regenerated,"[{""form_slp1"": ""mahApuruzasya"", ""steps"": [{""rule_source"": ""azwADyAyI"", ""rule"": ""1.2.45"", ""result"": [""mahApuruza""]}, {""rule_source"": ""azwADyAyI"", ""rule"": ""4.1.2"", ""result"": [""mahApuruza"", ""Nas""]}, {""rule_source"": ""azwADyAyI"", ""rule"": ""1.3.4"", ""result"": [""mahApuruza"", ""Nas""]}, {""rule_source"": ""azwADyAyI"", ""rule"": ""1.3.8"", ""result"": [""mahApuruza"", ""Nas""]}, {""rule_source"": ""azwADyAyI"", ""rule"": ""1.3.9"", ""result"": [""mahApuruza"", ""as""]}, {""rule_source"": ""azwADyAyI"", ""rule"": ""1.4.13"", ""result"": [""mahApuruza"", ""as""]}, {""rule_source"": ""azwADyAyI"", ""rule"": ""7.1.12"", ""result"": [""mahApuruza"", ""sya""]}, {""rule_source"": ""azwADyAyI"", ""rule"": ""1.4.17"", ""result"": [""mahApuruza"", ""sya""]}, {""rule_source"": ""azwADyAyI"", ""rule"": ""1.4.14"", ""result"": [""mahApuruza"", ""sya""]}, {""rule_source"": ""azwADyAyI"", ""rule"": ""8.4.68"", ""result"": [""mahApuruza"", ""sya""]}]}]"
mahapurusha,"महापुरुषः (mahāpuruṣaḥ), a great person",samasa_ledger.csv,f2d107d0d66e1f1f,mahApuruza,basic,Pum,sasthi,षष्ठी,"a relation, including possession",dvi,द्वे,mahApuruzayoH,1,locally_regenerated,"[{""form_slp1"": ""mahApuruzayoH"", ""steps"": [{""rule_source"": ""azwADyAyI"", ""rule"": ""1.2.45"", ""result"": [""mahApuruza""]}, {""rule_source"": ""azwADyAyI"", ""rule"": ""4.1.2"", ""result"": [""mahApuruza"", ""os""]}, {""rule_source"": ""azwADyAyI"", ""rule"": ""1.3.4"", ""result"": [""mahApuruza"", ""os""]}, {""rule_source"": ""azwADyAyI"", ""rule"": ""1.4.13"", ""result"": [""mahApuruza"", ""os""]}, {""rule_source"": ""azwADyAyI"", ""rule"": ""1.4.18"", ""result"": [""mahApuruza"", ""os""]}, {""rule_source"": ""azwADyAyI"", ""rule"": ""1.4.14"", ""result"": [""mahApuruza"", ""os""]}, {""rule_source"": ""azwADyAyI"", ""rule"": ""7.3.104"", ""result"": [""mahApuruze"", ""os""]}, {""rule_source"": ""azwADyAyI"", ""rule"": ""6.1.78"", ""result"": [""mahApuruzay"", ""os""]}, {""rule_source"": ""azwADyAyI"", ""rule"": ""8.2.66"", ""result"": [""mahApuruzay"", ""oru~""]}, {""rule_source"": ""azwADyAyI"", ""rule"": ""1.3.2"", ""result"": [""mahApuruzay"", ""or""]}, {""rule_source"": ""azwADyAyI"", ""rule"": ""8.3.15"", ""result"": [""mahApuruzay"", ""oH""]}, {""rule_source"": ""azwADyAyI"", ""rule"": ""8.4.68"", ""result"": [""mahApuruzay"", ""oH""]}]}]"
mahapurusha,"महापुरुषः (mahāpuruṣaḥ), a great person",samasa_ledger.csv,f2d107d0d66e1f1f,mahApuruza,basic,Pum,sasthi,षष्ठी,"a relation, including possession",bahu,बहूनि,mahApuruzARAm,1,locally_regenerated,"[{""form_slp1"": ""mahApuruzARAm"", ""steps"": [{""rule_source"": ""azwADyAyI"", ""rule"": ""1.2.45"", ""result"": [""mahApuruza""]}, {""rule_source"": ""azwADyAyI"", ""rule"": ""4.1.2"", ""result"": [""mahApuruza"", ""Am""]}, {""rule_source"": ""azwADyAyI"", ""rule"": ""1.3.4"", ""result"": [""mahApuruza"", ""Am""]}, {""rule_source"": ""azwADyAyI"", ""rule"": ""7.1.54"", ""result"": [""mahApuruza"", ""nu~w"", ""Am""]}, {""rule_source"": ""azwADyAyI"", ""rule"": ""1.3.2"", ""result"": [""mahApuruza"", ""nu~w"", ""Am""]}, {""rule_source"": ""azwADyAyI"", ""rule"": ""1.3.3"", ""result"": [""mahApuruza"", ""nu~w"", ""Am""]}, {""rule_source"": ""azwADyAyI"", ""rule"": ""1.3.9"", ""result"": [""mahApuruza"", ""n"", ""Am""]}, {""rule_source"": ""azwADyAyI"", ""rule"": ""1.4.13"", ""result"": [""mahApuruza"", ""n"", ""Am""]}, {""rule_source"": ""azwADyAyI"", ""rule"": ""1.4.17"", ""result"": [""mahApuruza"", ""n"", ""Am""]}, {""rule_source"": ""azwADyAyI"", ""rule"": ""1.4.14"", ""result"": [""mahApuruza"", ""n"", ""Am""]}, {""rule_source"": ""azwADyAyI"", ""rule"": ""6.4.3"", ""result"": [""mahApuruzA"", ""n"", ""Am""]}, {""rule_source"": ""azwADyAyI"", ""rule"": ""8.4.2"", ""result"": [""mahApuruzA"", ""R"", ""Am""]}, {""rule_source"": ""azwADyAyI"", ""rule"": ""8.4.68"", ""result"": [""mahApuruzA"", ""R"", ""Am""]}]}]"
mahapurusha,"महापुरुषः (mahāpuruṣaḥ), a great person",samasa_ledger.csv,f2d107d0d66e1f1f,mahApuruza,basic,Pum,saptami,सप्तमी,"the location, setting, or topic",eka,एकम्,mahApuruze,1,locally_regenerated,"[{""form_slp1"": ""mahApuruze"", ""steps"": [{""rule_source"": ""azwADyAyI"", ""rule"": ""1.2.45"", ""result"": [""mahApuruza""]}, {""rule_source"": ""azwADyAyI"", ""rule"": ""4.1.2"", ""result"": [""mahApuruza"", ""Ni""]}, {""rule_source"": ""azwADyAyI"", ""rule"": ""1.3.8"", ""result"": [""mahApuruza"", ""Ni""]}, {""rule_source"": ""azwADyAyI"", ""rule"": ""1.3.9"", ""result"": [""mahApuruza"", ""i""]}, {""rule_source"": ""azwADyAyI"", ""rule"": ""1.4.13"", ""result"": [""mahApuruza"", ""i""]}, {""rule_source"": ""azwADyAyI"", ""rule"": ""1.4.18"", ""result"": [""mahApuruza"", ""i""]}, {""rule_source"": ""azwADyAyI"", ""rule"": ""1.4.14"", ""result"": [""mahApuruza"", ""i""]}, {""rule_source"": ""azwADyAyI"", ""rule"": ""6.1.87"", ""result"": [""mahApuruz"", ""e""]}, {""rule_source"": ""azwADyAyI"", ""rule"": ""8.4.68"", ""result"": [""mahApuruz"", ""e""]}]}]"
mahapurusha,"महापुरुषः (mahāpuruṣaḥ), a great person",samasa_ledger.csv,f2d107d0d66e1f1f,mahApuruza,basic,Pum,saptami,सप्तमी,"the location, setting, or topic",dvi,द्वे,mahApuruzayoH,1,locally_regenerated,"[{""form_slp1"": ""mahApuruzayoH"", ""steps"": [{""rule_source"": ""azwADyAyI"", ""rule"": ""1.2.45"", ""result"": [""mahApuruza""]}, {""rule_source"": ""azwADyAyI"", ""rule"": ""4.1.2"", ""result"": [""mahApuruza"", ""os""]}, {""rule_source"": ""azwADyAyI"", ""rule"": ""1.3.4"", ""result"": [""mahApuruza"", ""os""]}, {""rule_source"": ""azwADyAyI"", ""rule"": ""1.4.13"", ""result"": [""mahApuruza"", ""os""]}, {""rule_source"": ""azwADyAyI"", ""rule"": ""1.4.18"", ""result"": [""mahApuruza"", ""os""]}, {""rule_source"": ""azwADyAyI"", ""rule"": ""1.4.14"", ""result"": [""mahApuruza"", ""os""]}, {""rule_source"": ""azwADyAyI"", ""rule"": ""7.3.104"", ""result"": [""mahApuruze"", ""os""]}, {""rule_source"": ""azwADyAyI"", ""rule"": ""6.1.78"", ""result"": [""mahApuruzay"", ""os""]}, {""rule_source"": ""azwADyAyI"", ""rule"": ""8.2.66"", ""result"": [""mahApuruzay"", ""oru~""]}, {""rule_source"": ""azwADyAyI"", ""rule"": ""1.3.2"", ""result"": [""mahApuruzay"", ""or""]}, {""rule_source"": ""azwADyAyI"", ""rule"": ""8.3.15"", ""result"": [""mahApuruzay"", ""oH""]}, {""rule_source"": ""azwADyAyI"", ""rule"": ""8.4.68"", ""result"": [""mahApuruzay"", ""oH""]}]}]"
mahapurusha,"महापुरुषः (mahāpuruṣaḥ), a great person",samasa_ledger.csv,f2d107d0d66e1f1f,mahApuruza,basic,Pum,saptami,सप्तमी,"the location, setting, or topic",bahu,बहूनि,mahApuruzezu,1,locally_regenerated,"[{""form_slp1"": ""mahApuruzezu"", ""steps"": [{""rule_source"": ""azwADyAyI"", ""rule"": ""1.2.45"", ""result"": [""mahApuruza""]}, {""rule_source"": ""azwADyAyI"", ""rule"": ""4.1.2"", ""result"": [""mahApuruza"", ""sup""]}, {""rule_source"": ""azwADyAyI"", ""rule"": ""1.3.3"", ""result"": [""mahApuruza"", ""sup""]}, {""rule_source"": ""azwADyAyI"", ""rule"": ""1.3.9"", ""result"": [""mahApuruza"", ""su""]}, {""rule_source"": ""azwADyAyI"", ""rule"": ""1.4.13"", ""result"": [""mahApuruza"", ""su""]}, {""rule_source"": ""azwADyAyI"", ""rule"": ""1.4.17"", ""result"": [""mahApuruza"", ""su""]}, {""rule_source"": ""azwADyAyI"", ""rule"": ""1.4.14"", ""result"": [""mahApuruza"", ""su""]}, {""rule_source"": ""azwADyAyI"", ""rule"": ""7.3.103"", ""result"": [""mahApuruze"", ""su""]}, {""rule_source"": ""azwADyAyI"", ""rule"": ""8.3.59"", ""result"": [""mahApuruze"", ""zu""]}, {""rule_source"": ""azwADyAyI"", ""rule"": ""8.4.68"", ""result"": [""mahApuruze"", ""zu""]}]}]"
