derived_word_meaning_id,candidate_relation_id,compound_word_meaning_id,compound_type,input_forms_slp1,input_semantic_relation,operation_family,operation_id,source_variant,semantic_context,semantic_branch_id,semantic_relation,rule_refs,derivational_depth,output_forms_slp1,output_variant_count,output_form_class,generation_method,admission_basis,count_status
600f187ae3f4b060aafe,4cafba90f2feea55ae40,1ddb3cf861ae1a7a,karmadharaya,satpuruza,puruza qualified or identified by sat,taddhita,superlative_tamap,tamap,AtishayanaSuperlative,superlative,the compound meaning understood to the highest degree within the intended comparison,5.3.55,2,satpuruzatama,1,derived_nominal_base,vidyut_0_4_0_python,source_compound_meaning_plus_established_semantic_operation_plus_reproduced_form,admitted_research_ledger
202e12b19d39f65873bd,9b67acf538d7e4d9e1d6,1ddb3cf861ae1a7a,karmadharaya,satpuruza,puruza qualified or identified by sat,taddhita,comparative_tarap,tarap,AtishayanaComparative,comparative,the compound meaning understood to a greater degree within the intended comparison,5.3.57,2,satpuruzatara,1,derived_nominal_base,vidyut_0_4_0_python,source_compound_meaning_plus_established_semantic_operation_plus_reproduced_form,admitted_research_ledger
4a06bdc976b90db20b34,9ab3b67c3f8f401596bc,1ddb3cf861ae1a7a,karmadharaya,satpuruza,puruza qualified or identified by sat,namadhatu,self_desire_kyac,kyac,AtmanaIccha,atma_iccha_kyac,desire the compound referent in relation to oneself,3.1.8,2,satpuruzIya,1,derived_verbal_base,vidyut_0_4_0_python,source_compound_meaning_plus_established_semantic_operation_plus_reproduced_form,admitted_research_ledger
69de91ff502d72d7f71e,5dbbacc16d46291f0e4e,1ddb3cf861ae1a7a,karmadharaya,satpuruza,puruza qualified or identified by sat,namadhatu,self_desire_kamyac,kAmyac,AtmanaIccha,atma_iccha_kamyac,desire the compound referent in relation to oneself,3.1.9,2,satpuruzakAmya,1,derived_verbal_base,vidyut_0_4_0_python,source_compound_meaning_plus_established_semantic_operation_plus_reproduced_form,admitted_research_ledger
07dc40e24019d8e02ff2,5155cd3090a9f7a99898,1ddb3cf861ae1a7a,karmadharaya,satpuruza,puruza qualified or identified by sat,namadhatu,object_comparison_kyac,kyac,UpamanaKarmaAcara,upamana_karma_acara,treat an object as comparable to the compound referent,3.1.10,2,satpuruzIya,1,derived_verbal_base,vidyut_0_4_0_python,source_compound_meaning_plus_established_semantic_operation_plus_reproduced_form,admitted_research_ledger
287f8beb7238b9684dff,d91bf686d9137856e2d1,1ddb3cf861ae1a7a,karmadharaya,satpuruza,puruza qualified or identified by sat,namadhatu,agent_comparison_kyang,kyaN,UpamanaKartrAcara,upamana_kartr_acara,act like the compound referent,3.1.11,2,satpuruzAya,1,derived_verbal_base,vidyut_0_4_0_python,source_compound_meaning_plus_established_semantic_operation_plus_reproduced_form,admitted_research_ledger
b0d0482d55fc7998d280,9430d42d1324eb015ada,1ddb3cf861ae1a7a,karmadharaya,satpuruza,puruza qualified or identified by sat,nan,nan_privative,nan,NanPrivative,nan_privative,"the absence, non-occurrence, or negation of the compound meaning",2.2.6;6.3.73;6.3.74,2,asatpuruza,1,derived_nominal_base,classified_surface_rules,source_compound_meaning_plus_established_semantic_operation_plus_reproduced_form,admitted_research_ledger
5c67c64a7bf22a8c3e82,ba2fb23d63d972a63578,e54272f5920cc524,karmadharaya,utkfzwapuruza,puruza qualified or identified by utkfzwa,taddhita,state_tva,tva,TasyaBhava,bhava_tva,the state or defining quality denoted by the compound meaning,5.1.119,2,utkfzwapuruzatva,1,derived_nominal_base,vidyut_0_4_0_python,source_compound_meaning_plus_established_semantic_operation_plus_reproduced_form,admitted_research_ledger
4677d083d380029e89db,73e9479ff7f6ae5345f7,e54272f5920cc524,karmadharaya,utkfzwapuruza,puruza qualified or identified by utkfzwa,taddhita,state_tal,tal,TasyaBhava,bhava_tal,the state or defining quality denoted by the compound meaning,5.1.119,2,utkfzwapuruzatA,1,derived_nominal_base,vidyut_0_4_0_python,source_compound_meaning_plus_established_semantic_operation_plus_reproduced_form,admitted_research_ledger
bede31ed018a3fa0d787,0356d2b2f20e28167daf,e54272f5920cc524,karmadharaya,utkfzwapuruza,puruza qualified or identified by utkfzwa,taddhita,possession_matup,matup,TadAsyaAstiAsmin,possession,one or that in which the compound referent is present,5.2.94,2,utkfzwapuruzavat,1,derived_nominal_base,vidyut_0_4_0_python,source_compound_meaning_plus_established_semantic_operation_plus_reproduced_form,admitted_research_ledger
ec173861c5fb265a7284,817b41d82169fa772287,e54272f5920cc524,karmadharaya,utkfzwapuruza,puruza qualified or identified by utkfzwa,taddhita,superlative_tamap,tamap,AtishayanaSuperlative,superlative,the compound meaning understood to the highest degree within the intended comparison,5.3.55,2,utkfzwapuruzatama,1,derived_nominal_base,vidyut_0_4_0_python,source_compound_meaning_plus_established_semantic_operation_plus_reproduced_form,admitted_research_ledger
c0ae07ad43e0779fa55c,b182b1caa4cc21c4433d,e54272f5920cc524,karmadharaya,utkfzwapuruza,puruza qualified or identified by utkfzwa,taddhita,comparative_tarap,tarap,AtishayanaComparative,comparative,the compound meaning understood to a greater degree within the intended comparison,5.3.57,2,utkfzwapuruzatara,1,derived_nominal_base,vidyut_0_4_0_python,source_compound_meaning_plus_established_semantic_operation_plus_reproduced_form,admitted_research_ledger
bbfe771621d1fa447819,fee8f70762586a9dfc57,e54272f5920cc524,karmadharaya,utkfzwapuruza,puruza qualified or identified by utkfzwa,namadhatu,self_desire_kyac,kyac,AtmanaIccha,atma_iccha_kyac,desire the compound referent in relation to oneself,3.1.8,2,utkfzwapuruzIya,1,derived_verbal_base,vidyut_0_4_0_python,source_compound_meaning_plus_established_semantic_operation_plus_reproduced_form,admitted_research_ledger
04ab13ea5da7eeb65716,a21ee00ccfc4ec7b8740,e54272f5920cc524,karmadharaya,utkfzwapuruza,puruza qualified or identified by utkfzwa,namadhatu,self_desire_kamyac,kAmyac,AtmanaIccha,atma_iccha_kamyac,desire the compound referent in relation to oneself,3.1.9,2,utkfzwapuruzakAmya,1,derived_verbal_base,vidyut_0_4_0_python,source_compound_meaning_plus_established_semantic_operation_plus_reproduced_form,admitted_research_ledger
c6822ed1f523ef5194d3,0ec7c4ef77e3eefc35aa,e54272f5920cc524,karmadharaya,utkfzwapuruza,puruza qualified or identified by utkfzwa,namadhatu,object_comparison_kyac,kyac,UpamanaKarmaAcara,upamana_karma_acara,treat an object as comparable to the compound referent,3.1.10,2,utkfzwapuruzIya,1,derived_verbal_base,vidyut_0_4_0_python,source_compound_meaning_plus_established_semantic_operation_plus_reproduced_form,admitted_research_ledger
38596361a77e9001e10e,a12fbb2782efdec31dfd,e54272f5920cc524,karmadharaya,utkfzwapuruza,puruza qualified or identified by utkfzwa,namadhatu,agent_comparison_kyang,kyaN,UpamanaKartrAcara,upamana_kartr_acara,act like the compound referent,3.1.11,2,utkfzwapuruzAya,1,derived_verbal_base,vidyut_0_4_0_python,source_compound_meaning_plus_established_semantic_operation_plus_reproduced_form,admitted_research_ledger
7e9f2f23eeb575f1206a,0a7ffa22d2f17f2772ba,e54272f5920cc524,karmadharaya,utkfzwapuruza,puruza qualified or identified by utkfzwa,nan,nan_privative,nan,NanPrivative,nan_privative,"the absence, non-occurrence, or negation of the compound meaning",2.2.6;6.3.73;6.3.74,2,anutkfzwapuruza,1,derived_nominal_base,classified_surface_rules,source_compound_meaning_plus_established_semantic_operation_plus_reproduced_form,admitted_research_ledger
ec85ac15ab37ba15aa8b,3f4c989311222b503a22,79f04683478fea58,karmadharaya,uttamapuruza,puruza qualified or identified by uttama,taddhita,state_tva,tva,TasyaBhava,bhava_tva,the state or defining quality denoted by the compound meaning,5.1.119,2,uttamapuruzatva,1,derived_nominal_base,vidyut_0_4_0_python,source_compound_meaning_plus_established_semantic_operation_plus_reproduced_form,admitted_research_ledger
57e9f37dc1ff20214d10,5c54770388f5299a06d0,79f04683478fea58,karmadharaya,uttamapuruza,puruza qualified or identified by uttama,taddhita,state_tal,tal,TasyaBhava,bhava_tal,the state or defining quality denoted by the compound meaning,5.1.119,2,uttamapuruzatA,1,derived_nominal_base,vidyut_0_4_0_python,source_compound_meaning_plus_established_semantic_operation_plus_reproduced_form,admitted_research_ledger
f057b178de62549248e3,6b7c22e1dac639aac5e1,79f04683478fea58,karmadharaya,uttamapuruza,puruza qualified or identified by uttama,taddhita,possession_matup,matup,TadAsyaAstiAsmin,possession,one or that in which the compound referent is present,5.2.94,2,uttamapuruzavat,1,derived_nominal_base,vidyut_0_4_0_python,source_compound_meaning_plus_established_semantic_operation_plus_reproduced_form,admitted_research_ledger
22c8dda4ba8c48eebbaf,704d44532703db5dc435,79f04683478fea58,karmadharaya,uttamapuruza,puruza qualified or identified by uttama,taddhita,superlative_tamap,tamap,AtishayanaSuperlative,superlative,the compound meaning understood to the highest degree within the intended comparison,5.3.55,2,uttamapuruzatama,1,derived_nominal_base,vidyut_0_4_0_python,source_compound_meaning_plus_established_semantic_operation_plus_reproduced_form,admitted_research_ledger
6660ae78affdc9c2cd5d,011f6cf21adf9a1772a6,79f04683478fea58,karmadharaya,uttamapuruza,puruza qualified or identified by uttama,taddhita,comparative_tarap,tarap,AtishayanaComparative,comparative,the compound meaning understood to a greater degree within the intended comparison,5.3.57,2,uttamapuruzatara,1,derived_nominal_base,vidyut_0_4_0_python,source_compound_meaning_plus_established_semantic_operation_plus_reproduced_form,admitted_research_ledger
3ef2bec47d1b5ac0eb59,9323fc0480d32b69576c,79f04683478fea58,karmadharaya,uttamapuruza,puruza qualified or identified by uttama,namadhatu,self_desire_kyac,kyac,AtmanaIccha,atma_iccha_kyac,desire the compound referent in relation to oneself,3.1.8,2,uttamapuruzIya,1,derived_verbal_base,vidyut_0_4_0_python,source_compound_meaning_plus_established_semantic_operation_plus_reproduced_form,admitted_research_ledger
f0034a5ab45899bf543c,46f4137a75c44be097d5,79f04683478fea58,karmadharaya,uttamapuruza,puruza qualified or identified by uttama,namadhatu,self_desire_kamyac,kAmyac,AtmanaIccha,atma_iccha_kamyac,desire the compound referent in relation to oneself,3.1.9,2,uttamapuruzakAmya,1,derived_verbal_base,vidyut_0_4_0_python,source_compound_meaning_plus_established_semantic_operation_plus_reproduced_form,admitted_research_ledger
535cbce30510ae5a3433,4909e77e5964a0941d14,79f04683478fea58,karmadharaya,uttamapuruza,puruza qualified or identified by uttama,namadhatu,object_comparison_kyac,kyac,UpamanaKarmaAcara,upamana_karma_acara,treat an object as comparable to the compound referent,3.1.10,2,uttamapuruzIya,1,derived_verbal_base,vidyut_0_4_0_python,source_compound_meaning_plus_established_semantic_operation_plus_reproduced_form,admitted_research_ledger
e2b3daf412c7138c64ce,67c67a2ddb580fa18934,79f04683478fea58,karmadharaya,uttamapuruza,puruza qualified or identified by uttama,namadhatu,agent_comparison_kyang,kyaN,UpamanaKartrAcara,upamana_kartr_acara,act like the compound referent,3.1.11,2,uttamapuruzAya,1,derived_verbal_base,vidyut_0_4_0_python,source_compound_meaning_plus_established_semantic_operation_plus_reproduced_form,admitted_research_ledger
d755b236b6e10cbf2698,7734622ea91f8bb236fb,79f04683478fea58,karmadharaya,uttamapuruza,puruza qualified or identified by uttama,nan,nan_privative,nan,NanPrivative,nan_privative,"the absence, non-occurrence, or negation of the compound meaning",2.2.6;6.3.73;6.3.74,2,anuttamapuruza,1,derived_nominal_base,classified_surface_rules,source_compound_meaning_plus_established_semantic_operation_plus_reproduced_form,admitted_research_ledger
93ecaa229a29cf6de681,eb770615a12026a82981,0aa651bbe4f054e9,karmadharaya,vIrapuruza,puruza qualified or identified by vIra,taddhita,state_tva,tva,TasyaBhava,bhava_tva,the state or defining quality denoted by the compound meaning,5.1.119,2,vIrapuruzatva,1,derived_nominal_base,vidyut_0_4_0_python,source_compound_meaning_plus_established_semantic_operation_plus_reproduced_form,admitted_research_ledger
7dab2d9ff4aaf0ec6cca,151d1d1f7bbfe0cf8d53,0aa651bbe4f054e9,karmadharaya,vIrapuruza,puruza qualified or identified by vIra,taddhita,state_tal,tal,TasyaBhava,bhava_tal,the state or defining quality denoted by the compound meaning,5.1.119,2,vIrapuruzatA,1,derived_nominal_base,vidyut_0_4_0_python,source_compound_meaning_plus_established_semantic_operation_plus_reproduced_form,admitted_research_ledger
699e69cabad22da5da5c,10ec7396610266e9bdde,0aa651bbe4f054e9,karmadharaya,vIrapuruza,puruza qualified or identified by vIra,taddhita,possession_matup,matup,TadAsyaAstiAsmin,possession,one or that in which the compound referent is present,5.2.94,2,vIrapuruzavat,1,derived_nominal_base,vidyut_0_4_0_python,source_compound_meaning_plus_established_semantic_operation_plus_reproduced_form,admitted_research_ledger
ebc510762da68a176c39,5db81907d79ad5c72912,0aa651bbe4f054e9,karmadharaya,vIrapuruza,puruza qualified or identified by vIra,taddhita,superlative_tamap,tamap,AtishayanaSuperlative,superlative,the compound meaning understood to the highest degree within the intended comparison,5.3.55,2,vIrapuruzatama,1,derived_nominal_base,vidyut_0_4_0_python,source_compound_meaning_plus_established_semantic_operation_plus_reproduced_form,admitted_research_ledger
3308e6ad18489b1683d5,848f65949b12e4fc452a,0aa651bbe4f054e9,karmadharaya,vIrapuruza,puruza qualified or identified by vIra,taddhita,comparative_tarap,tarap,AtishayanaComparative,comparative,the compound meaning understood to a greater degree within the intended comparison,5.3.57,2,vIrapuruzatara,1,derived_nominal_base,vidyut_0_4_0_python,source_compound_meaning_plus_established_semantic_operation_plus_reproduced_form,admitted_research_ledger
1f73ff2c54156acb7524,1e0e60af0025c217c03c,0aa651bbe4f054e9,karmadharaya,vIrapuruza,puruza qualified or identified by vIra,namadhatu,self_desire_kyac,kyac,AtmanaIccha,atma_iccha_kyac,desire the compound referent in relation to oneself,3.1.8,2,vIrapuruzIya,1,derived_verbal_base,vidyut_0_4_0_python,source_compound_meaning_plus_established_semantic_operation_plus_reproduced_form,admitted_research_ledger
f7e8505a355d9631e602,a66dac805c3b4d78af6b,0aa651bbe4f054e9,karmadharaya,vIrapuruza,puruza qualified or identified by vIra,namadhatu,self_desire_kamyac,kAmyac,AtmanaIccha,atma_iccha_kamyac,desire the compound referent in relation to oneself,3.1.9,2,vIrapuruzakAmya,1,derived_verbal_base,vidyut_0_4_0_python,source_compound_meaning_plus_established_semantic_operation_plus_reproduced_form,admitted_research_ledger
c994839c65cea1372a16,ea4441a6a2c6c05f1195,0aa651bbe4f054e9,karmadharaya,vIrapuruza,puruza qualified or identified by vIra,namadhatu,object_comparison_kyac,kyac,UpamanaKarmaAcara,upamana_karma_acara,treat an object as comparable to the compound referent,3.1.10,2,vIrapuruzIya,1,derived_verbal_base,vidyut_0_4_0_python,source_compound_meaning_plus_established_semantic_operation_plus_reproduced_form,admitted_research_ledger
dc8bf00032087594e0f4,4cff2f8f0ffcd7e0b61c,0aa651bbe4f054e9,karmadharaya,vIrapuruza,puruza qualified or identified by vIra,namadhatu,agent_comparison_kyang,kyaN,UpamanaKartrAcara,upamana_kartr_acara,act like the compound referent,3.1.11,2,vIrapuruzAya,1,derived_verbal_base,vidyut_0_4_0_python,source_compound_meaning_plus_established_semantic_operation_plus_reproduced_form,admitted_research_ledger
1902f9222aabcbda3285,be5da01d229121fedc39,0aa651bbe4f054e9,karmadharaya,vIrapuruza,puruza qualified or identified by vIra,nan,nan_privative,nan,NanPrivative,nan_privative,"the absence, non-occurrence, or negation of the compound meaning",2.2.6;6.3.73;6.3.74,2,avIrapuruza,1,derived_nominal_base,classified_surface_rules,source_compound_meaning_plus_established_semantic_operation_plus_reproduced_form,admitted_research_ledger
496bb08903542c0feccd,1b87f260eb492d6b5c36,c4459654b67a28d0,karmadharaya,yuvaKalati,Kalati qualified or identified by yuvan,taddhita,state_tva,tva,TasyaBhava,bhava_tva,the state or defining quality denoted by the compound meaning,5.1.119,2,yuvaKalatitva,1,derived_nominal_base,vidyut_0_4_0_python,source_compound_meaning_plus_established_semantic_operation_plus_reproduced_form,admitted_research_ledger
39965128186d9b745c70,790fe640614e64d044d1,c4459654b67a28d0,karmadharaya,yuvaKalati,Kalati qualified or identified by yuvan,taddhita,state_tal,tal,TasyaBhava,bhava_tal,the state or defining quality denoted by the compound meaning,5.1.119,2,yuvaKalatitA,1,derived_nominal_base,vidyut_0_4_0_python,source_compound_meaning_plus_established_semantic_operation_plus_reproduced_form,admitted_research_ledger
8308eb9515c74ad5497b,b632cfc62e4896e0edb1,c4459654b67a28d0,karmadharaya,yuvaKalati,Kalati qualified or identified by yuvan,taddhita,possession_matup,matup,TadAsyaAstiAsmin,possession,one or that in which the compound referent is present,5.2.94,2,yuvaKalatimat,1,derived_nominal_base,vidyut_0_4_0_python,source_compound_meaning_plus_established_semantic_operation_plus_reproduced_form,admitted_research_ledger
1875575f4fcb0f3c6b5b,c16dd3bb09b6b521964c,c4459654b67a28d0,karmadharaya,yuvaKalati,Kalati qualified or identified by yuvan,taddhita,superlative_tamap,tamap,AtishayanaSuperlative,superlative,the compound meaning understood to the highest degree within the intended comparison,5.3.55,2,yuvaKalatitama,1,derived_nominal_base,vidyut_0_4_0_python,source_compound_meaning_plus_established_semantic_operation_plus_reproduced_form,admitted_research_ledger
e067f6726acece5222e4,d8bd6f28e035ef743e2b,c4459654b67a28d0,karmadharaya,yuvaKalati,Kalati qualified or identified by yuvan,taddhita,comparative_tarap,tarap,AtishayanaComparative,comparative,the compound meaning understood to a greater degree within the intended comparison,5.3.57,2,yuvaKalatitara,1,derived_nominal_base,vidyut_0_4_0_python,source_compound_meaning_plus_established_semantic_operation_plus_reproduced_form,admitted_research_ledger
e8a7b5f7016efc165d27,e085ff59eb2a92ee021b,c4459654b67a28d0,karmadharaya,yuvaKalati,Kalati qualified or identified by yuvan,namadhatu,self_desire_kyac,kyac,AtmanaIccha,atma_iccha_kyac,desire the compound referent in relation to oneself,3.1.8,2,yuvaKalatIya,1,derived_verbal_base,vidyut_0_4_0_python,source_compound_meaning_plus_established_semantic_operation_plus_reproduced_form,admitted_research_ledger
9b43e1ae11709bfe96be,5fb1173ba63b433649cb,c4459654b67a28d0,karmadharaya,yuvaKalati,Kalati qualified or identified by yuvan,namadhatu,self_desire_kamyac,kAmyac,AtmanaIccha,atma_iccha_kamyac,desire the compound referent in relation to oneself,3.1.9,2,yuvaKalatikAmya,1,derived_verbal_base,vidyut_0_4_0_python,source_compound_meaning_plus_established_semantic_operation_plus_reproduced_form,admitted_research_ledger
f4f5642c91a83bb6133c,5aed21cbd8da70152f5d,c4459654b67a28d0,karmadharaya,yuvaKalati,Kalati qualified or identified by yuvan,namadhatu,object_comparison_kyac,kyac,UpamanaKarmaAcara,upamana_karma_acara,treat an object as comparable to the compound referent,3.1.10,2,yuvaKalatIya,1,derived_verbal_base,vidyut_0_4_0_python,source_compound_meaning_plus_established_semantic_operation_plus_reproduced_form,admitted_research_ledger
cc0f55c552fa95f00fc4,af797027322b1214f336,c4459654b67a28d0,karmadharaya,yuvaKalati,Kalati qualified or identified by yuvan,namadhatu,agent_comparison_kyang,kyaN,UpamanaKartrAcara,upamana_kartr_acara,act like the compound referent,3.1.11,2,yuvaKalatIya,1,derived_verbal_base,vidyut_0_4_0_python,source_compound_meaning_plus_established_semantic_operation_plus_reproduced_form,admitted_research_ledger
d36c9785fc39ea77be6f,f4762577a7bf552a096d,c4459654b67a28d0,karmadharaya,yuvaKalati,Kalati qualified or identified by yuvan,nan,nan_privative,nan,NanPrivative,nan_privative,"the absence, non-occurrence, or negation of the compound meaning",2.2.6;6.3.73;6.3.74,2,ayuvaKalati,1,derived_nominal_base,classified_surface_rules,source_compound_meaning_plus_established_semantic_operation_plus_reproduced_form,admitted_research_ledger
05b92f5a7befc45e23e4,8a83548aee2c2fa5de2b,d7e6aa5e7b733a6c,karmadharaya,yuvajarati,jarati qualified or identified by yuvan,taddhita,state_tva,tva,TasyaBhava,bhava_tva,the state or defining quality denoted by the compound meaning,5.1.119,2,yuvajaratitva,1,derived_nominal_base,vidyut_0_4_0_python,source_compound_meaning_plus_established_semantic_operation_plus_reproduced_form,admitted_research_ledger
c12344f9a56f7e6b6e60,09ac12565ad6a375e10d,d7e6aa5e7b733a6c,karmadharaya,yuvajarati,jarati qualified or identified by yuvan,taddhita,state_tal,tal,TasyaBhava,bhava_tal,the state or defining quality denoted by the compound meaning,5.1.119,2,yuvajaratitA,1,derived_nominal_base,vidyut_0_4_0_python,source_compound_meaning_plus_established_semantic_operation_plus_reproduced_form,admitted_research_ledger
96ce4e020475923baae8,ce33ee2d30ad51f4a530,d7e6aa5e7b733a6c,karmadharaya,yuvajarati,jarati qualified or identified by yuvan,taddhita,possession_matup,matup,TadAsyaAstiAsmin,possession,one or that in which the compound referent is present,5.2.94,2,yuvajaratimat,1,derived_nominal_base,vidyut_0_4_0_python,source_compound_meaning_plus_established_semantic_operation_plus_reproduced_form,admitted_research_ledger
b6836430a1fdc4e4b6c5,f6911cc67cea4c2b7650,d7e6aa5e7b733a6c,karmadharaya,yuvajarati,jarati qualified or identified by yuvan,taddhita,superlative_tamap,tamap,AtishayanaSuperlative,superlative,the compound meaning understood to the highest degree within the intended comparison,5.3.55,2,yuvajaratitama,1,derived_nominal_base,vidyut_0_4_0_python,source_compound_meaning_plus_established_semantic_operation_plus_reproduced_form,admitted_research_ledger
6edee410b6e5e81a4013,0951523d49f3a426fb9f,d7e6aa5e7b733a6c,karmadharaya,yuvajarati,jarati qualified or identified by yuvan,taddhita,comparative_tarap,tarap,AtishayanaComparative,comparative,the compound meaning understood to a greater degree within the intended comparison,5.3.57,2,yuvajaratitara,1,derived_nominal_base,vidyut_0_4_0_python,source_compound_meaning_plus_established_semantic_operation_plus_reproduced_form,admitted_research_ledger
375a15518e2706a58084,29ab604ec844f07fb9bf,d7e6aa5e7b733a6c,karmadharaya,yuvajarati,jarati qualified or identified by yuvan,namadhatu,self_desire_kyac,kyac,AtmanaIccha,atma_iccha_kyac,desire the compound referent in relation to oneself,3.1.8,2,yuvajaratIya,1,derived_verbal_base,vidyut_0_4_0_python,source_compound_meaning_plus_established_semantic_operation_plus_reproduced_form,admitted_research_ledger
c3609fbb4315c25d14d0,668b7db35231e18c85a8,d7e6aa5e7b733a6c,karmadharaya,yuvajarati,jarati qualified or identified by yuvan,namadhatu,self_desire_kamyac,kAmyac,AtmanaIccha,atma_iccha_kamyac,desire the compound referent in relation to oneself,3.1.9,2,yuvajaratikAmya,1,derived_verbal_base,vidyut_0_4_0_python,source_compound_meaning_plus_established_semantic_operation_plus_reproduced_form,admitted_research_ledger
2f09d9a5cc057102919d,8324d948d2d8be8226ae,d7e6aa5e7b733a6c,karmadharaya,yuvajarati,jarati qualified or identified by yuvan,namadhatu,object_comparison_kyac,kyac,UpamanaKarmaAcara,upamana_karma_acara,treat an object as comparable to the compound referent,3.1.10,2,yuvajaratIya,1,derived_verbal_base,vidyut_0_4_0_python,source_compound_meaning_plus_established_semantic_operation_plus_reproduced_form,admitted_research_ledger
e9ca0bf1a5a4f62895ce,697f4538b0ad1ea0f0fd,d7e6aa5e7b733a6c,karmadharaya,yuvajarati,jarati qualified or identified by yuvan,namadhatu,agent_comparison_kyang,kyaN,UpamanaKartrAcara,upamana_kartr_acara,act like the compound referent,3.1.11,2,yuvajaratIya,1,derived_verbal_base,vidyut_0_4_0_python,source_compound_meaning_plus_established_semantic_operation_plus_reproduced_form,admitted_research_ledger
b21a88fb703378734546,6c5edbf85ad0bbe7d4b4,d7e6aa5e7b733a6c,karmadharaya,yuvajarati,jarati qualified or identified by yuvan,nan,nan_privative,nan,NanPrivative,nan_privative,"the absence, non-occurrence, or negation of the compound meaning",2.2.6;6.3.73;6.3.74,2,ayuvajarati,1,derived_nominal_base,classified_surface_rules,source_compound_meaning_plus_established_semantic_operation_plus_reproduced_form,admitted_research_ledger
ca0061c95b68328217f6,bb058658a2988554eb76,225037709dd89419,karmadharaya,yuvapalita,palita qualified or identified by yuvan,taddhita,state_tva,tva,TasyaBhava,bhava_tva,the state or defining quality denoted by the compound meaning,5.1.119,2,yuvapalitatva,1,derived_nominal_base,vidyut_0_4_0_python,source_compound_meaning_plus_established_semantic_operation_plus_reproduced_form,admitted_research_ledger
f8370644f3c6a0e8c829,3419d45271c999b23c64,225037709dd89419,karmadharaya,yuvapalita,palita qualified or identified by yuvan,taddhita,state_tal,tal,TasyaBhava,bhava_tal,the state or defining quality denoted by the compound meaning,5.1.119,2,yuvapalitatA,1,derived_nominal_base,vidyut_0_4_0_python,source_compound_meaning_plus_established_semantic_operation_plus_reproduced_form,admitted_research_ledger
b6b1fe02408cff241924,f3a732b389ed18461e94,225037709dd89419,karmadharaya,yuvapalita,palita qualified or identified by yuvan,taddhita,possession_matup,matup,TadAsyaAstiAsmin,possession,one or that in which the compound referent is present,5.2.94,2,yuvapalitavat,1,derived_nominal_base,vidyut_0_4_0_python,source_compound_meaning_plus_established_semantic_operation_plus_reproduced_form,admitted_research_ledger
ca1df8a51f7278cc5730,17f6d5997ffcdb224ab1,225037709dd89419,karmadharaya,yuvapalita,palita qualified or identified by yuvan,taddhita,superlative_tamap,tamap,AtishayanaSuperlative,superlative,the compound meaning understood to the highest degree within the intended comparison,5.3.55,2,yuvapalitatama,1,derived_nominal_base,vidyut_0_4_0_python,source_compound_meaning_plus_established_semantic_operation_plus_reproduced_form,admitted_research_ledger
59bff7d1b8beac284639,02aa4e9dc4390d41f59c,225037709dd89419,karmadharaya,yuvapalita,palita qualified or identified by yuvan,taddhita,comparative_tarap,tarap,AtishayanaComparative,comparative,the compound meaning understood to a greater degree within the intended comparison,5.3.57,2,yuvapalitatara,1,derived_nominal_base,vidyut_0_4_0_python,source_compound_meaning_plus_established_semantic_operation_plus_reproduced_form,admitted_research_ledger
f01fe7ce8b873a386afd,90f84fbaa8740159fdb8,225037709dd89419,karmadharaya,yuvapalita,palita qualified or identified by yuvan,namadhatu,self_desire_kyac,kyac,AtmanaIccha,atma_iccha_kyac,desire the compound referent in relation to oneself,3.1.8,2,yuvapalitIya,1,derived_verbal_base,vidyut_0_4_0_python,source_compound_meaning_plus_established_semantic_operation_plus_reproduced_form,admitted_research_ledger
dd507a969886d93eb1a3,5af6e3f722dc49aadc1c,225037709dd89419,karmadharaya,yuvapalita,palita qualified or identified by yuvan,namadhatu,self_desire_kamyac,kAmyac,AtmanaIccha,atma_iccha_kamyac,desire the compound referent in relation to oneself,3.1.9,2,yuvapalitakAmya,1,derived_verbal_base,vidyut_0_4_0_python,source_compound_meaning_plus_established_semantic_operation_plus_reproduced_form,admitted_research_ledger
45858455af58c112417b,bf80138b8564156f7dde,225037709dd89419,karmadharaya,yuvapalita,palita qualified or identified by yuvan,namadhatu,object_comparison_kyac,kyac,UpamanaKarmaAcara,upamana_karma_acara,treat an object as comparable to the compound referent,3.1.10,2,yuvapalitIya,1,derived_verbal_base,vidyut_0_4_0_python,source_compound_meaning_plus_established_semantic_operation_plus_reproduced_form,admitted_research_ledger
a48d03cff8088420bad3,86c2da67c1a94359f055,225037709dd89419,karmadharaya,yuvapalita,palita qualified or identified by yuvan,namadhatu,agent_comparison_kyang,kyaN,UpamanaKartrAcara,upamana_kartr_acara,act like the compound referent,3.1.11,2,yuvapalitAya,1,derived_verbal_base,vidyut_0_4_0_python,source_compound_meaning_plus_established_semantic_operation_plus_reproduced_form,admitted_research_ledger
b7a8144fec7d3d2747cf,280d8994148884581e2c,225037709dd89419,karmadharaya,yuvapalita,palita qualified or identified by yuvan,nan,nan_privative,nan,NanPrivative,nan_privative,"the absence, non-occurrence, or negation of the compound meaning",2.2.6;6.3.73;6.3.74,2,ayuvapalita,1,derived_nominal_base,classified_surface_rules,source_compound_meaning_plus_established_semantic_operation_plus_reproduced_form,admitted_research_ledger
