derived_word_meaning_id,operation_id,krt_source_variant,base_count_key,base_source_codes,base_citations_slp1,base_meaning_slp1,base_meaning_display,semantic_branch_id,semantic_relation,construction_condition,rule_refs,output_forms_slp1,output_variant_count,admission_basis,count_status
0c3653fbf8e480e04f2f,vedic_sak_purpose_kamul,kamul,"[""01.0999"", ""meaning-3a332ba259da""]",01.0999,acu~^,yAcane,याचने (yācane),purpose_with_sak,"the base action as the purpose complement of sak, to be capable",Vedic domain; sak is the accompanying verb,3.4.12,a/cam,1,source_condition_plus_chandasi_engine_output,admitted_vaidika_research_ledger
cc1653f35fa959f32e61,vedic_sak_purpose_kamul,kamul,"[""01.0999"", ""meaning-5fa3d59b62c4""]",01.0999,acu~^,gatO,गतौ (gatau),purpose_with_sak,"the base action as the purpose complement of sak, to be capable",Vedic domain; sak is the accompanying verb,3.4.12,a/cam,1,source_condition_plus_chandasi_engine_output,admitted_vaidika_research_ledger
3b72717ee0a0956e5c2f,vedic_sak_purpose_kamul,kamul,"[""01.1000"", ""meaning-3a332ba259da""]",01.1000,aci~^,yAcane,याचने (yācane),purpose_with_sak,"the base action as the purpose complement of sak, to be capable",Vedic domain; sak is the accompanying verb,3.4.12,a/Ycam,1,source_condition_plus_chandasi_engine_output,admitted_vaidika_research_ledger
277fe7a5ad9966e42f61,vedic_sak_purpose_kamul,kamul,"[""01.1000"", ""meaning-5fa3d59b62c4""]",01.1000,aci~^,gatO,गतौ (gatau),purpose_with_sak,"the base action as the purpose complement of sak, to be capable",Vedic domain; sak is the accompanying verb,3.4.12,a/Ycam,1,source_condition_plus_chandasi_engine_output,admitted_vaidika_research_ledger
9554d768280e856cbdb4,vedic_sak_purpose_kamul,kamul,"[""01.1001"", ""meaning-8db8a7c441d3""]",01.1001,wuyAcf~^,yAcYAyAm,याच्ञायाम् (yācñāyām),purpose_with_sak,"the base action as the purpose complement of sak, to be capable",Vedic domain; sak is the accompanying verb,3.4.12,yA/cam,1,source_condition_plus_chandasi_engine_output,admitted_vaidika_research_ledger
839b39039bebb29cc6e7,vedic_sak_purpose_kamul,kamul,"[""01.1002"", ""meaning-6c1cf9a54ef6""]",01.1002,rewf~^,pariBAzaRe,परिभाषणे (paribhāṣaṇe),purpose_with_sak,"the base action as the purpose complement of sak, to be capable",Vedic domain; sak is the accompanying verb,3.4.12,re/wam,1,source_condition_plus_chandasi_engine_output,admitted_vaidika_research_ledger
444becc6330fa6d532ed,vedic_sak_purpose_kamul,kamul,"[""01.1003"", ""meaning-3a332ba259da""]",01.1003,cate~^,yAcane,याचने (yācane),purpose_with_sak,"the base action as the purpose complement of sak, to be capable",Vedic domain; sak is the accompanying verb,3.4.12,ca/tam,1,source_condition_plus_chandasi_engine_output,admitted_vaidika_research_ledger
99a6b9c3cd69e5cff990,vedic_sak_purpose_kamul,kamul,"[""01.1004"", ""meaning-3a332ba259da""]",01.1004,cade~^,yAcane,याचने (yācane),purpose_with_sak,"the base action as the purpose complement of sak, to be capable",Vedic domain; sak is the accompanying verb,3.4.12,ca/dam,1,source_condition_plus_chandasi_engine_output,admitted_vaidika_research_ledger
4fcb27f4669895eb4f28,vedic_sak_purpose_kamul,kamul,"[""01.1005"", ""meaning-6f74ee7888b4""]",01.1005,proTf~^,paryAptO,पर्याप्तौ (paryāptau),purpose_with_sak,"the base action as the purpose complement of sak, to be capable",Vedic domain; sak is the accompanying verb,3.4.12,pro/Tam,1,source_condition_plus_chandasi_engine_output,admitted_vaidika_research_ledger
0ca603c8e0daa388e25d,vedic_sak_purpose_kamul,kamul,"[""01.1006"", ""meaning-3bf7963ee53c""]",01.1006,midf~^,hiMsAyAm,हिंसायाम् (hiṃsāyām),purpose_with_sak,"the base action as the purpose complement of sak, to be capable",Vedic domain; sak is the accompanying verb,3.4.12,mi/dam,1,source_condition_plus_chandasi_engine_output,admitted_vaidika_research_ledger
f341ea8471f8fae701a1,vedic_sak_purpose_kamul,kamul,"[""01.1006"", ""meaning-cfa93d225cbf""]",01.1006,midf~^,meDAyAm,मेधायाम् (medhāyām),purpose_with_sak,"the base action as the purpose complement of sak, to be capable",Vedic domain; sak is the accompanying verb,3.4.12,mi/dam,1,source_condition_plus_chandasi_engine_output,admitted_vaidika_research_ledger
6f0974b316d4d98bc1a9,vedic_sak_purpose_kamul,kamul,"[""01.1007"", ""meaning-3bf7963ee53c""]",01.1007,medf~^,hiMsAyAm,हिंसायाम् (hiṃsāyām),purpose_with_sak,"the base action as the purpose complement of sak, to be capable",Vedic domain; sak is the accompanying verb,3.4.12,me/dam,1,source_condition_plus_chandasi_engine_output,admitted_vaidika_research_ledger
9e53156a77c31d09a6f0,vedic_sak_purpose_kamul,kamul,"[""01.1007"", ""meaning-5ff426e41a1b""]",01.1007,medf~^,saNgame,सङ्गमे (saṅgame),purpose_with_sak,"the base action as the purpose complement of sak, to be capable",Vedic domain; sak is the accompanying verb,3.4.12,me/dam,1,source_condition_plus_chandasi_engine_output,admitted_vaidika_research_ledger
c0923551f3798e2dbb59,vedic_sak_purpose_kamul,kamul,"[""01.1007"", ""meaning-cfa93d225cbf""]",01.1007,medf~^,meDAyAm,मेधायाम् (medhāyām),purpose_with_sak,"the base action as the purpose complement of sak, to be capable",Vedic domain; sak is the accompanying verb,3.4.12,me/dam,1,source_condition_plus_chandasi_engine_output,admitted_vaidika_research_ledger
425fc13be8fa8a7ea6c5,vedic_sak_purpose_kamul,kamul,"[""01.1008"", ""meaning-3bf7963ee53c""]",01.1008,miTf~^,hiMsAyAm,हिंसायाम् (hiṃsāyām),purpose_with_sak,"the base action as the purpose complement of sak, to be capable",Vedic domain; sak is the accompanying verb,3.4.12,mi/Tam,1,source_condition_plus_chandasi_engine_output,admitted_vaidika_research_ledger
9a38d338379c9fce99db,vedic_sak_purpose_kamul,kamul,"[""01.1008"", ""meaning-cfa93d225cbf""]",01.1008,miTf~^,meDAyAm,मेधायाम् (medhāyām),purpose_with_sak,"the base action as the purpose complement of sak, to be capable",Vedic domain; sak is the accompanying verb,3.4.12,mi/Tam,1,source_condition_plus_chandasi_engine_output,admitted_vaidika_research_ledger
2cac2ab05241b0d973e0,vedic_sak_purpose_kamul,kamul,"[""01.1009"", ""meaning-3bf7963ee53c""]",01.1009,meTf~^,hiMsAyAm,हिंसायाम् (hiṃsāyām),purpose_with_sak,"the base action as the purpose complement of sak, to be capable",Vedic domain; sak is the accompanying verb,3.4.12,me/Tam,1,source_condition_plus_chandasi_engine_output,admitted_vaidika_research_ledger
0b5db0a2d7f5576cb634,vedic_sak_purpose_kamul,kamul,"[""01.1009"", ""meaning-cfa93d225cbf""]",01.1009,meTf~^,meDAyAm,मेधायाम् (medhāyām),purpose_with_sak,"the base action as the purpose complement of sak, to be capable",Vedic domain; sak is the accompanying verb,3.4.12,me/Tam,1,source_condition_plus_chandasi_engine_output,admitted_vaidika_research_ledger
7c4fcd7009cb77ec29f2,vedic_sak_purpose_kamul,kamul,"[""01.1010"", ""meaning-3bf7963ee53c""]",01.1010,miDf~^,hiMsAyAm,हिंसायाम् (hiṃsāyām),purpose_with_sak,"the base action as the purpose complement of sak, to be capable",Vedic domain; sak is the accompanying verb,3.4.12,mi/Dam,1,source_condition_plus_chandasi_engine_output,admitted_vaidika_research_ledger
c6fb683c68a2766784a6,vedic_sak_purpose_kamul,kamul,"[""01.1010"", ""meaning-cfa93d225cbf""]",01.1010,miDf~^,meDAyAm,मेधायाम् (medhāyām),purpose_with_sak,"the base action as the purpose complement of sak, to be capable",Vedic domain; sak is the accompanying verb,3.4.12,mi/Dam,1,source_condition_plus_chandasi_engine_output,admitted_vaidika_research_ledger
c57af74752357379c272,vedic_sak_purpose_kamul,kamul,"[""01.1011"", ""meaning-3bf7963ee53c""]",01.1011,meDf~^,hiMsAyAm,हिंसायाम् (hiṃsāyām),purpose_with_sak,"the base action as the purpose complement of sak, to be capable",Vedic domain; sak is the accompanying verb,3.4.12,me/Dam,1,source_condition_plus_chandasi_engine_output,admitted_vaidika_research_ledger
7d36de21c0f47690df81,vedic_sak_purpose_kamul,kamul,"[""01.1011"", ""meaning-5ff426e41a1b""]",01.1011,meDf~^,saNgame,सङ्गमे (saṅgame),purpose_with_sak,"the base action as the purpose complement of sak, to be capable",Vedic domain; sak is the accompanying verb,3.4.12,me/Dam,1,source_condition_plus_chandasi_engine_output,admitted_vaidika_research_ledger
a4756e7c9cdfbd56b5d7,vedic_sak_purpose_kamul,kamul,"[""01.1011"", ""meaning-cfa93d225cbf""]",01.1011,meDf~^,meDAyAm,मेधायाम् (medhāyām),purpose_with_sak,"the base action as the purpose complement of sak, to be capable",Vedic domain; sak is the accompanying verb,3.4.12,me/Dam,1,source_condition_plus_chandasi_engine_output,admitted_vaidika_research_ledger
2819e81a5ae5285a0957,vedic_sak_purpose_kamul,kamul,"[""01.1012"", ""meaning-49c0398c6d73""]",01.1012,Ridf~^,sannikarze,सन्निकर्षे (sannikarṣe),purpose_with_sak,"the base action as the purpose complement of sak, to be capable",Vedic domain; sak is the accompanying verb,3.4.12,ni/dam,1,source_condition_plus_chandasi_engine_output,admitted_vaidika_research_ledger
6a26505a7dc4446a4bb7,vedic_sak_purpose_kamul,kamul,"[""01.1012"", ""meaning-8a0e4dd1754b""]",01.1012,Ridf~^,kutsAyAm,कुत्सायाम् (kutsāyām),purpose_with_sak,"the base action as the purpose complement of sak, to be capable",Vedic domain; sak is the accompanying verb,3.4.12,ni/dam,1,source_condition_plus_chandasi_engine_output,admitted_vaidika_research_ledger
8404b2fd3e6dba308af0,vedic_sak_purpose_kamul,kamul,"[""01.1013"", ""meaning-49c0398c6d73""]",01.1013,Redf~^,sannikarze,सन्निकर्षे (sannikarṣe),purpose_with_sak,"the base action as the purpose complement of sak, to be capable",Vedic domain; sak is the accompanying verb,3.4.12,ne/dam,1,source_condition_plus_chandasi_engine_output,admitted_vaidika_research_ledger
9fb0e272a5ec1c5dfe7a,vedic_sak_purpose_kamul,kamul,"[""01.1013"", ""meaning-8a0e4dd1754b""]",01.1013,Redf~^,kutsAyAm,कुत्सायाम् (kutsāyām),purpose_with_sak,"the base action as the purpose complement of sak, to be capable",Vedic domain; sak is the accompanying verb,3.4.12,ne/dam,1,source_condition_plus_chandasi_engine_output,admitted_vaidika_research_ledger
a1bf0c5801ae612944a6,vedic_sak_purpose_kamul,kamul,"[""01.1014"", ""meaning-07abd16d9e3b""]",01.1014,SfDu~^,undane,उन्दने (undane),purpose_with_sak,"the base action as the purpose complement of sak, to be capable",Vedic domain; sak is the accompanying verb,3.4.12,Sf/Dam,1,source_condition_plus_chandasi_engine_output,admitted_vaidika_research_ledger
32d0cece63dca8ee20ad,vedic_sak_purpose_kamul,kamul,"[""01.1015"", ""meaning-07abd16d9e3b""]",01.1015,mfDu~^,undane,उन्दने (undane),purpose_with_sak,"the base action as the purpose complement of sak, to be capable",Vedic domain; sak is the accompanying verb,3.4.12,mf/Dam,1,source_condition_plus_chandasi_engine_output,admitted_vaidika_research_ledger
8e18d38354c5ebcece96,vedic_sak_purpose_kamul,kamul,"[""01.1016"", ""meaning-fd92518af26c""]",01.1016,buDi~^r,boDane,बोधने (bodhane),purpose_with_sak,"the base action as the purpose complement of sak, to be capable",Vedic domain; sak is the accompanying verb,3.4.12,bu/Dam,1,source_condition_plus_chandasi_engine_output,admitted_vaidika_research_ledger
07dd4bb748f6e2fd6a26,vedic_sak_purpose_kamul,kamul,"[""01.1017"", ""meaning-7f58839a3a12""]",01.1017,u~bundi~^r,niSAmane,निशामने (niśāmane),purpose_with_sak,"the base action as the purpose complement of sak, to be capable",Vedic domain; sak is the accompanying verb,3.4.12,bu/dam,1,source_condition_plus_chandasi_engine_output,admitted_vaidika_research_ledger
7993c5fd9c978f5ca76a,vedic_sak_purpose_kamul,kamul,"[""01.1018"", ""meaning-5fa3d59b62c4""]",01.1018,veRf~^,gatO,गतौ (gatau),purpose_with_sak,"the base action as the purpose complement of sak, to be capable",Vedic domain; sak is the accompanying verb,3.4.12,ve/Ram,1,source_condition_plus_chandasi_engine_output,admitted_vaidika_research_ledger
d24ae1f591be5667742e,vedic_sak_purpose_kamul,kamul,"[""01.1018"", ""meaning-610c0acf227d""]",01.1018,veRf~^,vAditragrahaRe,वादित्रग्रहणे (vāditragrahaṇe),purpose_with_sak,"the base action as the purpose complement of sak, to be capable",Vedic domain; sak is the accompanying verb,3.4.12,ve/Ram,1,source_condition_plus_chandasi_engine_output,admitted_vaidika_research_ledger
88bd04ee7f26abb6bd1b,vedic_sak_purpose_kamul,kamul,"[""01.1018"", ""meaning-7f58839a3a12""]",01.1018,veRf~^,niSAmane,निशामने (niśāmane),purpose_with_sak,"the base action as the purpose complement of sak, to be capable",Vedic domain; sak is the accompanying verb,3.4.12,ve/Ram,1,source_condition_plus_chandasi_engine_output,admitted_vaidika_research_ledger
f78511fd3dee2d3f96a9,vedic_sak_purpose_kamul,kamul,"[""01.1018"", ""meaning-b8db2a479911""]",01.1018,veRf~^,jYAne,ज्ञाने (jñāne),purpose_with_sak,"the base action as the purpose complement of sak, to be capable",Vedic domain; sak is the accompanying verb,3.4.12,ve/Ram,1,source_condition_plus_chandasi_engine_output,admitted_vaidika_research_ledger
85853cff2534e8ed68f1,vedic_sak_purpose_kamul,kamul,"[""01.1018"", ""meaning-d311a6bc6dd4""]",01.1018,veRf~^,cintAyAm,चिन्तायाम् (cintāyām),purpose_with_sak,"the base action as the purpose complement of sak, to be capable",Vedic domain; sak is the accompanying verb,3.4.12,ve/Ram,1,source_condition_plus_chandasi_engine_output,admitted_vaidika_research_ledger
d82d8a36e627098c417b,vedic_sak_purpose_kamul,kamul,"[""01.1019"", ""meaning-5fa3d59b62c4""]",01.1019,venf~^,gatO,गतौ (gatau),purpose_with_sak,"the base action as the purpose complement of sak, to be capable",Vedic domain; sak is the accompanying verb,3.4.12,ve/nam,1,source_condition_plus_chandasi_engine_output,admitted_vaidika_research_ledger
502844337ec45326921a,vedic_sak_purpose_kamul,kamul,"[""01.1019"", ""meaning-610c0acf227d""]",01.1019,venf~^,vAditragrahaRe,वादित्रग्रहणे (vāditragrahaṇe),purpose_with_sak,"the base action as the purpose complement of sak, to be capable",Vedic domain; sak is the accompanying verb,3.4.12,ve/nam,1,source_condition_plus_chandasi_engine_output,admitted_vaidika_research_ledger
01bf682b0fb055290bcb,vedic_sak_purpose_kamul,kamul,"[""01.1019"", ""meaning-7f58839a3a12""]",01.1019,venf~^,niSAmane,निशामने (niśāmane),purpose_with_sak,"the base action as the purpose complement of sak, to be capable",Vedic domain; sak is the accompanying verb,3.4.12,ve/nam,1,source_condition_plus_chandasi_engine_output,admitted_vaidika_research_ledger
15e195c9c08b4aa6321f,vedic_sak_purpose_kamul,kamul,"[""01.1019"", ""meaning-b8db2a479911""]",01.1019,venf~^,jYAne,ज्ञाने (jñāne),purpose_with_sak,"the base action as the purpose complement of sak, to be capable",Vedic domain; sak is the accompanying verb,3.4.12,ve/nam,1,source_condition_plus_chandasi_engine_output,admitted_vaidika_research_ledger
d695c6e307e80c35bf52,vedic_sak_purpose_kamul,kamul,"[""01.1019"", ""meaning-d311a6bc6dd4""]",01.1019,venf~^,cintAyAm,चिन्तायाम् (cintāyām),purpose_with_sak,"the base action as the purpose complement of sak, to be capable",Vedic domain; sak is the accompanying verb,3.4.12,ve/nam,1,source_condition_plus_chandasi_engine_output,admitted_vaidika_research_ledger
92184b25f7a580f5828e,vedic_sak_purpose_kamul,kamul,"[""01.1020"", ""meaning-53bddb533c42""]",01.1020,Kanu~^,avadAraRe,अवदारणे (avadāraṇe),purpose_with_sak,"the base action as the purpose complement of sak, to be capable",Vedic domain; sak is the accompanying verb,3.4.12,Knam,1,source_condition_plus_chandasi_engine_output,admitted_vaidika_research_ledger
ec2bc1d3bfe7cfae582d,vedic_sak_purpose_kamul,kamul,"[""01.1021"", ""meaning-57eea3ba0513""]",01.1021,cIvf~^,AdAne,आदाने (ādāne),purpose_with_sak,"the base action as the purpose complement of sak, to be capable",Vedic domain; sak is the accompanying verb,3.4.12,cI/vam,1,source_condition_plus_chandasi_engine_output,admitted_vaidika_research_ledger
dd2c9e58660f9e9409d4,vedic_sak_purpose_kamul,kamul,"[""01.1021"", ""meaning-f3eb70b0f3cb""]",01.1021,cIvf~^,saMvaraRe,संवरणे (saṃvaraṇe),purpose_with_sak,"the base action as the purpose complement of sak, to be capable",Vedic domain; sak is the accompanying verb,3.4.12,cI/vam,1,source_condition_plus_chandasi_engine_output,admitted_vaidika_research_ledger
e714c28c9429bdd13f9a,vedic_sak_purpose_kamul,kamul,"[""01.1022"", ""meaning-57eea3ba0513""]",01.1022,cIpf~^,AdAne,आदाने (ādāne),purpose_with_sak,"the base action as the purpose complement of sak, to be capable",Vedic domain; sak is the accompanying verb,3.4.12,cI/pam,1,source_condition_plus_chandasi_engine_output,admitted_vaidika_research_ledger
9bda0ee14eba0fe58ca4,vedic_sak_purpose_kamul,kamul,"[""01.1022"", ""meaning-f3eb70b0f3cb""]",01.1022,cIpf~^,saMvaraRe,संवरणे (saṃvaraṇe),purpose_with_sak,"the base action as the purpose complement of sak, to be capable",Vedic domain; sak is the accompanying verb,3.4.12,cI/pam,1,source_condition_plus_chandasi_engine_output,admitted_vaidika_research_ledger
40b36589673cf4a3f629,vedic_sak_purpose_kamul,kamul,"[""01.1023"", ""meaning-7f58839a3a12""]",01.1023,cAyf~^,niSAmane,निशामने (niśāmane),purpose_with_sak,"the base action as the purpose complement of sak, to be capable",Vedic domain; sak is the accompanying verb,3.4.12,cA/yam,1,source_condition_plus_chandasi_engine_output,admitted_vaidika_research_ledger
35b795f57b4537e4de38,vedic_sak_purpose_kamul,kamul,"[""01.1023"", ""meaning-a8644e0580a4""]",01.1023,cAyf~^,pUjAyAm,पूजायाम् (pūjāyām),purpose_with_sak,"the base action as the purpose complement of sak, to be capable",Vedic domain; sak is the accompanying verb,3.4.12,cA/yam,1,source_condition_plus_chandasi_engine_output,admitted_vaidika_research_ledger
97a3f0f1bf779964473a,vedic_sak_purpose_kamul,kamul,"[""01.1024"", ""meaning-1742f368c777""]",01.1024,vyaya~^,vittatyAge,वित्तत्यागे (vittatyāge),purpose_with_sak,"the base action as the purpose complement of sak, to be capable",Vedic domain; sak is the accompanying verb,3.4.12,vya/yam,1,source_condition_plus_chandasi_engine_output,admitted_vaidika_research_ledger
83fb15028ed329aaaadb,vedic_sak_purpose_kamul,kamul,"[""01.1024"", ""meaning-5fa3d59b62c4""]",01.1024,vyaya~^,gatO,गतौ (gatau),purpose_with_sak,"the base action as the purpose complement of sak, to be capable",Vedic domain; sak is the accompanying verb,3.4.12,vya/yam,1,source_condition_plus_chandasi_engine_output,admitted_vaidika_research_ledger
659db882ccaa31d538c8,vedic_sak_purpose_kamul,kamul,"[""01.1025"", ""meaning-a71280a34aa6""]",01.1025,dASf~^,dAne,दाने (dāne),purpose_with_sak,"the base action as the purpose complement of sak, to be capable",Vedic domain; sak is the accompanying verb,3.4.12,dA/Sam,1,source_condition_plus_chandasi_engine_output,admitted_vaidika_research_ledger
558e4e7849c63cfb4955,vedic_sak_purpose_kamul,kamul,"[""01.1026"", ""meaning-9d2ac4ce5ff0""]",01.1026,Bezf~^,Baye,भये (bhaye),purpose_with_sak,"the base action as the purpose complement of sak, to be capable",Vedic domain; sak is the accompanying verb,3.4.12,Be/zam,1,source_condition_plus_chandasi_engine_output,admitted_vaidika_research_ledger
8fce53c410526b6c64cd,vedic_sak_purpose_kamul,kamul,"[""01.1027"", ""meaning-5fa3d59b62c4""]",01.1027,Brezf~^,gatO,गतौ (gatau),purpose_with_sak,"the base action as the purpose complement of sak, to be capable",Vedic domain; sak is the accompanying verb,3.4.12,Bre/zam,1,source_condition_plus_chandasi_engine_output,admitted_vaidika_research_ledger
ce6a384f96f0a5eaf82a,vedic_sak_purpose_kamul,kamul,"[""01.1028"", ""meaning-5fa3d59b62c4""]",01.1028,Blezf~^,gatO,गतौ (gatau),purpose_with_sak,"the base action as the purpose complement of sak, to be capable",Vedic domain; sak is the accompanying verb,3.4.12,Ble/zam,1,source_condition_plus_chandasi_engine_output,admitted_vaidika_research_ledger
1ecebe374113b39bab25,vedic_sak_purpose_kamul,kamul,"[""01.1029"", ""meaning-57eea3ba0513""]",01.1029,asa~^,AdAne,आदाने (ādāne),purpose_with_sak,"the base action as the purpose complement of sak, to be capable",Vedic domain; sak is the accompanying verb,3.4.12,a/sam,1,source_condition_plus_chandasi_engine_output,admitted_vaidika_research_ledger
77ce8a52c138e5b12270,vedic_sak_purpose_kamul,kamul,"[""01.1029"", ""meaning-5fa3d59b62c4""]",01.1029,asa~^,gatO,गतौ (gatau),purpose_with_sak,"the base action as the purpose complement of sak, to be capable",Vedic domain; sak is the accompanying verb,3.4.12,a/sam,1,source_condition_plus_chandasi_engine_output,admitted_vaidika_research_ledger
da5fac8976fc6d1dac31,vedic_sak_purpose_kamul,kamul,"[""01.1029"", ""meaning-7345560b9c17""]",01.1029,asa~^,dIptO,दीप्तौ (dīptau),purpose_with_sak,"the base action as the purpose complement of sak, to be capable",Vedic domain; sak is the accompanying verb,3.4.12,a/sam,1,source_condition_plus_chandasi_engine_output,admitted_vaidika_research_ledger
588741f174c80aa028d8,vedic_sak_purpose_kamul,kamul,"[""01.1030"", ""meaning-57eea3ba0513""]",01.1030,aza~^,AdAne,आदाने (ādāne),purpose_with_sak,"the base action as the purpose complement of sak, to be capable",Vedic domain; sak is the accompanying verb,3.4.12,a/zam,1,source_condition_plus_chandasi_engine_output,admitted_vaidika_research_ledger
11e978dacde85358ce55,vedic_sak_purpose_kamul,kamul,"[""01.1030"", ""meaning-5fa3d59b62c4""]",01.1030,aza~^,gatO,गतौ (gatau),purpose_with_sak,"the base action as the purpose complement of sak, to be capable",Vedic domain; sak is the accompanying verb,3.4.12,a/zam,1,source_condition_plus_chandasi_engine_output,admitted_vaidika_research_ledger
6465a6124fcc45825eba,vedic_sak_purpose_kamul,kamul,"[""01.1030"", ""meaning-7345560b9c17""]",01.1030,aza~^,dIptO,दीप्तौ (dīptau),purpose_with_sak,"the base action as the purpose complement of sak, to be capable",Vedic domain; sak is the accompanying verb,3.4.12,a/zam,1,source_condition_plus_chandasi_engine_output,admitted_vaidika_research_ledger
ca44c5c9ab48c012d253,vedic_sak_purpose_kamul,kamul,"[""01.1031"", ""meaning-3f5211d7ba81""]",01.1031,aya~^,gatO,उपरमे (uparame),purpose_with_sak,"the base action as the purpose complement of sak, to be capable",Vedic domain; sak is the accompanying verb,3.4.12,ya/mam,1,source_condition_plus_chandasi_engine_output,admitted_vaidika_research_ledger
260dffc950e7a2a60ecd,vedic_sak_purpose_kamul,kamul,"[""01.1032"", ""meaning-06a06568c50a""]",01.1032,spaSa~^,sparSane,स्पर्शने (sparśane),purpose_with_sak,"the base action as the purpose complement of sak, to be capable",Vedic domain; sak is the accompanying verb,3.4.12,spa/Sam,1,source_condition_plus_chandasi_engine_output,admitted_vaidika_research_ledger
fbf6f064cbf8e110d540,vedic_sak_purpose_kamul,kamul,"[""01.1032"", ""meaning-b027d19ba73b""]",01.1032,spaSa~^,bADane,बाधने (bādhane),purpose_with_sak,"the base action as the purpose complement of sak, to be capable",Vedic domain; sak is the accompanying verb,3.4.12,spa/Sam,1,source_condition_plus_chandasi_engine_output,admitted_vaidika_research_ledger
183e9d6be9304195b974,vedic_sak_purpose_kamul,kamul,"[""01.1033"", ""meaning-7ba414f5e3c0""]",01.1033,laza~^,kAntO,कान्तौ (kāntau),purpose_with_sak,"the base action as the purpose complement of sak, to be capable",Vedic domain; sak is the accompanying verb,3.4.12,la/zam,1,source_condition_plus_chandasi_engine_output,admitted_vaidika_research_ledger
185d91e4af032543248d,vedic_sak_purpose_kamul,kamul,"[""01.1034"", ""meaning-943364736a74""]",01.1034,caza~^,BakzaRe,भक्षणे (bhakṣaṇe),purpose_with_sak,"the base action as the purpose complement of sak, to be capable",Vedic domain; sak is the accompanying verb,3.4.12,ca/zam,1,source_condition_plus_chandasi_engine_output,admitted_vaidika_research_ledger
7fafaf54076924e3cfae,vedic_sak_purpose_kamul,kamul,"[""01.1035"", ""meaning-3bf7963ee53c""]",01.1035,Caza~^,hiMsAyAm,हिंसायाम् (hiṃsāyām),purpose_with_sak,"the base action as the purpose complement of sak, to be capable",Vedic domain; sak is the accompanying verb,3.4.12,Ca/zam,1,source_condition_plus_chandasi_engine_output,admitted_vaidika_research_ledger
15673657acc4645cdd2b,vedic_sak_purpose_kamul,kamul,"[""01.1036"", ""meaning-57eea3ba0513""]",01.1036,Jaza~^,AdAne,आदाने (ādāne),purpose_with_sak,"the base action as the purpose complement of sak, to be capable",Vedic domain; sak is the accompanying verb,3.4.12,Ja/zam,1,source_condition_plus_chandasi_engine_output,admitted_vaidika_research_ledger
e6faf0fe3eb8c96534e3,vedic_sak_purpose_kamul,kamul,"[""01.1036"", ""meaning-f3eb70b0f3cb""]",01.1036,Jaza~^,saMvaraRe,संवरणे (saṃvaraṇe),purpose_with_sak,"the base action as the purpose complement of sak, to be capable",Vedic domain; sak is the accompanying verb,3.4.12,Ja/zam,1,source_condition_plus_chandasi_engine_output,admitted_vaidika_research_ledger
aaa251faca337364c7a2,vedic_sak_purpose_kamul,kamul,"[""01.1037"", ""meaning-12098753fdb8""]",01.1037,Brakza~^,adane,अदने (adane),purpose_with_sak,"the base action as the purpose complement of sak, to be capable",Vedic domain; sak is the accompanying verb,3.4.12,Bra/kzam,1,source_condition_plus_chandasi_engine_output,admitted_vaidika_research_ledger
a28b899dcb295193159a,vedic_sak_purpose_kamul,kamul,"[""01.1038"", ""meaning-57eea3ba0513""]",01.1038,Blakza~^,AdAne,आदाने (ādāne),purpose_with_sak,"the base action as the purpose complement of sak, to be capable",Vedic domain; sak is the accompanying verb,3.4.12,Bla/kzam,1,source_condition_plus_chandasi_engine_output,admitted_vaidika_research_ledger
7137c19c256c9fb8f299,vedic_sak_purpose_kamul,kamul,"[""01.1038"", ""meaning-f3eb70b0f3cb""]",01.1038,Blakza~^,saMvaraRe,संवरणे (saṃvaraṇe),purpose_with_sak,"the base action as the purpose complement of sak, to be capable",Vedic domain; sak is the accompanying verb,3.4.12,Bla/kzam,1,source_condition_plus_chandasi_engine_output,admitted_vaidika_research_ledger
be5e5673c6cefaccbc98,vedic_sak_purpose_kamul,kamul,"[""01.1039"", ""meaning-12098753fdb8""]",01.1039,Bakza~^,adane,अदने (adane),purpose_with_sak,"the base action as the purpose complement of sak, to be capable",Vedic domain; sak is the accompanying verb,3.4.12,Ba/kzam,1,source_condition_plus_chandasi_engine_output,admitted_vaidika_research_ledger
293003b7d4525462e944,vedic_sak_purpose_kamul,kamul,"[""01.1040"", ""meaning-12098753fdb8""]",01.1040,plakza~^,adane,अदने (adane),purpose_with_sak,"the base action as the purpose complement of sak, to be capable",Vedic domain; sak is the accompanying verb,3.4.12,pla/kzam,1,source_condition_plus_chandasi_engine_output,admitted_vaidika_research_ledger
6d668a52712ba15dde71,vedic_sak_purpose_kamul,kamul,"[""01.1041"", ""meaning-a71280a34aa6""]",01.1041,dAsf~^,dAne,दाने (dāne),purpose_with_sak,"the base action as the purpose complement of sak, to be capable",Vedic domain; sak is the accompanying verb,3.4.12,dA/sam,1,source_condition_plus_chandasi_engine_output,admitted_vaidika_research_ledger
7bf05f11a5c4d663733c,vedic_sak_purpose_kamul,kamul,"[""01.1042"", ""meaning-8b8700ed2466""]",01.1042,mAhf~^,mAne,माने (māne),purpose_with_sak,"the base action as the purpose complement of sak, to be capable",Vedic domain; sak is the accompanying verb,3.4.12,mA/ham,1,source_condition_plus_chandasi_engine_output,admitted_vaidika_research_ledger
