assertion_id,source_file,source_line,test_function,governing_rule,input_form_slp1,taddhita_source_variant,expected_output_forms_slp1,expected_output_variant_count,assertion_status,test_status,semantic_row_id,semantic_rule_ref,semantic_context,semantic_relation,semantic_family,output_class,relation_class,domain,rule_source_file,rule_source_url,semantic_status
84705780e125f7627919,kashika_5_2.rs,152,sutra_5_2_28,5.2.28,vi,SaNkawac,viSaNkawa,1,positive,active_test,0aa03ba7506263e47fd6,5.2.28,SvarthaLexicalQuality,the listed quality of breadth or absence of constriction,listed_lexical_quality,nominal_base,same_referent_or_lexical_derivative,laukika,plain-taddhita-rule-5.2.28.html,https://sanskritdocuments.org/learning_tools/ashtadhyayi/vyakhya/5/5.2.28.htm,semantic_relation_recovered
b94fc772df36fded9ecd,kashika_5_2.rs,157,sutra_5_2_29,5.2.29,sam,kawac,saNkawa,1,positive,active_test,59361e8263f6fa4eb9d2,5.2.29,SvarthaLexicalFormation,the lexical quality or substance specified for the listed base,listed_lexical_formation,nominal_base,same_referent_or_lexical_derivative,laukika,plain-taddhita-rule-5.2.29.html,https://sanskritdocuments.org/learning_tools/ashtadhyayi/vyakhya/5/5.2.29.htm,semantic_relation_recovered
4d6470cca8af4961d14e,kashika_5_2.rs,158,sutra_5_2_29,5.2.29,pra,kawac,prakawa,1,positive,active_test,a02604cf6e955c316793,5.2.29,SvarthaLexicalFormation,the lexical quality or substance specified for the listed base,listed_lexical_formation,nominal_base,same_referent_or_lexical_derivative,laukika,plain-taddhita-rule-5.2.29.html,https://sanskritdocuments.org/learning_tools/ashtadhyayi/vyakhya/5/5.2.29.htm,semantic_relation_recovered
0c5876c3949c0e699cb5,kashika_5_2.rs,159,sutra_5_2_29,5.2.29,ud,kawac,utkawa,1,positive,active_test,179906ace3cda6a00b20,5.2.29,SvarthaLexicalFormation,the lexical quality or substance specified for the listed base,listed_lexical_formation,nominal_base,same_referent_or_lexical_derivative,laukika,plain-taddhita-rule-5.2.29.html,https://sanskritdocuments.org/learning_tools/ashtadhyayi/vyakhya/5/5.2.29.htm,semantic_relation_recovered
b7834df197191714f4f8,kashika_5_2.rs,160,sutra_5_2_29,5.2.29,vi,kawac,vikawa,1,positive,active_test,e7407b17c8276b88b431,5.2.29,SvarthaLexicalFormation,the lexical quality or substance specified for the listed base,listed_lexical_formation,nominal_base,same_referent_or_lexical_derivative,laukika,plain-taddhita-rule-5.2.29.html,https://sanskritdocuments.org/learning_tools/ashtadhyayi/vyakhya/5/5.2.29.htm,semantic_relation_recovered
d05792eade5f507df268,kashika_5_2.rs,165,sutra_5_2_29_v1,5.2.29,alAbU,kawac,alAbUkawa,1,positive,active_test,1335fa66193ccdceaa69,5.2.29,SvarthaLexicalFormation,the lexical quality or substance specified for the listed base,listed_lexical_formation,nominal_base,same_referent_or_lexical_derivative,laukika,plain-taddhita-rule-5.2.29.html,https://sanskritdocuments.org/learning_tools/ashtadhyayi/vyakhya/5/5.2.29.htm,semantic_relation_recovered
0789f9c8a9412562d6e8,kashika_5_2.rs,166,sutra_5_2_29_v1,5.2.29,tila,kawac,tilakawa,1,positive,active_test,2fadd4682c54b6d08355,5.2.29,SvarthaLexicalFormation,the lexical quality or substance specified for the listed base,listed_lexical_formation,nominal_base,same_referent_or_lexical_derivative,laukika,plain-taddhita-rule-5.2.29.html,https://sanskritdocuments.org/learning_tools/ashtadhyayi/vyakhya/5/5.2.29.htm,semantic_relation_recovered
4438b0cb7989c5a2d1ff,kashika_5_2.rs,171,sutra_5_2_30,5.2.30,ava,kawac,avakawa,1,positive,active_test,d549eb5be0bde2ad0145,5.2.30,SvarthaLexicalFormation,the lexical quality or substance specified for the listed base,listed_lexical_formation,nominal_base,same_referent_or_lexical_derivative,laukika,plain-taddhita-rule-5.2.30.html,https://sanskritdocuments.org/learning_tools/ashtadhyayi/vyakhya/5/5.2.30.htm,semantic_relation_recovered
f5ccb0c07bfc50a3fd13,kashika_5_2.rs,172,sutra_5_2_30,5.2.30,ava,kuwArac,avakuwAra,1,positive,active_test,f83bc13ba87a1b885da2,5.2.30,SvarthaLexicalFormation,the lexical quality or substance specified for the listed base,listed_lexical_formation,nominal_base,same_referent_or_lexical_derivative,laukika,plain-taddhita-rule-5.2.30.html,https://sanskritdocuments.org/learning_tools/ashtadhyayi/vyakhya/5/5.2.30.htm,semantic_relation_recovered
1a21c077f211f5a7193a,kashika_5_2.rs,177,sutra_5_2_31,5.2.31,ava,wIwac,avawIwa,1,positive,active_test,bce96f1dedabe8227765,5.2.31,NataNasika,"a bent or lowered nose, or one characterized by it",physical_characteristic,nominal_base,meaning_bearing_derivative,laukika,plain-taddhita-rule-5.2.31.html,https://sanskritdocuments.org/learning_tools/ashtadhyayi/vyakhya/5/5.2.31.htm,semantic_relation_recovered
b9702e0eb87a4de88425,kashika_5_2.rs,178,sutra_5_2_31,5.2.31,ava,nAwac,avanAwa,1,positive,active_test,a5de88ef737a1204f3c3,5.2.31,NataNasika,"a bent or lowered nose, or one characterized by it",physical_characteristic,nominal_base,meaning_bearing_derivative,laukika,plain-taddhita-rule-5.2.31.html,https://sanskritdocuments.org/learning_tools/ashtadhyayi/vyakhya/5/5.2.31.htm,semantic_relation_recovered
34d56d9b5d02c2e767a3,kashika_5_2.rs,179,sutra_5_2_31,5.2.31,ava,Brawac,avaBrawa,1,positive,active_test,8fc4d28b19116949dafd,5.2.31,NataNasika,"a bent or lowered nose, or one characterized by it",physical_characteristic,nominal_base,meaning_bearing_derivative,laukika,plain-taddhita-rule-5.2.31.html,https://sanskritdocuments.org/learning_tools/ashtadhyayi/vyakhya/5/5.2.31.htm,semantic_relation_recovered
1a445a3da494bba0ee81,kashika_5_2.rs,185,sutra_5_2_32,5.2.32,ni,biqac,nibiqa,1,positive,ignored_test,2601f1b11fcc6c3704be,5.2.32,NataNasika,"a bent or lowered nose, or one characterized by it",physical_characteristic,nominal_base,meaning_bearing_derivative,laukika,plain-taddhita-rule-5.2.32.html,https://sanskritdocuments.org/learning_tools/ashtadhyayi/vyakhya/5/5.2.32.htm,ignored_test_not_admitted
ea7cb7542aa7e8fbe711,kashika_5_2.rs,186,sutra_5_2_32,5.2.32,ni,birIsac,nibirIsa,1,positive,ignored_test,260ad22d8e4c9adbd979,5.2.32,NataNasika,"a bent or lowered nose, or one characterized by it",physical_characteristic,nominal_base,meaning_bearing_derivative,laukika,plain-taddhita-rule-5.2.32.html,https://sanskritdocuments.org/learning_tools/ashtadhyayi/vyakhya/5/5.2.32.htm,ignored_test_not_admitted
9aeb1ac27ab9d036adf1,kashika_5_2.rs,191,sutra_5_2_33,5.2.33,ni,inac,cikina,1,positive,active_test,a202a9cfe2717645d11b,5.2.33,NataNasika,"a bent or lowered nose, or one characterized by it",physical_characteristic,nominal_base,meaning_bearing_derivative,laukika,plain-taddhita-rule-5.2.33.html,https://sanskritdocuments.org/learning_tools/ashtadhyayi/vyakhya/5/5.2.33.htm,semantic_relation_recovered
bfd84eee1cfe22a445ae,kashika_5_2.rs,192,sutra_5_2_33,5.2.33,ni,piwac,cipiwa,1,positive,active_test,be583900e22a358070ab,5.2.33,NataNasika,"a bent or lowered nose, or one characterized by it",physical_characteristic,nominal_base,meaning_bearing_derivative,laukika,plain-taddhita-rule-5.2.33.html,https://sanskritdocuments.org/learning_tools/ashtadhyayi/vyakhya/5/5.2.33.htm,semantic_relation_recovered
90916106aa8415017698,kashika_5_2.rs,197,sutra_5_2_34,5.2.34,upa,tyakan,upatyaka,1,positive,active_test,23b4499cf1b7542c5d06,5.2.34,AsannaArudha,ground near a mountain or ground ascending it,terrain_relation,nominal_base,meaning_bearing_derivative,laukika,plain-taddhita-rule-5.2.34.html,https://sanskritdocuments.org/learning_tools/ashtadhyayi/vyakhya/5/5.2.34.htm,semantic_relation_recovered
e797a254df6b42fb0582,kashika_5_2.rs,198,sutra_5_2_34,5.2.34,aDi,tyakan,aDityaka,1,positive,active_test,5b84c6391a3b76a7e4a0,5.2.34,AsannaArudha,ground near a mountain or ground ascending it,terrain_relation,nominal_base,meaning_bearing_derivative,laukika,plain-taddhita-rule-5.2.34.html,https://sanskritdocuments.org/learning_tools/ashtadhyayi/vyakhya/5/5.2.34.htm,semantic_relation_recovered
a3b4d994412a8731191b,kashika_5_2.rs,203,sutra_5_2_35,5.2.35,karman,aWac,karmaWa,1,positive,active_test,7bca94fe44aecd235eca,5.2.35,KarmaniGhatah,one actively engaged or effective in work,work_disposition,nominal_base,meaning_bearing_derivative,laukika,plain-taddhita-rule-5.2.35.html,https://sanskritdocuments.org/learning_tools/ashtadhyayi/vyakhya/5/5.2.35.htm,semantic_relation_recovered
c14d122a2ee2c39c2e09,kashika_5_2.rs,383,sutra_5_2_94,5.2.94,go,matup,gomat,1,positive,active_test,3983af73000c71cd5527,5.2.94,TadAsyaAstiAsmin,"possessing or containing the named quality, feature, or object",possession,nominal_base,meaning_bearing_derivative,laukika,plain-taddhita-rule-5.2.94.html,https://sanskritdocuments.org/learning_tools/ashtadhyayi/vyakhya/5/5.2.94.htm,semantic_relation_recovered
cf34612dd233d41745ff,kashika_5_2.rs,384,sutra_5_2_94,5.2.94,vfkza,matup,vfkzavat,1,positive,active_test,12431aaef130091f77ed,5.2.94,TadAsyaAstiAsmin,"possessing or containing the named quality, feature, or object",possession,nominal_base,meaning_bearing_derivative,laukika,plain-taddhita-rule-5.2.94.html,https://sanskritdocuments.org/learning_tools/ashtadhyayi/vyakhya/5/5.2.94.htm,semantic_relation_recovered
2b002d52ef512ea4c866,kashika_5_2.rs,385,sutra_5_2_94,5.2.94,yava,matup,yavamat,1,positive,active_test,2afc03662cb5dbd20608,5.2.94,TadAsyaAstiAsmin,"possessing or containing the named quality, feature, or object",possession,nominal_base,meaning_bearing_derivative,laukika,plain-taddhita-rule-5.2.94.html,https://sanskritdocuments.org/learning_tools/ashtadhyayi/vyakhya/5/5.2.94.htm,semantic_relation_recovered
ce317727bec74c756a60,kashika_5_2.rs,386,sutra_5_2_94,5.2.94,plakza,matup,plakzavat,1,positive,active_test,ddb1ab66ca28d837fe18,5.2.94,TadAsyaAstiAsmin,"possessing or containing the named quality, feature, or object",possession,nominal_base,meaning_bearing_derivative,laukika,plain-taddhita-rule-5.2.94.html,https://sanskritdocuments.org/learning_tools/ashtadhyayi/vyakhya/5/5.2.94.htm,semantic_relation_recovered
c309f9b5e766659a1ca9,kashika_5_2.rs,391,sutra_5_2_96,5.2.96,cUqA,lac,cUqAla,1,positive,active_test,dfbff5bfab66d7064c38,5.2.96,TadAsyaAstiAsmin,"possessing or containing the named quality, feature, or object",possession,nominal_base,meaning_bearing_derivative,laukika,plain-taddhita-rule-5.2.96.html,https://sanskritdocuments.org/learning_tools/ashtadhyayi/vyakhya/5/5.2.96.htm,semantic_relation_recovered
c4c74776206cb749754e,kashika_5_2.rs,392,sutra_5_2_96,5.2.96,cUqA,matup,cUqAvat,1,positive,active_test,42653be3e8fe38f03448,5.2.96,TadAsyaAstiAsmin,"possessing or containing the named quality, feature, or object",possession,nominal_base,meaning_bearing_derivative,laukika,plain-taddhita-rule-5.2.96.html,https://sanskritdocuments.org/learning_tools/ashtadhyayi/vyakhya/5/5.2.96.htm,semantic_relation_recovered
5cb0a20c15d0147beba5,kashika_5_2.rs,394,sutra_5_2_96,5.2.96,hasta,matup,hastavat,1,positive,active_test,8fdfdf6b46962f11de77,5.2.96,TadAsyaAstiAsmin,"possessing or containing the named quality, feature, or object",possession,nominal_base,meaning_bearing_derivative,laukika,plain-taddhita-rule-5.2.96.html,https://sanskritdocuments.org/learning_tools/ashtadhyayi/vyakhya/5/5.2.96.htm,semantic_relation_recovered
2d3b876c72d75c9a6bb6,kashika_5_2.rs,395,sutra_5_2_96,5.2.96,pAda,matup,pAdavat,1,positive,active_test,30bf3ddab4158f74a3a2,5.2.96,TadAsyaAstiAsmin,"possessing or containing the named quality, feature, or object",possession,nominal_base,meaning_bearing_derivative,laukika,plain-taddhita-rule-5.2.96.html,https://sanskritdocuments.org/learning_tools/ashtadhyayi/vyakhya/5/5.2.96.htm,semantic_relation_recovered
4c2b758868ab5b0c1fdc,kashika_5_2.rs,417,sutra_5_2_100,5.2.100,loman,Sa,lomaSa,1,positive,active_test,7c0661248aa099875645,5.2.100,TadAsyaAstiAsmin,"possessing or containing the named quality, feature, or object",possession,nominal_base,meaning_bearing_derivative,laukika,plain-taddhita-rule-5.2.100.html,https://sanskritdocuments.org/learning_tools/ashtadhyayi/vyakhya/5/5.2.100.htm,semantic_relation_recovered
9e229eb082ef7f60d7e3,kashika_5_2.rs,418,sutra_5_2_100,5.2.100,loman,matup,lomavat,1,positive,active_test,c4068664055462b001d5,5.2.100,TadAsyaAstiAsmin,"possessing or containing the named quality, feature, or object",possession,nominal_base,meaning_bearing_derivative,laukika,plain-taddhita-rule-5.2.100.html,https://sanskritdocuments.org/learning_tools/ashtadhyayi/vyakhya/5/5.2.100.htm,semantic_relation_recovered
6c959ce0d9a8b84c11a5,kashika_5_2.rs,419,sutra_5_2_100,5.2.100,pAman,na,pAmana,1,positive,active_test,dfda879e1071e760bc39,5.2.100,TadAsyaAstiAsmin,"possessing or containing the named quality, feature, or object",possession,nominal_base,meaning_bearing_derivative,laukika,plain-taddhita-rule-5.2.100.html,https://sanskritdocuments.org/learning_tools/ashtadhyayi/vyakhya/5/5.2.100.htm,semantic_relation_recovered
e8c323a27f4d3a2e6571,kashika_5_2.rs,420,sutra_5_2_100,5.2.100,pAman,matup,pAmavat,1,positive,active_test,e81ae7200d2ee827cba2,5.2.100,TadAsyaAstiAsmin,"possessing or containing the named quality, feature, or object",possession,nominal_base,meaning_bearing_derivative,laukika,plain-taddhita-rule-5.2.100.html,https://sanskritdocuments.org/learning_tools/ashtadhyayi/vyakhya/5/5.2.100.htm,semantic_relation_recovered
e80dbbc33681e44728fd,kashika_5_2.rs,421,sutra_5_2_100,5.2.100,picCa,ilac,picCila,1,positive,active_test,0938bb600fa5d5387b48,5.2.100,TadAsyaAstiAsmin,"possessing or containing the named quality, feature, or object",possession,nominal_base,meaning_bearing_derivative,laukika,plain-taddhita-rule-5.2.100.html,https://sanskritdocuments.org/learning_tools/ashtadhyayi/vyakhya/5/5.2.100.htm,semantic_relation_recovered
1d09f0337ce2863b2c59,kashika_5_2.rs,422,sutra_5_2_100,5.2.100,picCa,matup,picCavat,1,positive,active_test,c201c5d0649296a7abdd,5.2.100,TadAsyaAstiAsmin,"possessing or containing the named quality, feature, or object",possession,nominal_base,meaning_bearing_derivative,laukika,plain-taddhita-rule-5.2.100.html,https://sanskritdocuments.org/learning_tools/ashtadhyayi/vyakhya/5/5.2.100.htm,semantic_relation_recovered
6c005ac1825e29c225a5,kashika_5_2.rs,423,sutra_5_2_100,5.2.100,uras,ilac,urasila,1,positive,active_test,8a1f7891c9c3de4201e0,5.2.100,TadAsyaAstiAsmin,"possessing or containing the named quality, feature, or object",possession,nominal_base,meaning_bearing_derivative,laukika,plain-taddhita-rule-5.2.100.html,https://sanskritdocuments.org/learning_tools/ashtadhyayi/vyakhya/5/5.2.100.htm,semantic_relation_recovered
cc9ffa44648ba3895d93,kashika_5_2.rs,424,sutra_5_2_100,5.2.100,uras,matup,urasvat,1,positive,active_test,01ba44c45b23d6eb2c34,5.2.100,TadAsyaAstiAsmin,"possessing or containing the named quality, feature, or object",possession,nominal_base,meaning_bearing_derivative,laukika,plain-taddhita-rule-5.2.100.html,https://sanskritdocuments.org/learning_tools/ashtadhyayi/vyakhya/5/5.2.100.htm,semantic_relation_recovered
c4356a86b73e841a7535,kashika_5_2.rs,446,sutra_5_2_121,5.2.121,yaSas,vini,yaSasvin,1,positive,active_test,9c2772df933b929cc610,5.2.121,TadAsyaAstiAsmin,"possessing or containing the named quality, feature, or object",possession,nominal_base,meaning_bearing_derivative,laukika,plain-taddhita-rule-5.2.121.html,https://sanskritdocuments.org/learning_tools/ashtadhyayi/vyakhya/5/5.2.121.htm,semantic_relation_recovered
7927e27910abe80a89f7,kashika_5_2.rs,447,sutra_5_2_121,5.2.121,payas,vini,payasvin,1,positive,active_test,df4a749393e57ee54979,5.2.121,TadAsyaAstiAsmin,"possessing or containing the named quality, feature, or object",possession,nominal_base,meaning_bearing_derivative,laukika,plain-taddhita-rule-5.2.121.html,https://sanskritdocuments.org/learning_tools/ashtadhyayi/vyakhya/5/5.2.121.htm,semantic_relation_recovered
4bb7e9d49a37de338e26,kashika_5_2.rs,448,sutra_5_2_121,5.2.121,mAyA,vini,mAyAvin,1,positive,active_test,b9bd280ce9a339843598,5.2.121,TadAsyaAstiAsmin,"possessing or containing the named quality, feature, or object",possession,nominal_base,meaning_bearing_derivative,laukika,plain-taddhita-rule-5.2.121.html,https://sanskritdocuments.org/learning_tools/ashtadhyayi/vyakhya/5/5.2.121.htm,semantic_relation_recovered
fd922617991d0f013e3a,kashika_5_2.rs,449,sutra_5_2_121,5.2.121,meDA,vini,meDAvin,1,positive,active_test,dc38cca32f5fbf94df8b,5.2.121,TadAsyaAstiAsmin,"possessing or containing the named quality, feature, or object",possession,nominal_base,meaning_bearing_derivative,laukika,plain-taddhita-rule-5.2.121.html,https://sanskritdocuments.org/learning_tools/ashtadhyayi/vyakhya/5/5.2.121.htm,semantic_relation_recovered
b528d18b5958524c20e6,kashika_5_2.rs,450,sutra_5_2_121,5.2.121,sraj,vini,sragvin,1,positive,active_test,3e63236fba7d74b471f7,5.2.121,TadAsyaAstiAsmin,"possessing or containing the named quality, feature, or object",possession,nominal_base,meaning_bearing_derivative,laukika,plain-taddhita-rule-5.2.121.html,https://sanskritdocuments.org/learning_tools/ashtadhyayi/vyakhya/5/5.2.121.htm,semantic_relation_recovered
94ddf07cca0d6ca18272,kashika_5_3.rs,15,sutra_5_3_3,5.3.3,idam,ha,iha,1,positive,ignored_test,588ac408bdd27a01d6e7,5.3.3,DigDeshaKalaLocative,at or in the named or questioned place,location,complete_avyaya,meaning_bearing_derivative,laukika,plain-taddhita-rule-5.3.3.html,https://sanskritdocuments.org/learning_tools/ashtadhyayi/vyakhya/5/5.3.3.htm,ignored_test_not_admitted
6eb4f04ccdd2ba4c2b5e,kashika_5_3.rs,21,sutra_5_3_4,5.3.4,idam,rhil,etarhi,1,positive,ignored_test,94aa9fe475bca166c692,5.3.4,DigDeshaKalaTime,at the time or frequency denoted by the base,time,complete_avyaya,meaning_bearing_derivative,laukika,plain-taddhita-rule-5.3.4.html,https://sanskritdocuments.org/learning_tools/ashtadhyayi/vyakhya/5/5.3.4.htm,ignored_test_not_admitted
9b81d5643c3a1fd2f330,kashika_5_3.rs,22,sutra_5_3_4,5.3.4,idam,Tamu,itTam,1,positive,ignored_test,2438605b16a7236a24d6,5.3.4,Prakara,in the manner denoted or questioned by the base,manner,complete_avyaya,meaning_bearing_derivative,laukika,plain-taddhita-rule-5.3.4.html,https://sanskritdocuments.org/learning_tools/ashtadhyayi/vyakhya/5/5.3.4.htm,ignored_test_not_admitted
c3d6595f83f5505df46e,kashika_5_3.rs,27,sutra_5_3_5,5.3.5,etad,tasil,atas,1,positive,active_test,a396d3736c3d791e2ded,5.3.5,DigDeshaKalaAblative,"from the named place, direction, extent, or point of reference",source_or_direction,complete_avyaya,meaning_bearing_derivative,laukika,plain-taddhita-rule-5.3.5.html,https://sanskritdocuments.org/learning_tools/ashtadhyayi/vyakhya/5/5.3.5.htm,semantic_relation_recovered
3f699dea6d7daa88df42,kashika_5_3.rs,28,sutra_5_3_5,5.3.5,etad,tral,atra,1,positive,active_test,86fccf5fbebddb4432d8,5.3.5,DigDeshaKalaLocative,at or in the named or questioned place,location,complete_avyaya,meaning_bearing_derivative,laukika,plain-taddhita-rule-5.3.5.html,https://sanskritdocuments.org/learning_tools/ashtadhyayi/vyakhya/5/5.3.5.htm,semantic_relation_recovered
8dd99eb7b0a7156de5b8,kashika_5_3.rs,33,sutra_5_3_6,5.3.6,sarva,dA,sarvadA;sadA,2,positive,active_test,43cf88770ac991920401,5.3.6,DigDeshaKalaTime,at the time or frequency denoted by the base,time,complete_avyaya,meaning_bearing_derivative,laukika,plain-taddhita-rule-5.3.6.html,https://sanskritdocuments.org/learning_tools/ashtadhyayi/vyakhya/5/5.3.6.htm,semantic_relation_recovered
197cad93dceb37319965,kashika_5_3.rs,38,sutra_5_3_7,5.3.7,kim,tasil,kutas,1,positive,active_test,5dfcd2325b3fba419fec,5.3.7,DigDeshaKalaAblative,"from the named place, direction, extent, or point of reference",source_or_direction,complete_avyaya,meaning_bearing_derivative,laukika,plain-taddhita-rule-5.3.7.html,https://sanskritdocuments.org/learning_tools/ashtadhyayi/vyakhya/5/5.3.7.htm,semantic_relation_recovered
b1f16addea2a0736a786,kashika_5_3.rs,39,sutra_5_3_7,5.3.7,yad,tasil,yatas,1,positive,active_test,bb7225212c046c554cf2,5.3.7,DigDeshaKalaAblative,"from the named place, direction, extent, or point of reference",source_or_direction,complete_avyaya,meaning_bearing_derivative,laukika,plain-taddhita-rule-5.3.7.html,https://sanskritdocuments.org/learning_tools/ashtadhyayi/vyakhya/5/5.3.7.htm,semantic_relation_recovered
41435b8c668a255dc837,kashika_5_3.rs,40,sutra_5_3_7,5.3.7,tad,tasil,tatas,1,positive,active_test,e77abd8d627ed79d6fec,5.3.7,DigDeshaKalaAblative,"from the named place, direction, extent, or point of reference",source_or_direction,complete_avyaya,meaning_bearing_derivative,laukika,plain-taddhita-rule-5.3.7.html,https://sanskritdocuments.org/learning_tools/ashtadhyayi/vyakhya/5/5.3.7.htm,semantic_relation_recovered
d5d0040129c3a1d46961,kashika_5_3.rs,41,sutra_5_3_7,5.3.7,bahu,tasil,bahutas,1,positive,active_test,b3f5dfb3a177c1973bdd,5.3.7,DigDeshaKalaAblative,"from the named place, direction, extent, or point of reference",source_or_direction,complete_avyaya,meaning_bearing_derivative,laukika,plain-taddhita-rule-5.3.7.html,https://sanskritdocuments.org/learning_tools/ashtadhyayi/vyakhya/5/5.3.7.htm,semantic_relation_recovered
3a9b7c85fd2d754ff400,kashika_5_3.rs,46,sutra_5_3_9,5.3.9,pari,tasil,paritas,1,positive,active_test,bbea82f6d4a668c6925d,5.3.9,DigDeshaKalaSurrounding,around or on the sides of the named reference,surrounding_direction,complete_avyaya,meaning_bearing_derivative,laukika,plain-taddhita-rule-5.3.9.html,https://sanskritdocuments.org/learning_tools/ashtadhyayi/vyakhya/5/5.3.9.htm,semantic_relation_recovered
cef10e42f82ed424d907,kashika_5_3.rs,47,sutra_5_3_9,5.3.9,aBi,tasil,aBitas,1,positive,active_test,db5e22b848e649143cd6,5.3.9,DigDeshaKalaSurrounding,around or on the sides of the named reference,surrounding_direction,complete_avyaya,meaning_bearing_derivative,laukika,plain-taddhita-rule-5.3.9.html,https://sanskritdocuments.org/learning_tools/ashtadhyayi/vyakhya/5/5.3.9.htm,semantic_relation_recovered
98c0a8c4e55b4d4fa7aa,kashika_5_3.rs,52,sutra_5_3_10,5.3.10,kim,tral,kutra,1,positive,active_test,697c7d815871fbd042a8,5.3.10,DigDeshaKalaLocative,at or in the named or questioned place,location,complete_avyaya,meaning_bearing_derivative,laukika,plain-taddhita-rule-5.3.10.html,https://sanskritdocuments.org/learning_tools/ashtadhyayi/vyakhya/5/5.3.10.htm,semantic_relation_recovered
cf7b65d2ca61a1d6e0f3,kashika_5_3.rs,53,sutra_5_3_10,5.3.10,yad,tral,yatra,1,positive,active_test,1b00f0962d721bce8491,5.3.10,DigDeshaKalaLocative,at or in the named or questioned place,location,complete_avyaya,meaning_bearing_derivative,laukika,plain-taddhita-rule-5.3.10.html,https://sanskritdocuments.org/learning_tools/ashtadhyayi/vyakhya/5/5.3.10.htm,semantic_relation_recovered
a681856f67769489bfa4,kashika_5_3.rs,54,sutra_5_3_10,5.3.10,tad,tral,tatra,1,positive,active_test,1a232ddf3d7eb47f582c,5.3.10,DigDeshaKalaLocative,at or in the named or questioned place,location,complete_avyaya,meaning_bearing_derivative,laukika,plain-taddhita-rule-5.3.10.html,https://sanskritdocuments.org/learning_tools/ashtadhyayi/vyakhya/5/5.3.10.htm,semantic_relation_recovered
7384e24a76cec3c2d079,kashika_5_3.rs,55,sutra_5_3_10,5.3.10,bahu,tral,bahutra,1,positive,active_test,6e8e3c71d58201316e11,5.3.10,DigDeshaKalaLocative,at or in the named or questioned place,location,complete_avyaya,meaning_bearing_derivative,laukika,plain-taddhita-rule-5.3.10.html,https://sanskritdocuments.org/learning_tools/ashtadhyayi/vyakhya/5/5.3.10.htm,semantic_relation_recovered
78e15552d55f222b7f27,kashika_5_3.rs,57,sutra_5_3_10,5.3.10,idam,tral,,0,negative,active_test,f7cc389809d36cab5c32,,,,,,,,,,negative_assertion_not_admitted
44b43c179cef2dddbf17,kashika_5_3.rs,63,sutra_5_3_11,5.3.11,idam,ha,iha,1,positive,ignored_test,bd31e47ad5e15742b3d2,5.3.11,DigDeshaKalaLocative,at or in the named or questioned place,location,complete_avyaya,meaning_bearing_derivative,laukika,plain-taddhita-rule-5.3.11.html,https://sanskritdocuments.org/learning_tools/ashtadhyayi/vyakhya/5/5.3.11.htm,ignored_test_not_admitted
cbdf2406e5402244e180,kashika_5_3.rs,68,sutra_5_3_12,5.3.12,kim,at,kva,1,positive,active_test,7c7072a5fab171be65e6,5.3.12,DigDeshaKalaLocative,at or in the named or questioned place,location,complete_avyaya,meaning_bearing_derivative,laukika,plain-taddhita-rule-5.3.12.html,https://sanskritdocuments.org/learning_tools/ashtadhyayi/vyakhya/5/5.3.12.htm,semantic_relation_recovered
1d97604098e178508b1c,kashika_5_3.rs,73,sutra_5_3_13,5.3.13,kim,ha,kuha,1,positive,active_test,9d975145815a74684051,5.3.13,DigDeshaKalaLocative,at or in the named or questioned place,location,complete_avyaya,meaning_bearing_derivative,laukika,plain-taddhita-rule-5.3.13.html,https://sanskritdocuments.org/learning_tools/ashtadhyayi/vyakhya/5/5.3.13.htm,semantic_relation_recovered
52fec8891beef3ff6846,kashika_5_3.rs,78,sutra_5_3_15,5.3.15,sarva,dA,sarvadA;sadA,2,positive,active_test,7e3fadc2286a6511242d,5.3.15,DigDeshaKalaTime,at the time or frequency denoted by the base,time,complete_avyaya,meaning_bearing_derivative,laukika,plain-taddhita-rule-5.3.15.html,https://sanskritdocuments.org/learning_tools/ashtadhyayi/vyakhya/5/5.3.15.htm,semantic_relation_recovered
9ea2bb2b06777b3618bc,kashika_5_3.rs,79,sutra_5_3_15,5.3.15,eka,dA,ekadA,1,positive,active_test,45d73ee1a99a7bfae756,5.3.15,DigDeshaKalaTime,at the time or frequency denoted by the base,time,complete_avyaya,meaning_bearing_derivative,laukika,plain-taddhita-rule-5.3.15.html,https://sanskritdocuments.org/learning_tools/ashtadhyayi/vyakhya/5/5.3.15.htm,semantic_relation_recovered
75b08212962184ce9160,kashika_5_3.rs,80,sutra_5_3_15,5.3.15,anya,dA,anyadA,1,positive,active_test,4d0efbd3923f417af3d6,5.3.15,DigDeshaKalaTime,at the time or frequency denoted by the base,time,complete_avyaya,meaning_bearing_derivative,laukika,plain-taddhita-rule-5.3.15.html,https://sanskritdocuments.org/learning_tools/ashtadhyayi/vyakhya/5/5.3.15.htm,semantic_relation_recovered
21e2443192ae73b01620,kashika_5_3.rs,81,sutra_5_3_15,5.3.15,kim,dA,kadA,1,positive,active_test,981b1a135d369f88f7f3,5.3.15,DigDeshaKalaTime,at the time or frequency denoted by the base,time,complete_avyaya,meaning_bearing_derivative,laukika,plain-taddhita-rule-5.3.15.html,https://sanskritdocuments.org/learning_tools/ashtadhyayi/vyakhya/5/5.3.15.htm,semantic_relation_recovered
