eligible_word_meaning_id,input_form_slp1,semantic_context,semantic_relation,expected_output_forms_slp1,expected_output_variant_count,output_class,relation_class,domain,taddhita_source_variants,semantic_rule_refs,source_test_rules,source_locators,collapsed_duplicate_assertions,collapsed_alternative_derivations,eligibility_status,generated_output_forms_slp1,generated_by_suffix_json,missing_expected_forms_slp1,additional_engine_forms_slp1,engine_errors,verification_status,existing_ledger_overlaps,reconciliation_status
58117a13ca02b65c9996,paYcan,PrakaraDivision,in the named number of ways or divisions,paYcaDA,1,complete_avyaya,meaning_bearing_derivative,laukika,DA,5.3.42,5.3.42,kashika_5_3.rs:142,0,0,source_semantic_relation_recovered,paYcaDA,"{""DA"":[""paYcaDA""]}",,,,verified,,admitted_additional_plain_relation
28ca2af38384346759d2,tri,PrakaraDivision,in the named number of ways or divisions,trEDam;treDA;triDA,3,complete_avyaya,meaning_bearing_derivative,laukika,DA,5.3.42,5.3.42;5.3.45,kashika_5_3.rs:140;kashika_5_3.rs:153,1,0,source_semantic_relation_recovered,trEDam;treDA;triDA,"{""DA"":[""trEDam"",""treDA"",""triDA""]}",,,,verified,,admitted_additional_plain_relation
be5e198877d5ca3cbd25,vEyAkaraRa,Yapya,a contemptible or deficient instance of the named role,vEyAkaraRapASa,1,nominal_base,meaning_bearing_derivative,laukika,pASap,5.3.47,5.3.47,kashika_5_3.rs:158,0,0,source_semantic_relation_recovered,vEyAkaraRapASa,"{""pASap"":[""vEyAkaraRapASa""]}",,,,verified,,admitted_additional_plain_relation
566c6c8b76408eb9b1c7,yAjYika,Yapya,a contemptible or deficient instance of the named role,yAjYikapASa,1,nominal_base,meaning_bearing_derivative,laukika,pASap,5.3.47,5.3.47,kashika_5_3.rs:159,0,0,source_semantic_relation_recovered,yAjYikapASa,"{""pASap"":[""yAjYikapASa""]}",,,,verified,,admitted_additional_plain_relation
18d5dc84d4a2db41c939,eka,Asahaya,alone or without a companion,ekAkin,1,nominal_base,meaning_bearing_derivative,laukika,Akinic,5.3.52,5.3.52,kashika_5_3.rs:164,0,0,source_semantic_relation_recovered,ekAkin,"{""Akinic"":[""ekAkin""]}",,,,verified,,admitted_additional_plain_relation
ddae4f5b8997b35cbaf7,AQya,BhutaPurva,one who formerly had the quality named by the base,AQyacara,1,nominal_base,meaning_bearing_derivative,laukika,caraw,5.3.53,5.3.53,kashika_5_3.rs:169,0,0,source_semantic_relation_recovered,AQyacara,"{""caraw"":[""AQyacara""]}",,,,verified,,admitted_additional_plain_relation
d6cc7bf0a607f68ad29f,sukumAra,BhutaPurva,one who formerly had the quality named by the base,sukumAracara,1,nominal_base,meaning_bearing_derivative,laukika,caraw,5.3.53,5.3.53,kashika_5_3.rs:170,0,0,source_semantic_relation_recovered,sukumAracara,"{""caraw"":[""sukumAracara""]}",,,,verified,,admitted_additional_plain_relation
23de355817c92d269299,devadatta,BhutaPurvaSambandha,something formerly connected with or possessed by the named person,devadattacara,1,nominal_base,meaning_bearing_derivative,laukika,caraw,5.3.54,5.3.54,kashika_5_3.rs:179,0,0,source_semantic_relation_recovered,devadattacara,"{""caraw"":[""devadattacara""]}",,,,verified,,admitted_additional_plain_relation
3fbdef902c4f8c03b1d6,devadatta,BhutaPurvaSambandha,something formerly connected with or possessed by the named person,devadattarUpya,1,nominal_base,meaning_bearing_derivative,laukika,rUpya,5.3.54,5.3.54,kashika_5_3.rs:178,0,0,source_semantic_relation_recovered,devadattarUpya,"{""rUpya"":[""devadattarUpya""]}",,,,verified,,admitted_additional_plain_relation
6e01e9de6a71da46462b,AQya,AtishayanaSuperlative,having the named quality to the highest degree within a set,AQyatama,1,nominal_base,meaning_bearing_derivative,laukika,tamap,5.3.55,5.3.55,kashika_5_3.rs:184,0,0,source_semantic_relation_recovered,AQyatama,"{""tamap"":[""AQyatama""]}",,,,verified,,admitted_additional_plain_relation
e7b99c93acc5ed551ba7,SrezWa,AtishayanaSuperlative,having the named quality to the highest degree within a set,SrezWatama,1,nominal_base,meaning_bearing_derivative,laukika,tamap,5.3.55,5.3.55,kashika_5_3.rs:190,0,0,source_semantic_relation_recovered,SrezWatama,"{""tamap"":[""SrezWatama""]}",,,,verified,,admitted_additional_plain_relation
062982c17839360fa495,alpa,AtishayanaSuperlative,having the named quality to the highest degree within a set,alpizWa;kanizWa,2,nominal_base,meaning_bearing_derivative,laukika,izWan,5.3.55,5.3.64,kashika_5_3.rs:225,0,0,source_semantic_relation_recovered,alpizWa;kanizWa,"{""izWan"":[""alpizWa"",""kanizWa""]}",,,,verified,,admitted_additional_plain_relation
3e27d46eb8fb08ccc691,antika,AtishayanaSuperlative,having the named quality to the highest degree within a set,nedizWa,1,nominal_base,meaning_bearing_derivative,laukika,izWan,5.3.55,5.3.63,kashika_5_3.rs:215,0,0,source_semantic_relation_recovered,nedizWa,"{""izWan"":[""nedizWa""]}",,,,verified,,admitted_additional_plain_relation
57b14d7ea789c6a27043,bAQa,AtishayanaSuperlative,having the named quality to the highest degree within a set,sADizWa,1,nominal_base,meaning_bearing_derivative,laukika,izWan,5.3.55,5.3.63,kashika_5_3.rs:217,0,0,source_semantic_relation_recovered,sADizWa,"{""izWan"":[""sADizWa""]}",,,,verified,,admitted_additional_plain_relation
4753d559a0d2b8181b1d,darSanIya,AtishayanaSuperlative,having the named quality to the highest degree within a set,darSanIyatama,1,nominal_base,meaning_bearing_derivative,laukika,tamap,5.3.55,5.3.55,kashika_5_3.rs:185,0,0,source_semantic_relation_recovered,darSanIyatama,"{""tamap"":[""darSanIyatama""]}",,,,verified,,admitted_additional_plain_relation
bc57a6baa52f3ba2ca40,guru,AtishayanaSuperlative,having the named quality to the highest degree within a set,garizWa,1,nominal_base,meaning_bearing_derivative,laukika,izWan,5.3.55,5.3.55,kashika_5_3.rs:189,0,0,source_semantic_relation_recovered,garizWa,"{""izWan"":[""garizWa""]}",,,,verified,,admitted_additional_plain_relation
4618ba8943e3580503d9,laGu,AtishayanaSuperlative,having the named quality to the highest degree within a set,laGizWa,1,nominal_base,meaning_bearing_derivative,laukika,izWan,5.3.55,5.3.55,kashika_5_3.rs:188,0,0,source_semantic_relation_recovered,laGizWa,"{""izWan"":[""laGizWa""]}",,,,verified,,admitted_additional_plain_relation
1322bfe1457f66e67bfb,pawu,AtishayanaSuperlative,having the named quality to the highest degree within a set,pawizWa,1,nominal_base,meaning_bearing_derivative,laukika,izWan,5.3.55,5.3.55,kashika_5_3.rs:187,0,0,source_semantic_relation_recovered,pawizWa,"{""izWan"":[""pawizWa""]}",,,,verified,,admitted_additional_plain_relation
26f557b926dbd3d87ddc,praSasya,AtishayanaSuperlative,having the named quality to the highest degree within a set,SrezWa;jyezWa,2,nominal_base,meaning_bearing_derivative,laukika,izWan,5.3.55,5.3.60,kashika_5_3.rs:204,0,0,source_semantic_relation_recovered,SrezWa;jyezWa,"{""izWan"":[""SrezWa"",""jyezWa""]}",,,,verified,,admitted_additional_plain_relation
b5498a2876fe4a479c41,sukumAra,AtishayanaSuperlative,having the named quality to the highest degree within a set,sukumAratama,1,nominal_base,meaning_bearing_derivative,laukika,tamap,5.3.55,5.3.55,kashika_5_3.rs:186,0,0,source_semantic_relation_recovered,sukumAratama,"{""tamap"":[""sukumAratama""]}",,,,verified,,admitted_additional_plain_relation
d613408767629de5f1bb,vfdDa,AtishayanaSuperlative,having the named quality to the highest degree within a set,jyezWa;varzizWa,2,nominal_base,meaning_bearing_derivative,laukika,izWan,5.3.55,5.3.62,kashika_5_3.rs:210,0,0,source_semantic_relation_recovered,jyezWa;varzizWa,"{""izWan"":[""jyezWa"",""varzizWa""]}",,,,verified,,admitted_additional_plain_relation
b6e77aa50259f2abf50f,yuvan,AtishayanaSuperlative,having the named quality to the highest degree within a set,kanizWa;yavizWa,2,nominal_base,meaning_bearing_derivative,laukika,izWan,5.3.55,5.3.64,kashika_5_3.rs:223,0,0,source_semantic_relation_recovered,kanizWa;yavizWa,"{""izWan"":[""kanizWa"",""yavizWa""]}",,,,verified,,admitted_additional_plain_relation
5ca811911375f8b87b8f,AQya,AtishayanaComparative,having more of the named quality in a comparison,AQyatara,1,nominal_base,meaning_bearing_derivative,laukika,tarap,5.3.57,5.3.57,kashika_5_3.rs:195,0,0,source_semantic_relation_recovered,AQyatara,"{""tarap"":[""AQyatara""]}",,,,verified,,admitted_additional_plain_relation
210ebd750cabfcfd4a6b,alpa,AtishayanaComparative,having more of the named quality in a comparison,alpIyas;kanIyas,2,nominal_base,meaning_bearing_derivative,laukika,Iyasun,5.3.57,5.3.64,kashika_5_3.rs:226,0,0,source_semantic_relation_recovered,alpIyas;kanIyas,"{""Iyasun"":[""alpIyas"",""kanIyas""]}",,,,verified,,admitted_additional_plain_relation
9cbd30d100bf02f4186a,antika,AtishayanaComparative,having more of the named quality in a comparison,nedIyas,1,nominal_base,meaning_bearing_derivative,laukika,Iyasun,5.3.57,5.3.63,kashika_5_3.rs:216,0,0,source_semantic_relation_recovered,nedIyas,"{""Iyasun"":[""nedIyas""]}",,,,verified,,admitted_additional_plain_relation
6d5a768d267f999f0c01,bAQa,AtishayanaComparative,having more of the named quality in a comparison,sADIyas,1,nominal_base,meaning_bearing_derivative,laukika,Iyasun,5.3.57,5.3.63,kashika_5_3.rs:218,0,0,source_semantic_relation_recovered,sADIyas,"{""Iyasun"":[""sADIyas""]}",,,,verified,,admitted_additional_plain_relation
d538614b11993bc245fd,pawu,AtishayanaComparative,having more of the named quality in a comparison,pawIyas,1,nominal_base,meaning_bearing_derivative,laukika,Iyasun,5.3.57,5.3.57,kashika_5_3.rs:197,0,0,source_semantic_relation_recovered,pawIyas,"{""Iyasun"":[""pawIyas""]}",,,,verified,,admitted_additional_plain_relation
948b770b2378dd7ddd21,praSasya,AtishayanaComparative,having more of the named quality in a comparison,Sreyas;jyAyas,2,nominal_base,meaning_bearing_derivative,laukika,Iyasun,5.3.57,5.3.60,kashika_5_3.rs:203,0,0,source_semantic_relation_recovered,Sreyas;jyAyas,"{""Iyasun"":[""Sreyas"",""jyAyas""]}",,,,verified,,admitted_additional_plain_relation
5feb544e5e0bfa640202,sukumAra,AtishayanaComparative,having more of the named quality in a comparison,sukumAratara,1,nominal_base,meaning_bearing_derivative,laukika,tarap,5.3.57,5.3.57,kashika_5_3.rs:196,0,0,source_semantic_relation_recovered,sukumAratara,"{""tarap"":[""sukumAratara""]}",,,,verified,,admitted_additional_plain_relation
115854cdee03fbfb70f4,vfdDa,AtishayanaComparative,having more of the named quality in a comparison,jyAyas;varzIyas,2,nominal_base,meaning_bearing_derivative,laukika,Iyasun,5.3.57,5.3.62,kashika_5_3.rs:209,0,0,source_semantic_relation_recovered,jyAyas;varzIyas,"{""Iyasun"":[""jyAyas"",""varzIyas""]}",,,,verified,,admitted_additional_plain_relation
cb6f9716b9a53931d294,yuvan,AtishayanaComparative,having more of the named quality in a comparison,kanIyas;yavIyas,2,nominal_base,meaning_bearing_derivative,laukika,Iyasun,5.3.57,5.3.64,kashika_5_3.rs:224,0,0,source_semantic_relation_recovered,kanIyas;yavIyas,"{""Iyasun"":[""kanIyas"",""yavIyas""]}",,,,verified,,admitted_additional_plain_relation
2220c64e354b32cab1c4,cora,Prashamsa,a complete or exemplary instance of the named character,corarUpa,1,nominal_base,meaning_bearing_derivative,laukika,rUpap,5.3.66,5.3.66,kashika_5_3.rs:233,0,0,source_semantic_relation_recovered,corarUpa,"{""rUpap"":[""corarUpa""]}",,,,verified,,admitted_additional_plain_relation
e2e27dc9b05b61a85eca,dasyu,Prashamsa,a complete or exemplary instance of the named character,dasyurUpa,1,nominal_base,meaning_bearing_derivative,laukika,rUpap,5.3.66,5.3.66,kashika_5_3.rs:234,0,0,source_semantic_relation_recovered,dasyurUpa,"{""rUpap"":[""dasyurUpa""]}",,,,verified,,admitted_additional_plain_relation
90990803782321aa0b2c,vEyAkaraRa,Prashamsa,a complete or exemplary instance of the named character,vEyAkaraRarUpa,1,nominal_base,meaning_bearing_derivative,laukika,rUpap,5.3.66,5.3.66,kashika_5_3.rs:231,0,0,source_semantic_relation_recovered,vEyAkaraRarUpa,"{""rUpap"":[""vEyAkaraRarUpa""]}",,,,verified,,admitted_additional_plain_relation
e05558372cf9a39cb6f7,yAjYika,Prashamsa,a complete or exemplary instance of the named character,yAjYikarUpa,1,nominal_base,meaning_bearing_derivative,laukika,rUpap,5.3.66,5.3.66,kashika_5_3.rs:232,0,0,source_semantic_relation_recovered,yAjYikarUpa,"{""rUpap"":[""yAjYikarUpa""]}",,,,verified,,admitted_additional_plain_relation
259f357afa1ee687834b,mfdu,IshadAsamapti,approaching but not fully reaching the quality named by the base,mfdudeSIya,1,nominal_base,meaning_bearing_derivative,laukika,deSIyar,5.3.67,5.3.67,kashika_5_3.rs:246,0,0,source_semantic_relation_recovered,mfdudeSIya,"{""deSIyar"":[""mfdudeSIya""]}",,,,verified,,admitted_additional_plain_relation
b4373621be4d1b450a39,mfdu,IshadAsamapti,approaching but not fully reaching the quality named by the base,mfdudeSya,1,nominal_base,meaning_bearing_derivative,laukika,deSya,5.3.67,5.3.67,kashika_5_3.rs:245,0,0,source_semantic_relation_recovered,mfdudeSya,"{""deSya"":[""mfdudeSya""]}",,,,verified,,admitted_additional_plain_relation
d6398abd37be5936b560,mfdu,IshadAsamapti,approaching but not fully reaching the quality named by the base,mfdukalpa,1,nominal_base,meaning_bearing_derivative,laukika,kalpap,5.3.67,5.3.67,kashika_5_3.rs:244,0,0,source_semantic_relation_recovered,mfdukalpa,"{""kalpap"":[""mfdukalpa""]}",,,,verified,,admitted_additional_plain_relation
5b9c1a0bdf0729663b99,pawu,IshadAsamapti,approaching but not fully reaching the quality named by the base,pawudeSIya,1,nominal_base,meaning_bearing_derivative,laukika,deSIyar,5.3.67,5.3.67,kashika_5_3.rs:242,0,0,source_semantic_relation_recovered,pawudeSIya,"{""deSIyar"":[""pawudeSIya""]}",,,,verified,,admitted_additional_plain_relation
2b5eb65d6bffc9deba6d,pawu,IshadAsamapti,approaching but not fully reaching the quality named by the base,pawudeSya,1,nominal_base,meaning_bearing_derivative,laukika,deSya,5.3.67,5.3.67,kashika_5_3.rs:241,0,0,source_semantic_relation_recovered,pawudeSya,"{""deSya"":[""pawudeSya""]}",,,,verified,,admitted_additional_plain_relation
ab3470a74bddce53d341,pawu,IshadAsamapti,approaching but not fully reaching the quality named by the base,pawukalpa,1,nominal_base,meaning_bearing_derivative,laukika,kalpap,5.3.67,5.3.67,kashika_5_3.rs:240,0,0,source_semantic_relation_recovered,pawukalpa,"{""kalpap"":[""pawukalpa""]}",,,,verified,,admitted_additional_plain_relation
c499488ab2894a48adba,guqa,IshadAsamapti,approaching but not fully reaching the quality named by the base,bahuguqa,1,nominal_base,meaning_bearing_derivative,laukika,bahuc,5.3.68,5.3.68,kashika_5_3.rs:254,0,0,source_semantic_relation_recovered,bahuguqa,"{""bahuc"":[""bahuguqa""]}",,,,verified,,admitted_additional_plain_relation
44b9c9c5523d01a497a8,mfdu,IshadAsamapti,approaching but not fully reaching the quality named by the base,bahumfdu,1,nominal_base,meaning_bearing_derivative,laukika,bahuc,5.3.68,5.3.68,kashika_5_3.rs:253,0,0,source_semantic_relation_recovered,bahumfdu,"{""bahuc"":[""bahumfdu""]}",,,,verified,,admitted_additional_plain_relation
c064dc2d386f21dfd24f,pawu,IshadAsamapti,approaching but not fully reaching the quality named by the base,bahupawu,1,nominal_base,meaning_bearing_derivative,laukika,bahuc,5.3.68,5.3.68,kashika_5_3.rs:252,0,0,source_semantic_relation_recovered,bahupawu,"{""bahuc"":[""bahupawu""]}",,,,verified,,admitted_additional_plain_relation
45ae3bd0141eaf722933,darSanIya,PrakaraVacane,a kind or type characterized by the named quality,darSanIyajAtIya,1,nominal_base,meaning_bearing_derivative,laukika,jAtIyar,5.3.69,5.3.69,kashika_5_3.rs:261,0,0,source_semantic_relation_recovered,darSanIyajAtIya,"{""jAtIyar"":[""darSanIyajAtIya""]}",,,,verified,,admitted_additional_plain_relation
297a7ba67e83888f6b3d,mfdu,PrakaraVacane,a kind or type characterized by the named quality,mfdujAtIya,1,nominal_base,meaning_bearing_derivative,laukika,jAtIyar,5.3.69,5.3.69,kashika_5_3.rs:260,0,0,source_semantic_relation_recovered,mfdujAtIya,"{""jAtIyar"":[""mfdujAtIya""]}",,,,verified,,admitted_additional_plain_relation
9377cfe8b36d9d17b802,pawu,PrakaraVacane,a kind or type characterized by the named quality,pawujAtIya,1,nominal_base,meaning_bearing_derivative,laukika,jAtIyar,5.3.69,5.3.69,kashika_5_3.rs:259,0,0,source_semantic_relation_recovered,pawujAtIya,"{""jAtIyar"":[""pawujAtIya""]}",,,,verified,,admitted_additional_plain_relation
7ab56df0796e44936a37,aRu,PrakaraVacane,a kind or type characterized by the named quality,aRuka,1,nominal_base,meaning_bearing_derivative,laukika,kan,5.4.3,5.4.3,kashika_5_4.rs:12,0,0,source_semantic_relation_recovered,aRuka,"{""kan"":[""aRuka""]}",,,,verified,,admitted_additional_plain_relation
cf030fe030f7141b4b71,bfhat,PrakaraVacane,a kind or type characterized by the named quality,bfhatka,1,nominal_base,meaning_bearing_derivative,laukika,kan,5.4.3,5.4.3,kashika_5_4.rs:20,0,0,source_semantic_relation_recovered,bfhatka,"{""kan"":[""bfhatka""]}",,,,verified,,admitted_additional_plain_relation
b85ee3909efc70f604f2,caYcut,PrakaraVacane,a kind or type characterized by the named quality,caYcutka,1,nominal_base,meaning_bearing_derivative,laukika,kan,5.4.3,5.4.3,kashika_5_4.rs:19,0,0,source_semantic_relation_recovered,caYcutka,"{""kan"":[""caYcutka""]}",,,,verified,,admitted_additional_plain_relation
3ebf2880cd2573e464c8,gomUtra,PrakaraVacane,a kind or type characterized by the named quality,gomUtraka,1,nominal_base,meaning_bearing_derivative,laukika,kan,5.4.3,5.4.3,kashika_5_4.rs:14,0,0,source_semantic_relation_recovered,gomUtraka,"{""kan"":[""gomUtraka""]}",,,,verified,,admitted_additional_plain_relation
34772c48380ee672e68d,mAza,PrakaraVacane,a kind or type characterized by the named quality,mAzaka,1,nominal_base,meaning_bearing_derivative,laukika,kan,5.4.3,5.4.3,kashika_5_4.rs:13,0,0,source_semantic_relation_recovered,mAzaka,"{""kan"":[""mAzaka""]}",,,,verified,,admitted_additional_plain_relation
08df66039ecd5147ffd2,sTUla,PrakaraVacane,a kind or type characterized by the named quality,sTUlaka,1,nominal_base,meaning_bearing_derivative,laukika,kan,5.4.3,5.4.3,kashika_5_4.rs:11,0,0,source_semantic_relation_recovered,sTUlaka,"{""kan"":[""sTUlaka""]}",,,,verified,,admitted_additional_plain_relation
a07773cab4632077448e,paYcan,KriyaAbhyavrttiGanana,the named number of repetitions of an action,paYcakftvas,1,complete_avyaya,meaning_bearing_derivative,laukika,kftvasuc,5.4.17,5.4.17,kashika_5_4.rs:43,0,0,source_semantic_relation_recovered,paYcakftvas,"{""kftvasuc"":[""paYcakftvas""]}",,,,verified,,admitted_additional_plain_relation
6bc39c171f2252fd2a56,saptan,KriyaAbhyavrttiGanana,the named number of repetitions of an action,saptakftvas,1,complete_avyaya,meaning_bearing_derivative,laukika,kftvasuc,5.4.17,5.4.17,kashika_5_4.rs:44,0,0,source_semantic_relation_recovered,saptakftvas,"{""kftvasuc"":[""saptakftvas""]}",,,,verified,,admitted_additional_plain_relation
8f653e0a869c9b9dc90b,anna,TatPrakrtaVacane,made or constituted predominantly from the named material,annamaya,1,nominal_base,meaning_bearing_derivative,laukika,mayaw,5.4.21,5.4.21,kashika_5_4.rs:69,0,0,source_semantic_relation_recovered,annamaya,"{""mayaw"":[""annamaya""]}",,,,verified,,admitted_additional_plain_relation
5ccf2a34e1179bc8ec6c,apUpa,TatPrakrtaVacane,made or constituted predominantly from the named material,apUpamaya,1,nominal_base,meaning_bearing_derivative,laukika,mayaw,5.4.21,5.4.21,kashika_5_4.rs:70,0,0,source_semantic_relation_recovered,apUpamaya,"{""mayaw"":[""apUpamaya""]}",,,,verified,,admitted_additional_plain_relation
ed87612ee089d27a8700,vawaka,TatPrakrtaVacane,made or constituted predominantly from the named material,vawakamaya,1,nominal_base,meaning_bearing_derivative,laukika,mayaw,5.4.21,5.4.21,kashika_5_4.rs:71,0,0,source_semantic_relation_recovered,vawakamaya,"{""mayaw"":[""vawakamaya""]}",,,,verified,,admitted_additional_plain_relation
2912cf6ecb1deadf60ab,AvasaTa,Svarthe,a source-listed derivative retaining the base referent,AvasaTya,1,nominal_base,same_referent_or_lexical_derivative,laukika,Yya,5.4.23,5.4.23,kashika_5_4.rs:77,0,0,source_semantic_relation_recovered,AvasaTya,"{""Yya"":[""AvasaTya""]}",,,,verified,,admitted_additional_plain_relation
70019d1317b3ad66bf72,Bezaja,Svarthe,a source-listed derivative retaining the base referent,BEzajya,1,nominal_base,same_referent_or_lexical_derivative,laukika,Yya,5.4.23,5.4.23,kashika_5_4.rs:79,0,0,source_semantic_relation_recovered,BEzajya,"{""Yya"":[""BEzajya""]}",,,,verified,,admitted_additional_plain_relation
640436123a7eb8e8def8,ananta,Svarthe,a source-listed derivative retaining the base referent,Anantya,1,nominal_base,same_referent_or_lexical_derivative,laukika,Yya,5.4.23,5.4.23,kashika_5_4.rs:76,0,0,source_semantic_relation_recovered,Anantya,"{""Yya"":[""Anantya""]}",,,,verified,,admitted_additional_plain_relation
b14b7505fb71d8d71e53,itiha,Svarthe,a source-listed derivative retaining the base referent,Etihya,1,nominal_base,same_referent_or_lexical_derivative,laukika,Yya,5.4.23,5.4.23,kashika_5_4.rs:78,0,0,source_semantic_relation_recovered,Etihya,"{""Yya"":[""Etihya""]}",,,,verified,,admitted_additional_plain_relation
e764b99e95390a878df3,atiTi,Tadarthye,intended for a guest,AtiTya,1,nominal_base,meaning_bearing_derivative,laukika,Yya,5.4.26,5.4.26,kashika_5_4.rs:84,0,0,source_semantic_relation_recovered,AtiTya,"{""Yya"":[""AtiTya""]}",,,,verified,,admitted_additional_plain_relation
f676d8d5b0286965fb60,deva,Svarthe,a source-listed derivative retaining the base referent,devatA,1,nominal_base,same_referent_or_lexical_derivative,laukika,tal,5.4.27,5.4.27,kashika_5_4.rs:89,0,0,source_semantic_relation_recovered,devatA,"{""tal"":[""devatA""]}",,,,verified,,admitted_additional_plain_relation
62718b2c3461777d2909,avi,Svarthe,a source-listed derivative retaining the base referent,avika,1,nominal_base,same_referent_or_lexical_derivative,laukika,ka,5.4.28,5.4.28,kashika_5_4.rs:94,0,0,source_semantic_relation_recovered,avika,"{""ka"":[""avika""]}",,,,verified,,admitted_additional_plain_relation
608d5dcec389b9ef32e2,maRi,Svarthe,a source-listed derivative retaining the base referent,maRika,1,nominal_base,same_referent_or_lexical_derivative,laukika,ka,5.4.29,5.4.29,kashika_5_4.rs:100,0,0,source_semantic_relation_recovered,maRika,"{""ka"":[""maRika""]}",,,,verified,,admitted_additional_plain_relation
153af4719d38b1d29737,yAva,Svarthe,a source-listed derivative retaining the base referent,yAvaka,1,nominal_base,same_referent_or_lexical_derivative,laukika,ka,5.4.29,5.4.29,kashika_5_4.rs:99,0,0,source_semantic_relation_recovered,yAvaka,"{""ka"":[""yAvaka""]}",,,,verified,,admitted_additional_plain_relation
3ace9f053170503cdea1,lohita,Svarthe,a source-listed derivative retaining the base referent,lohitaka,1,nominal_base,same_referent_or_lexical_derivative,laukika,ka,5.4.30,5.4.30,kashika_5_4.rs:105,0,0,source_semantic_relation_recovered,lohitaka,"{""ka"":[""lohitaka""]}",,,,verified,,admitted_additional_plain_relation
6a73417f14dc9006af58,kAla,Svarthe,a source-listed derivative retaining the base referent,kAlaka,1,nominal_base,same_referent_or_lexical_derivative,laukika,ka,5.4.33,5.4.33,kashika_5_4.rs:110,0,0,source_semantic_relation_recovered,kAlaka,"{""ka"":[""kAlaka""]}",,,,verified,,admitted_additional_plain_relation
8462a3ea434c3d3d640a,samaya,Svarthe,a source-listed derivative retaining the base referent,sAmayika,1,nominal_base,same_referent_or_lexical_derivative,laukika,Wak,5.4.34,5.4.34,kashika_5_4.rs:116,0,0,source_semantic_relation_recovered,sAmayika,"{""Wak"":[""sAmayika""]}",,,,verified,,admitted_additional_plain_relation
3ad0314d26beb2a1b288,upAya,Svarthe,a source-listed derivative retaining the base referent,OpAyika,1,nominal_base,same_referent_or_lexical_derivative,laukika,Wak,5.4.34,5.4.34,kashika_5_4.rs:117,0,0,source_semantic_relation_recovered,OpAyika,"{""Wak"":[""OpAyika""]}",,,,verified,,admitted_additional_plain_relation
b2cb6e8b5f09e0c1af6d,vinaya,Svarthe,a source-listed derivative retaining the base referent,vEnayika,1,nominal_base,same_referent_or_lexical_derivative,laukika,Wak,5.4.34,5.4.34,kashika_5_4.rs:115,0,0,source_semantic_relation_recovered,vEnayika,"{""Wak"":[""vEnayika""]}",,,,verified,,admitted_additional_plain_relation
fd53cb4ec7464d966394,vAc,VyahrtaArtha,a message or utterance conveying a meaning stated beforehand,vAcika,1,nominal_base,meaning_bearing_derivative,laukika,Wak,5.4.35,5.4.35,kashika_5_4.rs:122,0,0,source_semantic_relation_recovered,vAcika,"{""Wak"":[""vAcika""]}",,,,verified,,admitted_additional_plain_relation
6010b1a1b89ad3bbb882,Adi,PratiyogaPanchami,"from, relative to, or with respect to the named reference",Aditas,1,complete_avyaya,meaning_bearing_derivative,laukika,tasi,5.4.44,5.4.44,kashika_5_4.rs:147,0,0,source_semantic_relation_recovered,Aditas,"{""tasi"":[""Aditas""]}",,,,verified,,admitted_additional_plain_relation
7b2dc9a0c57475b53103,arjuna,PratiyogaPanchami,"from, relative to, or with respect to the named reference",arjunatas,1,complete_avyaya,meaning_bearing_derivative,laukika,tasi,5.4.44,5.4.44,kashika_5_4.rs:144,0,0,source_semantic_relation_recovered,arjunatas,"{""tasi"":[""arjunatas""]}",,,,verified,,admitted_additional_plain_relation
c9776458d19a075a63d0,maDya,PratiyogaPanchami,"from, relative to, or with respect to the named reference",maDyatas,1,complete_avyaya,meaning_bearing_derivative,laukika,tasi,5.4.44,5.4.44,kashika_5_4.rs:148,0,0,source_semantic_relation_recovered,maDyatas,"{""tasi"":[""maDyatas""]}",,,,verified,,admitted_additional_plain_relation
596c9ab2da6ea49eaf43,pArSva,PratiyogaPanchami,"from, relative to, or with respect to the named reference",pArSvatas,1,complete_avyaya,meaning_bearing_derivative,laukika,tasi,5.4.44,5.4.44,kashika_5_4.rs:149,0,0,source_semantic_relation_recovered,pArSvatas,"{""tasi"":[""pArSvatas""]}",,,,verified,,admitted_additional_plain_relation
f1b218f029d6e96e2841,pfzWa,PratiyogaPanchami,"from, relative to, or with respect to the named reference",pfzWatas,1,complete_avyaya,meaning_bearing_derivative,laukika,tasi,5.4.44,5.4.44,kashika_5_4.rs:150,0,0,source_semantic_relation_recovered,pfzWatas,"{""tasi"":[""pfzWatas""]}",,,,verified,,admitted_additional_plain_relation
8511423861c5360e7718,vAsudeva,PratiyogaPanchami,"from, relative to, or with respect to the named reference",vAsudevatas,1,complete_avyaya,meaning_bearing_derivative,laukika,tasi,5.4.44,5.4.44,kashika_5_4.rs:143,0,0,source_semantic_relation_recovered,vAsudevatas,"{""tasi"":[""vAsudevatas""]}",,,,verified,,admitted_additional_plain_relation
e7fb49d7d9b8d412ff02,agni,TadAdhina,placed under the control or dependence of the named entity,agnisAt,1,complete_avyaya,meaning_bearing_derivative,laukika,sAti,5.4.54,5.4.54,kashika_5_4.rs:177,0,0,source_semantic_relation_recovered,agnisAt,"{""sAti"":[""agnisAt""]}",,,,verified,,admitted_additional_plain_relation
