derived_word_meaning_id,operation_id,krt_source_variant,base_count_key,base_source_codes,base_citations_slp1,base_meaning_slp1,base_meaning_display,semantic_branch_id,semantic_relation,rule_refs,output_forms_slp1,output_variant_count,admission_basis,count_status
0d91c19579d0ffcb832b,vedic_perfect_participle_kanac,kAnac,"[""09.0033"", ""meaning-2dcb1894fd9b""]",09.0033,gF,Sabde,शब्दे (śabde),vedic_perfect_participant,a participant characterized by the base action in the Vedic perfect,3.2.105;3.2.106,jagirARa/,1,source_defined_vedic_operation_plus_chandasi_engine_output,admitted_vaidika_research_ledger
2818796f4fd0048f9ca4,vedic_perfect_participle_kanac,kAnac,"[""09.0034"", ""meaning-f4f871269354""]",09.0034,jyA\,vayohAnO,वयोहानौ (vayohānau),vedic_perfect_participant,a participant characterized by the base action in the Vedic perfect,3.2.105;3.2.106,jijyAna/,1,source_defined_vedic_operation_plus_chandasi_engine_output,admitted_vaidika_research_ledger
909fd43b2a403800a2fe,vedic_perfect_participle_kanac,kAnac,"[""09.0035"", ""meaning-0f00d12f39d2""]",09.0035,rI\,rezaRe,रेषणे (reṣaṇe),vedic_perfect_participant,a participant characterized by the base action in the Vedic perfect,3.2.105;3.2.106,riryARa/,1,source_defined_vedic_operation_plus_chandasi_engine_output,admitted_vaidika_research_ledger
36c3d222c5938e77133d,vedic_perfect_participle_kanac,kAnac,"[""09.0035"", ""meaning-5fa3d59b62c4""]",09.0035,rI\,gatO,गतौ (gatau),vedic_perfect_participant,a participant characterized by the base action in the Vedic perfect,3.2.105;3.2.106,riryARa/,1,source_defined_vedic_operation_plus_chandasi_engine_output,admitted_vaidika_research_ledger
0e37674c15e5f61f3534,vedic_perfect_participle_kanac,kAnac,"[""09.0036"", ""meaning-d5f33ed970a6""]",09.0036,lI\,SlezaRe,श्लेषणे (śleṣaṇe),vedic_perfect_participant,a participant characterized by the base action in the Vedic perfect,3.2.105;3.2.106,lilyAna/,1,source_defined_vedic_operation_plus_chandasi_engine_output,admitted_vaidika_research_ledger
44762b31d45b7195488d,vedic_perfect_participle_kanac,kAnac,"[""09.0037"", ""meaning-50ac4cab38a0""]",09.0037,vlI\,varaRe,वरणे (varaṇe),vedic_perfect_participant,a participant characterized by the base action in the Vedic perfect,3.2.105;3.2.106,vivliyAna/,1,source_defined_vedic_operation_plus_chandasi_engine_output,admitted_vaidika_research_ledger
ffd27b35738dfc87a4a6,vedic_perfect_participle_kanac,kAnac,"[""09.0038"", ""meaning-50ac4cab38a0""]",09.0038,blI\,varaRe,वरणे (varaṇe),vedic_perfect_participant,a participant characterized by the base action in the Vedic perfect,3.2.105;3.2.106,bibliyAna/,1,source_defined_vedic_operation_plus_chandasi_engine_output,admitted_vaidika_research_ledger
d5828f4af60bc7aaf5b2,vedic_perfect_participle_kanac,kAnac,"[""09.0039"", ""meaning-5fa3d59b62c4""]",09.0039,plI\,gatO,गतौ (gatau),vedic_perfect_participant,a participant characterized by the base action in the Vedic perfect,3.2.105;3.2.106,pipliyAna/,1,source_defined_vedic_operation_plus_chandasi_engine_output,admitted_vaidika_research_ledger
099515b565cfaa73ddf5,vedic_perfect_participle_kanac,kAnac,"[""09.0040"", ""meaning-50ac4cab38a0""]",09.0040,vrI\,varaRe,वरणे (varaṇe),vedic_perfect_participant,a participant characterized by the base action in the Vedic perfect,3.2.105;3.2.106,vivriyARa/,1,source_defined_vedic_operation_plus_chandasi_engine_output,admitted_vaidika_research_ledger
cc216652040d018e5a12,vedic_perfect_participle_kanac,kAnac,"[""09.0041"", ""meaning-9d2ac4ce5ff0""]",09.0041,BrI\,Baye,भये (bhaye),vedic_perfect_participant,a participant characterized by the base action in the Vedic perfect,3.2.105;3.2.106,biBriyARa/,1,source_defined_vedic_operation_plus_chandasi_engine_output,admitted_vaidika_research_ledger
917a7da2f69f778490a6,vedic_perfect_participle_kanac,kAnac,"[""09.0042"", ""meaning-3bf7963ee53c""]",09.0042,kzI\z,hiMsAyAm,हिंसायाम् (hiṃsāyām),vedic_perfect_participant,a participant characterized by the base action in the Vedic perfect,3.2.105;3.2.106,cikziyARa/,1,source_defined_vedic_operation_plus_chandasi_engine_output,admitted_vaidika_research_ledger
bda0ef4692811c7b807e,vedic_perfect_participle_kanac,kAnac,"[""09.0043"", ""meaning-80bb4daa6595""]",09.0043,jYA\,avaboDane,अवबोधने (avabodhane),vedic_perfect_participant,a participant characterized by the base action in the Vedic perfect,3.2.105;3.2.106,jajYAna/,1,source_defined_vedic_operation_plus_chandasi_engine_output,admitted_vaidika_research_ledger
ece445da9c4402ccec68,vedic_perfect_participle_kanac,kAnac,"[""09.0044"", ""meaning-8c20facfc0ac""]",09.0044,ba\nDa~,banDane,बन्धने (bandhane),vedic_perfect_participant,a participant characterized by the base action in the Vedic perfect,3.2.105;3.2.106,beDAna/,1,source_defined_vedic_operation_plus_chandasi_engine_output,admitted_vaidika_research_ledger
02fbb1b6e07681bf0942,vedic_perfect_participle_kanac,kAnac,"[""09.0045"", ""meaning-52a7a50d7eec""]",09.0045,vfN,samBaktO,सम्भक्तौ (sambhaktau),vedic_perfect_participant,a participant characterized by the base action in the Vedic perfect,3.2.105;3.2.106,vavrARa/,1,source_defined_vedic_operation_plus_chandasi_engine_output,admitted_vaidika_research_ledger
57486083636de8ff5d0d,vedic_perfect_participle_kanac,kAnac,"[""09.0046"", ""meaning-829d35d0d028""]",09.0046,SranTa~,pratiharze,प्रतिहर्षे (pratiharṣe),vedic_perfect_participant,a participant characterized by the base action in the Vedic perfect,3.2.105;3.2.106,SreTAna/,1,source_defined_vedic_operation_plus_chandasi_engine_output,admitted_vaidika_research_ledger
3ec0068c4a7c355089de,vedic_perfect_participle_kanac,kAnac,"[""09.0046"", ""meaning-9c0253acf8c6""]",09.0046,SranTa~,vimocane,विमोचने (vimocane),vedic_perfect_participant,a participant characterized by the base action in the Vedic perfect,3.2.105;3.2.106,SreTAna/,1,source_defined_vedic_operation_plus_chandasi_engine_output,admitted_vaidika_research_ledger
9ca33af2e66bcbf5ed9a,vedic_perfect_participle_kanac,kAnac,"[""09.0048"", ""meaning-9aa28e66196f""]",09.0048;10.0374,SranTa~,sandarBe,सन्दर्भे (sandarbhe),vedic_perfect_participant,a participant characterized by the base action in the Vedic perfect,3.2.105;3.2.106,SranTayAYcakrARa/;SranTayAmAsAna/;SranTayAmbaBUvAna/;SreTAna/,4,source_defined_vedic_operation_plus_chandasi_engine_output,admitted_vaidika_research_ledger
3c625fa826285c198d5d,vedic_perfect_participle_kanac,kAnac,"[""09.0049"", ""meaning-9aa28e66196f""]",09.0049;10.0362;10.0375,granTa~,banDane;sandarBe,बन्धने (bandhane);सन्दर्भे (sandarbhe),vedic_perfect_participant,a participant characterized by the base action in the Vedic perfect,3.2.105;3.2.106,granTayAYcakrARa/;granTayAmAsAna/;granTayAmbaBUvAna/;greTAna/,4,source_defined_vedic_operation_plus_chandasi_engine_output,admitted_vaidika_research_ledger
4be4b5aa3591f92cc6d4,vedic_perfect_participle_kanac,kAnac,"[""09.0050"", ""meaning-e4d9d87d2a5b""]",09.0050,kunTa~,saMSlezaRe,संश्लेषणे (saṃśleṣaṇe),vedic_perfect_participant,a participant characterized by the base action in the Vedic perfect,3.2.105;3.2.106,cukuTAna/,1,source_defined_vedic_operation_plus_chandasi_engine_output,admitted_vaidika_research_ledger
9a36be3d058889b79a21,vedic_perfect_participle_kanac,kAnac,"[""09.0051"", ""meaning-68b31c028b80""]",09.0051,mfda~,kzode,क्षोदे (kṣode),vedic_perfect_participant,a participant characterized by the base action in the Vedic perfect,3.2.105;3.2.106,mamfdAna/,1,source_defined_vedic_operation_plus_chandasi_engine_output,admitted_vaidika_research_ledger
2190822f6f796136943c,vedic_perfect_participle_kanac,kAnac,"[""09.0052"", ""meaning-68b31c028b80""]",09.0052,mfqa~,kzode,क्षोदे (kṣode),vedic_perfect_participant,a participant characterized by the base action in the Vedic perfect,3.2.105;3.2.106,mamfqAna/,1,source_defined_vedic_operation_plus_chandasi_engine_output,admitted_vaidika_research_ledger
b49185a1a96a2430f432,vedic_perfect_participle_kanac,kAnac,"[""09.0053"", ""meaning-0ce32571f69b""]",09.0053,guDa~,roze,रोषे (roṣe),vedic_perfect_participant,a participant characterized by the base action in the Vedic perfect,3.2.105;3.2.106,juguDAna/,1,source_defined_vedic_operation_plus_chandasi_engine_output,admitted_vaidika_research_ledger
90a426b354fedbadfc1d,vedic_perfect_participle_kanac,kAnac,"[""09.0054"", ""meaning-7036a18d02df""]",09.0054,kuza~,nizkarze,निष्कर्षे (niṣkarṣe),vedic_perfect_participant,a participant characterized by the base action in the Vedic perfect,3.2.105;3.2.106,cukuzARa/,1,source_defined_vedic_operation_plus_chandasi_engine_output,admitted_vaidika_research_ledger
b22ed425edcc80e5ce12,vedic_perfect_participle_kanac,kAnac,"[""09.0058"", ""meaning-49501b40efbb""]",09.0058,kliSU~,vibADane,विबाधने (vibādhane),vedic_perfect_participant,a participant characterized by the base action in the Vedic perfect,3.2.105;3.2.106,cikliSAna/,1,source_defined_vedic_operation_plus_chandasi_engine_output,admitted_vaidika_research_ledger
e36984cd224bd17c994b,vedic_perfect_participle_kanac,kAnac,"[""09.0059"", ""meaning-410d6a051752""]",09.0059,aSa~,Bojane,भोजने (bhojane),vedic_perfect_participant,a participant characterized by the base action in the Vedic perfect,3.2.105;3.2.106,ASAna/,1,source_defined_vedic_operation_plus_chandasi_engine_output,admitted_vaidika_research_ledger
cccd4483d197c16bff4a,vedic_perfect_participle_kanac,kAnac,"[""09.0060"", ""meaning-27632454bb31""]",09.0060;10.0270,u~Drasa~,uYCe,उञ्छे (uñche),vedic_perfect_participant,a participant characterized by the base action in the Vedic perfect,3.2.105;3.2.106,DrAsayAYcakrARa/;DrAsayAmAsAna/;DrAsayAmbaBUvAna/;daDrasAna/,4,source_defined_vedic_operation_plus_chandasi_engine_output,admitted_vaidika_research_ledger
8ca9f2de13fee8cfe57a,vedic_perfect_participle_kanac,kAnac,"[""09.0061"", ""meaning-7dc9cb001b4a""]",09.0061,iza~,ABIkzRye,आभीक्ष्ण्ये (ābhīkṣṇye),vedic_perfect_participant,a participant characterized by the base action in the Vedic perfect,3.2.105;3.2.106,IzARa/,1,source_defined_vedic_operation_plus_chandasi_engine_output,admitted_vaidika_research_ledger
e84da9d3cdee8343f901,vedic_perfect_participle_kanac,kAnac,"[""09.0062"", ""meaning-365eb9fd7b1b""]",09.0062,vi\za~,viprayoge,विप्रयोगे (viprayoge),vedic_perfect_participant,a participant characterized by the base action in the Vedic perfect,3.2.105;3.2.106,vivizARa/,1,source_defined_vedic_operation_plus_chandasi_engine_output,admitted_vaidika_research_ledger
b71cf49166d84c23526c,vedic_perfect_participle_kanac,kAnac,"[""09.0063"", ""meaning-8c6231d20ac4""]",09.0063,pruza~,snehane,स्नेहने (snehane),vedic_perfect_participant,a participant characterized by the base action in the Vedic perfect,3.2.105;3.2.106,pupruzARa/,1,source_defined_vedic_operation_plus_chandasi_engine_output,admitted_vaidika_research_ledger
8c1cc29ead91a4cc2663,vedic_perfect_participle_kanac,kAnac,"[""09.0063"", ""meaning-b802243c84a6""]",09.0063,pruza~,sevane,सेवने (sevane),vedic_perfect_participant,a participant characterized by the base action in the Vedic perfect,3.2.105;3.2.106,pupruzARa/,1,source_defined_vedic_operation_plus_chandasi_engine_output,admitted_vaidika_research_ledger
5e2e823f1d563bd35b82,vedic_perfect_participle_kanac,kAnac,"[""09.0063"", ""meaning-d763b2fae9b6""]",09.0063,pruza~,pUraRe,पूरणे (pūraṇe),vedic_perfect_participant,a participant characterized by the base action in the Vedic perfect,3.2.105;3.2.106,pupruzARa/,1,source_defined_vedic_operation_plus_chandasi_engine_output,admitted_vaidika_research_ledger
11eb861171f8b000a8e6,vedic_perfect_participle_kanac,kAnac,"[""09.0064"", ""meaning-8c6231d20ac4""]",09.0064,pluza~,snehane,स्नेहने (snehane),vedic_perfect_participant,a participant characterized by the base action in the Vedic perfect,3.2.105;3.2.106,pupluzARa/,1,source_defined_vedic_operation_plus_chandasi_engine_output,admitted_vaidika_research_ledger
c09c866e7f1f6fc13580,vedic_perfect_participle_kanac,kAnac,"[""09.0064"", ""meaning-b802243c84a6""]",09.0064,pluza~,sevane,सेवने (sevane),vedic_perfect_participant,a participant characterized by the base action in the Vedic perfect,3.2.105;3.2.106,pupluzARa/,1,source_defined_vedic_operation_plus_chandasi_engine_output,admitted_vaidika_research_ledger
df738671cc7abc54bf1a,vedic_perfect_participle_kanac,kAnac,"[""09.0064"", ""meaning-d763b2fae9b6""]",09.0064,pluza~,pUraRe,पूरणे (pūraṇe),vedic_perfect_participant,a participant characterized by the base action in the Vedic perfect,3.2.105;3.2.106,pupluzARa/,1,source_defined_vedic_operation_plus_chandasi_engine_output,admitted_vaidika_research_ledger
19ec105ff0a70a79f275,vedic_perfect_participle_kanac,kAnac,"[""09.0066"", ""meaning-ea619e8dba65""]",09.0066,muza~,steye,स्तेये (steye),vedic_perfect_participant,a participant characterized by the base action in the Vedic perfect,3.2.105;3.2.106,mumuzARa/,1,source_defined_vedic_operation_plus_chandasi_engine_output,admitted_vaidika_research_ledger
49f77dd0ec8c97da9565,vedic_perfect_participle_kanac,kAnac,"[""09.0067"", ""meaning-310eb2e934ed""]",09.0067,Kaca~,BUtaprAdurBAve,भूतप्रादुर्भावे (bhūtaprādurbhāve),vedic_perfect_participant,a participant characterized by the base action in the Vedic perfect,3.2.105;3.2.106,caKacAna/,1,source_defined_vedic_operation_plus_chandasi_engine_output,admitted_vaidika_research_ledger
6d03810eee6b42f8969c,vedic_perfect_participle_kanac,kAnac,"[""09.0068"", ""meaning-310eb2e934ed""]",09.0068,Kava~,BUtaprAdurBAve,भूतप्रादुर्भावे (bhūtaprādurbhāve),vedic_perfect_participant,a participant characterized by the base action in the Vedic perfect,3.2.105;3.2.106,caKavAna/,1,source_defined_vedic_operation_plus_chandasi_engine_output,admitted_vaidika_research_ledger
b70aad510fd623be0bb9,vedic_perfect_participle_kanac,kAnac,"[""09.0069"", ""meaning-310eb2e934ed""]",09.0069,heWa~,BUtaprAdurBAve,भूतप्रादुर्भावे (bhūtaprādurbhāve),vedic_perfect_participant,a participant characterized by the base action in the Vedic perfect,3.2.105;3.2.106,jiheWAna/,1,source_defined_vedic_operation_plus_chandasi_engine_output,admitted_vaidika_research_ledger
ef146655f8f8b3757bd7,vedic_perfect_participle_kanac,kAnac,"[""09.0070"", ""meaning-50ac4cab38a0""]",09.0070,svF,varaRe,वरणे (varaṇe),vedic_perfect_participant,a participant characterized by the base action in the Vedic perfect,3.2.105;3.2.106,sasvurARa/,1,source_defined_vedic_operation_plus_chandasi_engine_output,admitted_vaidika_research_ledger
63d43f9498de95d311f5,vedic_perfect_participle_kanac,kAnac,"[""09.0071"", ""meaning-06e18e8e183f""]",09.0071,graha~^,upAdAne,उपादाने (upādāne),vedic_perfect_participant,a participant characterized by the base action in the Vedic perfect,3.2.105;3.2.106,jagfhARa/,1,source_defined_vedic_operation_plus_chandasi_engine_output,admitted_vaidika_research_ledger
8ec493960eb17a8726ed,vedic_perfect_participle_kanac,kAnac,"[""10.0001"", ""meaning-ea619e8dba65""]",10.0001,cura~,steye,स्तेये (steye),vedic_perfect_participant,a participant characterized by the base action in the Vedic perfect,3.2.105;3.2.106,corayAYcakrARa/;corayAmAsAna/;corayAmbaBUvARa/,3,source_defined_vedic_operation_plus_chandasi_engine_output,admitted_vaidika_research_ledger
5aab83ce285eae77ce07,vedic_perfect_participle_kanac,kAnac,"[""10.0002"", ""meaning-845705c28bfa""]",10.0002,citi~,smftyAm,स्मृत्याम् (smṛtyām),vedic_perfect_participant,a participant characterized by the base action in the Vedic perfect,3.2.105;3.2.106,cicintAna/;cintayAYcakrARa/;cintayAmAsAna/;cintayAmbaBUvAna/,4,source_defined_vedic_operation_plus_chandasi_engine_output,admitted_vaidika_research_ledger
551c800f7a4202ee06e4,vedic_perfect_participle_kanac,kAnac,"[""10.0003"", ""meaning-faacb3ea90c2""]",10.0003,yatri~,saNkoce,सङ्कोचे (saṅkoce),vedic_perfect_participant,a participant characterized by the base action in the Vedic perfect,3.2.105;3.2.106,yantrayAYcakrARa/;yantrayAmAsAna/;yantrayAmbaBUvARa/;yayantrARa/,4,source_defined_vedic_operation_plus_chandasi_engine_output,admitted_vaidika_research_ledger
a453c36191bdde018313,vedic_perfect_participle_kanac,kAnac,"[""10.0004"", ""meaning-dca85de550b9""]",10.0004,sPuqi~,parihAse,परिहासे (parihāse),vedic_perfect_participant,a participant characterized by the base action in the Vedic perfect,3.2.105;3.2.106,pusPuRqAna/;sPuRqayAYcakrARa/;sPuRqayAmAsAna/;sPuRqayAmbaBUvAna/,4,source_defined_vedic_operation_plus_chandasi_engine_output,admitted_vaidika_research_ledger
b1ace12b2551cb8d423b,vedic_perfect_participle_kanac,kAnac,"[""10.0005"", ""meaning-dca85de550b9""]",10.0005,sPuwi~,parihAse,परिहासे (parihāse),vedic_perfect_participant,a participant characterized by the base action in the Vedic perfect,3.2.105;3.2.106,pusPuRwAna/;sPuRwayAYcakrARa/;sPuRwayAmAsAna/;sPuRwayAmbaBUvAna/,4,source_defined_vedic_operation_plus_chandasi_engine_output,admitted_vaidika_research_ledger
608a6d0229662d261a9b,vedic_perfect_participle_kanac,kAnac,"[""10.0006"", ""meaning-5042ee4bdbe7""]",10.0006;10.0219,lakza~,Alocane;darSane,आलोचने (ālocane);दर्शने (darśane),vedic_perfect_participant,a participant characterized by the base action in the Vedic perfect,3.2.105;3.2.106,lakzayAYcakrARa/;lakzayAmAsAna/;lakzayAmbaBUvARa/,3,source_defined_vedic_operation_plus_chandasi_engine_output,admitted_vaidika_research_ledger
dccbe1bb03f2929d2b69,vedic_perfect_participle_kanac,kAnac,"[""10.0006"", ""meaning-ea5abf5b24b3""]",10.0006,lakza~,aNkane,अङ्कने (aṅkane),vedic_perfect_participant,a participant characterized by the base action in the Vedic perfect,3.2.105;3.2.106,lakzayAYcakrARa/;lakzayAmAsAna/;lakzayAmbaBUvARa/,3,source_defined_vedic_operation_plus_chandasi_engine_output,admitted_vaidika_research_ledger
ef721394f553b0fe377a,vedic_perfect_participle_kanac,kAnac,"[""10.0007"", ""meaning-a010c56017b0""]",10.0007,kudri~,anftaBAzaRe,अनृतभाषणे (anṛtabhāṣaṇe),vedic_perfect_participant,a participant characterized by the base action in the Vedic perfect,3.2.105;3.2.106,cukundrARa/;kundrayAYcakrARa/;kundrayAmAsAna/;kundrayAmbaBUvARa/,4,source_defined_vedic_operation_plus_chandasi_engine_output,admitted_vaidika_research_ledger
8c9b53eff0b274cfc2ea,vedic_perfect_participle_kanac,kAnac,"[""10.0008"", ""meaning-a010c56017b0""]",10.0008,kudf~,anftaBAzaRe,अनृतभाषणे (anṛtabhāṣaṇe),vedic_perfect_participant,a participant characterized by the base action in the Vedic perfect,3.2.105;3.2.106,kodayAYcakrARa/;kodayAmAsAna/;kodayAmbaBUvAna/,3,source_defined_vedic_operation_plus_chandasi_engine_output,admitted_vaidika_research_ledger
67cf2cd40e4599953db3,vedic_perfect_participle_kanac,kAnac,"[""10.0009"", ""meaning-dca85de550b9""]",10.0009,spuqi~,parihAse,परिहासे (parihāse),vedic_perfect_participant,a participant characterized by the base action in the Vedic perfect,3.2.105;3.2.106,puspuRqAna/;spuRqayAYcakrARa/;spuRqayAmAsAna/;spuRqayAmbaBUvAna/,4,source_defined_vedic_operation_plus_chandasi_engine_output,admitted_vaidika_research_ledger
4a3b28c8e07fdd3d3135,vedic_perfect_participle_kanac,kAnac,"[""10.0010"", ""meaning-e70f6bac7ede""]",10.0010,laqa~,upasevAyAm,उपसेवायाम् (upasevāyām),vedic_perfect_participant,a participant characterized by the base action in the Vedic perfect,3.2.105;3.2.106,lAqayAYcakrARa/;lAqayAmAsAna/;lAqayAmbaBUvAna/,3,source_defined_vedic_operation_plus_chandasi_engine_output,admitted_vaidika_research_ledger
9fca103b9d51d93d4136,vedic_perfect_participle_kanac,kAnac,"[""10.0011"", ""meaning-8c6231d20ac4""]",10.0011,midi~,snehane,स्नेहने (snehane),vedic_perfect_participant,a participant characterized by the base action in the Vedic perfect,3.2.105;3.2.106,mimindAna/;mindayAYcakrARa/;mindayAmAsAna/;mindayAmbaBUvAna/,4,source_defined_vedic_operation_plus_chandasi_engine_output,admitted_vaidika_research_ledger
ed5184f7b95e64fea0f9,vedic_perfect_participle_kanac,kAnac,"[""10.0012"", ""meaning-8c6231d20ac4""]",10.0012,mida~,snehane,स्नेहने (snehane),vedic_perfect_participant,a participant characterized by the base action in the Vedic perfect,3.2.105;3.2.106,medayAYcakrARa/;medayAmAsAna/;medayAmbaBUvAna/,3,source_defined_vedic_operation_plus_chandasi_engine_output,admitted_vaidika_research_ledger
3112ab8278b5785fe3ab,vedic_perfect_participle_kanac,kAnac,"[""10.0013"", ""meaning-8c6c87e51d61""]",10.0013,o~laqi~,utkzepaRe,उत्क्षेपणे (utkṣepaṇe),vedic_perfect_participant,a participant characterized by the base action in the Vedic perfect,3.2.105;3.2.106,laRqayAYcakrARa/;laRqayAmAsAna/;laRqayAmbaBUvAna/;lalaRqAna/,4,source_defined_vedic_operation_plus_chandasi_engine_output,admitted_vaidika_research_ledger
1807b5f735adf659bd96,vedic_perfect_participle_kanac,kAnac,"[""10.0014"", ""meaning-8c6c87e51d61""]",10.0014,olaqi~,utkzepaRe,उत्क्षेपणे (utkṣepaṇe),vedic_perfect_participant,a participant characterized by the base action in the Vedic perfect,3.2.105;3.2.106,olaRqAYcakrARa/;olaRqAmAsAna/;olaRqAmbaBUvAna/;olaRqayAYcakrARa/;olaRqayAmAsAna/;olaRqayAmbaBUvAna/,6,source_defined_vedic_operation_plus_chandasi_engine_output,admitted_vaidika_research_ledger
f88979683dca8a7820b7,vedic_perfect_participle_kanac,kAnac,"[""10.0015"", ""meaning-456b48da5b7f""]",10.0015,jala~,apavAraRe,अपवारणे (apavāraṇe),vedic_perfect_participant,a participant characterized by the base action in the Vedic perfect,3.2.105;3.2.106,jAlayAYcakrARa/;jAlayAmAsAna/;jAlayAmbaBUvAna/,3,source_defined_vedic_operation_plus_chandasi_engine_output,admitted_vaidika_research_ledger
473f66727a830319036a,vedic_perfect_participle_kanac,kAnac,"[""10.0016"", ""meaning-456b48da5b7f""]",10.0016,laja~,apavAraRe,अपवारणे (apavāraṇe),vedic_perfect_participant,a participant characterized by the base action in the Vedic perfect,3.2.105;3.2.106,lAjayAYcakrARa/;lAjayAmAsAna/;lAjayAmbaBUvAna/,3,source_defined_vedic_operation_plus_chandasi_engine_output,admitted_vaidika_research_ledger
c1f41705721a32c9e4e0,vedic_perfect_participle_kanac,kAnac,"[""10.0017"", ""meaning-bf6670b8e0f3""]",10.0017,pIqa~,avagAhane,अवगाहने (avagāhane),vedic_perfect_participant,a participant characterized by the base action in the Vedic perfect,3.2.105;3.2.106,pIqayAYcakrARa/;pIqayAmAsAna/;pIqayAmbaBUvAna/,3,source_defined_vedic_operation_plus_chandasi_engine_output,admitted_vaidika_research_ledger
29cf6e2a3a892bc4d2eb,vedic_perfect_participle_kanac,kAnac,"[""10.0018"", ""meaning-8083d7b458fd""]",10.0018,nawa~,avaspandane,अवस्पन्दने (avaspandane),vedic_perfect_participant,a participant characterized by the base action in the Vedic perfect,3.2.105;3.2.106,nAwayAYcakrARa/;nAwayAmAsAna/;nAwayAmbaBUvAna/,3,source_defined_vedic_operation_plus_chandasi_engine_output,admitted_vaidika_research_ledger
3dc05a0a4fdc493242b3,vedic_perfect_participle_kanac,kAnac,"[""10.0019"", ""meaning-52a2ffd5acb5""]",10.0019,SraTa~,prayatne,प्रयत्ने (prayatne),vedic_perfect_participant,a participant characterized by the base action in the Vedic perfect,3.2.105;3.2.106,SrATayAYcakrARa/;SrATayAmAsAna/;SrATayAmbaBUvAna/,3,source_defined_vedic_operation_plus_chandasi_engine_output,admitted_vaidika_research_ledger
1855b14e1edf2dd83853,vedic_perfect_participle_kanac,kAnac,"[""10.0020"", ""meaning-b73be7b5e74a""]",10.0020,baDa~,saMyamane,संयमने (saṃyamane),vedic_perfect_participant,a participant characterized by the base action in the Vedic perfect,3.2.105;3.2.106,bADayAYcakrARa/;bADayAmAsAna/;bADayAmbaBUvAna/,3,source_defined_vedic_operation_plus_chandasi_engine_output,admitted_vaidika_research_ledger
5dc810dcbcc386c68a0e,vedic_perfect_participle_kanac,kAnac,"[""10.0021"", ""meaning-b73be7b5e74a""]",10.0021,banDa~,saMyamane,संयमने (saṃyamane),vedic_perfect_participant,a participant characterized by the base action in the Vedic perfect,3.2.105;3.2.106,banDayAYcakrARa/;banDayAmAsAna/;banDayAmbaBUvAna/,3,source_defined_vedic_operation_plus_chandasi_engine_output,admitted_vaidika_research_ledger
830b127061df0bb507ca,vedic_perfect_participle_kanac,kAnac,"[""10.0023"", ""meaning-56d911123328""]",10.0023,urja~,bale,बले (bale),vedic_perfect_participant,a participant characterized by the base action in the Vedic perfect,3.2.105;3.2.106,UrjayAYcakrARa/;UrjayAmAsAna/;UrjayAmbaBUvAna/,3,source_defined_vedic_operation_plus_chandasi_engine_output,admitted_vaidika_research_ledger
79d9adb7af83e8574a60,vedic_perfect_participle_kanac,kAnac,"[""10.0023"", ""meaning-8f0940e4608a""]",10.0023,urja~,prARane,प्राणने (prāṇane),vedic_perfect_participant,a participant characterized by the base action in the Vedic perfect,3.2.105;3.2.106,UrjayAYcakrARa/;UrjayAmAsAna/;UrjayAmbaBUvAna/,3,source_defined_vedic_operation_plus_chandasi_engine_output,admitted_vaidika_research_ledger
5a8f6eba126fc5c8ac7d,vedic_perfect_participle_kanac,kAnac,"[""10.0024"", ""meaning-bcd2fe1559df""]",10.0024,pakza~,parigrahe,परिग्रहे (parigrahe),vedic_perfect_participant,a participant characterized by the base action in the Vedic perfect,3.2.105;3.2.106,pakzayAYcakrARa/;pakzayAmAsAna/;pakzayAmbaBUvARa/,3,source_defined_vedic_operation_plus_chandasi_engine_output,admitted_vaidika_research_ledger
98306eaf6e0ba5b55e3e,vedic_perfect_participle_kanac,kAnac,"[""10.0025"", ""meaning-556802d0e7f6""]",10.0025,varRa~,preraRe,प्रेरणे (preraṇe),vedic_perfect_participant,a participant characterized by the base action in the Vedic perfect,3.2.105;3.2.106,varRayAYcakrARa/;varRayAmAsAna/;varRayAmbaBUvAna/,3,source_defined_vedic_operation_plus_chandasi_engine_output,admitted_vaidika_research_ledger
647b1357485a1abce08d,vedic_perfect_participle_kanac,kAnac,"[""10.0026"", ""meaning-556802d0e7f6""]",10.0026,curRa~,preraRe,प्रेरणे (preraṇe),vedic_perfect_participant,a participant characterized by the base action in the Vedic perfect,3.2.105;3.2.106,cUrRayAYcakrARa/;cUrRayAmAsAna/;cUrRayAmbaBUvAna/,3,source_defined_vedic_operation_plus_chandasi_engine_output,admitted_vaidika_research_ledger
a2c44f2c1d8677cbf439,vedic_perfect_participle_kanac,kAnac,"[""10.0027"", ""meaning-bcc0f228a822""]",10.0027,praTa~,praKyAne,प्रख्याने (prakhyāne),vedic_perfect_participant,a participant characterized by the base action in the Vedic perfect,3.2.105;3.2.106,prATayAYcakrARa/;prATayAmAsAna/;prATayAmbaBUvAna/,3,source_defined_vedic_operation_plus_chandasi_engine_output,admitted_vaidika_research_ledger
7f609e76ed436633b7e8,vedic_perfect_participle_kanac,kAnac,"[""10.0028"", ""meaning-169a5b3eab06""]",10.0028,pfTa~,prakzepe,प्रक्षेपे (prakṣepe),vedic_perfect_participant,a participant characterized by the base action in the Vedic perfect,3.2.105;3.2.106,parTayAYcakrARa/;parTayAmAsAna/;parTayAmbaBUvAna/,3,source_defined_vedic_operation_plus_chandasi_engine_output,admitted_vaidika_research_ledger
