compound_relation_id,compound_type,member_forms_slp1,member_count,derivational_depth,semantic_relation,rule_refs,source_assertion_ids,source_assertion_count,expected_forms_slp1,expected_variant_count,eligibility_status,generated_forms_slp1,derivation_paths_json,verification_status,local_rust_execution_status
cb54512bab1ed1e8,dvitiya_tatpurusha,tuhina;atyasta,2,1,atyasta directed toward or involving tuhina,2.1.24,bdf9da55e5812de1,1,tuhinAtyasta,1,source_demonstrated_two_or_three_member_relation,tuhinAtyasta,"[{""form_slp1"":""tuhinAtyasta"",""path"":[{""result"":""tuhina"",""rule"":""1.2.45"",""rule_source"":""azwADyAyI""},{""result"":""tuhina + am + atyasta"",""rule"":""1.2.45"",""rule_source"":""azwADyAyI""},{""result"":""tuhina + am + atyasta"",""rule"":""1.1.43"",""rule_source"":""azwADyAyI""},{""result"":""tuhina + am + atyasta"",""rule"":""2.1.24"",""rule_source"":""azwADyAyI""},{""result"":""tuhina + am + atyasta"",""rule"":""1.1.43"",""rule_source"":""azwADyAyI""},{""result"":""tuhina +  + atyasta"",""rule"":""2.4.71"",""rule_source"":""azwADyAyI""},{""result"":""tuhina +  + atyasta"",""rule"":""1.4.13"",""rule_source"":""azwADyAyI""},{""result"":""tuhina +  + atyasta"",""rule"":""1.4.14"",""rule_source"":""azwADyAyI""},{""result"":""tuhinA +  + tyasta"",""rule"":""6.1.101"",""rule_source"":""azwADyAyI""},{""result"":""tuhinA +  + tyasta"",""rule"":""8.4.68"",""rule_source"":""azwADyAyI""}]}]",pinned_active_vidyut_regression_assertion,locally_regenerated_at_pinned_commit
e217960596d3f27f,karmadharaya,aSva;kuYjara,2,1,kuYjara qualified or identified by aSva,2.1.62,f9f5dcf0e427fd9c,1,aSvakuYjara,1,source_demonstrated_two_or_three_member_relation,aSvakuYjara,"[{""form_slp1"":""aSvakuYjara"",""path"":[{""result"":""aSva"",""rule"":""1.2.45"",""rule_source"":""azwADyAyI""},{""result"":""aSva + su~ + kuYjara"",""rule"":""1.2.45"",""rule_source"":""azwADyAyI""},{""result"":""aSva + su~ + kuYjara"",""rule"":""1.1.43"",""rule_source"":""azwADyAyI""},{""result"":""aSva + su~ + kuYjara"",""rule"":""2.1.57"",""rule_source"":""azwADyAyI""},{""result"":""aSva + su~ + kuYjara"",""rule"":""1.2.42"",""rule_source"":""azwADyAyI""},{""result"":""aSva + su~ + kuYjara"",""rule"":""1.1.43"",""rule_source"":""azwADyAyI""},{""result"":""aSva +  + kuYjara"",""rule"":""2.4.71"",""rule_source"":""azwADyAyI""},{""result"":""aSva +  + kuYjara"",""rule"":""1.4.13"",""rule_source"":""azwADyAyI""},{""result"":""aSva +  + kuYjara"",""rule"":""1.4.14"",""rule_source"":""azwADyAyI""},{""result"":""aSva +  + kuYjara"",""rule"":""8.4.68"",""rule_source"":""azwADyAyI""}]}]",pinned_active_vidyut_regression_assertion,locally_regenerated_at_pinned_commit
dda4bb0208246ba0,karmadharaya,aSva;nAga,2,1,nAga qualified or identified by aSva,2.1.62,133b21387152f20f,1,aSvanAga,1,source_demonstrated_two_or_three_member_relation,aSvanAga,"[{""form_slp1"":""aSvanAga"",""path"":[{""result"":""aSva"",""rule"":""1.2.45"",""rule_source"":""azwADyAyI""},{""result"":""aSva + su~ + nAga"",""rule"":""1.2.45"",""rule_source"":""azwADyAyI""},{""result"":""aSva + su~ + nAga"",""rule"":""1.1.73"",""rule_source"":""azwADyAyI""},{""result"":""aSva + su~ + nAga"",""rule"":""1.1.43"",""rule_source"":""azwADyAyI""},{""result"":""aSva + su~ + nAga"",""rule"":""2.1.57"",""rule_source"":""azwADyAyI""},{""result"":""aSva + su~ + nAga"",""rule"":""1.2.42"",""rule_source"":""azwADyAyI""},{""result"":""aSva + su~ + nAga"",""rule"":""1.1.73"",""rule_source"":""azwADyAyI""},{""result"":""aSva + su~ + nAga"",""rule"":""1.1.43"",""rule_source"":""azwADyAyI""},{""result"":""aSva +  + nAga"",""rule"":""2.4.71"",""rule_source"":""azwADyAyI""},{""result"":""aSva +  + nAga"",""rule"":""1.4.13"",""rule_source"":""azwADyAyI""},{""result"":""aSva +  + nAga"",""rule"":""1.4.14"",""rule_source"":""azwADyAyI""},{""result"":""aSva +  + nAga"",""rule"":""8.4.68"",""rule_source"":""azwADyAyI""}]}]",pinned_active_vidyut_regression_assertion,locally_regenerated_at_pinned_commit
d1c874420a678ad7,karmadharaya,aSva;vfndAraka,2,1,vfndAraka qualified or identified by aSva,2.1.62,824b9c7ff1ac2b19,1,aSvavfndAraka,1,source_demonstrated_two_or_three_member_relation,aSvavfndAraka,"[{""form_slp1"":""aSvavfndAraka"",""path"":[{""result"":""aSva"",""rule"":""1.2.45"",""rule_source"":""azwADyAyI""},{""result"":""aSva + su~ + vfndAraka"",""rule"":""1.2.45"",""rule_source"":""azwADyAyI""},{""result"":""aSva + su~ + vfndAraka"",""rule"":""1.1.43"",""rule_source"":""azwADyAyI""},{""result"":""aSva + su~ + vfndAraka"",""rule"":""2.1.57"",""rule_source"":""azwADyAyI""},{""result"":""aSva + su~ + vfndAraka"",""rule"":""1.2.42"",""rule_source"":""azwADyAyI""},{""result"":""aSva + su~ + vfndAraka"",""rule"":""1.1.43"",""rule_source"":""azwADyAyI""},{""result"":""aSva +  + vfndAraka"",""rule"":""2.4.71"",""rule_source"":""azwADyAyI""},{""result"":""aSva +  + vfndAraka"",""rule"":""1.4.13"",""rule_source"":""azwADyAyI""},{""result"":""aSva +  + vfndAraka"",""rule"":""1.4.14"",""rule_source"":""azwADyAyI""},{""result"":""aSva +  + vfMdAraka"",""rule"":""8.3.24"",""rule_source"":""azwADyAyI""},{""result"":""aSva +  + vfndAraka"",""rule"":""8.4.58"",""rule_source"":""azwADyAyI""},{""result"":""aSva +  + vfndAraka"",""rule"":""8.4.68"",""rule_source"":""azwADyAyI""}]}]",pinned_active_vidyut_regression_assertion,locally_regenerated_at_pinned_commit
9458b7fd3db91762,karmadharaya,apara;puruza,2,1,puruza qualified or identified by apara,2.1.58,5ba81719759ab490,1,aparapuruza,1,source_demonstrated_two_or_three_member_relation,aparapuruza,"[{""form_slp1"":""aparapuruza"",""path"":[{""result"":""apara"",""rule"":""1.2.45"",""rule_source"":""azwADyAyI""},{""result"":""apara + su~ + puruza"",""rule"":""1.2.45"",""rule_source"":""azwADyAyI""},{""result"":""apara + su~ + puruza"",""rule"":""1.1.27"",""rule_source"":""azwADyAyI""},{""result"":""apara + su~ + puruza"",""rule"":""1.1.43"",""rule_source"":""azwADyAyI""},{""result"":""apara + su~ + puruza"",""rule"":""2.1.54"",""rule_source"":""azwADyAyI""},{""result"":""apara + su~ + puruza"",""rule"":""1.2.42"",""rule_source"":""azwADyAyI""},{""result"":""apara + su~ + puruza"",""rule"":""1.1.27"",""rule_source"":""azwADyAyI""},{""result"":""apara + su~ + puruza"",""rule"":""1.1.43"",""rule_source"":""azwADyAyI""},{""result"":""apara +  + puruza"",""rule"":""2.4.71"",""rule_source"":""azwADyAyI""},{""result"":""apara +  + puruza"",""rule"":""1.4.13"",""rule_source"":""azwADyAyI""},{""result"":""apara +  + puruza"",""rule"":""1.4.14"",""rule_source"":""azwADyAyI""},{""result"":""apara +  + puruza"",""rule"":""8.4.68"",""rule_source"":""azwADyAyI""}]}]",pinned_active_vidyut_regression_assertion,locally_regenerated_at_pinned_commit
abcbe1d954f99689,karmadharaya,carama;puruza,2,1,puruza qualified or identified by carama,2.1.58,98dda9c5c818b886,1,caramapuruza,1,source_demonstrated_two_or_three_member_relation,caramapuruza,"[{""form_slp1"":""caramapuruza"",""path"":[{""result"":""carama"",""rule"":""1.2.45"",""rule_source"":""azwADyAyI""},{""result"":""carama + su~ + puruza"",""rule"":""1.2.45"",""rule_source"":""azwADyAyI""},{""result"":""carama + su~ + puruza"",""rule"":""1.1.43"",""rule_source"":""azwADyAyI""},{""result"":""carama + su~ + puruza"",""rule"":""2.1.54"",""rule_source"":""azwADyAyI""},{""result"":""carama + su~ + puruza"",""rule"":""1.2.42"",""rule_source"":""azwADyAyI""},{""result"":""carama + su~ + puruza"",""rule"":""1.1.43"",""rule_source"":""azwADyAyI""},{""result"":""carama +  + puruza"",""rule"":""2.4.71"",""rule_source"":""azwADyAyI""},{""result"":""carama +  + puruza"",""rule"":""1.4.13"",""rule_source"":""azwADyAyI""},{""result"":""carama +  + puruza"",""rule"":""1.4.14"",""rule_source"":""azwADyAyI""},{""result"":""carama +  + puruza"",""rule"":""8.4.68"",""rule_source"":""azwADyAyI""}]}]",pinned_active_vidyut_regression_assertion,locally_regenerated_at_pinned_commit
8b95547514e9ee7f,karmadharaya,go;kuYjara,2,1,kuYjara qualified or identified by go,2.1.62,f94c2efa1cde75e8,1,gokuYjara,1,source_demonstrated_two_or_three_member_relation,gokuYjara,"[{""form_slp1"":""gokuYjara"",""path"":[{""result"":""go"",""rule"":""1.2.45"",""rule_source"":""azwADyAyI""},{""result"":""go + su~ + kuYjara"",""rule"":""1.2.45"",""rule_source"":""azwADyAyI""},{""result"":""go + su~ + kuYjara"",""rule"":""1.1.43"",""rule_source"":""azwADyAyI""},{""result"":""go + su~ + kuYjara"",""rule"":""2.1.57"",""rule_source"":""azwADyAyI""},{""result"":""go + su~ + kuYjara"",""rule"":""1.2.42"",""rule_source"":""azwADyAyI""},{""result"":""go + su~ + kuYjara"",""rule"":""1.1.43"",""rule_source"":""azwADyAyI""},{""result"":""go + su~ + kuYjara"",""rule"":""7.1.90"",""rule_source"":""azwADyAyI""},{""result"":""go +  + kuYjara"",""rule"":""2.4.71"",""rule_source"":""azwADyAyI""},{""result"":""go +  + kuYjara"",""rule"":""1.4.13"",""rule_source"":""azwADyAyI""},{""result"":""go +  + kuYjara"",""rule"":""1.4.14"",""rule_source"":""azwADyAyI""},{""result"":""go +  + kuYjara"",""rule"":""8.4.68"",""rule_source"":""azwADyAyI""}]}]",pinned_active_vidyut_regression_assertion,locally_regenerated_at_pinned_commit
24b4be67b3455149,karmadharaya,go;nAga,2,1,nAga qualified or identified by go,2.1.62,882977578064a1e6,1,gonAga,1,source_demonstrated_two_or_three_member_relation,gonAga,"[{""form_slp1"":""gonAga"",""path"":[{""result"":""go"",""rule"":""1.2.45"",""rule_source"":""azwADyAyI""},{""result"":""go + su~ + nAga"",""rule"":""1.2.45"",""rule_source"":""azwADyAyI""},{""result"":""go + su~ + nAga"",""rule"":""1.1.73"",""rule_source"":""azwADyAyI""},{""result"":""go + su~ + nAga"",""rule"":""1.1.43"",""rule_source"":""azwADyAyI""},{""result"":""go + su~ + nAga"",""rule"":""2.1.57"",""rule_source"":""azwADyAyI""},{""result"":""go + su~ + nAga"",""rule"":""1.2.42"",""rule_source"":""azwADyAyI""},{""result"":""go + su~ + nAga"",""rule"":""1.1.73"",""rule_source"":""azwADyAyI""},{""result"":""go + su~ + nAga"",""rule"":""1.1.43"",""rule_source"":""azwADyAyI""},{""result"":""go + su~ + nAga"",""rule"":""7.1.90"",""rule_source"":""azwADyAyI""},{""result"":""go +  + nAga"",""rule"":""2.4.71"",""rule_source"":""azwADyAyI""},{""result"":""go +  + nAga"",""rule"":""1.4.13"",""rule_source"":""azwADyAyI""},{""result"":""go +  + nAga"",""rule"":""1.4.14"",""rule_source"":""azwADyAyI""},{""result"":""go +  + nAga"",""rule"":""8.4.68"",""rule_source"":""azwADyAyI""}]}]",pinned_active_vidyut_regression_assertion,locally_regenerated_at_pinned_commit
feba8126209654b3,karmadharaya,go;vfndAraka,2,1,vfndAraka qualified or identified by go,2.1.62,c538123c1d7931d5,1,govfndAraka,1,source_demonstrated_two_or_three_member_relation,govfndAraka,"[{""form_slp1"":""govfndAraka"",""path"":[{""result"":""go"",""rule"":""1.2.45"",""rule_source"":""azwADyAyI""},{""result"":""go + su~ + vfndAraka"",""rule"":""1.2.45"",""rule_source"":""azwADyAyI""},{""result"":""go + su~ + vfndAraka"",""rule"":""1.1.43"",""rule_source"":""azwADyAyI""},{""result"":""go + su~ + vfndAraka"",""rule"":""2.1.57"",""rule_source"":""azwADyAyI""},{""result"":""go + su~ + vfndAraka"",""rule"":""1.2.42"",""rule_source"":""azwADyAyI""},{""result"":""go + su~ + vfndAraka"",""rule"":""1.1.43"",""rule_source"":""azwADyAyI""},{""result"":""go + su~ + vfndAraka"",""rule"":""7.1.90"",""rule_source"":""azwADyAyI""},{""result"":""go +  + vfndAraka"",""rule"":""2.4.71"",""rule_source"":""azwADyAyI""},{""result"":""go +  + vfndAraka"",""rule"":""1.4.13"",""rule_source"":""azwADyAyI""},{""result"":""go +  + vfndAraka"",""rule"":""1.4.14"",""rule_source"":""azwADyAyI""},{""result"":""go +  + vfMdAraka"",""rule"":""8.3.24"",""rule_source"":""azwADyAyI""},{""result"":""go +  + vfndAraka"",""rule"":""8.4.58"",""rule_source"":""azwADyAyI""},{""result"":""go +  + vfndAraka"",""rule"":""8.4.68"",""rule_source"":""azwADyAyI""}]}]",pinned_active_vidyut_regression_assertion,locally_regenerated_at_pinned_commit
2ed68be6c86a34c2,karmadharaya,jaGanya;puruza,2,1,puruza qualified or identified by jaGanya,2.1.58,683b751e6c82c24b,1,jaGanyapuruza,1,source_demonstrated_two_or_three_member_relation,jaGanyapuruza,"[{""form_slp1"":""jaGanyapuruza"",""path"":[{""result"":""jaGanya"",""rule"":""1.2.45"",""rule_source"":""azwADyAyI""},{""result"":""jaGanya + su~ + puruza"",""rule"":""1.2.45"",""rule_source"":""azwADyAyI""},{""result"":""jaGanya + su~ + puruza"",""rule"":""1.1.43"",""rule_source"":""azwADyAyI""},{""result"":""jaGanya + su~ + puruza"",""rule"":""2.1.54"",""rule_source"":""azwADyAyI""},{""result"":""jaGanya + su~ + puruza"",""rule"":""1.2.42"",""rule_source"":""azwADyAyI""},{""result"":""jaGanya + su~ + puruza"",""rule"":""1.1.43"",""rule_source"":""azwADyAyI""},{""result"":""jaGanya +  + puruza"",""rule"":""2.4.71"",""rule_source"":""azwADyAyI""},{""result"":""jaGanya +  + puruza"",""rule"":""1.4.13"",""rule_source"":""azwADyAyI""},{""result"":""jaGanya +  + puruza"",""rule"":""1.4.14"",""rule_source"":""azwADyAyI""},{""result"":""jaGanya +  + puruza"",""rule"":""8.4.68"",""rule_source"":""azwADyAyI""}]}]",pinned_active_vidyut_regression_assertion,locally_regenerated_at_pinned_commit
8d1d1a5f91abe8ec,karmadharaya,maDya;puruza,2,1,puruza qualified or identified by maDya,2.1.58,086049c666d62d7e,1,maDyapuruza,1,source_demonstrated_two_or_three_member_relation,maDyapuruza,"[{""form_slp1"":""maDyapuruza"",""path"":[{""result"":""maDya"",""rule"":""1.2.45"",""rule_source"":""azwADyAyI""},{""result"":""maDya + su~ + puruza"",""rule"":""1.2.45"",""rule_source"":""azwADyAyI""},{""result"":""maDya + su~ + puruza"",""rule"":""1.1.43"",""rule_source"":""azwADyAyI""},{""result"":""maDya + su~ + puruza"",""rule"":""2.1.54"",""rule_source"":""azwADyAyI""},{""result"":""maDya + su~ + puruza"",""rule"":""1.2.42"",""rule_source"":""azwADyAyI""},{""result"":""maDya + su~ + puruza"",""rule"":""1.1.43"",""rule_source"":""azwADyAyI""},{""result"":""maDya +  + puruza"",""rule"":""2.4.71"",""rule_source"":""azwADyAyI""},{""result"":""maDya +  + puruza"",""rule"":""1.4.13"",""rule_source"":""azwADyAyI""},{""result"":""maDya +  + puruza"",""rule"":""1.4.14"",""rule_source"":""azwADyAyI""},{""result"":""maDya +  + puruza"",""rule"":""8.4.68"",""rule_source"":""azwADyAyI""}]}]",pinned_active_vidyut_regression_assertion,locally_regenerated_at_pinned_commit
0a4ad4531c7723a5,karmadharaya,maDyama;puruza,2,1,puruza qualified or identified by maDyama,2.1.58,1983a97e64dddcbd,1,maDyamapuruza,1,source_demonstrated_two_or_three_member_relation,maDyamapuruza,"[{""form_slp1"":""maDyamapuruza"",""path"":[{""result"":""maDyama"",""rule"":""1.2.45"",""rule_source"":""azwADyAyI""},{""result"":""maDyama + su~ + puruza"",""rule"":""1.2.45"",""rule_source"":""azwADyAyI""},{""result"":""maDyama + su~ + puruza"",""rule"":""1.1.43"",""rule_source"":""azwADyAyI""},{""result"":""maDyama + su~ + puruza"",""rule"":""2.1.54"",""rule_source"":""azwADyAyI""},{""result"":""maDyama + su~ + puruza"",""rule"":""1.2.42"",""rule_source"":""azwADyAyI""},{""result"":""maDyama + su~ + puruza"",""rule"":""1.1.43"",""rule_source"":""azwADyAyI""},{""result"":""maDyama +  + puruza"",""rule"":""2.4.71"",""rule_source"":""azwADyAyI""},{""result"":""maDyama +  + puruza"",""rule"":""1.4.13"",""rule_source"":""azwADyAyI""},{""result"":""maDyama +  + puruza"",""rule"":""1.4.14"",""rule_source"":""azwADyAyI""},{""result"":""maDyama +  + puruza"",""rule"":""8.4.68"",""rule_source"":""azwADyAyI""}]}]",pinned_active_vidyut_regression_assertion,locally_regenerated_at_pinned_commit
1e12776e22be57da,karmadharaya,mahat;puruza,2,1,puruza qualified or identified by mahat,2.1.61,862abe52ee0614bc,1,mahApuruza,1,source_demonstrated_two_or_three_member_relation,mahApuruza,"[{""form_slp1"":""mahApuruza"",""path"":[{""result"":""mahat"",""rule"":""1.2.45"",""rule_source"":""azwADyAyI""},{""result"":""mahat + su~ + puruza"",""rule"":""1.2.45"",""rule_source"":""azwADyAyI""},{""result"":""mahat + su~ + puruza"",""rule"":""1.1.43"",""rule_source"":""azwADyAyI""},{""result"":""mahat + su~ + puruza"",""rule"":""2.1.61"",""rule_source"":""azwADyAyI""},{""result"":""mahat + su~ + puruza"",""rule"":""1.2.42"",""rule_source"":""azwADyAyI""},{""result"":""mahat + su~ + puruza"",""rule"":""1.1.43"",""rule_source"":""azwADyAyI""},{""result"":""mahaA + su~ + puruza"",""rule"":""6.3.46"",""rule_source"":""azwADyAyI""},{""result"":""mahaA +  + puruza"",""rule"":""2.4.71"",""rule_source"":""azwADyAyI""},{""result"":""mahaA +  + puruza"",""rule"":""1.4.13"",""rule_source"":""azwADyAyI""},{""result"":""mahaA +  + puruza"",""rule"":""1.4.14"",""rule_source"":""azwADyAyI""},{""result"":""mahA +  + puruza"",""rule"":""6.1.101"",""rule_source"":""azwADyAyI""},{""result"":""mahA +  + puruza"",""rule"":""8.4.68"",""rule_source"":""azwADyAyI""}]}]",pinned_active_vidyut_regression_assertion,locally_regenerated_at_pinned_commit
c12e0914e49b0f55,karmadharaya,pUrva;puruza,2,1,puruza qualified or identified by pUrva,2.1.58,376debe1ad9745f8,1,pUrvapuruza,1,source_demonstrated_two_or_three_member_relation,pUrvapuruza,"[{""form_slp1"":""pUrvapuruza"",""path"":[{""result"":""pUrva"",""rule"":""1.2.45"",""rule_source"":""azwADyAyI""},{""result"":""pUrva + su~ + puruza"",""rule"":""1.2.45"",""rule_source"":""azwADyAyI""},{""result"":""pUrva + su~ + puruza"",""rule"":""1.1.27"",""rule_source"":""azwADyAyI""},{""result"":""pUrva + su~ + puruza"",""rule"":""1.1.43"",""rule_source"":""azwADyAyI""},{""result"":""pUrva + su~ + puruza"",""rule"":""2.1.54"",""rule_source"":""azwADyAyI""},{""result"":""pUrva + su~ + puruza"",""rule"":""1.2.42"",""rule_source"":""azwADyAyI""},{""result"":""pUrva + su~ + puruza"",""rule"":""1.1.27"",""rule_source"":""azwADyAyI""},{""result"":""pUrva + su~ + puruza"",""rule"":""1.1.43"",""rule_source"":""azwADyAyI""},{""result"":""pUrva +  + puruza"",""rule"":""2.4.71"",""rule_source"":""azwADyAyI""},{""result"":""pUrva +  + puruza"",""rule"":""1.4.13"",""rule_source"":""azwADyAyI""},{""result"":""pUrva +  + puruza"",""rule"":""1.4.14"",""rule_source"":""azwADyAyI""},{""result"":""pUrva +  + puruza"",""rule"":""8.4.68"",""rule_source"":""azwADyAyI""}]}]",pinned_active_vidyut_regression_assertion,locally_regenerated_at_pinned_commit
6db683521412e7e3,karmadharaya,parama;puruza,2,1,puruza qualified or identified by parama,2.1.61,cde365a50f2ee374,1,paramapuruza,1,source_demonstrated_two_or_three_member_relation,paramapuruza,"[{""form_slp1"":""paramapuruza"",""path"":[{""result"":""parama"",""rule"":""1.2.45"",""rule_source"":""azwADyAyI""},{""result"":""parama + su~ + puruza"",""rule"":""1.2.45"",""rule_source"":""azwADyAyI""},{""result"":""parama + su~ + puruza"",""rule"":""1.1.43"",""rule_source"":""azwADyAyI""},{""result"":""parama + su~ + puruza"",""rule"":""2.1.61"",""rule_source"":""azwADyAyI""},{""result"":""parama + su~ + puruza"",""rule"":""1.2.42"",""rule_source"":""azwADyAyI""},{""result"":""parama + su~ + puruza"",""rule"":""1.1.43"",""rule_source"":""azwADyAyI""},{""result"":""parama +  + puruza"",""rule"":""2.4.71"",""rule_source"":""azwADyAyI""},{""result"":""parama +  + puruza"",""rule"":""1.4.13"",""rule_source"":""azwADyAyI""},{""result"":""parama +  + puruza"",""rule"":""1.4.14"",""rule_source"":""azwADyAyI""},{""result"":""parama +  + puruza"",""rule"":""8.4.68"",""rule_source"":""azwADyAyI""}]}]",pinned_active_vidyut_regression_assertion,locally_regenerated_at_pinned_commit
e570f3972939d90b,karmadharaya,praTama;puruza,2,1,puruza qualified or identified by praTama,2.1.58,f5f57cf92452b5e3,1,praTamapuruza,1,source_demonstrated_two_or_three_member_relation,praTamapuruza,"[{""form_slp1"":""praTamapuruza"",""path"":[{""result"":""praTama"",""rule"":""1.2.45"",""rule_source"":""azwADyAyI""},{""result"":""praTama + su~ + puruza"",""rule"":""1.2.45"",""rule_source"":""azwADyAyI""},{""result"":""praTama + su~ + puruza"",""rule"":""1.1.43"",""rule_source"":""azwADyAyI""},{""result"":""praTama + su~ + puruza"",""rule"":""2.1.54"",""rule_source"":""azwADyAyI""},{""result"":""praTama + su~ + puruza"",""rule"":""1.2.42"",""rule_source"":""azwADyAyI""},{""result"":""praTama + su~ + puruza"",""rule"":""1.1.43"",""rule_source"":""azwADyAyI""},{""result"":""praTama +  + puruza"",""rule"":""2.4.71"",""rule_source"":""azwADyAyI""},{""result"":""praTama +  + puruza"",""rule"":""1.4.13"",""rule_source"":""azwADyAyI""},{""result"":""praTama +  + puruza"",""rule"":""1.4.14"",""rule_source"":""azwADyAyI""},{""result"":""praTama +  + puruza"",""rule"":""8.4.68"",""rule_source"":""azwADyAyI""}]}]",pinned_active_vidyut_regression_assertion,locally_regenerated_at_pinned_commit
6291b0cf1beb4c59,karmadharaya,samAna;puruza,2,1,puruza qualified or identified by samAna,2.1.58,91f41501c06c03e9,1,samAnapuruza,1,source_demonstrated_two_or_three_member_relation,samAnapuruza,"[{""form_slp1"":""samAnapuruza"",""path"":[{""result"":""samAna"",""rule"":""1.2.45"",""rule_source"":""azwADyAyI""},{""result"":""samAna + su~ + puruza"",""rule"":""1.2.45"",""rule_source"":""azwADyAyI""},{""result"":""samAna + su~ + puruza"",""rule"":""1.1.43"",""rule_source"":""azwADyAyI""},{""result"":""samAna + su~ + puruza"",""rule"":""2.1.54"",""rule_source"":""azwADyAyI""},{""result"":""samAna + su~ + puruza"",""rule"":""1.2.42"",""rule_source"":""azwADyAyI""},{""result"":""samAna + su~ + puruza"",""rule"":""1.1.43"",""rule_source"":""azwADyAyI""},{""result"":""samAna +  + puruza"",""rule"":""2.4.71"",""rule_source"":""azwADyAyI""},{""result"":""samAna +  + puruza"",""rule"":""1.4.13"",""rule_source"":""azwADyAyI""},{""result"":""samAna +  + puruza"",""rule"":""1.4.14"",""rule_source"":""azwADyAyI""},{""result"":""samAna +  + puruza"",""rule"":""8.3.111"",""rule_source"":""azwADyAyI""},{""result"":""samAna +  + puruza"",""rule"":""8.4.68"",""rule_source"":""azwADyAyI""}]}]",pinned_active_vidyut_regression_assertion,locally_regenerated_at_pinned_commit
8b55c1ae8def439a,karmadharaya,sat;puruza,2,1,puruza qualified or identified by sat,2.1.61,ecf8fff0f852013a,1,satpuruza,1,source_demonstrated_two_or_three_member_relation,satpuruza,"[{""form_slp1"":""satpuruza"",""path"":[{""result"":""sat"",""rule"":""1.2.45"",""rule_source"":""azwADyAyI""},{""result"":""sat + su~ + puruza"",""rule"":""1.2.45"",""rule_source"":""azwADyAyI""},{""result"":""sat + su~ + puruza"",""rule"":""1.1.43"",""rule_source"":""azwADyAyI""},{""result"":""sat + su~ + puruza"",""rule"":""2.1.61"",""rule_source"":""azwADyAyI""},{""result"":""sat + su~ + puruza"",""rule"":""1.2.42"",""rule_source"":""azwADyAyI""},{""result"":""sat + su~ + puruza"",""rule"":""1.1.43"",""rule_source"":""azwADyAyI""},{""result"":""sat +  + puruza"",""rule"":""2.4.71"",""rule_source"":""azwADyAyI""},{""result"":""sat +  + puruza"",""rule"":""1.4.13"",""rule_source"":""azwADyAyI""},{""result"":""sat +  + puruza"",""rule"":""1.4.14"",""rule_source"":""azwADyAyI""},{""result"":""sad +  + puruza"",""rule"":""8.2.39"",""rule_source"":""azwADyAyI""},{""result"":""sad +  + puruza"",""rule"":""8.3.111"",""rule_source"":""azwADyAyI""},{""result"":""sat +  + puruza"",""rule"":""8.4.55"",""rule_source"":""azwADyAyI""},{""result"":""sat +  + puruza"",""rule"":""8.4.68"",""rule_source"":""azwADyAyI""}]}]",pinned_active_vidyut_regression_assertion,locally_regenerated_at_pinned_commit
61422bde97bd946e,karmadharaya,utkfzwa;puruza,2,1,puruza qualified or identified by utkfzwa,2.1.61,f8b630ab8af35072,1,utkfzwapuruza,1,source_demonstrated_two_or_three_member_relation,utkfzwapuruza,"[{""form_slp1"":""utkfzwapuruza"",""path"":[{""result"":""utkfzwa"",""rule"":""1.2.45"",""rule_source"":""azwADyAyI""},{""result"":""utkfzwa + su~ + puruza"",""rule"":""1.2.45"",""rule_source"":""azwADyAyI""},{""result"":""utkfzwa + su~ + puruza"",""rule"":""1.1.43"",""rule_source"":""azwADyAyI""},{""result"":""utkfzwa + su~ + puruza"",""rule"":""2.1.61"",""rule_source"":""azwADyAyI""},{""result"":""utkfzwa + su~ + puruza"",""rule"":""1.2.42"",""rule_source"":""azwADyAyI""},{""result"":""utkfzwa + su~ + puruza"",""rule"":""1.1.43"",""rule_source"":""azwADyAyI""},{""result"":""utkfzwa +  + puruza"",""rule"":""2.4.71"",""rule_source"":""azwADyAyI""},{""result"":""utkfzwa +  + puruza"",""rule"":""1.4.13"",""rule_source"":""azwADyAyI""},{""result"":""utkfzwa +  + puruza"",""rule"":""1.4.14"",""rule_source"":""azwADyAyI""},{""result"":""utkfzwa +  + puruza"",""rule"":""8.4.68"",""rule_source"":""azwADyAyI""}]}]",pinned_active_vidyut_regression_assertion,locally_regenerated_at_pinned_commit
