example_id,source_file,source_function,source_line,rule_ref,input_form_slp1,semantic_context,taddhita_source_variant,expected_output_forms_slp1,expected_output_variant_count,source_assertion_status,semantic_description,semantic_description_status,semantic_disposition
cdb97a6861616d37aaa9,kashika_4_4.rs,sutra_4_4_31,218,4.4.31,daSEkAdaSa,PrayacchatiGarhyam,zWac,daSEkAdaSika,1,positive,One who gives in a contemptible way. (4.4.30),documented_english_gloss,source_conditioned_candidate
973e20f60c62bb833923,kashika_4_4.rs,sutra_4_4_32,223,4.4.32,badara,Unchati,Wak,bAdarika,1,positive,What is gleaned. (4.4.32),documented_english_gloss,source_conditioned_candidate
7e9662e9e502990f8dff,kashika_4_4.rs,sutra_4_4_32,224,4.4.32,SyAmAka,Unchati,Wak,SyAmAkika,1,positive,What is gleaned. (4.4.32),documented_english_gloss,source_conditioned_candidate
fcfa8b583dcccabe0665,kashika_4_4.rs,sutra_4_4_32,225,4.4.32,kaRa,Unchati,Wak,kARika,1,positive,What is gleaned. (4.4.32),documented_english_gloss,source_conditioned_candidate
23f30658f8473d152d5a,kashika_4_4.rs,sutra_4_4_33,230,4.4.33,samAja,TadRakshati,Wak,sAmAjika,1,positive,What is protected. (4.4.33),documented_english_gloss,source_conditioned_candidate
9dca0d81db6b6bbcd69c,kashika_4_4.rs,sutra_4_4_33,231,4.4.33,sanniveSa,TadRakshati,Wak,sAnniveSika,1,positive,What is protected. (4.4.33),documented_english_gloss,source_conditioned_candidate
6d65e85b249d40c8e573,kashika_4_4.rs,sutra_4_4_35,242,4.4.35,pakzin,Hanti,Wak,pAkzika,1,positive,What one kills. (4.4.35),documented_english_gloss,source_conditioned_candidate
687278504254eb3cfd67,kashika_4_4.rs,sutra_4_4_35,243,4.4.35,Sakuni,Hanti,Wak,SAkunika,1,positive,What one kills. (4.4.35),documented_english_gloss,source_conditioned_candidate
7d32cf99aedcf1b4b376,kashika_4_4.rs,sutra_4_4_35,244,4.4.35,mayUra,Hanti,Wak,mAyUrika,1,positive,What one kills. (4.4.35),documented_english_gloss,source_conditioned_candidate
99d096786eb4e87f0e65,kashika_4_4.rs,sutra_4_4_35,245,4.4.35,tittiri,Hanti,Wak,tEttirika,1,positive,What one kills. (4.4.35),documented_english_gloss,source_conditioned_candidate
cfee6cf3691b41d7deaa,kashika_4_4.rs,sutra_4_4_35,246,4.4.35,matsya,Hanti,Wak,mAtsyika,1,positive,What one kills. (4.4.35),documented_english_gloss,source_conditioned_candidate
35093789724f0451d7e3,kashika_4_4.rs,sutra_4_4_35,247,4.4.35,mIna,Hanti,Wak,mEnika,1,positive,What one kills. (4.4.35),documented_english_gloss,source_conditioned_candidate
ea300b4cd606755f8de4,kashika_4_4.rs,sutra_4_4_35,248,4.4.35,SaPara,Hanti,Wak,SAParika,1,positive,What one kills. (4.4.35),documented_english_gloss,source_conditioned_candidate
23113a29dfefbcbcfae1,kashika_4_4.rs,sutra_4_4_35,249,4.4.35,Sakuli,Hanti,Wak,SAkulika,1,positive,What one kills. (4.4.35),documented_english_gloss,source_conditioned_candidate
c2d217d88a67e7aa9d95,kashika_4_4.rs,sutra_4_4_35,250,4.4.35,mfga,Hanti,Wak,mArgika,1,positive,What one kills. (4.4.35),documented_english_gloss,source_conditioned_candidate
cdaf48f72ade3704b928,kashika_4_4.rs,sutra_4_4_35,251,4.4.35,hariRa,Hanti,Wak,hAriRika,1,positive,What one kills. (4.4.35),documented_english_gloss,source_conditioned_candidate
06c57cce16f4a29d80c6,kashika_4_4.rs,sutra_4_4_35,252,4.4.35,sUkara,Hanti,Wak,sOkarika,1,positive,What one kills. (4.4.35),documented_english_gloss,source_conditioned_candidate
fc81db32229ff14e60f7,kashika_4_4.rs,sutra_4_4_35,253,4.4.35,sAraNga,Hanti,Wak,sAraNgika,1,positive,What one kills. (4.4.35),documented_english_gloss,source_conditioned_candidate
6db9544bcd2ce792a79f,kashika_4_4.rs,sutra_4_4_36,258,4.4.36,paripanTa,Hanti,Wak,pAripanTika,1,positive,What one kills. (4.4.35),documented_english_gloss,source_conditioned_candidate
76b4859ef629df867c18,kashika_4_4.rs,sutra_4_4_37,263,4.4.37,daRqamATa,Hanti,Wak,dARqamATika,1,positive,What one kills. (4.4.35),documented_english_gloss,source_conditioned_candidate
b5a2d3f37c057fb28eba,kashika_4_4.rs,sutra_4_4_37,264,4.4.37,SulkamATa,Hanti,Wak,SOlkamATika,1,positive,What one kills. (4.4.35),documented_english_gloss,source_conditioned_candidate
371454ec1ce289a5dbcc,kashika_4_4.rs,sutra_4_4_37,265,4.4.37,padavI,Hanti,Wak,pAdavika,1,positive,What one kills. (4.4.35),documented_english_gloss,source_conditioned_candidate
14ebbefaf76a1729f018,kashika_4_4.rs,sutra_4_4_37,266,4.4.37,anupada,Hanti,Wak,Anupadika,1,positive,What one kills. (4.4.35),documented_english_gloss,source_conditioned_candidate
78aca58a584108b420f0,kashika_4_4.rs,sutra_4_4_38,271,4.4.38,Akranda,Hanti,Wak,Akrandika,1,positive,What one kills. (4.4.35),documented_english_gloss,source_conditioned_candidate
68d187f9c3c1189bebea,kashika_4_4.rs,sutra_4_4_38,272,4.4.38,Akranda,Hanti,WaY,Akrandika,1,positive,What one kills. (4.4.35),documented_english_gloss,source_conditioned_candidate
a4e68b70c3556fcad9a1,kashika_4_4.rs,sutra_4_4_39,277,4.4.39,pUrvapada,Grhnati,Wak,pOrvapadika,1,positive,What one takes. (4.4.39),documented_english_gloss,source_conditioned_candidate
aa2973c1ed076e216661,kashika_4_4.rs,sutra_4_4_39,278,4.4.39,uttarapada,Grhnati,Wak,Ottarapadika,1,positive,What one takes. (4.4.39),documented_english_gloss,source_conditioned_candidate
b7ef893ef5e87224faef,kashika_4_4.rs,sutra_4_4_40,284,4.4.40,pratikaRWA,Grhnati,Wak,prAtikaRWika,1,positive,What one takes. (4.4.39),documented_english_gloss,source_conditioned_candidate
364155fa064d1ce77d12,kashika_4_4.rs,sutra_4_4_40,285,4.4.40,arTa,Grhnati,Wak,ArTika,1,positive,What one takes. (4.4.39),documented_english_gloss,source_conditioned_candidate
f8d0a5be09b2d5e593ae,kashika_4_4.rs,sutra_4_4_40,286,4.4.40,lalAma,Grhnati,Wak,lAlAmika,1,positive,What one takes. (4.4.39),documented_english_gloss,source_conditioned_candidate
4570a88bb64f739e4dc9,kashika_4_4.rs,sutra_4_4_41,291,4.4.41,Darma,Carati,Wak,DArmika,1,positive,What one practices. (4.4.41),documented_english_gloss,source_conditioned_candidate
3cd795b3088a57d8065d,kashika_4_4.rs,sutra_4_4_41_v1,296,4.4.41,aDarma,Carati,Wak,ADarmika,1,positive,What one practices. (4.4.41),documented_english_gloss,source_conditioned_candidate
e2741d0b6f1744c6c1da,kashika_4_4.rs,sutra_4_4_42,301,4.4.42,pratipaTa,Eti,Wak,prAtipaTika,1,positive,Who goes. (4.4.42),documented_english_gloss,source_conditioned_candidate
5502a56cc6d21f58c6ca,kashika_4_4.rs,sutra_4_4_42,302,4.4.42,pratipaTa,Eti,Wan,pratipaTika,1,positive,Who goes. (4.4.42),documented_english_gloss,source_conditioned_candidate
1d43ec6b20d82786c120,kashika_4_4.rs,sutra_4_4_43,307,4.4.43,samavAya,Samavaiti,Wak,sAmavAyika,1,positive,Assembly. (4.4.43),documented_english_gloss,source_conditioned_candidate
3d07c895462192809c38,kashika_4_4.rs,sutra_4_4_43,308,4.4.43,samAja,Samavaiti,Wak,sAmAjika,1,positive,Assembly. (4.4.43),documented_english_gloss,source_conditioned_candidate
35b36f7223788401b681,kashika_4_4.rs,sutra_4_4_43,309,4.4.43,samUha,Samavaiti,Wak,sAmUhika,1,positive,Assembly. (4.4.43),documented_english_gloss,source_conditioned_candidate
5d881be0e7d57f74ed3c,kashika_4_4.rs,sutra_4_4_43,310,4.4.43,sanniveSa,Samavaiti,Wak,sAnniveSika,1,positive,Assembly. (4.4.43),documented_english_gloss,source_conditioned_candidate
0070c8d778b94e82cde2,kashika_4_4.rs,sutra_4_4_44,315,4.4.44,parizad,Samavaiti,Rya,pArizadya,1,positive,Assembly. (4.4.43),documented_english_gloss,source_conditioned_candidate
107a5e6eb59cf1de4307,kashika_4_4.rs,sutra_4_4_45,320,4.4.45,senA,Samavaiti,Rya,sEnya,1,positive,Assembly. (4.4.43),documented_english_gloss,source_conditioned_candidate
9a7cddde48d200b8a75a,kashika_4_4.rs,sutra_4_4_45,321,4.4.45,senA,Samavaiti,Wak,sEnika,1,positive,Assembly. (4.4.43),documented_english_gloss,source_conditioned_candidate
a1a25f4ec1aa1036bb42,kashika_4_4.rs,sutra_4_4_46,326,4.4.46,lalAwa,Pashyati,Wak,lAlAwika,1,positive,What one sees. (4.4.46),documented_english_gloss,source_conditioned_candidate
319c7bb67d8831d9a772,kashika_4_4.rs,sutra_4_4_46,327,4.4.46,kukkuwI,Pashyati,Wak,kOkkuwika,1,positive,What one sees. (4.4.46),documented_english_gloss,source_conditioned_candidate
dd5e382e40b18bee7989,kashika_4_4.rs,sutra_4_4_47,332,4.4.47,SulkaSAlA,TasyaDharmyam,Wak,SOlkaSAlika,1,positive,One who has this custom. (4.4.47),documented_english_gloss,source_conditioned_candidate
2f1977868e2898229ca2,kashika_4_4.rs,sutra_4_4_47,333,4.4.47,Akara,TasyaDharmyam,Wak,Akarika,1,positive,One who has this custom. (4.4.47),documented_english_gloss,source_conditioned_candidate
68a6241f072d3df90a97,kashika_4_4.rs,sutra_4_4_47,334,4.4.47,ApaRa,TasyaDharmyam,Wak,ApaRika,1,positive,One who has this custom. (4.4.47),documented_english_gloss,source_conditioned_candidate
19a656fe0d22a0cd49df,kashika_4_4.rs,sutra_4_4_47,335,4.4.47,gulma,TasyaDharmyam,Wak,gOlmika,1,positive,One who has this custom. (4.4.47),documented_english_gloss,source_conditioned_candidate
5c039a36f64520d7b4fb,kashika_4_4.rs,sutra_4_4_48,340,4.4.48,mahizI,TasyaDharmyam,aR,mAhiza,1,positive,One who has this custom. (4.4.47),documented_english_gloss,source_conditioned_candidate
6534eceba6c9dfec9c5e,kashika_4_4.rs,sutra_4_4_48,341,4.4.48,prajAvatI,TasyaDharmyam,aR,prAjAvata,1,positive,One who has this custom. (4.4.47),documented_english_gloss,source_conditioned_candidate
a49fc72ded10d902a056,kashika_4_4.rs,sutra_4_4_49,346,4.4.49,potf,TasyaDharmyam,aY,pOtra,1,positive,One who has this custom. (4.4.47),documented_english_gloss,source_conditioned_candidate
10c2833515b3c253f8e8,kashika_4_4.rs,sutra_4_4_49,347,4.4.49,udgAtf,TasyaDharmyam,aY,OdgAtra,1,positive,One who has this custom. (4.4.47),documented_english_gloss,source_conditioned_candidate
e887fb7560a709359155,kashika_4_4.rs,sutra_4_4_49_v1,352,4.4.49,nara,TasyaDharmyam,aY,nAra,1,positive,One who has this custom. (4.4.47),documented_english_gloss,source_conditioned_candidate
26b69df9a638e91b3a51,kashika_4_4.rs,sutra_4_4_50,357,4.4.50,SulkaSAlA,Avakraya,Wak,SOlkaSAlika,1,positive,What is taxed. (4.4.50),documented_english_gloss,source_conditioned_candidate
9b512276d31e93ee6ad6,kashika_4_4.rs,sutra_4_4_50,358,4.4.50,Akara,Avakraya,Wak,Akarika,1,positive,What is taxed. (4.4.50),documented_english_gloss,source_conditioned_candidate
fd5c20fa347a2a29a4ff,kashika_4_4.rs,sutra_4_4_50,359,4.4.50,ApaRa,Avakraya,Wak,ApaRika,1,positive,What is taxed. (4.4.50),documented_english_gloss,source_conditioned_candidate
d238cd9d74ad02af319a,kashika_4_4.rs,sutra_4_4_50,360,4.4.50,gulma,Avakraya,Wak,gOlmika,1,positive,What is taxed. (4.4.50),documented_english_gloss,source_conditioned_candidate
28a9b233cb98bcae5a3c,kashika_4_4.rs,sutra_4_4_51,365,4.4.51,apUpa,TadAsyaPanyam,Wak,ApUpika,1,positive,One who sells this item. (4.4.51),documented_english_gloss,source_conditioned_candidate
ac7c8b3603ca06610cfc,kashika_4_4.rs,sutra_4_4_51,366,4.4.51,Sazkula,TadAsyaPanyam,Wak,SAzkulika,1,positive,One who sells this item. (4.4.51),documented_english_gloss,source_conditioned_candidate
4b2868c2b57d320ead3c,kashika_4_4.rs,sutra_4_4_51,367,4.4.51,modaka,TadAsyaPanyam,Wak,mOdakika,1,positive,One who sells this item. (4.4.51),documented_english_gloss,source_conditioned_candidate
b6b041b4335d40b7bde8,kashika_4_4.rs,sutra_4_4_52,372,4.4.52,lavaRa,TadAsyaPanyam,WaY,lAvaRika,1,positive,One who sells this item. (4.4.51),documented_english_gloss,source_conditioned_candidate
f62366e9e4321f1f7ac7,kashika_4_4.rs,sutra_4_4_53,378,4.4.53,kiSara,TadAsyaPanyam,zWan,kiSarika,1,positive,One who sells this item. (4.4.51),documented_english_gloss,source_conditioned_candidate
420be03822e0c8d625e0,kashika_4_4.rs,sutra_4_4_53,379,4.4.53,narada,TadAsyaPanyam,zWan,naradika,1,positive,One who sells this item. (4.4.51),documented_english_gloss,source_conditioned_candidate
d9c755f841b2a7162215,kashika_4_4.rs,sutra_4_4_54,384,4.4.54,SalAlu,TadAsyaPanyam,zWan,SalAluka,1,positive,One who sells this item. (4.4.51),documented_english_gloss,source_conditioned_candidate
d8071324fd5c2f50d69d,kashika_4_4.rs,sutra_4_4_54,385,4.4.54,SalAlu,TadAsyaPanyam,Wak,SAlAluka,1,positive,One who sells this item. (4.4.51),documented_english_gloss,source_conditioned_candidate
aefca8eb19612fe16f8d,kashika_4_4.rs,sutra_4_4_55,390,4.4.55,mfdaNga,Shilpam,Wak,mArdaNgika,1,positive,One who has this art. (4.4.55),documented_english_gloss,source_conditioned_candidate
30662203536eaae41345,kashika_4_4.rs,sutra_4_4_55,391,4.4.55,paRavA,Shilpam,Wak,pARavika,1,positive,One who has this art. (4.4.55),documented_english_gloss,source_conditioned_candidate
0f7983bc119f53108be7,kashika_4_4.rs,sutra_4_4_55,392,4.4.55,vIRA,Shilpam,Wak,vERika,1,positive,One who has this art. (4.4.55),documented_english_gloss,source_conditioned_candidate
d0e89ce0b359675b1524,kashika_4_4.rs,sutra_4_4_56,397,4.4.56,maqquka,Shilpam,aR,mAqquka,1,positive,One who has this art. (4.4.55),documented_english_gloss,source_conditioned_candidate
7bccc5252a95a7a628a1,kashika_4_4.rs,sutra_4_4_56,398,4.4.56,maqquka,Shilpam,Wak,mAqqukika,1,positive,One who has this art. (4.4.55),documented_english_gloss,source_conditioned_candidate
820702e6a98bc1784fc7,kashika_4_4.rs,sutra_4_4_56,399,4.4.56,JarJara,Shilpam,aR,JArJara,1,positive,One who has this art. (4.4.55),documented_english_gloss,source_conditioned_candidate
ef6d00164a34f802e512,kashika_4_4.rs,sutra_4_4_56,400,4.4.56,JarJara,Shilpam,Wak,JArJarika,1,positive,One who has this art. (4.4.55),documented_english_gloss,source_conditioned_candidate
8425bd90c16f40f4677f,kashika_4_4.rs,sutra_4_4_57,405,4.4.57,asi,Praharanam,Wak,Asika,1,positive,One who has this weapon. (4.4.57),documented_english_gloss,source_conditioned_candidate
cac8c5eff4a069b37647,kashika_4_4.rs,sutra_4_4_57,406,4.4.57,prAsi,Praharanam,Wak,prAsika,1,positive,One who has this weapon. (4.4.57),documented_english_gloss,source_conditioned_candidate
878043ad7bdb06d52730,kashika_4_4.rs,sutra_4_4_57,407,4.4.57,cakra,Praharanam,Wak,cAkrika,1,positive,One who has this weapon. (4.4.57),documented_english_gloss,source_conditioned_candidate
3ba71728dbd6205fce55,kashika_4_4.rs,sutra_4_4_57,408,4.4.57,Danus,Praharanam,Wak,DAnuzka,1,positive,One who has this weapon. (4.4.57),documented_english_gloss,source_conditioned_candidate
81884f840db67b58e1cd,kashika_4_4.rs,sutra_4_4_58,413,4.4.58,paraSvaDa,Praharanam,WaY,pAraSvaDika,1,positive,One who has this weapon. (4.4.57),documented_english_gloss,source_conditioned_candidate
9a6e660fdcb66ad99bae,kashika_4_4.rs,sutra_4_4_58,414,4.4.58,paraSvaDa,Praharanam,Wak,pAraSvaDika,1,positive,One who has this weapon. (4.4.57),documented_english_gloss,source_conditioned_candidate
020d715fb9eb43802e07,kashika_4_4.rs,sutra_4_4_59,419,4.4.59,Sakti,Praharanam,Ikak,SAktIka,1,positive,One who has this weapon. (4.4.57),documented_english_gloss,source_conditioned_candidate
943265009b32f1e74674,kashika_4_4.rs,sutra_4_4_59,420,4.4.59,yazwi,Praharanam,Ikak,yAzwIka,1,positive,One who has this weapon. (4.4.57),documented_english_gloss,source_conditioned_candidate
860269ea5400c402a62a,kashika_4_4.rs,sutra_4_4_60,425,4.4.60,asti,Mati,Wak,Astika,1,positive,One who has this belief. (4.4.60),documented_english_gloss,source_conditioned_candidate
35c53702f107df31e637,kashika_4_4.rs,sutra_4_4_60,426,4.4.60,nAsti,Mati,Wak,nAstika,1,positive,One who has this belief. (4.4.60),documented_english_gloss,source_conditioned_candidate
46e816c7aea159e089cd,kashika_4_4.rs,sutra_4_4_60,427,4.4.60,dizwa,Mati,Wak,dEzwika,1,positive,One who has this belief. (4.4.60),documented_english_gloss,source_conditioned_candidate
6230d2d25fe88418cc24,kashika_4_4.rs,sutra_4_4_61,432,4.4.61,apUpa,Shilam,Wak,ApUpika,1,positive,One who has this habit. (4.4.61),documented_english_gloss,source_conditioned_candidate
1844db6e5c360a5c4e0d,kashika_4_4.rs,sutra_4_4_61,433,4.4.61,Sazkula,Shilam,Wak,SAzkulika,1,positive,One who has this habit. (4.4.61),documented_english_gloss,source_conditioned_candidate
95f25083eabf04769df2,kashika_4_4.rs,sutra_4_4_61,434,4.4.61,modaka,Shilam,Wak,mOdakika,1,positive,One who has this habit. (4.4.61),documented_english_gloss,source_conditioned_candidate
b8ffb39a56d714b6f5b1,kashika_4_4.rs,sutra_4_4_62,439,4.4.62,Catra,Shilam,Ra,CAtra,1,positive,One who has this habit. (4.4.61),documented_english_gloss,source_conditioned_candidate
c31012f7ce0a4c12fff1,kashika_4_4.rs,sutra_4_4_66,452,4.4.66,apUpa,TadAsmaiDiyateNiyuktam,Wak,ApUpika,1,positive,To whom this is given rightfully. (4.4.66),documented_english_gloss,source_conditioned_candidate
0b213ef80e1a5bbbca73,kashika_4_4.rs,sutra_4_4_66,453,4.4.66,Sazkula,TadAsmaiDiyateNiyuktam,Wak,SAzkulika,1,positive,To whom this is given rightfully. (4.4.66),documented_english_gloss,source_conditioned_candidate
e5fa003229641c9d652b,kashika_4_4.rs,sutra_4_4_67,459,4.4.67,SrARA,TadAsmaiDiyateNiyuktam,wiWan,SrARika,1,positive,To whom this is given rightfully. (4.4.66),documented_english_gloss,source_conditioned_candidate
a26a44c437158bcb0f30,kashika_4_4.rs,sutra_4_4_67,460,4.4.67,mAMsOdana,TadAsmaiDiyateNiyuktam,wiWan,mAMsOdanika,1,positive,To whom this is given rightfully. (4.4.66),documented_english_gloss,source_conditioned_candidate
7ccedbdd669d893f1b30,kashika_4_4.rs,sutra_4_4_68,466,4.4.68,Bakta,TadAsmaiDiyateNiyuktam,aR,BAkta,1,positive,To whom this is given rightfully. (4.4.66),documented_english_gloss,source_conditioned_candidate
02f1ee3db43a9651b67f,kashika_4_4.rs,sutra_4_4_68,467,4.4.68,Bakta,TadAsmaiDiyateNiyuktam,Wak,BAktika,1,positive,To whom this is given rightfully. (4.4.66),documented_english_gloss,source_conditioned_candidate
e43bf880694be4130e4c,kashika_4_4.rs,sutra_4_4_69,472,4.4.69,SulkaSAlA,Niyuktam,Wak,SOlkaSAlika,1,positive,Where one is appointed. (4.4.69),documented_english_gloss,source_conditioned_candidate
c536f13fcd67496198b8,kashika_4_4.rs,sutra_4_4_69,473,4.4.69,Akara,Niyuktam,Wak,Akarika,1,positive,Where one is appointed. (4.4.69),documented_english_gloss,source_conditioned_candidate
6de76a1a47299330fb49,kashika_4_4.rs,sutra_4_4_69,474,4.4.69,ApaRa,Niyuktam,Wak,ApaRika,1,positive,Where one is appointed. (4.4.69),documented_english_gloss,source_conditioned_candidate
304078357ad6b2adc52d,kashika_4_4.rs,sutra_4_4_69,475,4.4.69,gulma,Niyuktam,Wak,gOlmika,1,positive,Where one is appointed. (4.4.69),documented_english_gloss,source_conditioned_candidate
204a358aa02f1c48f203,kashika_4_4.rs,sutra_4_4_69,476,4.4.69,dvAra,Niyuktam,Wak,dOvArika,1,positive,Where one is appointed. (4.4.69),documented_english_gloss,source_conditioned_candidate
5768d987f46796bf8690,kashika_4_4.rs,sutra_4_4_70,481,4.4.70,devAgAra,Niyuktam,Wan,devAgArika,1,positive,Where one is appointed. (4.4.69),documented_english_gloss,source_conditioned_candidate
f9652795ebdf90d58f63,kashika_4_4.rs,sutra_4_4_70,482,4.4.70,kozWAgAra,Niyuktam,Wan,kozWAgArika,1,positive,Where one is appointed. (4.4.69),documented_english_gloss,source_conditioned_candidate
7140c0af6bc80094b8c7,kashika_4_4.rs,sutra_4_4_70,483,4.4.70,BARqAgAra,Niyuktam,Wan,BARqAgArika,1,positive,Where one is appointed. (4.4.69),documented_english_gloss,source_conditioned_candidate
d76c81eb464f74683f34,kashika_4_4.rs,sutra_4_4_72,496,4.4.72,vaMSakaWina,Vyavaharati,Wak,vAMSakaWinika,1,positive,Where one does work. (4.4.72),documented_english_gloss,source_conditioned_candidate
00c57732a10396834926,kashika_4_4.rs,sutra_4_4_72,497,4.4.72,vfDrakaWina,Vyavaharati,Wak,vArDrakaWinika,1,positive,Where one does work. (4.4.72),documented_english_gloss,source_conditioned_candidate
798f7eee7a0604b6dd24,kashika_4_4.rs,sutra_4_4_72,498,4.4.72,prastAra,Vyavaharati,Wak,prAstArika,1,positive,Where one does work. (4.4.72),documented_english_gloss,source_conditioned_candidate
227d238ee42b1dec8290,kashika_4_4.rs,sutra_4_4_72,499,4.4.72,saMsTAna,Vyavaharati,Wak,sAMsTAnika,1,positive,Where one does work. (4.4.72),documented_english_gloss,source_conditioned_candidate
1b3faab9e4ce159d6de6,kashika_4_4.rs,sutra_4_4_73,504,4.4.73,nikawa,Vasati,Wak,nEkawika,1,positive,Who dwells here. (4.4.73),documented_english_gloss,source_conditioned_candidate
370243778060c2e5db41,kashika_4_4.rs,sutra_4_4_74,509,4.4.74,AvasaTa,Vasati,zWal,AvasaTika,1,positive,Who dwells here. (4.4.73),documented_english_gloss,source_conditioned_candidate
5c332b4b4371ff4dc89e,kashika_4_4.rs,sutra_4_4_76,514,4.4.76,raTa,TadVahati,yat,raTya,1,positive,What one bears. (4.4.78),documented_english_gloss,source_conditioned_candidate
5a9e2402115a2b4aa907,kashika_4_4.rs,sutra_4_4_76,515,4.4.76,yuga,TadVahati,yat,yugya,1,positive,What one bears. (4.4.78),documented_english_gloss,source_conditioned_candidate
ca2c3c3a581061b4e8bf,kashika_4_4.rs,sutra_4_4_76,516,4.4.76,prAsaNga,TadVahati,yat,prAsaNgya,1,positive,What one bears. (4.4.78),documented_english_gloss,source_conditioned_candidate
817c6f995a8796c4f2a3,kashika_4_4.rs,sutra_4_4_77,521,4.4.77,Dur,TadVahati,yat,Durya,1,positive,What one bears. (4.4.78),documented_english_gloss,source_conditioned_candidate
55fb12716f3db52dc98a,kashika_4_4.rs,sutra_4_4_77,522,4.4.77,Dur,TadVahati,Qak,DOreya,1,positive,What one bears. (4.4.78),documented_english_gloss,source_conditioned_candidate
521c26f05967b956976b,kashika_4_4.rs,sutra_4_4_78,527,4.4.78,sarvaDurA,TadVahati,Ka,sarvaDurIRa,1,positive,What one bears. (4.4.78),documented_english_gloss,source_conditioned_candidate
c2087c79146b3683b09c,kashika_4_4.rs,sutra_4_4_78,528,4.4.78,uttaraDurA,TadVahati,Ka,uttaraDurIRa,1,positive,What one bears. (4.4.78),documented_english_gloss,source_conditioned_candidate
c93ec5df1f126317d59c,kashika_4_4.rs,sutra_4_4_78,529,4.4.78,dakziRaDurA,TadVahati,Ka,dakziRaDurIRa,1,positive,What one bears. (4.4.78),documented_english_gloss,source_conditioned_candidate
470822b05d9aabd8d7cc,kashika_4_4.rs,sutra_4_4_80,534,4.4.80,Sakawa,TadVahati,aR,SAkawa,1,positive,What one bears. (4.4.78),documented_english_gloss,source_conditioned_candidate
0a4b4316de4835326617,kashika_4_4.rs,sutra_4_4_81,539,4.4.81,hala,TadVahati,Wak,hAlika,1,positive,What one bears. (4.4.78),documented_english_gloss,source_conditioned_candidate
b0324bb6661ad4259063,kashika_4_4.rs,sutra_4_4_81,540,4.4.81,sIra,TadVahati,Wak,sErika,1,positive,What one bears. (4.4.78),documented_english_gloss,source_conditioned_candidate
ffd8009c3fd0e8e9656c,kashika_4_4.rs,sutra_4_4_82,545,4.4.82,janI,TadVahati,yat,janya,1,positive,What one bears. (4.4.78),documented_english_gloss,source_conditioned_candidate
eae7293b9da136f1b60c,kashika_4_4.rs,sutra_4_4_83,550,4.4.83,pAda,TadVidhyati,yat,padya,1,positive,What one pierces. (4.4.83),documented_english_gloss,source_conditioned_candidate
fad5c27f759eedd6adef,kashika_4_4.rs,sutra_4_4_83,551,4.4.83,Uru,TadVidhyati,yat,Uravya,1,positive,What one pierces. (4.4.83),documented_english_gloss,source_conditioned_candidate
27bca0718359810e2adc,kashika_4_4.rs,sutra_4_4_84,557,4.4.84,Dana,Labdha,yat,Danya,1,positive,What one has obtained. (4.4.85),documented_english_gloss,source_conditioned_candidate
d5b5b368e98da9b36719,kashika_4_4.rs,sutra_4_4_84,558,4.4.84,gaRa,Labdha,yat,gaRya,1,positive,What one has obtained. (4.4.85),documented_english_gloss,source_conditioned_candidate
b6908ebab8801b6a1a62,kashika_4_4.rs,sutra_4_4_85,563,4.4.85,anna,Labdha,Ra,Anna,1,positive,What one has obtained. (4.4.85),documented_english_gloss,source_conditioned_candidate
a5288f3cefdb0499804e,kashika_4_4.rs,sutra_4_4_86,568,4.4.86,vaSa,Gata,yat,vaSya,1,positive,Where one has gone. (4.4.86),documented_english_gloss,source_conditioned_candidate
c7ac69bebd7f3787cd11,kashika_4_4.rs,sutra_4_4_87,573,4.4.87,pada,AsminDrshyam,yat,padya,1,positive,In which this is seen. (4.4.87),documented_english_gloss,source_conditioned_candidate
94bfc07f9a71242fba63,kashika_4_4.rs,sutra_4_4_88,578,4.4.88,mUla,AsyaAbarhi,yat,mUlya,1,positive,Whose root is removed. (4.4.88),documented_english_gloss,source_conditioned_candidate
ffe8c6a14d43ac6a4d8a,kashika_4_4.rs,sutra_4_4_90,583,4.4.90,gfhapati,Samyukta,Yya,gArhapatya,1,positive,Joined with this. (4.4.90),documented_english_gloss,source_conditioned_candidate
3cac69b45cb4ccf88c3d,kashika_4_4.rs,sutra_4_4_92,600,4.4.92,Darma,Anapeta,yat,Darmya,1,positive,Not deviating from this. (4.4.92),documented_english_gloss,source_conditioned_candidate
cc504076fbbcc9b2f174,kashika_4_4.rs,sutra_4_4_92,601,4.4.92,paTin,Anapeta,yat,paTya,1,positive,Not deviating from this. (4.4.92),documented_english_gloss,source_conditioned_candidate
0759194ceb2f5155afd3,kashika_4_4.rs,sutra_4_4_92,602,4.4.92,arTa,Anapeta,yat,arTya,1,positive,Not deviating from this. (4.4.92),documented_english_gloss,source_conditioned_candidate
f7915dd74ea774f6d29f,kashika_4_4.rs,sutra_4_4_92,603,4.4.92,nyAya,Anapeta,yat,nyAyya,1,positive,Not deviating from this. (4.4.92),documented_english_gloss,source_conditioned_candidate
3a4e335f1efd46e253e4,kashika_4_4.rs,sutra_4_4_93,608,4.4.93,Candas,Nirmita,yat,Candasya,1,positive,Made of this. (4.4.93),documented_english_gloss,source_conditioned_candidate
51ea8d86fe7282867443,kashika_4_4.rs,sutra_4_4_94,613,4.4.94,uras,Nirmita,aR,Orasa,1,positive,Made of this. (4.4.93),documented_english_gloss,source_conditioned_candidate
