source_code,meaning_id,provisional_word_id,gana,citation_slp1,meaning_slp1,meaning_display,status,source_gloss_slp1,source_line,source_url,meaning_evidence,cross_reference_evidence,entry_completeness,count_key,identity_batch_review_id,normalized_citation_slp1,normalized_meaning_slp1,normalized_count_key,record_kind,reconciliation_id
02.0068,meaning-aa8d8698dbb9,02.0068,2,daridrA,durgatO,दुर्गतौ (durgatau),source_assignment_pending_lexical_review,durgatO,1235,https://raw.githubusercontent.com/ambuda-org/vidyut/f3ba4167d40eebc4b3023d24e66867aa6a8cdb32/vidyut-prakriya/data/dhatupatha.tsv,,,single_gloss,"[""02.0068"", ""meaning-aa8d8698dbb9""]",,daridrA,durgatO,"[""02.0068"", ""meaning-aa8d8698dbb9""]",lexical,
02.0069,meaning-7345560b9c17,02.0069,2,cakAsf~,dIptO,दीप्तौ (dīptau),source_assignment_pending_lexical_review,dIptO,1236,https://raw.githubusercontent.com/ambuda-org/vidyut/f3ba4167d40eebc4b3023d24e66867aa6a8cdb32/vidyut-prakriya/data/dhatupatha.tsv,,,single_gloss,"[""02.0069"", ""meaning-7345560b9c17""]",,cakAsf~,dIptO,"[""02.0069"", ""meaning-7345560b9c17""]",lexical,
02.0070,meaning-9295da01b102,02.0070,2,SAsu~,anuSizwO,अनुशिष्टौ (anuśiṣṭau),source_assignment_pending_lexical_review,anuSizwO,1237,https://raw.githubusercontent.com/ambuda-org/vidyut/f3ba4167d40eebc4b3023d24e66867aa6a8cdb32/vidyut-prakriya/data/dhatupatha.tsv,,,single_gloss,"[""02.0070"", ""meaning-9295da01b102""]",,SAsu~,anuSizwO,"[""02.0070"", ""meaning-9295da01b102""]",lexical,
02.0071,meaning-7345560b9c17,02.0071,2,dIDIN,dIptO,दीप्तौ (dīptau),source_assignment_pending_lexical_review,dIptidevanayoH,1238,https://raw.githubusercontent.com/ambuda-org/vidyut/f3ba4167d40eebc4b3023d24e66867aa6a8cdb32/vidyut-prakriya/data/dhatupatha.tsv,,,enumerated_glosses,"[""02.0071"", ""meaning-7345560b9c17""]",,dIDIN,dIptO,"[""02.0071"", ""meaning-7345560b9c17""]",lexical,
02.0071,meaning-f38ca9c22f32,02.0071,2,dIDIN,devane,देवने (devane),source_assignment_pending_lexical_review,dIptidevanayoH,1238,https://raw.githubusercontent.com/ambuda-org/vidyut/f3ba4167d40eebc4b3023d24e66867aa6a8cdb32/vidyut-prakriya/data/dhatupatha.tsv,,,enumerated_glosses,"[""02.0071"", ""meaning-f38ca9c22f32""]",,dIDIN,devane,"[""02.0071"", ""meaning-f38ca9c22f32""]",lexical,
02.0072,meaning-5fa3d59b62c4,02.0072,2,vevIN,gatO,गतौ (gatau),source_assignment_pending_lexical_review,gativyAptiprajanakAntyasanasvAdanezu,1239,https://raw.githubusercontent.com/ambuda-org/vidyut/f3ba4167d40eebc4b3023d24e66867aa6a8cdb32/vidyut-prakriya/data/dhatupatha.tsv,"{""filename"": ""dhatu-kRi720.html"", ""url"": ""https://sanskrit.uohyd.ac.in/scl/dhaatupaatha/files/kRi720.html"", ""accessed_utc"": ""2026-09-12T15:12:38.030821+00:00"", ""sha256"": ""ce4b34e1da564800fe2ac1d906ea0dc2dcc9faec9a379960aee984881938ee2d"", ""bytes"": 1486, ""source"": ""dhatu-kRi720.html"", ""anchor"": ""वी गति,प्रजन,कान्ति,असन,खादनेषु"", ""reading"": ""Main vi heading; vevi inherits the list through the explicit cross-reference.""}","{""filename"": ""dhatu-kRi749.html"", ""url"": ""https://sanskrit.uohyd.ac.in/scl/dhaatupaatha/files/kRi749.html"", ""accessed_utc"": ""2026-09-12T15:12:38.619888+00:00"", ""sha256"": ""6826f302f21b6ed4837f39ac062857be9385849103ce8346ffd779389be24676"", ""bytes"": 604, ""code"": ""02.0072"", ""source"": ""dhatu-kRi749.html"", ""anchor"": ""वी गत्यादौ (236), तत्तुल्याऽर्थे"", ""decision"": ""Vevi is assigned the meanings of vi. Source XA766 independently records the Vedic-only restriction.""}",enumerated_glosses,"[""02.0072"", ""meaning-5fa3d59b62c4""]",,vevIN,gatO,"[""02.0072"", ""meaning-5fa3d59b62c4""]",lexical,
02.0072,meaning-b23eab757d13,02.0072,2,vevIN,prajanane,प्रजनने (prajanane),source_assignment_pending_lexical_review,gativyAptiprajanakAntyasanasvAdanezu,1239,https://raw.githubusercontent.com/ambuda-org/vidyut/f3ba4167d40eebc4b3023d24e66867aa6a8cdb32/vidyut-prakriya/data/dhatupatha.tsv,"{""filename"": ""dhatu-kRi720.html"", ""url"": ""https://sanskrit.uohyd.ac.in/scl/dhaatupaatha/files/kRi720.html"", ""accessed_utc"": ""2026-09-12T15:12:38.030821+00:00"", ""sha256"": ""ce4b34e1da564800fe2ac1d906ea0dc2dcc9faec9a379960aee984881938ee2d"", ""bytes"": 1486, ""source"": ""dhatu-kRi720.html"", ""anchor"": ""प्रजनः प्रथमगर्भग्रहणम्"", ""reading"": ""Main reading, explained as initial conception.""}","{""filename"": ""dhatu-kRi749.html"", ""url"": ""https://sanskrit.uohyd.ac.in/scl/dhaatupaatha/files/kRi749.html"", ""accessed_utc"": ""2026-09-12T15:12:38.619888+00:00"", ""sha256"": ""6826f302f21b6ed4837f39ac062857be9385849103ce8346ffd779389be24676"", ""bytes"": 604, ""code"": ""02.0072"", ""source"": ""dhatu-kRi749.html"", ""anchor"": ""वी गत्यादौ (236), तत्तुल्याऽर्थे"", ""decision"": ""Vevi is assigned the meanings of vi. Source XA766 independently records the Vedic-only restriction.""}",enumerated_glosses,"[""02.0072"", ""meaning-b23eab757d13""]",,vevIN,prajanane,"[""02.0072"", ""meaning-b23eab757d13""]",lexical,
02.0072,meaning-7ba414f5e3c0,02.0072,2,vevIN,kAntO,कान्तौ (kāntau),source_assignment_pending_lexical_review,gativyAptiprajanakAntyasanasvAdanezu,1239,https://raw.githubusercontent.com/ambuda-org/vidyut/f3ba4167d40eebc4b3023d24e66867aa6a8cdb32/vidyut-prakriya/data/dhatupatha.tsv,"{""filename"": ""dhatu-kRi720.html"", ""url"": ""https://sanskrit.uohyd.ac.in/scl/dhaatupaatha/files/kRi720.html"", ""accessed_utc"": ""2026-09-12T15:12:38.030821+00:00"", ""sha256"": ""ce4b34e1da564800fe2ac1d906ea0dc2dcc9faec9a379960aee984881938ee2d"", ""bytes"": 1486, ""source"": ""dhatu-kRi720.html"", ""anchor"": ""वी गति,प्रजन,कान्ति,असन,खादनेषु"", ""reading"": ""Main heading's kanti member.""}","{""filename"": ""dhatu-kRi749.html"", ""url"": ""https://sanskrit.uohyd.ac.in/scl/dhaatupaatha/files/kRi749.html"", ""accessed_utc"": ""2026-09-12T15:12:38.619888+00:00"", ""sha256"": ""6826f302f21b6ed4837f39ac062857be9385849103ce8346ffd779389be24676"", ""bytes"": 604, ""code"": ""02.0072"", ""source"": ""dhatu-kRi749.html"", ""anchor"": ""वी गत्यादौ (236), तत्तुल्याऽर्थे"", ""decision"": ""Vevi is assigned the meanings of vi. Source XA766 independently records the Vedic-only restriction.""}",enumerated_glosses,"[""02.0072"", ""meaning-7ba414f5e3c0""]",,vevIN,kAntO,"[""02.0072"", ""meaning-7ba414f5e3c0""]",lexical,
02.0072,meaning-10c71a70cd57,02.0072,2,vevIN,asane,असने (asane),source_assignment_pending_lexical_review,gativyAptiprajanakAntyasanasvAdanezu,1239,https://raw.githubusercontent.com/ambuda-org/vidyut/f3ba4167d40eebc4b3023d24e66867aa6a8cdb32/vidyut-prakriya/data/dhatupatha.tsv,"{""filename"": ""dhatu-kRi720.html"", ""url"": ""https://sanskrit.uohyd.ac.in/scl/dhaatupaatha/files/kRi720.html"", ""accessed_utc"": ""2026-09-12T15:12:38.030821+00:00"", ""sha256"": ""ce4b34e1da564800fe2ac1d906ea0dc2dcc9faec9a379960aee984881938ee2d"", ""bytes"": 1486, ""source"": ""dhatu-kRi720.html"", ""anchor"": ""असनं क्षेपः"", ""reading"": ""Main reading: throwing, not eating.""}","{""filename"": ""dhatu-kRi749.html"", ""url"": ""https://sanskrit.uohyd.ac.in/scl/dhaatupaatha/files/kRi749.html"", ""accessed_utc"": ""2026-09-12T15:12:38.619888+00:00"", ""sha256"": ""6826f302f21b6ed4837f39ac062857be9385849103ce8346ffd779389be24676"", ""bytes"": 604, ""code"": ""02.0072"", ""source"": ""dhatu-kRi749.html"", ""anchor"": ""वी गत्यादौ (236), तत्तुल्याऽर्थे"", ""decision"": ""Vevi is assigned the meanings of vi. Source XA766 independently records the Vedic-only restriction.""}",enumerated_glosses,"[""02.0072"", ""meaning-10c71a70cd57""]",,vevIN,asane,"[""02.0072"", ""meaning-10c71a70cd57""]",lexical,
02.0072,meaning-7cd7d2a1fce1,02.0072,2,vevIN,KAdane,खादने (khādane),source_assignment_pending_lexical_review,gativyAptiprajanakAntyasanasvAdanezu,1239,https://raw.githubusercontent.com/ambuda-org/vidyut/f3ba4167d40eebc4b3023d24e66867aa6a8cdb32/vidyut-prakriya/data/dhatupatha.tsv,"{""filename"": ""dhatu-kRi720.html"", ""url"": ""https://sanskrit.uohyd.ac.in/scl/dhaatupaatha/files/kRi720.html"", ""accessed_utc"": ""2026-09-12T15:12:38.030821+00:00"", ""sha256"": ""ce4b34e1da564800fe2ac1d906ea0dc2dcc9faec9a379960aee984881938ee2d"", ""bytes"": 1486, ""source"": ""dhatu-kRi720.html"", ""anchor"": ""वी गति,प्रजन,कान्ति,असन,खादनेषु"", ""reading"": ""Main heading's eating member.""}","{""filename"": ""dhatu-kRi749.html"", ""url"": ""https://sanskrit.uohyd.ac.in/scl/dhaatupaatha/files/kRi749.html"", ""accessed_utc"": ""2026-09-12T15:12:38.619888+00:00"", ""sha256"": ""6826f302f21b6ed4837f39ac062857be9385849103ce8346ffd779389be24676"", ""bytes"": 604, ""code"": ""02.0072"", ""source"": ""dhatu-kRi749.html"", ""anchor"": ""वी गत्यादौ (236), तत्तुल्याऽर्थे"", ""decision"": ""Vevi is assigned the meanings of vi. Source XA766 independently records the Vedic-only restriction.""}",enumerated_glosses,"[""02.0072"", ""meaning-7cd7d2a1fce1""]",,vevIN,KAdane,"[""02.0072"", ""meaning-7cd7d2a1fce1""]",lexical,
02.0072,meaning-0563d826057f,02.0072,2,vevIN,vyAptO,व्याप्तौ (vyāptau),source_assignment_pending_lexical_review,gativyAptiprajanakAntyasanasvAdanezu,1239,https://raw.githubusercontent.com/ambuda-org/vidyut/f3ba4167d40eebc4b3023d24e66867aa6a8cdb32/vidyut-prakriya/data/dhatupatha.tsv,"{""filename"": ""dhatu-kRi720.html"", ""url"": ""https://sanskrit.uohyd.ac.in/scl/dhaatupaatha/files/kRi720.html"", ""accessed_utc"": ""2026-09-12T15:12:38.030821+00:00"", ""sha256"": ""ce4b34e1da564800fe2ac1d906ea0dc2dcc9faec9a379960aee984881938ee2d"", ""bytes"": 1486, ""source"": ""dhatu-kRi720.html"", ""anchor"": ""अशनं व्याप्तिरित्येके"", ""reading"": ""Alternative reading attributed to some; not inferred from the separate i entry.""}","{""filename"": ""dhatu-kRi749.html"", ""url"": ""https://sanskrit.uohyd.ac.in/scl/dhaatupaatha/files/kRi749.html"", ""accessed_utc"": ""2026-09-12T15:12:38.619888+00:00"", ""sha256"": ""6826f302f21b6ed4837f39ac062857be9385849103ce8346ffd779389be24676"", ""bytes"": 604, ""code"": ""02.0072"", ""source"": ""dhatu-kRi749.html"", ""anchor"": ""वी गत्यादौ (236), तत्तुल्याऽर्थे"", ""decision"": ""Vevi is assigned the meanings of vi. Source XA766 independently records the Vedic-only restriction.""}",enumerated_glosses,"[""02.0072"", ""meaning-0563d826057f""]",,vevIN,vyAptO,"[""02.0072"", ""meaning-0563d826057f""]",lexical,
02.0073,meaning-a4fa07c9086e,02.0073,2,zasa~,svapne,स्वप्ने (svapne),source_assignment_pending_lexical_review,svapne,1240,https://raw.githubusercontent.com/ambuda-org/vidyut/f3ba4167d40eebc4b3023d24e66867aa6a8cdb32/vidyut-prakriya/data/dhatupatha.tsv,,,single_gloss,"[""02.0073"", ""meaning-a4fa07c9086e""]",,zasa~,svapne,"[""02.0073"", ""meaning-a4fa07c9086e""]",lexical,
02.0074,meaning-a4fa07c9086e,02.0074,2,zasti~,svapne,स्वप्ने (svapne),source_assignment_pending_lexical_review,svapne,1241,https://raw.githubusercontent.com/ambuda-org/vidyut/f3ba4167d40eebc4b3023d24e66867aa6a8cdb32/vidyut-prakriya/data/dhatupatha.tsv,,,single_gloss,"[""02.0074"", ""meaning-a4fa07c9086e""]",,zasti~,svapne,"[""02.0074"", ""meaning-a4fa07c9086e""]",lexical,
02.0075,meaning-7ba414f5e3c0,02.0075,2,vaSa~,kAntO,कान्तौ (kāntau),source_assignment_pending_lexical_review,kAntO,1242,https://raw.githubusercontent.com/ambuda-org/vidyut/f3ba4167d40eebc4b3023d24e66867aa6a8cdb32/vidyut-prakriya/data/dhatupatha.tsv,,,single_gloss,"[""02.0075"", ""meaning-7ba414f5e3c0""]",,vaSa~,kAntO,"[""02.0075"", ""meaning-7ba414f5e3c0""]",lexical,
02.0077,meaning-2bc418d8f2c8,02.0077,2,hnu\N,apanayane,अपनयने (apanayane),source_assignment_pending_lexical_review,apanayane,1244,https://raw.githubusercontent.com/ambuda-org/vidyut/f3ba4167d40eebc4b3023d24e66867aa6a8cdb32/vidyut-prakriya/data/dhatupatha.tsv,,,single_gloss,"[""02.0077"", ""meaning-2bc418d8f2c8""]",,hnu\N,apanayane,"[""02.0077"", ""meaning-2bc418d8f2c8""]",lexical,
03.0001,meaning-a71280a34aa6,03.0001,3,hu\,dAne,दाने (dāne),source_assignment_pending_lexical_review,dAnAdAnayoH AdAne prIRane ca,1245,https://raw.githubusercontent.com/ambuda-org/vidyut/f3ba4167d40eebc4b3023d24e66867aa6a8cdb32/vidyut-prakriya/data/dhatupatha.tsv,"{""filename"": ""dhatu-kRi754.html"", ""url"": ""https://sanskrit.uohyd.ac.in/scl/dhaatupaatha/files/kRi754.html"", ""accessed_utc"": ""2026-09-12T15:12:39.158309+00:00"", ""sha256"": ""0f868e720ef490422205b98a30b04f0292560ec958e7f783d493d17a2e6189eb"", ""bytes"": 2292, ""source"": ""dhatu-kRi754.html"", ""anchor"": ""दानमत्र हविःप्रक्षेपः"", ""reading"": ""Main reading, explained as depositing an oblation.""}",,enumerated_glosses,"[""03.0001"", ""meaning-a71280a34aa6""]",,hu\,dAne,"[""03.0001"", ""meaning-a71280a34aa6""]",lexical,
03.0001,meaning-12098753fdb8,03.0001,3,hu\,adane,अदने (adane),source_assignment_pending_lexical_review,dAnAdAnayoH AdAne prIRane ca,1245,https://raw.githubusercontent.com/ambuda-org/vidyut/f3ba4167d40eebc4b3023d24e66867aa6a8cdb32/vidyut-prakriya/data/dhatupatha.tsv,"{""filename"": ""dhatu-kRi754.html"", ""url"": ""https://sanskrit.uohyd.ac.in/scl/dhaatupaatha/files/kRi754.html"", ""accessed_utc"": ""2026-09-12T15:12:39.158309+00:00"", ""sha256"": ""0f868e720ef490422205b98a30b04f0292560ec958e7f783d493d17a2e6189eb"", ""bytes"": 2292, ""source"": ""dhatu-kRi754.html"", ""anchor"": ""अदनं भक्षणम्"", ""reading"": ""Main reading explicitly explained as eating.""}",,enumerated_glosses,"[""03.0001"", ""meaning-12098753fdb8""]",,hu\,adane,"[""03.0001"", ""meaning-12098753fdb8""]",lexical,
03.0001,meaning-57eea3ba0513,03.0001,3,hu\,AdAne,आदाने (ādāne),source_assignment_pending_lexical_review,dAnAdAnayoH AdAne prIRane ca,1245,https://raw.githubusercontent.com/ambuda-org/vidyut/f3ba4167d40eebc4b3023d24e66867aa6a8cdb32/vidyut-prakriya/data/dhatupatha.tsv,"{""filename"": ""dhatu-mA732.html"", ""url"": ""https://sanskrit.uohyd.ac.in/scl/dhaatupaatha/files/mA732.html"", ""accessed_utc"": ""2026-09-12T14:07:00.726971+00:00"", ""sha256"": ""1a4367434f90a40b7bb7bddab6aaf30be5bf8cc0e7d970dab2980bb00c4c9157"", ""bytes"": 8190, ""source"": ""dhatu-mA732.html"", ""anchor"": ""दानादानयोरित्यन्ये"", ""reading"": ""Alternative reading: taking; repeated mention is not another count.""}",,enumerated_glosses,"[""03.0001"", ""meaning-57eea3ba0513""]",,hu\,AdAne,"[""03.0001"", ""meaning-57eea3ba0513""]",lexical,
03.0001,meaning-6aee88eda8c6,03.0001,3,hu\,prIRane,प्रीणने (prīṇane),source_assignment_pending_lexical_review,dAnAdAnayoH AdAne prIRane ca,1245,https://raw.githubusercontent.com/ambuda-org/vidyut/f3ba4167d40eebc4b3023d24e66867aa6a8cdb32/vidyut-prakriya/data/dhatupatha.tsv,"{""filename"": ""dhatu-mA732.html"", ""url"": ""https://sanskrit.uohyd.ac.in/scl/dhaatupaatha/files/mA732.html"", ""accessed_utc"": ""2026-09-12T14:07:00.726971+00:00"", ""sha256"": ""1a4367434f90a40b7bb7bddab6aaf30be5bf8cc0e7d970dab2980bb00c4c9157"", ""bytes"": 8190, ""source"": ""dhatu-mA732.html"", ""anchor"": ""अयं प्रीणनार्थेऽपीति भाष्ये"", ""reading"": ""Additional satisfying use, attributed to the Bhashya and illustrated in the commentary.""}",,enumerated_glosses,"[""03.0001"", ""meaning-6aee88eda8c6""]",,hu\,prIRane,"[""03.0001"", ""meaning-6aee88eda8c6""]",lexical,
03.0002,meaning-9d2ac4ce5ff0,03.0002,3,YiBI\,Baye,भये (bhaye),source_assignment_pending_lexical_review,Baye,1246,https://raw.githubusercontent.com/ambuda-org/vidyut/f3ba4167d40eebc4b3023d24e66867aa6a8cdb32/vidyut-prakriya/data/dhatupatha.tsv,,,single_gloss,"[""03.0002"", ""meaning-9d2ac4ce5ff0""]",,YiBI\,Baye,"[""03.0002"", ""meaning-9d2ac4ce5ff0""]",lexical,
03.0003,meaning-efe5cd67fe74,03.0003,3,hrI\,lajjAyAm,लज्जायाम् (lajjāyām),source_assignment_pending_lexical_review,lajjAyAm,1247,https://raw.githubusercontent.com/ambuda-org/vidyut/f3ba4167d40eebc4b3023d24e66867aa6a8cdb32/vidyut-prakriya/data/dhatupatha.tsv,,,single_gloss,"[""03.0003"", ""meaning-efe5cd67fe74""]",,hrI\,lajjAyAm,"[""03.0003"", ""meaning-efe5cd67fe74""]",lexical,
03.0004,meaning-f88d70c1579d,03.0004,3,pF,pAlane,पालने (pālane),source_assignment_pending_lexical_review,pAlanapUraRayoH,1248,https://raw.githubusercontent.com/ambuda-org/vidyut/f3ba4167d40eebc4b3023d24e66867aa6a8cdb32/vidyut-prakriya/data/dhatupatha.tsv,,,enumerated_glosses,"[""03.0004"", ""meaning-f88d70c1579d""]",IR143,pF,pAlane,"[""03.0004"", ""meaning-f88d70c1579d""]",lexical,
03.0004,meaning-d763b2fae9b6,03.0004,3,pF,pUraRe,पूरणे (pūraṇe),source_assignment_pending_lexical_review,pAlanapUraRayoH,1248,https://raw.githubusercontent.com/ambuda-org/vidyut/f3ba4167d40eebc4b3023d24e66867aa6a8cdb32/vidyut-prakriya/data/dhatupatha.tsv,,,enumerated_glosses,"[""03.0004"", ""meaning-d763b2fae9b6""]",IR143,pF,pUraRe,"[""03.0004"", ""meaning-d763b2fae9b6""]",lexical,
03.0005,meaning-f88d70c1579d,03.0005,3,pf\,pAlane,पालने (pālane),source_assignment_pending_lexical_review,pAlanapUraRayoH,1249,https://raw.githubusercontent.com/ambuda-org/vidyut/f3ba4167d40eebc4b3023d24e66867aa6a8cdb32/vidyut-prakriya/data/dhatupatha.tsv,,,enumerated_glosses,"[""03.0005"", ""meaning-f88d70c1579d""]",IR148,pf\,pAlane,"[""03.0005"", ""meaning-f88d70c1579d""]",lexical,
03.0005,meaning-d763b2fae9b6,03.0005,3,pf\,pUraRe,पूरणे (pūraṇe),source_assignment_pending_lexical_review,pAlanapUraRayoH,1249,https://raw.githubusercontent.com/ambuda-org/vidyut/f3ba4167d40eebc4b3023d24e66867aa6a8cdb32/vidyut-prakriya/data/dhatupatha.tsv,,,enumerated_glosses,"[""03.0005"", ""meaning-d763b2fae9b6""]",IR148,pf\,pUraRe,"[""03.0005"", ""meaning-d763b2fae9b6""]",lexical,
03.0006,meaning-bb23f8c5982d,03.0006,3,quBf\Y,DAraRe,धारणे (dhāraṇe),source_assignment_pending_lexical_review,DAraRapozaRayoH,1250,https://raw.githubusercontent.com/ambuda-org/vidyut/f3ba4167d40eebc4b3023d24e66867aa6a8cdb32/vidyut-prakriya/data/dhatupatha.tsv,,,enumerated_glosses,"[""03.0006"", ""meaning-bb23f8c5982d""]",,quBf\Y,DAraRe,"[""03.0006"", ""meaning-bb23f8c5982d""]",lexical,
03.0006,meaning-545ff1e69741,03.0006,3,quBf\Y,pozaRe,पोषणे (poṣaṇe),source_assignment_pending_lexical_review,DAraRapozaRayoH,1250,https://raw.githubusercontent.com/ambuda-org/vidyut/f3ba4167d40eebc4b3023d24e66867aa6a8cdb32/vidyut-prakriya/data/dhatupatha.tsv,,,enumerated_glosses,"[""03.0006"", ""meaning-545ff1e69741""]",,quBf\Y,pozaRe,"[""03.0006"", ""meaning-545ff1e69741""]",lexical,
03.0007,meaning-8b8700ed2466,03.0007,3,mA\N,mAne,माने (māne),source_assignment_pending_lexical_review,mAne Sabde ca,1251,https://raw.githubusercontent.com/ambuda-org/vidyut/f3ba4167d40eebc4b3023d24e66867aa6a8cdb32/vidyut-prakriya/data/dhatupatha.tsv,,,enumerated_glosses,"[""03.0007"", ""meaning-8b8700ed2466""]",IR128,mA\N,mAne,"[""03.0007"", ""meaning-8b8700ed2466""]",lexical,
03.0007,meaning-2dcb1894fd9b,03.0007,3,mA\N,Sabde,शब्दे (śabde),source_assignment_pending_lexical_review,mAne Sabde ca,1251,https://raw.githubusercontent.com/ambuda-org/vidyut/f3ba4167d40eebc4b3023d24e66867aa6a8cdb32/vidyut-prakriya/data/dhatupatha.tsv,,,enumerated_glosses,"[""03.0007"", ""meaning-2dcb1894fd9b""]",IR128,mA\N,Sabde,"[""03.0007"", ""meaning-2dcb1894fd9b""]",lexical,
03.0008,meaning-5fa3d59b62c4,03.0008,3,o~hA\N,gatO,गतौ (gatau),source_assignment_pending_lexical_review,gatO,1252,https://raw.githubusercontent.com/ambuda-org/vidyut/f3ba4167d40eebc4b3023d24e66867aa6a8cdb32/vidyut-prakriya/data/dhatupatha.tsv,,,single_gloss,"[""03.0008"", ""meaning-5fa3d59b62c4""]",,o~hA\N,gatO,"[""03.0008"", ""meaning-5fa3d59b62c4""]",lexical,
03.0009,meaning-7c4ba67b4987,03.0009,3,o~hA\k,tyAge,त्यागे (tyāge),source_assignment_pending_lexical_review,tyAge,1253,https://raw.githubusercontent.com/ambuda-org/vidyut/f3ba4167d40eebc4b3023d24e66867aa6a8cdb32/vidyut-prakriya/data/dhatupatha.tsv,,,single_gloss,"[""03.0009"", ""meaning-7c4ba67b4987""]",,o~hA\k,tyAge,"[""03.0009"", ""meaning-7c4ba67b4987""]",lexical,
03.0010,meaning-a71280a34aa6,03.0010,3,qudA\Y,dAne,दाने (dāne),source_assignment_pending_lexical_review,dAne,1254,https://raw.githubusercontent.com/ambuda-org/vidyut/f3ba4167d40eebc4b3023d24e66867aa6a8cdb32/vidyut-prakriya/data/dhatupatha.tsv,,,single_gloss,"[""03.0010"", ""meaning-a71280a34aa6""]",,qudA\Y,dAne,"[""03.0010"", ""meaning-a71280a34aa6""]",lexical,
03.0011,meaning-bb23f8c5982d,03.0011,3,quDA\Y,DAraRe,धारणे (dhāraṇe),source_assignment_pending_lexical_review,DAraRapozaRayoH,1255,https://raw.githubusercontent.com/ambuda-org/vidyut/f3ba4167d40eebc4b3023d24e66867aa6a8cdb32/vidyut-prakriya/data/dhatupatha.tsv,,,enumerated_glosses,"[""03.0011"", ""meaning-bb23f8c5982d""]",,quDA\Y,DAraRe,"[""03.0011"", ""meaning-bb23f8c5982d""]",lexical,
03.0011,meaning-545ff1e69741,03.0011,3,quDA\Y,pozaRe,पोषणे (poṣaṇe),source_assignment_pending_lexical_review,DAraRapozaRayoH,1255,https://raw.githubusercontent.com/ambuda-org/vidyut/f3ba4167d40eebc4b3023d24e66867aa6a8cdb32/vidyut-prakriya/data/dhatupatha.tsv,,,enumerated_glosses,"[""03.0011"", ""meaning-545ff1e69741""]",,quDA\Y,pozaRe,"[""03.0011"", ""meaning-545ff1e69741""]",lexical,
03.0012,meaning-96d2e0c4f26c,03.0012,3,Ri\ji~^r,SOce,शौचे (śauce),source_assignment_pending_lexical_review,SOcapozaRayoH,1256,https://raw.githubusercontent.com/ambuda-org/vidyut/f3ba4167d40eebc4b3023d24e66867aa6a8cdb32/vidyut-prakriya/data/dhatupatha.tsv,,,enumerated_glosses,"[""03.0012"", ""meaning-96d2e0c4f26c""]",,Ri\ji~^r,SOce,"[""03.0012"", ""meaning-96d2e0c4f26c""]",lexical,
03.0012,meaning-545ff1e69741,03.0012,3,Ri\ji~^r,pozaRe,पोषणे (poṣaṇe),source_assignment_pending_lexical_review,SOcapozaRayoH,1256,https://raw.githubusercontent.com/ambuda-org/vidyut/f3ba4167d40eebc4b3023d24e66867aa6a8cdb32/vidyut-prakriya/data/dhatupatha.tsv,,,enumerated_glosses,"[""03.0012"", ""meaning-545ff1e69741""]",,Ri\ji~^r,pozaRe,"[""03.0012"", ""meaning-545ff1e69741""]",lexical,
03.0013,meaning-b82cc3421ccc,03.0013,3,vi\ji~^r,pfTagBAve,पृथग्भावे (pṛthagbhāve),source_assignment_pending_lexical_review,pfTagBAve,1257,https://raw.githubusercontent.com/ambuda-org/vidyut/f3ba4167d40eebc4b3023d24e66867aa6a8cdb32/vidyut-prakriya/data/dhatupatha.tsv,,,single_gloss,"[""03.0013"", ""meaning-b82cc3421ccc""]",,vi\ji~^r,pfTagBAve,"[""03.0013"", ""meaning-b82cc3421ccc""]",lexical,
03.0014,meaning-0563d826057f,03.0014,3,vi\zx~^,vyAptO,व्याप्तौ (vyāptau),source_assignment_pending_lexical_review,vyAptO,1258,https://raw.githubusercontent.com/ambuda-org/vidyut/f3ba4167d40eebc4b3023d24e66867aa6a8cdb32/vidyut-prakriya/data/dhatupatha.tsv,,,single_gloss,"[""03.0014"", ""meaning-0563d826057f""]",,vi\zx~^,vyAptO,"[""03.0014"", ""meaning-0563d826057f""]",lexical,
03.0015,meaning-dd1adc78b9c7,03.0015,3,Gf\,kzaraRe,क्षरणे (kṣaraṇe),source_assignment_pending_lexical_review,kzaraRadIptyoH,1259,https://raw.githubusercontent.com/ambuda-org/vidyut/f3ba4167d40eebc4b3023d24e66867aa6a8cdb32/vidyut-prakriya/data/dhatupatha.tsv,,,enumerated_glosses,"[""03.0015"", ""meaning-dd1adc78b9c7""]",IR12,Gf\,kzaraRe,"[""03.0015"", ""meaning-dd1adc78b9c7""]",lexical,
03.0015,meaning-7345560b9c17,03.0015,3,Gf\,dIptO,दीप्तौ (dīptau),source_assignment_pending_lexical_review,kzaraRadIptyoH,1259,https://raw.githubusercontent.com/ambuda-org/vidyut/f3ba4167d40eebc4b3023d24e66867aa6a8cdb32/vidyut-prakriya/data/dhatupatha.tsv,,,enumerated_glosses,"[""03.0015"", ""meaning-7345560b9c17""]",IR12,Gf\,dIptO,"[""03.0015"", ""meaning-7345560b9c17""]",lexical,
03.0016,meaning-7bd9d1d9c8d2,03.0016,3,hf\,prasahyakaraRe,प्रसह्यकरणे (prasahyakaraṇe),source_assignment_pending_lexical_review,prasahyakaraRe,1260,https://raw.githubusercontent.com/ambuda-org/vidyut/f3ba4167d40eebc4b3023d24e66867aa6a8cdb32/vidyut-prakriya/data/dhatupatha.tsv,,,single_gloss,"[""03.0016"", ""meaning-7bd9d1d9c8d2""]",,hf\,prasahyakaraRe,"[""03.0016"", ""meaning-7bd9d1d9c8d2""]",lexical,
